Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
105,1,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,51.8533,1.4103,4.7281,30,
105,1,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,338.7392,2.2213,-9.1045,30,
105,1,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,155.4943,1.481,19.0042,20,
105,1,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,306.4817,1.2507,17.6057,20,
105,1,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,306.9953,1.5208,-12.4449,20,
105,1,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
105,1,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,63.6577,2.6218,-12.0211,20,
105,1,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,56.6037,1.9613,9.0345,30,
105,1,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,287.7004,3.5725,-0.27857,40,
105,1,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
105,1,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
105,1,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
105,1,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,76.9469,1.4714,-2.4684,40,
105,1,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,120.6945,2.4116,-17.7858,20,
105,1,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,234.9629,2.5318,8.3285,30,
105,1,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,351.1317,1.511,5.5308,30,
105,1,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,338.896,1.3308,-8.3095,30,
