Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10601,2,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,57.1125,0.6397,9.9873,30,
10601,2,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,357.5035,0.75032,9.6598,30,
10601,2,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,140.243,1.231,3.7529,30,
10601,2,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,297.8701,0.67028,8.9941,30,
10601,2,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,315.2705,0.77018,-4.1696,30,
10601,2,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
10601,2,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,47.924,1.0908,-27.7547,10,
10601,2,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,39.4858,1.1508,-8.0835,30,
10601,2,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,10.2048,0.80059,82.2258,-20,
10601,2,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
10601,2,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
10601,2,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
10601,2,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,62.1496,1.3809,-17.2657,20,
10601,2,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,123.4146,0.8506,-15.0657,20,
10601,2,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,233.9838,0.56082,7.3494,30,
10601,2,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,351.8087,0.81063,6.2078,30,
10601,2,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,345.208,0.69055,-1.9975,40,
10601,2,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,357.6886,0.89063,8.9108,30,
10601,2,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,50.3554,1.2108,-28.576,10,
10601,2,1,3,20,1,138.9836,227.6481,18.7732,2,1,3,1,0,1,0,138.9836,NaN,100000,999,0,
10601,2,1,2,21,1,79.394,138.0487,259.8388,3,2,1,1,0,0,1,79.394,81.6804,0.77056,2.2864,40,
10601,2,1,2,22,1,137.7629,108.202,287.9832,2,3,1,2,1,0,0,108.202,122.88,0.61043,14.678,20,
10601,2,1,1,23,1,319.1114,109.557,255.736,3,2,1,3,1,0,0,255.736,253.592,0.64051,-2.144,40,
10601,2,1,2,24,1,196.3663,19.7557,229.5384,2,1,3,2,1,0,0,19.7557,35.7944,0.86065,16.0387,20,
10601,2,1,3,25,1,345.1667,227.862,135.0465,1,3,2,2,0,0,1,227.862,NaN,100000,999,0,
10601,2,1,3,26,1,49.4853,109.2179,17.4258,3,1,2,3,1,0,0,17.4258,359.8779,1.0808,-17.5479,20,
10601,2,1,1,27,1,316.2209,48.5455,138.2943,2,3,1,2,1,0,0,48.5455,54.8711,0.97064,6.3256,30,
10601,2,1,2,28,1,255.6515,77.62,195.2295,1,2,3,1,1,0,0,255.6515,230.5515,0.68046,-25.1,10,
10601,2,1,3,29,1,19.3412,289.0933,137.9504,1,2,3,3,0,0,1,137.9504,NaN,100000,999,0,
10601,2,1,1,30,1,18.8175,225.8203,198.4415,2,1,3,1,0,1,0,18.8175,39.7073,0.81062,20.8897,20,
10601,2,1,1,31,1,107.6755,78.4296,289.7759,2,3,1,3,0,1,0,289.7759,281.0328,0.76051,-8.7431,30,
10601,2,1,2,32,1,316.2588,257.0994,75.8592,1,3,2,1,1,0,0,316.2588,332.606,1.1108,16.3472,20,
10601,2,1,1,33,1,136.0963,169.4245,75.2441,1,3,2,1,1,0,0,136.0963,94.9076,0.69076,-41.1886,-5,
10601,2,1,3,34,1,49.5679,226.901,135.1749,2,1,3,3,0,0,1,135.1749,NaN,100000,999,0,
10601,2,1,3,35,1,166.4826,197.1409,225.962,1,3,2,3,0,1,0,225.962,NaN,100000,999,0,
10601,2,1,3,36,1,169.3858,348.7526,107.1721,3,1,2,3,1,0,0,107.1721,128.5068,0.96071,21.3346,10,
10601,2,1,3,37,1,135.0814,289.4221,346.0516,1,2,3,2,0,1,0,289.4221,NaN,100000,999,0,
10601,2,1,3,38,1,46.4634,346.7408,259.3799,2,3,1,2,1,0,0,346.7408,15.0182,1.0808,28.2774,10,
10601,2,1,1,39,1,256.2169,319.5996,198.5792,3,2,1,3,1,0,0,198.5792,256.4709,0.88063,57.8918,-10,
10601,2,1,3,40,1,46.5135,199.3096,255.287,2,3,1,2,1,0,0,199.3096,193.7452,1.2108,-5.5644,30,
10601,2,1,3,41,1,345.9319,286.6203,135.2509,1,2,3,2,0,1,0,286.6203,NaN,100000,999,0,
10601,2,1,1,42,1,17.9012,196.4392,136.3199,3,2,1,1,0,0,1,17.9012,23.8035,1.5911,5.9024,30,
10601,2,1,3,43,1,138.7679,108.7341,167.9302,3,2,1,1,0,0,1,138.7679,NaN,100000,999,0,
10601,2,1,3,44,1,165.4944,229.1032,286.1356,3,1,2,3,1,0,0,286.1356,284.3299,0.9407,-1.8056,40,
10601,2,1,2,45,1,316.6903,16.5249,198.2405,1,2,3,1,1,0,0,316.6903,311.6673,0.77092,-5.023,30,
10601,2,1,3,46,1,346.7134,106.1915,199.9228,3,1,2,3,1,0,0,199.9228,233.4329,0.91067,33.5101,0,
10601,2,1,3,47,1,348.4818,256.0438,169.1207,3,1,2,3,1,0,0,169.1207,214.5606,1.0308,45.4398,-5,
10601,2,1,2,48,1,256.5536,48.002,108.9084,2,1,3,2,1,0,0,48.002,51.3156,0.78057,3.3136,30,
10601,2,1,3,49,1,226.8892,17.5899,285.473,1,3,2,1,1,0,0,226.8892,211.0881,0.87099,-15.8011,20,
10601,2,1,2,50,1,317.233,287.434,165.8295,1,2,3,1,1,0,0,317.233,296.1,1.2807,-21.133,10,
10601,2,1,2,51,1,345.973,167.0874,256.4646,2,1,3,2,1,0,0,167.0874,155.927,0.78055,-11.1605,30,
10601,2,1,2,52,1,139.8041,46.1144,346.978,1,3,2,1,1,0,0,139.8041,151.7062,0.76051,11.902,30,
10601,2,1,1,53,1,225.5223,18.2612,49.9585,3,2,1,3,1,0,0,49.9585,43.8632,1.3509,-6.0953,30,
10601,2,1,3,54,1,46.8983,198.5606,107.6176,1,2,3,2,0,1,0,198.5606,NaN,100000,999,0,
10601,2,2,2,55,1,109.0573,197.2405,229.1531,1,2,3,1,1,0,0,109.0573,114.9605,1.1508,5.9033,30,
10601,2,2,2,56,1,347.0691,15.9042,109.9782,3,1,2,3,1,0,0,109.9782,100.0536,0.9105,-9.9246,30,
10601,2,2,3,57,1,137.2123,225.9187,256.2462,3,2,1,3,1,0,0,256.2462,258.6396,1.9813,2.3935,40,
10601,2,2,1,58,1,257.9503,16.1557,225.5097,3,2,1,3,1,0,0,225.5097,231.7426,1.6412,6.2328,30,
10601,2,2,2,59,1,135.3953,77.5471,107.4345,2,1,3,2,1,0,0,77.5471,146.5537,1.481,69.0066,-20,
10601,2,2,1,60,1,79.4974,315.5454,138.1729,1,3,2,1,1,0,0,79.4974,67.1113,0.82052,-12.3861,20,
10601,2,2,3,61,1,18.1866,349.7513,107.3819,3,1,2,3,1,0,0,107.3819,104.735,0.67046,-2.6468,40,
10601,2,2,1,62,1,136.2537,316.3149,229.2196,1,2,3,1,1,0,0,136.2537,64.5709,0.78058,-71.6829,-20,
10601,2,2,1,63,1,47.7691,75.8942,199.2985,1,2,3,2,0,1,0,75.8942,64.7039,0.91073,-11.1904,30,
10601,2,2,3,64,1,228.085,77.8902,346.494,1,2,3,1,1,0,0,228.085,230.467,0.60044,2.382,40,
10601,2,2,2,65,1,316.2543,138.7984,349.4915,1,3,2,1,1,0,0,316.2543,309.4318,0.68053,-6.8225,30,
10601,2,2,1,66,1,259.7369,17.9954,289.7444,1,3,2,1,1,0,0,259.7369,291.1505,0.69045,31.4135,0,
10601,2,2,1,67,1,106.7236,46.9239,197.9743,3,1,2,3,1,0,0,197.9743,213.3507,0.91063,15.3764,20,
10601,2,2,2,68,1,258.0377,108.7544,229.9066,3,2,1,3,1,0,0,229.9066,230.7103,0.70066,0.80371,40,
10601,2,2,2,69,1,196.777,137.8732,347.2997,2,1,3,2,1,0,0,137.8732,134.6639,0.76051,-3.2093,30,
10601,2,2,1,70,1,229.9519,258.5867,199.9003,2,1,3,1,0,1,0,229.9519,201.6021,0.93066,-28.3498,10,
10601,2,2,1,71,1,16.9948,286.4196,256.5696,3,1,2,3,1,0,0,256.5696,230.0585,0.83052,-26.5111,10,
10601,2,2,2,72,1,256.8038,346.2903,77.163,2,1,3,2,1,0,0,346.2903,5.1563,1.0307,18.8661,20,
10601,2,2,1,73,1,75.2298,107.1218,15.0451,1,3,2,1,1,0,0,75.2298,58.884,0.80098,-16.3457,20,
10601,2,2,2,74,1,137.2672,106.4855,316.792,1,2,3,2,0,1,0,106.4855,NaN,100000,999,0,
10601,2,2,1,75,1,136.2546,165.3306,318.6358,3,2,1,1,0,0,1,136.2546,100.6599,0.72057,-35.5948,0,
10601,2,2,2,76,1,348.7958,229.694,139.0535,2,3,1,2,1,0,0,229.694,218.3363,1.0007,-11.3577,30,
10601,2,2,3,77,1,169.5725,318.0854,136.6125,3,2,1,3,1,0,0,136.6125,152.7104,0.99068,16.0979,20,
10601,2,2,3,78,1,76.4985,197.7383,49.9591,1,3,2,1,1,0,0,76.4985,68.3603,0.84059,-8.1383,30,
10601,2,2,1,79,1,197.6044,349.2332,139.2181,3,1,2,2,0,0,1,349.2332,12.3754,0.77049,23.1422,10,
10601,2,2,1,80,1,167.9666,78.631,347.1419,2,1,3,2,1,0,0,78.631,65.1081,0.74058,-13.5229,20,
10601,2,2,3,81,1,349.691,19.4936,48.4743,3,1,2,3,1,0,0,48.4743,16.0035,1.2609,-32.4708,0,
10601,2,2,1,82,1,199.7903,76.0327,225.7985,2,1,3,2,1,0,0,76.0327,60.3345,0.70076,-15.6982,20,
10601,2,2,1,83,1,227.8605,198.5861,109.8828,2,1,3,3,0,0,1,109.8828,239.6145,0.8305,129.7317,-20,
10601,2,2,2,84,1,135.1475,259.9972,348.0257,2,3,1,1,0,0,1,135.1475,133.6021,0.68053,-1.5454,40,
10601,2,2,3,85,1,198.6284,15.77,347.5454,2,3,1,2,1,0,0,15.77,17.5051,0.75051,1.7351,40,
10601,2,2,1,86,1,75.8851,199.4114,47.7563,2,3,1,1,0,0,1,75.8851,73.5628,0.90063,-2.3223,40,
10601,2,2,3,87,1,319.3273,15.2076,168.071,3,2,1,1,0,0,1,319.3273,NaN,100000,999,0,
10601,2,2,3,88,1,199.4614,19.9045,258.2349,2,3,1,2,1,0,0,19.9045,16.4854,0.67055,-3.4191,30,
10601,2,2,3,89,1,318.5248,107.1904,169.8405,2,3,1,1,0,0,1,318.5248,NaN,100000,999,0,
10601,2,2,3,90,1,138.4994,315.06,255.0244,1,3,2,1,1,0,0,138.4994,141.2809,0.69045,2.7815,40,
10601,2,2,1,91,1,107.8361,165.9588,49.5312,1,2,3,2,0,1,0,165.9588,192.6191,1.1007,26.6603,10,
10601,2,2,2,92,1,199.0242,106.802,169.5691,2,3,1,3,0,1,0,169.5691,NaN,100000,999,0,
10601,2,2,3,93,1,137.8557,318.4511,49.4778,1,3,2,3,0,1,0,49.4778,NaN,100000,999,0,
10601,2,2,1,94,1,49.9703,197.306,227.4668,3,1,2,3,1,0,0,227.4668,226.9175,1.0406,-0.54923,40,
10601,2,2,2,95,1,318.5017,349.7809,18.1773,2,1,3,2,1,0,0,349.7809,350.2353,0.97069,0.45436,40,
10601,2,2,1,96,1,138.2678,226.8327,47.4062,1,2,3,3,0,0,1,47.4062,28.7674,1.0307,-18.6389,20,
10601,2,2,1,97,1,257.1413,349.1296,138.0859,2,3,1,2,1,0,0,349.1296,341.626,0.88064,-7.5036,30,
10601,2,2,3,98,1,315.2468,106.005,17.4957,1,2,3,1,1,0,0,315.2468,325.3124,1.2808,10.0656,30,
10601,2,2,3,99,1,256.0699,109.8308,197.4219,2,3,1,2,1,0,0,109.8308,126.8963,1.1508,17.0655,20,
10601,2,2,1,100,1,136.3607,259.5673,318.0273,3,2,1,2,0,1,0,259.5673,39.3606,1.331,139.7933,-20,
10601,2,2,1,101,1,167.4035,316.3926,257.9525,1,3,2,1,1,0,0,167.4035,165.1925,1.3709,-2.211,40,
10601,2,2,3,102,1,75.999,196.8347,348.5979,2,3,1,2,1,0,0,196.8347,187.8636,1.2509,-8.9711,30,
10601,2,2,1,103,1,78.7107,318.1296,108.6455,3,2,1,3,1,0,0,108.6455,127.5733,1.6111,18.9278,20,
10601,2,2,2,104,1,345.5178,285.656,17.5753,3,1,2,1,0,1,0,345.5178,NaN,100000,999,0,
10601,2,2,2,105,1,226.6039,288.0814,195.0345,3,1,2,2,0,0,1,288.0814,307.9053,0.9207,19.8239,20,
10601,2,2,3,106,1,347.7779,17.1662,255.2921,2,1,3,1,0,1,0,347.7779,NaN,100000,999,0,
10601,2,2,1,107,1,165.9165,256.13,17.0598,2,1,3,3,0,0,1,17.0598,29.6671,1.1608,12.6073,20,
10601,2,2,3,108,1,18.261,77.4088,286.913,3,1,2,1,0,1,0,18.261,NaN,100000,999,0,
10601,2,3,3,109,1,48.1474,347.8137,17.7058,3,1,2,3,1,0,0,17.7058,17.1322,0.61046,-0.57362,40,
10601,2,3,2,110,1,137.5314,77.936,105.6641,3,2,1,3,1,0,0,105.6641,125.0837,1.0107,19.4196,20,
10601,2,3,2,111,1,287.0131,345.4561,168.6027,3,1,2,3,1,0,0,168.6027,170.5047,1.0607,1.9019,40,
10601,2,3,3,112,1,196.6518,256.8244,317.9617,1,2,3,1,1,0,0,196.6518,206.0738,0.69044,9.422,30,
10601,2,3,3,113,1,138.286,317.8598,47.0105,2,3,1,2,1,0,0,317.8598,354.059,0.73053,36.1993,0,
10601,2,3,3,114,1,107.8205,349.2763,47.9458,1,3,2,3,0,1,0,47.9458,NaN,100000,999,0,
10601,2,3,2,115,1,166.0262,255.4779,107.1637,1,3,2,3,0,1,0,107.1637,NaN,100000,999,0,
10601,2,3,2,116,1,45.6364,345.0785,108.7654,1,3,2,1,1,0,0,45.6364,52.7423,0.95067,7.1059,30,
10601,2,3,2,117,1,316.3919,167.711,137.2166,2,1,3,2,1,0,0,167.711,171.7761,1.8913,4.0651,30,
10601,2,3,1,118,1,16.7012,196.7824,316.8652,1,2,3,1,1,0,0,16.7012,32.4896,2.0014,15.7884,20,
10601,2,3,2,119,1,16.1904,168.8558,106.367,3,1,2,3,1,0,0,106.367,138.2835,1.2808,31.9165,0,
10601,2,3,1,120,1,139.5788,228.1487,259.7795,1,3,2,2,0,0,1,228.1487,225.6775,1.3109,-2.4712,40,
10601,2,3,1,121,1,286.9801,317.6613,139.5182,3,2,1,3,1,0,0,139.5182,118.3287,1.1807,-21.1895,10,
10601,2,3,1,122,1,109.031,289.8454,17.6212,1,2,3,1,1,0,0,109.031,140.8205,0.94067,31.7894,0,
10601,2,3,1,123,1,317.8623,168.7085,15.383,2,1,3,2,1,0,0,168.7085,158.7801,1.0211,-9.9284,30,
10601,2,3,1,124,1,347.9023,49.8174,259.2244,1,3,2,1,1,0,0,347.9023,335.5151,0.96094,-12.3872,20,
10601,2,3,2,125,1,109.6535,165.8333,198.9462,1,3,2,1,1,0,0,109.6535,80.835,0.80055,-28.8184,10,
10601,2,3,2,126,1,196.717,285.6807,18.3294,1,3,2,1,1,0,0,196.717,200.7096,0.64041,3.9926,30,
10601,2,3,1,127,1,348.6941,316.8603,76.9026,1,3,2,1,1,0,0,348.6941,338.5508,1.5211,-10.1434,30,
10601,2,3,3,128,1,225.5368,77.2774,48.2729,2,3,1,2,1,0,0,77.2774,70.0857,0.90056,-7.1917,30,
