Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
105,2,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,349.6954,1.0207,1.7673,40,
105,2,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,20.8231,1.4911,3.0536,30,
105,2,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
105,2,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,120.0851,1.0404,-15.8608,20,
105,2,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,51.9318,1.07,-23.9375,10,
105,2,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,162.0521,0.87074,-4.088,30,
105,2,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,346.0218,1.461,-1.6403,40,
105,2,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,19.455,1.3308,-29.1863,10,
105,2,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
105,2,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
105,2,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,54.6687,1.6911,6.7607,30,
105,2,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,215.4116,1.1908,18.538,20,
105,2,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,323.9147,1.2309,7.8084,30,
105,2,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,315.3559,1.7915,-3.937,30,
105,2,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,52.7436,1.2406,3.4499,30,
105,2,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,154.9525,0.9807,15.3942,20,
105,2,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
105,2,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
105,2,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,311.7993,0.89063,-4.1335,30,
105,2,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
105,2,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
105,2,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,312.5348,0.86064,-5.1679,30,
105,2,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,156.1714,1.3709,-9.8039,30,
105,2,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,70.2731,0.91064,-6.8731,30,
105,2,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,272.5317,0.95064,-12.515,20,
105,2,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,111.1878,1.0307,5.9397,30,
105,2,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,8.7989,1.5911,-8.5072,30,
105,2,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,276.7215,0.82064,-9.4397,30,
105,2,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,359.116,1.6511,40.6579,-5,
105,2,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,359.8319,1.641,11.7073,30,
105,2,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,54.3169,1.431,4.8398,30,
105,2,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,59.4058,1.0406,12.374,20,
105,2,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,58.4459,1.2211,9.2867,30,
105,2,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,134.5611,1.1709,-3.0816,30,
105,2,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,245.7031,1.0407,19.0124,20,
105,2,1,3,36,1,315.1258,197.0721,138.657,3,2,1,3,1,0,0,138.657,231.8007,0.90049,93.1436,-20,
105,2,1,1,37,1,315.8145,169.192,195.8378,1,2,3,1,1,0,0,315.8145,309.0939,1.1708,-6.7206,30,
105,2,1,1,38,1,109.7017,135.0292,228.0515,2,3,1,1,0,0,1,109.7017,144.1557,1.0608,34.454,0,
105,2,1,2,39,1,256.4523,47.0128,289.3103,2,3,1,2,1,0,0,47.0128,56.0849,0.68049,9.0722,30,
105,2,1,2,40,1,319.2054,76.7725,167.1503,3,1,2,3,1,0,0,167.1503,155.2621,1.4109,-11.8882,30,
105,2,1,2,41,1,289.8173,135.4295,167.5025,3,2,1,1,0,0,1,289.8173,295.8227,1.441,6.0053,30,
105,2,1,1,42,1,46.5193,197.4165,346.6891,1,2,3,1,1,0,0,46.5193,33.0136,1.461,-13.5056,20,
