Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10901,2,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,356.4254,1.2809,8.4974,30,
10901,2,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,23.7268,1.8915,5.9573,30,
10901,2,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
10901,2,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,129.7127,1.7515,-6.2332,30,
10901,2,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,79.165,2.2608,3.2957,30,
10901,2,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,156.8206,1.231,-9.3196,30,
10901,2,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,339.6785,1.9614,-7.9837,30,
10901,2,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,48.6622,1.6312,0.020883,40,
10901,2,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
10901,2,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
10901,2,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,31.265,1.761,-16.6429,20,
10901,2,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,193.0329,1.7213,-3.8408,30,
10901,2,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,325.8121,2.0614,9.7058,30,
10901,2,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,325.9561,1.8913,6.6632,30,
10901,2,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,40.4946,1.4407,-8.7992,30,
10901,2,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,61.0554,0.44041,-78.5029,-20,
10901,2,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
10901,2,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
10901,2,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,337.9144,1.1008,21.9816,10,
10901,2,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
10901,2,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
10901,2,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,325.9403,1.3612,8.2375,30,
10901,2,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,167.2706,1.8113,1.2952,40,
10901,2,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,81.0734,1.9818,3.9272,30,
10901,2,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,260.7767,1.4811,-24.2699,10,
10901,2,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,92.8108,1.9714,-12.4373,20,
10901,2,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,18.8799,1.9614,1.5737,40,
10901,2,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,272.9717,1.3909,-13.1895,20,
10901,2,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,353.4297,1.3009,34.9716,0,
10901,2,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,187.9141,2.3317,-160.2105,-20,
10901,2,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,60.2268,2.0615,10.7497,30,
10901,2,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,67.286,1.7717,20.2542,20,
10901,2,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,210.2301,1.441,161.0709,-20,
10901,2,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,136.552,1.1908,-1.0908,40,
10901,2,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,229.928,1.5411,3.2374,30,
10901,2,1,3,36,1,315.1258,197.0721,138.657,3,2,1,3,1,0,0,138.657,230.749,1.8713,92.0919,-20,
10901,2,1,1,37,1,315.8145,169.192,195.8378,1,2,3,1,1,0,0,315.8145,304.6693,1.4611,-11.1452,30,
10901,2,1,1,38,1,109.7017,135.0292,228.0515,2,3,1,1,0,0,1,109.7017,111.6842,1.301,1.9825,40,
10901,2,1,2,39,1,256.4523,47.0128,289.3103,2,3,1,2,1,0,0,47.0128,55.6302,1.7712,8.6174,30,
10901,2,1,2,40,1,319.2054,76.7725,167.1503,3,1,2,3,1,0,0,167.1503,169.8735,2.4218,2.7232,40,
10901,2,1,2,41,1,289.8173,135.4295,167.5025,3,2,1,1,0,0,1,289.8173,298.3737,1.6611,8.5564,30,
10901,2,1,1,42,1,46.5193,197.4165,346.6891,1,2,3,1,1,0,0,46.5193,43.7434,2.2515,-2.7758,40,
10901,2,1,2,43,1,79.9262,107.7974,169.668,2,3,1,2,1,0,0,107.7974,134.2128,1.8013,26.4154,10,
10901,2,1,2,44,1,135.5422,165.1806,228.0905,3,1,2,1,0,1,0,135.5422,NaN,100000,999,0,
10901,2,1,1,45,1,259.4502,346.651,166.1485,1,2,3,1,1,0,0,259.4502,256.5635,1.7316,-2.8867,40,
10901,2,1,1,46,1,135.5697,19.8928,79.243,2,1,3,3,0,0,1,79.243,56.2912,2.5117,-22.9518,10,
10901,2,1,3,47,1,285.5402,17.2994,137.2544,2,3,1,2,1,0,0,17.2994,8.8954,2.0314,-8.404,30,
10901,2,1,3,48,1,138.7045,347.534,165.9996,2,3,1,3,0,1,0,165.9996,NaN,100000,999,0,
10901,2,1,3,49,1,169.3879,345.0718,46.4715,1,3,2,1,1,0,0,169.3879,145.2804,1.2209,-24.1074,10,
10901,2,1,1,50,1,227.7164,78.5126,19.7822,1,3,2,3,0,1,0,19.7822,14.2695,1.7813,-5.5127,30,
10901,2,1,1,51,1,78.8751,319.5709,48.9128,1,2,3,2,0,1,0,319.5709,338.3154,1.6912,18.7445,20,
10901,2,1,2,52,1,48.4957,168.9813,137.2079,3,2,1,3,1,0,0,137.2079,134.893,2.7519,-2.3149,40,
10901,2,1,1,53,1,315.7287,287.9252,345.3668,2,3,1,2,1,0,0,287.9252,297.591,1.6813,9.6657,30,
10901,2,1,1,54,1,286.8252,226.5457,315.6046,1,3,2,1,1,0,0,286.8252,295.2948,2.0814,8.4697,30,
10901,2,2,3,55,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,34.6089,1.1908,-11.6214,30,
10901,2,2,1,56,1,135.68,78.9445,105.462,1,3,2,1,1,0,0,135.68,119.9069,1.6212,-15.7731,20,
10901,2,2,2,57,1,75.0988,319.8215,349.8519,2,1,3,3,0,0,1,349.8519,1.2507,1.1908,11.3988,30,
10901,2,2,3,58,1,19.6916,226.2771,107.6658,1,2,3,3,0,0,1,107.6658,NaN,100000,999,0,
10901,2,2,2,59,1,138.9798,226.1669,78.0042,1,3,2,1,1,0,0,138.9798,136.4642,1.1808,-2.5155,40,
10901,2,2,3,60,1,346.4868,16.9821,317.1038,1,3,2,1,1,0,0,346.4868,156.0298,1.1508,169.5431,-20,
10901,2,2,3,61,1,317.7541,79.3545,195.2113,2,1,3,2,1,0,0,79.3545,75.2736,0.81056,-4.0809,30,
10901,2,2,1,62,1,47.5997,169.9459,257.4496,2,3,1,2,1,0,0,169.9459,32.0065,2.0914,-137.9395,-20,
10901,2,2,1,63,1,79.0846,195.9474,105.6185,1,3,2,3,0,1,0,105.6185,174.0689,1.6812,68.4505,-20,
10901,2,2,3,64,1,76.6599,319.1987,286.8586,3,1,2,1,0,1,0,76.6599,NaN,100000,999,0,
10901,2,2,1,65,1,135.784,76.6302,46.5703,2,1,3,1,0,1,0,135.784,106.3427,1.6014,-29.4414,10,
10901,2,2,1,66,1,286.0726,228.3995,167.7865,3,1,2,3,1,0,0,167.7865,174.262,1.4711,6.4755,30,
10901,2,2,1,67,1,287.0116,195.9092,139.2813,1,3,2,1,1,0,0,287.0116,291.9139,1.4811,4.9022,30,
10901,2,2,1,68,1,225.9992,318.0367,107.7152,2,3,1,2,1,0,0,318.0367,329.7169,2.2416,11.6802,30,
10901,2,2,1,69,1,48.791,169.4352,15.344,1,2,3,1,1,0,0,48.791,54.7872,1.7512,5.9962,30,
