Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10701,2,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,332.5933,0.87059,-15.3347,20,
10701,2,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,22.1802,1.251,4.4107,30,
10701,2,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
10701,2,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,125.9865,1.5109,-9.9594,30,
10701,2,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,33.6362,1.04,-42.2331,-5,
10701,2,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,347.1481,1.3411,-178.992,-20,
10701,2,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,321.6546,1.9814,-26.0075,10,
10701,2,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,14.5193,1.4213,-34.122,0,
10701,2,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
10701,2,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
10701,2,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,59.1146,1.2005,11.2067,30,
10701,2,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,135.6509,1.6311,-61.2227,-20,
10701,2,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,304.339,1.511,-11.7674,30,
10701,2,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,310.8667,2.1014,-8.4261,30,
10701,2,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,106.1489,1.6014,56.8551,-10,
10701,2,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,132.3844,1.4911,-7.1739,30,
10701,2,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
10701,2,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
10701,2,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,308.5933,1.6216,-7.3396,30,
10701,2,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
10701,2,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
10701,2,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,308.0288,1.6511,-9.6739,30,
10701,2,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,122.6446,1.311,-43.3308,-5,
10701,2,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,99.0524,1.8913,21.9062,10,
10701,2,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,310.1824,1.5212,25.1357,10,
10701,2,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,92.0383,1.8913,-13.2098,20,
10701,2,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,11.1336,2.3316,-6.1725,30,
10701,2,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,113.2927,2.352,-172.8685,-20,
10701,2,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,322.1144,1.5911,3.6563,30,
10701,2,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,312.3166,1.401,-35.808,0,
10701,2,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,53.3781,1.5612,3.9009,30,
10701,2,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,34.7441,2.5718,-12.2877,20,
10701,2,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,20.5211,1.1411,-28.6381,10,
10701,2,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,78.6845,1.1908,-58.9583,-10,
10701,2,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,114.787,1.501,-111.9037,-20,
