Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10201,1,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,45.2802,1.8606,-1.845,40,
10201,1,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,324.7067,2.1613,-23.137,10,
10201,1,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,115.8247,2.8319,-20.6654,20,
10201,1,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,311.4364,1.2607,22.5605,10,
10201,1,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,325.86,1.1605,6.4198,30,
10201,1,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
10201,1,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,72.6701,2.0815,-3.0087,30,
10201,1,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,33.4348,1.7112,-14.1344,20,
10201,1,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,299.0936,1.8613,11.1147,30,
10201,1,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
10201,1,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
10201,1,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
10201,1,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,68.836,2.2316,-10.5794,30,
10201,1,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,129.5981,2.3916,-8.8821,30,
10201,1,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,223.5957,1.5711,-3.0388,30,
10201,1,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,339.2412,2.2816,-6.3598,30,
10201,1,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,322.0796,2.2917,-25.1258,10,
10201,1,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,344.1464,1.6112,-4.6314,30,
10201,1,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,42.5004,1.1809,-36.431,0,
10201,1,1,3,20,1,138.9836,227.6481,18.7732,2,1,3,1,0,1,0,138.9836,NaN,100000,999,0,
10201,1,1,2,21,1,79.394,138.0487,259.8388,3,2,1,1,0,0,1,79.394,181.5219,1.6312,102.128,-20,
10201,1,1,2,22,1,137.7629,108.202,287.9832,2,3,1,2,1,0,0,108.202,125.2748,1.5911,17.0728,20,
10201,1,1,1,23,1,319.1114,109.557,255.736,3,2,1,3,1,0,0,255.736,246.4421,1.7816,-9.2939,30,
10201,1,1,2,24,1,196.3663,19.7557,229.5384,2,1,3,2,1,0,0,19.7557,36.7924,1.6913,17.0367,20,
10201,1,1,3,25,1,345.1667,227.862,135.0465,1,3,2,2,0,0,1,227.862,NaN,100000,999,0,
10201,1,1,3,26,1,49.4853,109.2179,17.4258,3,1,2,3,1,0,0,17.4258,34.776,1.7712,17.3502,20,
10201,1,1,1,27,1,316.2209,48.5455,138.2943,2,3,1,2,1,0,0,48.5455,49.3178,1.451,0.7723,40,
10201,1,1,2,28,1,255.6515,77.62,195.2295,1,2,3,1,1,0,0,255.6515,258.6966,1.5911,3.0451,30,
10201,1,1,3,29,1,19.3412,289.0933,137.9504,1,2,3,3,0,0,1,137.9504,NaN,100000,999,0,
10201,1,1,1,30,1,18.8175,225.8203,198.4415,2,1,3,1,0,1,0,18.8175,2.1799,4.9334,-16.6376,20,
10201,1,1,1,31,1,107.6755,78.4296,289.7759,2,3,1,3,0,1,0,289.7759,296.3914,1.5611,6.6155,30,
10201,1,1,2,32,1,316.2588,257.0994,75.8592,1,3,2,1,1,0,0,316.2588,311.526,1.0508,-4.7328,30,
10201,1,1,1,33,1,136.0963,169.4245,75.2441,1,3,2,1,1,0,0,136.0963,131.6531,1.3911,-4.4432,30,
10201,1,1,3,34,1,49.5679,226.901,135.1749,2,1,3,3,0,0,1,135.1749,NaN,100000,999,0,
10201,1,1,3,35,1,166.4826,197.1409,225.962,1,3,2,3,0,1,0,225.962,NaN,100000,999,0,
10201,1,1,3,36,1,169.3858,348.7526,107.1721,3,1,2,3,1,0,0,107.1721,101.8698,1.1208,-5.3024,30,
10201,1,1,3,37,1,135.0814,289.4221,346.0516,1,2,3,2,0,1,0,289.4221,NaN,100000,999,0,
10201,1,1,3,38,1,46.4634,346.7408,259.3799,2,3,1,2,1,0,0,346.7408,344.1355,1.351,-2.6052,40,
10201,1,1,1,39,1,256.2169,319.5996,198.5792,3,2,1,3,1,0,0,198.5792,202.0141,2.0915,3.435,30,
10201,1,1,3,40,1,46.5135,199.3096,255.287,2,3,1,2,1,0,0,199.3096,185.4563,1.1808,-13.8533,20,
10201,1,1,3,41,1,345.9319,286.6203,135.2509,1,2,3,2,0,1,0,286.6203,NaN,100000,999,0,
10201,1,1,1,42,1,17.9012,196.4392,136.3199,3,2,1,1,0,0,1,17.9012,15.4659,2.0915,-2.4352,40,
10201,1,1,3,43,1,138.7679,108.7341,167.9302,3,2,1,1,0,0,1,138.7679,NaN,100000,999,0,
10201,1,1,3,44,1,165.4944,229.1032,286.1356,3,1,2,3,1,0,0,286.1356,293.5925,1.0207,7.457,30,
10201,1,1,2,45,1,316.6903,16.5249,198.2405,1,2,3,1,1,0,0,316.6903,321.3727,1.6211,4.6823,30,
10201,1,1,3,46,1,346.7134,106.1915,199.9228,3,1,2,3,1,0,0,199.9228,197.9625,2.1915,-1.9603,40,
10201,1,1,3,47,1,348.4818,256.0438,169.1207,3,1,2,3,1,0,0,169.1207,179.4443,1.301,10.3235,30,
10201,1,1,2,48,1,256.5536,48.002,108.9084,2,1,3,2,1,0,0,48.002,53.8903,0.77067,5.8883,30,
10201,1,1,3,49,1,226.8892,17.5899,285.473,1,3,2,1,1,0,0,226.8892,230.9517,1.2709,4.0625,30,
10201,1,1,2,50,1,317.233,287.434,165.8295,1,2,3,1,1,0,0,317.233,318.933,0.91068,1.7,40,
10201,1,1,2,51,1,345.973,167.0874,256.4646,2,1,3,2,1,0,0,167.0874,164.817,1.2809,-2.2704,40,
10201,1,1,2,52,1,139.8041,46.1144,346.978,1,3,2,1,1,0,0,139.8041,138.1209,1.5211,-1.6833,40,
10201,1,1,1,53,1,225.5223,18.2612,49.9585,3,2,1,3,1,0,0,49.9585,42.5751,2.4817,-7.3834,30,
10201,1,1,3,54,1,46.8983,198.5606,107.6176,1,2,3,2,0,1,0,198.5606,NaN,100000,999,0,
10201,1,2,2,55,1,109.0573,197.2405,229.1531,1,2,3,1,1,0,0,109.0573,112.9302,1.6411,3.8729,30,
10201,1,2,2,56,1,347.0691,15.9042,109.9782,3,1,2,3,1,0,0,109.9782,98.9207,1.1107,-11.0575,30,
10201,1,2,3,57,1,137.2123,225.9187,256.2462,3,2,1,3,1,0,0,256.2462,263.0869,1.321,6.8408,30,
10201,1,2,1,58,1,257.9503,16.1557,225.5097,3,2,1,3,1,0,0,225.5097,228.8023,1.7812,3.2926,30,
10201,1,2,2,59,1,135.3953,77.5471,107.4345,2,1,3,2,1,0,0,77.5471,106.2115,1.6312,28.6644,10,
10201,1,2,1,60,1,79.4974,315.5454,138.1729,1,3,2,1,1,0,0,79.4974,61.5614,1.3309,-17.936,20,
10201,1,2,3,61,1,18.1866,349.7513,107.3819,3,1,2,3,1,0,0,107.3819,96.265,1.7015,-11.1168,30,
10201,1,2,1,62,1,136.2537,316.3149,229.2196,1,2,3,1,1,0,0,136.2537,125.2703,1.8012,-10.9835,30,
10201,1,2,1,63,1,47.7691,75.8942,199.2985,1,2,3,2,0,1,0,75.8942,74.4835,1.3912,-1.4108,40,
10201,1,2,3,64,1,228.085,77.8902,346.494,1,2,3,1,1,0,0,228.085,229.9856,1.0808,1.9006,40,
10201,1,2,2,65,1,316.2543,138.7984,349.4915,1,3,2,1,1,0,0,316.2543,318.3464,1.2909,2.0922,40,
10201,1,2,1,66,1,259.7369,17.9954,289.7444,1,3,2,1,1,0,0,259.7369,185.245,0.78054,-74.492,-20,
10201,1,2,1,67,1,106.7236,46.9239,197.9743,3,1,2,3,1,0,0,197.9743,202.6968,1.9814,4.7225,30,
10201,1,2,2,68,1,258.0377,108.7544,229.9066,3,2,1,3,1,0,0,229.9066,220.6581,1.2712,-9.2485,30,
10201,1,2,2,69,1,196.777,137.8732,347.2997,2,1,3,2,1,0,0,137.8732,131.5459,0.95064,-6.3274,30,
10201,1,2,1,70,1,229.9519,258.5867,199.9003,2,1,3,1,0,1,0,229.9519,181.2619,2.4117,-48.6901,-5,
10201,1,2,1,71,1,16.9948,286.4196,256.5696,3,1,2,3,1,0,0,256.5696,269.4859,1.0207,12.9163,20,
10201,1,2,2,72,1,256.8038,346.2903,77.163,2,1,3,2,1,0,0,346.2903,352.2078,1.5514,5.9175,30,
10201,1,2,1,73,1,75.2298,107.1218,15.0451,1,3,2,1,1,0,0,75.2298,229.2119,0.84065,153.9821,-20,
10201,1,2,2,74,1,137.2672,106.4855,316.792,1,2,3,2,0,1,0,106.4855,NaN,100000,999,0,
10201,1,2,1,75,1,136.2546,165.3306,318.6358,3,2,1,1,0,0,1,136.2546,162.0116,1.7912,25.757,10,
10201,1,2,2,76,1,348.7958,229.694,139.0535,2,3,1,2,1,0,0,229.694,247.3227,2.4417,17.6287,20,
10201,1,2,3,77,1,169.5725,318.0854,136.6125,3,2,1,3,1,0,0,136.6125,128.3709,5.0434,-8.2416,30,
10201,1,2,3,78,1,76.4985,197.7383,49.9591,1,3,2,1,1,0,0,76.4985,87.8932,1.6212,11.3946,30,
10201,1,2,1,79,1,197.6044,349.2332,139.2181,3,1,2,2,0,0,1,349.2332,220.7184,2.6117,-128.5147,-20,
10201,1,2,1,80,1,167.9666,78.631,347.1419,2,1,3,2,1,0,0,78.631,67.0722,1.481,-11.5587,30,
10201,1,2,3,81,1,349.691,19.4936,48.4743,3,1,2,3,1,0,0,48.4743,52.648,1.0107,4.1737,30,
10201,1,2,1,82,1,199.7903,76.0327,225.7985,2,1,3,2,1,0,0,76.0327,70.3916,1.8213,-5.6411,30,
10201,1,2,1,83,1,227.8605,198.5861,109.8828,2,1,3,3,0,0,1,109.8828,109.2093,1.9013,-0.67353,40,
10201,1,2,2,84,1,135.1475,259.9972,348.0257,2,3,1,1,0,0,1,135.1475,186.4489,1.3914,51.3014,-10,
10201,1,2,3,85,1,198.6284,15.77,347.5454,2,3,1,2,1,0,0,15.77,26.4136,1.7913,10.6435,30,
10201,1,2,1,86,1,75.8851,199.4114,47.7563,2,3,1,1,0,0,1,75.8851,177.6909,1.8312,101.8058,-20,
10201,1,2,3,87,1,319.3273,15.2076,168.071,3,2,1,1,0,0,1,319.3273,NaN,100000,999,0,
10201,1,2,3,88,1,199.4614,19.9045,258.2349,2,3,1,2,1,0,0,19.9045,62.0152,5.1534,42.1107,-5,
10201,1,2,3,89,1,318.5248,107.1904,169.8405,2,3,1,1,0,0,1,318.5248,NaN,100000,999,0,
