Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10501,1,1,2,1,1,257.5974,107.5053,165.3228,3,2,1,1,0,0,1,257.5974,267.9676,1.8805,10.3702,30,
10501,1,1,3,2,1,109.1615,228.347,317.785,2,1,3,2,1,0,0,228.347,216.6647,1.6908,-11.6823,30,
10501,1,1,2,3,1,348.9893,316.2827,76.7992,2,3,1,2,1,0,0,316.2827,330.5509,1.1408,14.2683,20,
10501,1,1,2,4,1,347.5035,258.774,198.3775,2,3,1,3,0,1,0,198.3775,NaN,100000,999,0,
10501,1,1,1,5,1,317.2009,138.1527,16.0725,1,3,2,1,1,0,0,317.2009,319.1557,1.3005,1.9548,40,
10501,1,1,2,6,1,286.4045,319.7205,228.4217,3,1,2,2,0,0,1,319.7205,319.6986,1.7112,-0.021875,40,
10501,1,1,1,7,1,316.5503,346.1364,138.6128,2,1,3,2,1,0,0,346.1364,329.7824,1.5114,-16.354,20,
10501,1,1,2,8,1,195.9118,287.8142,227.0618,2,3,1,1,0,0,1,195.9118,321.9622,2.7017,126.0503,-20,
10501,1,1,1,9,1,78.6006,45.2259,139.0292,1,3,2,3,0,1,0,139.0292,353.8843,2.4019,-145.1449,-20,
10501,1,1,3,10,1,48.344,345.1834,316.9279,3,2,1,1,0,0,1,48.344,NaN,100000,999,0,
10501,1,1,3,11,1,168.9231,288.2771,196.7871,3,2,1,3,1,0,0,196.7871,179.7204,1.3413,-17.0667,20,
10501,1,1,3,12,1,45.525,108.1957,288.7778,1,3,2,3,0,1,0,288.7778,NaN,100000,999,0,
10501,1,1,3,13,1,165.7945,198.4651,288.917,3,2,1,3,1,0,0,288.917,242.4047,1.3809,-46.5124,-5,
10501,1,1,3,14,1,78.669,106.9467,255.1055,1,3,2,1,1,0,0,78.669,82.1079,1.9414,3.4388,30,
10501,1,1,2,15,1,319.9884,167.094,256.3296,1,3,2,3,0,1,0,256.3296,NaN,100000,999,0,
10501,1,1,3,16,1,319.6155,18.4309,346.4319,1,2,3,3,0,0,1,346.4319,NaN,100000,999,0,
10501,1,1,2,17,1,258.3102,199.8052,107.9892,1,2,3,2,0,1,0,199.8052,NaN,100000,999,0,
10501,1,1,1,18,1,79.434,45.7992,348.9788,3,1,2,1,0,1,0,79.434,97.5462,3.052,18.1122,20,
10501,1,1,2,19,1,108.9844,349.3502,18.6312,1,2,3,1,1,0,0,108.9844,96.0979,1.9313,-12.8866,20,
10501,1,1,2,20,1,79.2827,45.8953,17.5226,1,2,3,2,0,1,0,45.8953,NaN,100000,999,0,
10501,1,1,3,21,1,47.8062,257.0579,315.3021,2,3,1,2,1,0,0,257.0579,260.3514,1.8412,3.2935,30,
10501,1,1,3,22,1,286.8605,346.5742,137.0495,3,1,2,2,0,0,1,346.5742,NaN,100000,999,0,
10501,1,1,1,23,1,105.5441,168.0217,137.7777,2,1,3,3,0,0,1,137.7777,351.3707,2.4016,-146.4069,-20,
10501,1,1,3,24,1,76.9043,139.3429,199.5645,3,2,1,2,0,1,0,139.3429,NaN,100000,999,0,
10501,1,1,3,25,1,105.0546,135.4427,257.7749,1,2,3,2,0,1,0,135.4427,NaN,100000,999,0,
10501,1,1,3,26,1,285.6431,199.7457,349.0934,3,1,2,3,1,0,0,349.0934,355.1004,2.6122,6.0069,30,
10501,1,1,2,27,1,317.0506,107.0577,16.1879,1,2,3,3,0,0,1,16.1879,348.2007,2.0614,-27.9871,10,
10501,1,1,1,28,1,348.8256,47.5764,255.8363,1,2,3,3,0,0,1,255.8363,345.9925,1.7812,90.1561,-20,
10501,1,1,1,29,1,226.7359,78.3031,196.9219,1,3,2,3,0,1,0,196.9219,247.6857,1.9413,50.7638,-10,
10501,1,1,3,30,1,258.5872,198.4895,48.9748,1,3,2,1,1,0,0,258.5872,251.0067,1.2408,-7.5805,30,
10501,1,1,1,31,1,106.0965,78.2551,199.6541,3,2,1,2,0,1,0,78.2551,55.6737,1.7112,-22.5814,10,
