Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
102,1,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,56.869,1.0757,9.7437,30,
102,1,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,46.1326,1.5209,58.2889,-10,
102,1,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,139.9231,0.75007,3.433,30,
102,1,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,302.3718,1.0622,13.4958,20,
102,1,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,313.248,1.528,-6.1921,30,
102,1,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
102,1,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,31.8866,1.2436,-43.7922,-5,
102,1,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,14.1101,1.3476,-33.4592,0,
102,1,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,314.453,1.2848,26.474,10,
102,1,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
102,1,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
102,1,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
102,1,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,45.1258,1.6806,-34.2895,0,
102,1,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,28.6774,1.118,-109.8029,-20,
102,1,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,232.3356,1.1672,5.7011,30,
102,1,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,343.9727,1.2918,-1.6283,40,
102,1,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,333.4291,1.1185,-13.7763,20,
102,1,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,337.8929,0.97221,-10.8849,30,
102,1,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,52.5864,0.82641,-26.345,10,
102,1,1,3,20,1,138.9836,227.6481,18.7732,2,1,3,1,0,1,0,138.9836,NaN,100000,999,0,
102,1,1,2,21,1,79.394,138.0487,259.8388,3,2,1,1,0,0,1,79.394,314.0815,1.3612,-125.3125,-20,
102,1,1,2,22,1,137.7629,108.202,287.9832,2,3,1,2,1,0,0,108.202,130.9493,0.77782,22.7473,10,
102,1,1,1,23,1,319.1114,109.557,255.736,3,2,1,3,1,0,0,255.736,247.9421,0.80564,-7.7939,30,
