Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10701,1,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,121.1977,1.501,133.2697,-20,
10701,1,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,49.1598,1.8513,31.3904,0,
10701,1,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
10701,1,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,304.5916,1.4709,168.6457,-20,
10701,1,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,109.394,1.9006,33.5247,0,
10701,1,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,160.715,1.5812,-5.4251,30,
10701,1,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,164.4913,2.1015,176.8291,-20,
10701,1,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,308.0938,1.9114,-100.5475,-20,
10701,1,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
10701,1,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
10701,1,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,104.7268,2.001,56.8189,-10,
10701,1,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,175.6916,1.8312,-21.182,10,
10701,1,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,312.2866,2.5018,-3.8197,30,
10701,1,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,309.2859,2.5018,-10.0069,30,
10701,1,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,303.0748,1.1407,-106.219,-20,
10701,1,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,156.1911,1.9113,16.6328,20,
10701,1,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
10701,1,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
10701,1,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,299.103,1.361,-16.8298,20,
