Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10801,2,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,31.6537,3.4623,-15.4716,20,
10801,2,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,296.7063,2.0314,-51.1374,-10,
10801,2,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,123.5767,1.3711,-12.9134,20,
10801,2,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,299.2085,1.4906,10.3325,30,
10801,2,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,328.0978,1.3711,8.6577,30,
10801,2,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
10801,2,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,53.0532,1.3716,-22.6255,10,
10801,2,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,51.8233,2.6017,4.254,30,
10801,2,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,297.0839,3.2922,9.1049,30,
10801,2,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
10801,2,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
10801,2,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
10801,2,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,51.4226,1.4514,-27.9927,10,
10801,2,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,115.6043,2.1014,-22.876,10,
10801,2,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,232.8841,1.2108,6.2496,30,
10801,2,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,339.3278,1.7312,-6.2731,30,
10801,2,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,341.0882,1.3409,-6.1173,30,
10801,2,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,351.1412,3.1721,2.3633,40,
10801,2,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,71.0821,1.5711,-7.8493,30,
