Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
10501,2,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,68.2687,1.2402,21.1435,10,
10501,2,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,342.1282,1.1006,-5.7155,30,
10501,2,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,147.1349,1.0508,10.6448,30,
10501,2,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,309.0939,1.6109,20.2179,20,
10501,2,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,335.7491,1.4907,16.3089,20,
10501,2,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
10501,2,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,55.8561,1.3112,-19.8227,20,
10501,2,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,65.1988,1.8813,17.6295,20,
10501,2,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,275.7231,1.1308,-12.2558,20,
10501,2,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
10501,2,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
10501,2,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
10501,2,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,244.9641,2.0915,165.5487,-20,
10501,2,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,119.0988,1.0508,-19.3814,20,
10501,2,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,231.1366,1.521,4.5021,30,
10501,2,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,344.9953,1.2208,-0.60561,40,
10501,2,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,344.352,1.2409,-2.8535,40,
10501,2,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,345.7228,1.6611,-3.0551,30,
10501,2,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,67.3704,1.1908,-11.561,30,
10501,2,1,3,20,1,138.9836,227.6481,18.7732,2,1,3,1,0,1,0,138.9836,NaN,100000,999,0,
10501,2,1,2,21,1,79.394,138.0487,259.8388,3,2,1,1,0,0,1,79.394,68.9141,1.9713,-10.4799,30,
10501,2,1,2,22,1,137.7629,108.202,287.9832,2,3,1,2,1,0,0,108.202,122.6812,1.1708,14.4792,20,
10501,2,1,1,23,1,319.1114,109.557,255.736,3,2,1,3,1,0,0,255.736,259.0193,1.2508,3.2833,30,
10501,2,1,2,24,1,196.3663,19.7557,229.5384,2,1,3,2,1,0,0,19.7557,39.3526,1.3409,19.5969,20,
10501,2,1,3,25,1,345.1667,227.862,135.0465,1,3,2,2,0,0,1,227.862,NaN,100000,999,0,
10501,2,1,3,26,1,49.4853,109.2179,17.4258,3,1,2,3,1,0,0,17.4258,16.5808,1.3009,-0.845,40,
10501,2,1,1,27,1,316.2209,48.5455,138.2943,2,3,1,2,1,0,0,48.5455,37.8487,1.0007,-10.6968,30,
10501,2,1,2,28,1,255.6515,77.62,195.2295,1,2,3,1,1,0,0,255.6515,244.8386,1.391,-10.8129,30,
10501,2,1,3,29,1,19.3412,289.0933,137.9504,1,2,3,3,0,0,1,137.9504,NaN,100000,999,0,
10501,2,1,1,30,1,18.8175,225.8203,198.4415,2,1,3,1,0,1,0,18.8175,10.1012,1.7211,-8.7163,30,
10501,2,1,1,31,1,107.6755,78.4296,289.7759,2,3,1,3,0,1,0,289.7759,293.0866,1.7212,3.3107,30,
10501,2,1,2,32,1,316.2588,257.0994,75.8592,1,3,2,1,1,0,0,316.2588,335.6819,1.521,19.4231,20,
10501,2,1,1,33,1,136.0963,169.4245,75.2441,1,3,2,1,1,0,0,136.0963,136.1802,1.1508,0.083867,40,
10501,2,1,3,34,1,49.5679,226.901,135.1749,2,1,3,3,0,0,1,135.1749,NaN,100000,999,0,
