Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
118,1,1,1,1,1,18.1866,349.7513,107.3819,1,3,2,1,1,0,0,18.1866,26.426,1.5414,8.2394,30,
118,1,1,1,2,1,136.2537,316.3149,229.2196,3,1,2,1,0,1,0,136.2537,123.9068,1.4,-12.3469,20,
118,1,1,2,3,1,47.7691,75.8942,199.2985,1,2,3,1,1,0,0,47.7691,43.0397,1.2249,-4.7294,30,
118,1,1,2,4,1,228.085,77.8902,346.494,3,2,1,1,0,0,1,228.085,215.1079,1.2333,-12.9771,20,
118,1,1,2,5,1,316.2543,138.7984,349.4915,3,2,1,3,1,0,0,349.4915,353.591,1,4.0995,30,
118,1,1,1,6,1,259.7369,17.9954,289.7444,1,3,2,1,1,0,0,259.7369,245.2777,1.0334,-14.4592,20,
118,1,1,2,7,1,106.7236,46.9239,197.9743,3,1,2,2,0,0,1,46.9239,70.3841,2.4753,23.4602,10,
118,1,1,2,8,1,258.0377,108.7544,229.9066,1,2,3,3,0,0,1,229.9066,234.8504,1.3168,4.9438,30,
118,1,1,1,9,1,196.777,137.8732,347.2997,1,3,2,1,1,0,0,196.777,210.9648,1.1501,14.1877,20,
118,1,1,2,10,1,229.9519,258.5867,199.9003,3,2,1,1,0,0,1,229.9519,219.1706,1.2835,-10.7814,30,
118,1,1,2,11,1,16.9948,286.4196,256.5696,1,2,3,1,1,0,0,16.9948,28.8459,1.2585,11.8511,30,
118,1,1,1,12,1,256.8038,346.2903,77.163,1,3,2,1,1,0,0,256.8038,238.1451,1.15,-18.6587,20,
118,1,1,1,13,1,75.2298,107.1218,15.0451,2,3,1,3,0,1,0,15.0451,219.6367,1.6501,-155.4083,-10,
118,1,1,2,14,1,137.2672,106.4855,316.792,1,3,2,2,0,0,1,106.4855,311.8459,1.4751,-154.6397,-10,
118,1,1,2,15,1,136.2546,165.3306,318.6358,3,2,1,1,0,0,1,136.2546,128.4124,0.84178,-7.8422,30,
118,1,1,1,16,1,348.7958,229.694,139.0535,2,3,1,2,1,0,0,229.694,222.0852,1.6084,-7.6088,30,
118,1,1,1,17,1,169.5725,318.0854,136.6125,3,1,2,3,1,0,0,136.6125,129.7195,1.9918,-6.893,30,
118,1,1,1,18,1,76.4985,197.7383,49.9591,3,2,1,2,0,1,0,197.7383,205.4013,1.6667,7.663,30,
118,1,1,1,19,1,197.6044,349.2332,139.2181,2,1,3,1,0,1,0,197.6044,213.0364,2.2001,15.432,20,
118,1,1,1,20,1,167.9666,78.631,347.1419,2,3,1,1,0,0,1,167.9666,203.6231,1.1335,35.6565,0,
118,1,1,2,21,1,349.691,19.4936,48.4743,3,2,1,3,1,0,0,48.4743,35.1115,1.7085,-13.3628,20,
118,1,1,1,22,1,199.7903,76.0327,225.7985,2,1,3,2,1,0,0,76.0327,83.7998,1.0667,7.7671,30,
118,1,1,1,23,1,227.8605,198.5861,109.8828,2,1,3,2,1,0,0,198.5861,194.7856,1.1752,-3.8006,30,
118,1,1,1,24,1,135.1475,259.9972,348.0257,1,2,3,2,0,1,0,259.9972,62.9441,1.6668,162.9469,-10,
118,1,1,2,25,1,198.6284,15.77,347.5454,2,3,1,2,1,0,0,15.77,3.3768,0.99168,-12.3932,20,
118,1,1,2,26,1,75.8851,199.4114,47.7563,3,2,1,3,1,0,0,47.7563,18.3709,0.89168,-29.3854,10,
118,1,1,1,27,1,319.3273,15.2076,168.071,2,1,3,2,1,0,0,15.2076,11.6461,1.5334,-3.5615,30,
118,1,1,1,28,1,199.4614,19.9045,258.2349,2,3,1,2,1,0,0,19.9045,6.5926,1.3251,-13.3119,20,
118,1,1,1,29,1,318.5248,107.1904,169.8405,3,2,1,3,1,0,0,169.8405,189.6222,1.4501,19.7817,20,
118,1,1,2,30,1,138.4994,315.06,255.0244,2,3,1,2,1,0,0,315.06,308.8964,1.5751,-6.1636,30,
118,1,1,2,31,1,107.8361,165.9588,49.5312,2,1,3,3,0,0,1,49.5312,51.9404,1.6417,2.4092,40,
118,1,1,1,32,1,199.0242,106.802,169.5691,1,3,2,1,1,0,0,199.0242,209.0668,0.94174,10.0426,30,
118,1,1,2,33,1,137.8557,318.4511,49.4778,3,2,1,3,1,0,0,49.4778,227.9358,1.5419,178.458,-10,
118,1,1,1,34,1,49.9703,197.306,227.4668,1,2,3,1,1,0,0,49.9703,38.8287,1.5084,-11.1416,30,
