Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
121,1,1,2,1,1,45.236,16.3753,348.0856,2,1,3,3,0,0,1,348.0856,300.1011,2.7746,-47.9845,-2.5,
121,1,1,2,2,1,105.1212,349.573,259.2312,2,3,1,2,1,0,0,349.573,13.5531,1.4249,23.9801,10,
121,1,1,1,3,1,286.361,165.4933,316.9073,1,3,2,1,1,0,0,286.361,291.4901,2.0668,5.1291,30,
121,1,1,2,4,1,348.4983,197.1525,256.173,2,3,1,2,1,0,0,197.1525,132.9907,1.8586,-64.1618,-10,
121,1,1,1,5,1,166.7615,197.437,346.3834,1,2,3,1,1,0,0,166.7615,166.9403,1.8585,0.17886,40,
121,1,1,1,6,1,289.1143,319.3878,195.5948,3,1,2,2,0,0,1,319.3878,124.762,1.8918,165.3742,-10,
121,1,1,2,7,1,135.5438,348.5752,315.1115,2,3,1,2,1,0,0,348.5752,316.7601,1.8918,-31.8151,0,
121,1,1,2,8,1,198.2918,228.3358,45.0498,3,2,1,3,1,0,0,45.0498,27.8378,1.5417,-17.212,20,
121,1,1,2,9,1,75.0843,317.0879,199.0811,3,1,2,3,1,0,0,199.0811,220.7668,2.0418,21.6857,10,
121,1,1,2,10,1,46.7891,105.5922,316.8059,3,1,2,1,0,1,0,46.7891,NaN,100000,999,0,
121,1,1,2,11,1,227.7776,167.4677,109.6767,1,2,3,2,0,1,0,167.4677,NaN,100000,999,0,
121,1,1,2,12,1,258.7891,319.3398,225.3836,3,1,2,3,1,0,0,225.3836,245.2727,1.6085,19.8891,20,
121,1,1,1,13,1,349.0664,259.793,78.7935,3,1,2,3,1,0,0,78.7935,68.1824,1.8251,-10.6111,30,
121,1,1,2,14,1,106.4447,139.8728,75.4059,2,1,3,2,1,0,0,139.8728,117.9625,1.2417,-21.9102,10,
121,1,1,2,15,1,48.4975,256.6538,138.3665,1,2,3,2,0,1,0,256.6538,NaN,100000,999,0,
121,1,1,2,16,1,197.7933,288.974,166.3314,2,3,1,2,1,0,0,288.974,293.8782,2.9753,4.9041,30,
