Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
113,1,1,1,1,0,49.7896,79.9464,316.1134,0,0,0,2,0,0,0,79.9464,130.0956,1.8122,50.1492,0,
113,1,1,1,2,1,77.0194,199.4614,227.103,3,1,2,3,1,0,0,227.103,239.9442,1.3887,12.8412,20,
113,1,1,1,3,0,107.3167,76.231,48.7899,0,0,0,1,0,0,0,107.3167,57.2302,1.6521,-50.0865,0,
113,1,1,1,4,0,46.5011,229.286,259.0886,0,0,0,3,0,0,0,259.0886,244.7123,1.1458,-14.3763,20,
113,1,1,1,5,1,167.7587,285.8897,225.4277,2,3,1,2,1,0,0,285.8897,314.0395,1.3749,28.1498,10,
113,1,1,1,6,0,139.4448,16.7913,257.1701,0,0,0,3,0,0,0,257.1701,259.7288,1.618,2.5587,40,
113,1,1,1,7,1,287.5328,228.5846,106.5061,3,1,2,3,1,0,0,106.5061,111.421,2.0902,4.9149,30,
113,1,1,1,8,1,285.7947,107.626,166.5987,1,3,2,1,1,0,0,285.7947,295.9131,2.7081,10.1184,30,
113,1,1,1,9,1,45.2874,135.0467,79.1546,3,1,2,3,1,0,0,79.1546,62.7095,1.4235,-16.445,20,
113,1,1,1,10,1,79.647,105.642,46.1049,2,1,3,3,0,0,1,46.1049,37.6896,1.1527,-8.4153,30,
113,1,1,1,11,1,136.1606,18.991,46.1892,2,3,1,2,1,0,0,18.991,39.9836,1.7988,20.9925,20,
113,1,1,1,12,1,79.8082,137.2081,288.4624,1,2,3,3,0,0,1,288.4624,280.6976,1.0346,-7.7648,30,
113,1,1,1,13,1,109.8696,78.5771,198.492,3,1,2,3,1,0,0,198.492,201.2105,1.375,2.7185,40,
113,1,1,1,14,1,257.1834,225.656,198.267,1,3,2,3,0,1,0,198.267,213.7846,1.4583,15.5176,20,
113,1,1,1,15,1,288.0548,167.4508,77.2238,2,1,3,1,0,1,0,288.0548,298.1906,1.8541,10.1358,30,
113,1,1,1,16,0,49.7556,255.3335,19.7307,0,0,0,2,0,0,0,255.3335,260.4215,1.2083,5.0879,30,
113,1,1,1,17,1,45.2934,319.0682,76.7284,3,2,1,1,0,0,1,45.2934,51.6304,1.5352,6.337,30,
113,1,1,1,18,0,286.8599,346.6542,105.0926,0,0,0,2,0,0,0,346.6542,340.8406,2.7984,-5.8137,30,
113,1,1,1,19,0,285.6755,229.6926,197.3393,0,0,0,1,0,0,0,285.6755,251.8055,1.354,-33.87,0,
113,1,1,1,20,1,139.9254,167.2356,75.3731,3,2,1,3,1,0,0,75.3731,60.7915,1.5833,-14.5817,20,
113,1,1,1,21,0,197.0647,19.8204,227.9956,0,0,0,2,0,0,0,19.8204,29.7949,1.1455,9.9744,30,
113,1,1,1,22,0,78.4508,138.1395,108.8821,0,0,0,2,0,0,0,138.1395,124.0357,1.2568,-14.1038,20,
113,1,1,1,23,0,45.2953,226.1567,319.6772,0,0,0,3,0,0,0,319.6772,330.8664,1.1389,11.1892,30,
113,1,1,1,24,1,225.5774,45.6965,137.0227,2,3,1,2,1,0,0,45.6965,59.7875,0.6319,14.091,20,
113,1,1,1,25,1,135.8829,345.8672,79.2824,3,2,1,1,0,0,1,135.8829,158.1749,1.5208,22.2921,10,
113,1,1,1,26,1,139.625,347.4725,106.1053,3,1,2,3,1,0,0,106.1053,95.9789,0.95131,-10.1264,30,
113,1,1,1,27,1,49.1854,227.8516,108.9154,2,3,1,2,1,0,0,227.8516,236.2487,2.4514,8.397,30,
113,1,1,1,28,1,136.265,229.3607,287.681,2,3,1,2,1,0,0,229.3607,240.0717,2.2776,10.711,30,
113,1,1,1,29,1,199.1968,317.8928,256.3782,3,2,1,3,1,0,0,256.3782,230.2772,1.3123,-26.1009,10,
113,1,1,1,30,1,169.6031,226.8127,315.3177,1,2,3,1,1,0,0,169.6031,168.8139,1.6111,-0.78918,40,
113,1,1,1,31,0,347.8238,165.2285,49.6889,0,0,0,1,0,0,0,347.8238,338.5132,1.6735,-9.3107,30,
113,1,1,1,32,0,135.9108,16.6392,345.1189,0,0,0,2,0,0,0,16.6392,24.938,1.0556,8.2988,30,
113,1,1,1,33,1,19.1732,169.0778,287.7741,1,2,3,1,1,0,0,19.1732,27.9438,2.3123,8.7706,30,
