Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
112,1,1,2,1,0,136.1214,256.3453,18.3652,0,0,0,3,0,0,0,18.3652,345.4245,1.4334,-32.9406,0,
112,1,1,2,2,1,289.4795,225.4954,105.2208,2,3,1,2,1,0,0,225.4954,28.4629,2.7584,162.9675,0,
112,1,1,2,3,1,347.5064,287.1586,109.9878,1,3,2,1,1,0,0,347.5064,129.8044,1.0416,142.298,0,
112,1,1,2,4,0,348.6529,108.2324,289.1658,0,0,0,2,0,0,0,108.2324,117.9326,2.3167,9.7002,30,
112,1,1,2,5,0,107.4617,228.4737,289.8637,0,0,0,3,0,0,0,289.8637,306.6134,1.1829,16.7497,20,
112,1,1,2,6,1,138.3022,255.2378,226.7439,1,3,2,2,0,0,1,255.2378,316.5352,3.2083,61.2974,0,
112,1,1,2,7,1,197.5189,257.448,49.3852,1,3,2,1,1,0,0,197.5189,2.2982,2.9834,164.7793,0,
112,1,1,2,8,1,105.0963,165.4194,19.874,3,1,2,3,1,0,0,19.874,205.4466,1.7001,-174.4275,0,
112,1,1,2,9,1,349.6502,286.9951,105.237,2,3,1,2,1,0,0,286.9951,56.7235,2.3918,129.7284,0,
112,1,1,2,10,1,259.389,197.9122,285.3534,3,2,1,3,1,0,0,285.3534,319.8123,0.75833,34.4589,0,
112,1,1,2,11,1,317.5194,78.234,226.5387,2,1,3,2,1,0,0,78.234,110.5393,1.0084,32.3053,0,
112,1,1,2,12,0,226.4331,199.0041,19.4806,0,0,0,2,0,0,0,199.0041,209.6062,4.4919,10.6021,30,
112,1,1,2,13,1,199.1477,319.2454,226.8627,2,3,1,2,1,0,0,319.2454,314.7631,1.3167,-4.4824,30,
112,1,1,2,14,1,198.7837,137.0852,229.8589,3,2,1,1,0,0,1,198.7837,357.0991,5.6001,158.3153,0,
112,1,1,2,15,1,317.252,136.0284,79.4983,2,3,1,2,1,0,0,136.0284,129.2597,2.1333,-6.7687,30,
112,1,1,2,16,1,166.9501,227.4895,288.474,3,1,2,3,1,0,0,288.474,307.8119,0.63343,19.3379,20,
112,1,1,2,17,0,255.5852,109.0734,346.6243,0,0,0,3,0,0,0,346.6243,343.9828,1.9167,-2.6415,40,
112,1,1,2,18,0,19.1594,45.6717,75.3023,0,0,0,2,0,0,0,45.6717,57.4254,1.1751,11.7537,30,
112,1,1,2,19,1,139.9843,17.7677,197.5773,1,2,3,1,1,0,0,139.9843,161.8232,1.4501,21.839,10,
112,1,1,2,20,1,169.6556,105.9539,16.2929,3,2,1,1,0,0,1,169.6556,180,0.79171,10.3444,30,
112,1,1,2,21,1,198.6008,256.7345,227.585,1,3,2,1,1,0,0,198.6008,174.5847,1.1334,-24.0161,10,
112,1,1,2,22,1,47.1514,228.4688,289.7261,3,2,1,3,1,0,0,289.7261,308.1585,0.94186,18.4324,20,
112,1,1,2,23,1,288.3452,197.5011,346.09,3,2,1,3,1,0,0,346.09,322.9104,1.2335,-23.1796,10,
112,1,1,2,24,1,229.3193,135.4885,169.5403,2,3,1,2,1,0,0,135.4885,143.1263,1.3168,7.6378,30,
112,1,1,2,25,0,137.5392,347.928,18.8144,0,0,0,3,0,0,0,18.8144,5.1465,1.3084,-13.668,20,
112,1,1,2,26,1,17.7694,108.4003,196.8359,3,1,2,3,1,0,0,196.8359,195.2489,2.2834,-1.5871,40,
112,1,1,2,27,0,135.7013,16.3007,195.4341,0,0,0,1,0,0,0,135.7013,172.8453,2.75,37.144,0,
112,1,1,2,28,0,346.1034,285.0065,135.9459,0,0,0,1,0,0,0,346.1034,356.0436,2.3501,9.9402,30,
112,1,1,2,29,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,47.842,1.7167,-28.0272,10,
112,1,1,2,30,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,147.3399,1.2418,-18.8002,20,
112,1,1,2,31,1,347.6621,78.5825,225.8965,3,2,1,3,1,0,0,225.8965,218.0022,1.0668,-7.8943,30,
112,1,1,2,32,1,169.6783,319.0936,48.6413,2,1,3,1,0,1,0,169.6783,NaN,100000,999,0,
112,1,1,2,33,1,108.812,17.8803,78.7383,3,2,1,3,1,0,0,78.7383,242.8064,1.2001,164.0681,0,
112,1,1,2,34,0,347.6614,136.397,49.7312,0,0,0,3,0,0,0,49.7312,20.4551,1.2752,-29.2761,10,
112,1,1,2,35,0,78.6346,196.8692,47.9079,0,0,0,1,0,0,0,78.6346,135.2893,1.6002,56.6547,0,
112,1,1,2,36,1,45.7597,16.9855,196.8736,3,1,2,2,0,0,1,16.9855,61.9007,3.5585,44.9151,0,
112,1,1,2,37,1,138.2116,316.1063,79.1853,3,1,2,3,1,0,0,79.1853,241.1254,0.86692,161.9401,0,
