Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
108,1,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,35.8209,2.1314,47.8929,-5,
108,1,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,39.8916,2.5018,22.1221,10,
108,1,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
108,1,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,250.1803,2.1713,114.2344,-20,
108,1,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,217.1014,1.9705,141.2321,-20,
108,1,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,180.3347,2.3021,14.1946,20,
108,1,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,351.6411,2.8318,3.9789,30,
108,1,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,306.3788,1.3912,-102.2625,-20,
108,1,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
108,1,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
108,1,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,40.838,1.7905,-7.0699,30,
108,1,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,209.4945,1.6212,12.6209,20,
108,1,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,45.0668,3.1622,88.9604,-20,
108,1,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,337.9916,2.3816,18.6987,20,
108,1,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,45.1686,1.1806,-4.1252,30,
108,1,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,142.924,1.481,3.3658,30,
108,1,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
108,1,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
108,1,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,300.2152,0.0017511,-15.7177,20,
108,1,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
108,1,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
108,1,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,298.799,1.2809,-18.9038,20,
108,1,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,123.2175,1.1707,-42.7578,-5,
108,1,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,84.0256,1.411,6.8794,30,
108,1,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,306.9419,0.9609,21.8953,10,
108,1,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,124.4954,1.7411,19.2472,20,
108,1,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,310.4905,7.5449,-66.8156,-20,
108,1,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,299.4143,0.99073,13.2531,20,
108,1,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,298.7109,1.3309,-19.7472,20,
108,1,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,48.8701,1.1208,60.7455,-20,
108,1,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,210.0441,2.1615,160.567,-20,
108,1,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,40.0297,1.3311,-7.0022,30,
108,1,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,52.3419,1.0808,3.1827,30,
108,1,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,208.0817,1.7512,70.4389,-20,
108,1,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,299.6911,0.7205,73.0005,-20,
108,1,1,3,36,1,315.1258,197.0721,138.657,3,2,1,3,1,0,0,138.657,203.2474,1.7211,64.5904,-20,
108,1,1,1,37,1,315.8145,169.192,195.8378,1,2,3,1,1,0,0,315.8145,322.6608,1.8312,6.8463,30,
108,1,1,1,38,1,109.7017,135.0292,228.0515,2,3,1,1,0,0,1,109.7017,108.0397,1.2108,-1.662,40,
108,1,1,2,39,1,256.4523,47.0128,289.3103,2,3,1,2,1,0,0,47.0128,20.3667,1.7015,-26.646,10,
108,1,1,2,40,1,319.2054,76.7725,167.1503,3,1,2,3,1,0,0,167.1503,302.0356,0.83062,134.8852,-20,
108,1,1,2,41,1,289.8173,135.4295,167.5025,3,2,1,1,0,0,1,289.8173,309.4241,1.3609,19.6068,20,
108,1,1,1,42,1,46.5193,197.4165,346.6891,1,2,3,1,1,0,0,46.5193,40.9197,1.3409,-5.5995,30,
108,1,1,2,43,1,79.9262,107.7974,169.668,2,3,1,2,1,0,0,107.7974,127.1463,2.2515,19.3489,20,
108,1,1,2,44,1,135.5422,165.1806,228.0905,3,1,2,1,0,1,0,135.5422,NaN,100000,999,0,
108,1,1,1,45,1,259.4502,346.651,166.1485,1,2,3,1,1,0,0,259.4502,329.4286,1.521,69.9784,-20,
108,1,1,1,46,1,135.5697,19.8928,79.243,2,1,3,3,0,0,1,79.243,324.7025,5.0033,-114.5405,-20,
108,1,1,3,47,1,285.5402,17.2994,137.2544,2,3,1,2,1,0,0,17.2994,54.4817,1.0607,37.1823,0,
108,1,1,3,48,1,138.7045,347.534,165.9996,2,3,1,3,0,1,0,165.9996,NaN,100000,999,0,
108,1,1,3,49,1,169.3879,345.0718,46.4715,1,3,2,1,1,0,0,169.3879,161.5818,1.351,-7.806,30,
108,1,1,1,50,1,227.7164,78.5126,19.7822,1,3,2,3,0,1,0,19.7822,37.2135,1.7512,17.4314,20,
108,1,1,1,51,1,78.8751,319.5709,48.9128,1,2,3,2,0,1,0,319.5709,49.5637,3.7225,89.9927,-20,
108,1,1,2,52,1,48.4957,168.9813,137.2079,3,2,1,3,1,0,0,137.2079,127.0863,1.1908,-10.1217,30,
108,1,1,1,53,1,315.7287,287.9252,345.3668,2,3,1,2,1,0,0,287.9252,304.4476,1.3409,16.5224,20,
108,1,1,1,54,1,286.8252,226.5457,315.6046,1,3,2,1,1,0,0,286.8252,289.2728,1.6511,2.4476,40,
108,1,2,3,55,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,43.3447,1.9913,-2.8856,40,
108,1,2,1,56,1,135.68,78.9445,105.462,1,3,2,1,1,0,0,135.68,167.2063,1.321,31.5262,0,
108,1,2,2,57,1,75.0988,319.8215,349.8519,2,1,3,3,0,0,1,349.8519,298.9948,1.3109,-50.8571,-10,
108,1,2,3,58,1,19.6916,226.2771,107.6658,1,2,3,3,0,0,1,107.6658,NaN,100000,999,0,
108,1,2,2,59,1,138.9798,226.1669,78.0042,1,3,2,1,1,0,0,138.9798,150.8405,0.91065,11.8607,30,
108,1,2,3,60,1,346.4868,16.9821,317.1038,1,3,2,1,1,0,0,346.4868,148.216,0.95066,161.7292,-20,
108,1,2,3,61,1,317.7541,79.3545,195.2113,2,1,3,2,1,0,0,79.3545,115.1205,1.001,35.766,0,
108,1,2,1,62,1,47.5997,169.9459,257.4496,2,3,1,2,1,0,0,169.9459,126.6708,1.0108,-43.2752,-5,
108,1,2,1,63,1,79.0846,195.9474,105.6185,1,3,2,3,0,1,0,105.6185,121.7908,2.2414,16.1724,20,
108,1,2,3,64,1,76.6599,319.1987,286.8586,3,1,2,1,0,1,0,76.6599,NaN,100000,999,0,
108,1,2,1,65,1,135.784,76.6302,46.5703,2,1,3,1,0,1,0,135.784,118.5467,1.6411,-17.2373,20,
108,1,2,1,66,1,286.0726,228.3995,167.7865,3,1,2,3,1,0,0,167.7865,222.9138,1.4712,55.1274,-10,
108,1,2,1,67,1,287.0116,195.9092,139.2813,1,3,2,1,1,0,0,287.0116,314.3969,1.4108,27.3853,10,
108,1,2,1,68,1,225.9992,318.0367,107.7152,2,3,1,2,1,0,0,318.0367,314.8787,1.7611,-3.158,30,
108,1,2,1,69,1,48.791,169.4352,15.344,1,2,3,1,1,0,0,48.791,243.6649,1.7012,-165.1261,-20,
108,1,2,1,70,1,16.9081,317.8384,169.4393,2,1,3,2,1,0,0,317.8384,318.1973,1.6311,0.35888,40,
108,1,2,1,71,1,139.6308,166.4925,256.6904,3,1,2,1,0,1,0,139.6308,174.7448,1.0707,35.114,0,
108,1,2,1,72,1,346.3991,77.235,47.9379,1,2,3,2,0,1,0,77.235,77.1504,0.99072,-0.084631,40,
108,1,2,1,73,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,299.7737,0.9707,10.4657,30,
108,1,2,2,74,1,287.6372,108.625,348.0371,2,3,1,2,1,0,0,108.625,124.3744,1.0808,15.7494,20,
108,1,2,2,75,1,349.0746,135.7025,259.3993,1,3,2,1,1,0,0,349.0746,339.4219,1.6611,-9.6527,30,
108,1,2,2,76,1,15.4219,229.8604,285.1573,1,3,2,3,0,1,0,285.1573,NaN,100000,999,0,
