Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
115,1,1,2,1,1,47.1252,316.1985,168.7876,1,2,3,1,1,0,0,47.1252,120.6513,11.4772,73.526,-20,
115,1,1,2,2,1,169.5476,347.8437,255.9676,3,1,2,2,0,0,1,347.8437,352.8581,1.4108,5.0144,30,
115,1,1,1,3,1,169.7327,136.4901,229.9791,2,1,3,2,1,0,0,136.4901,141.1159,1.391,4.6258,30,
115,1,1,3,4,1,288.8759,168.0188,256.5805,1,3,2,1,1,0,0,288.8759,286.4372,1.4309,-2.4388,40,
115,1,1,2,5,1,349.8372,319.4402,285.2484,2,3,1,2,1,0,0,319.4402,335.2065,1.3607,15.7663,20,
115,1,1,2,6,1,287.5232,107.8411,348.2109,3,2,1,2,0,1,0,107.8411,NaN,100000,999,0,
115,1,1,1,7,1,196.1884,19.7444,75.6788,3,2,1,3,1,0,0,75.6788,49.3166,1.5211,-26.3622,10,
115,1,1,1,8,1,285.2274,47.5693,167.2281,3,1,2,2,0,0,1,47.5693,67.8367,1.6511,20.2675,20,
115,1,1,1,9,1,229.0212,287.979,196.6249,2,1,3,2,1,0,0,287.979,102.5783,2.0013,174.5994,-20,
115,1,1,2,10,1,165.7001,197.9153,135.975,2,3,1,3,0,1,0,135.975,NaN,100000,999,0,
115,1,1,3,11,1,16.9319,45.1675,136.7336,1,3,2,2,0,0,1,45.1675,NaN,100000,999,0,
115,1,1,2,12,1,75.7673,225.2609,135.0753,1,3,2,3,0,1,0,135.0753,NaN,100000,999,0,
115,1,1,1,13,1,107.5506,288.0257,79.4154,3,1,2,3,1,0,0,79.4154,76.0679,2.0014,-3.3475,30,
115,1,1,1,14,1,76.8415,138.4802,19.7219,3,1,2,2,0,0,1,138.4802,74.5541,3.1422,-63.9261,-20,
115,1,1,2,15,1,226.6345,317.838,19.1349,1,2,3,1,1,0,0,226.6345,225.4288,1.2909,-1.2057,40,
115,1,1,3,16,1,195.1735,345.6009,16.4186,2,1,3,2,1,0,0,345.6009,343.8763,1.2208,-1.7246,40,
115,1,1,3,17,1,137.2206,347.2055,286.6335,2,3,1,2,1,0,0,347.2055,336.9857,2.0017,-10.2198,30,
115,1,1,2,18,1,257.5416,348.7778,165.5499,2,1,3,2,1,0,0,348.7778,336.4135,1.1508,-12.3643,20,
115,1,1,3,19,1,17.7149,317.7008,78.9314,3,2,1,3,1,0,0,78.9314,199.0573,1.371,120.1259,-20,
115,1,1,3,20,1,138.9836,227.6481,18.7732,2,1,3,1,0,1,0,138.9836,NaN,100000,999,0,
115,1,1,2,21,1,79.394,138.0487,259.8388,3,2,1,1,0,0,1,79.394,92.9942,1.4315,13.6002,20,
115,1,1,2,22,1,137.7629,108.202,287.9832,2,3,1,2,1,0,0,108.202,122.8043,1.2809,14.6023,20,
115,1,1,1,23,1,319.1114,109.557,255.736,3,2,1,3,1,0,0,255.736,269.4684,1.451,13.7324,20,
115,1,1,2,24,1,196.3663,19.7557,229.5384,2,1,3,2,1,0,0,19.7557,20.6513,1.4615,0.89561,40,
115,1,1,3,25,1,345.1667,227.862,135.0465,1,3,2,2,0,0,1,227.862,NaN,100000,999,0,
115,1,1,3,26,1,49.4853,109.2179,17.4258,3,1,2,3,1,0,0,17.4258,18.71,1.6612,1.2843,40,
115,1,1,1,27,1,316.2209,48.5455,138.2943,2,3,1,2,1,0,0,48.5455,232.3395,1.2509,-176.206,-20,
115,1,1,2,28,1,255.6515,77.62,195.2295,1,2,3,1,1,0,0,255.6515,226.8376,1.0808,-28.8139,10,
115,1,1,3,29,1,19.3412,289.0933,137.9504,1,2,3,3,0,0,1,137.9504,NaN,100000,999,0,
115,1,1,1,30,1,18.8175,225.8203,198.4415,2,1,3,1,0,1,0,18.8175,31.0003,1.8612,12.1827,20,
115,1,1,1,31,1,107.6755,78.4296,289.7759,2,3,1,3,0,1,0,289.7759,288.7497,1.2509,-1.0262,40,
115,1,1,2,32,1,316.2588,257.0994,75.8592,1,3,2,1,1,0,0,316.2588,304.8941,1.5211,-11.3647,30,
115,1,1,1,33,1,136.0963,169.4245,75.2441,1,3,2,1,1,0,0,136.0963,147.4425,1.0707,11.3462,30,
115,1,1,3,34,1,49.5679,226.901,135.1749,2,1,3,3,0,0,1,135.1749,NaN,100000,999,0,
115,1,1,3,35,1,166.4826,197.1409,225.962,1,3,2,3,0,1,0,225.962,NaN,100000,999,0,
115,1,1,3,36,1,169.3858,348.7526,107.1721,3,1,2,3,1,0,0,107.1721,82.6307,1.461,-24.5414,10,
115,1,1,3,37,1,135.0814,289.4221,346.0516,1,2,3,2,0,1,0,289.4221,NaN,100000,999,0,
115,1,1,3,38,1,46.4634,346.7408,259.3799,2,3,1,2,1,0,0,346.7408,358.8078,1.5111,12.067,20,
115,1,1,1,39,1,256.2169,319.5996,198.5792,3,2,1,3,1,0,0,198.5792,209.9889,1.5811,11.4098,30,
115,1,1,3,40,1,46.5135,199.3096,255.287,2,3,1,2,1,0,0,199.3096,175.8711,1.7012,-23.4386,10,
115,1,1,3,41,1,345.9319,286.6203,135.2509,1,2,3,2,0,1,0,286.6203,NaN,100000,999,0,
115,1,1,1,42,1,17.9012,196.4392,136.3199,3,2,1,1,0,0,1,17.9012,7.8869,1.8817,-10.0143,30,
