Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
113,1,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,347.8439,1.561,-0.084123,40,
113,1,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,26.7636,1.2708,8.9942,30,
113,1,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
113,1,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,115.9312,1.4409,-20.0147,20,
113,1,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,109.226,1.1507,33.3567,0,
113,1,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,156.1356,1.071,-10.0046,30,
113,1,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,335.7538,1.461,-11.9083,30,
113,1,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,24.0807,1.441,-24.5606,10,
113,1,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
113,1,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
113,1,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,19.9701,1.2806,-27.9378,10,
113,1,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,208.3342,0.80055,11.4606,30,
113,1,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,328.1405,1.511,12.0342,20,
113,1,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,120.55,1.461,161.2572,-20,
113,1,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,44.2471,0.94046,-5.0467,30,
113,1,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,148.9934,0.91078,9.4352,30,
113,1,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
113,1,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
113,1,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,326.4502,1.491,10.5174,30,
113,1,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
113,1,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
113,1,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,325.163,1.2009,7.4603,30,
113,1,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,143.6451,1.091,-22.3302,10,
113,1,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,98.6166,1.2509,21.4704,10,
113,1,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,287.6984,0.90066,2.6517,40,
113,1,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,274.7514,0.75111,169.5032,-20,
113,1,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,51.3345,0.96068,34.0283,0,
113,1,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,285.1819,0.54041,-0.97931,40,
113,1,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,309.1925,0.98075,-9.2656,30,
113,1,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,334.7521,1.3513,-13.3725,20,
113,1,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,51.6773,1.2509,2.2002,40,
113,1,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,62.8857,1.0208,15.8538,20,
113,1,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,34.8335,0.79054,-14.3257,20,
113,1,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,150.9947,1.2408,13.3519,20,
113,1,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,234.6075,1.5711,7.9169,30,
113,1,1,3,36,1,315.1258,197.0721,138.657,3,2,1,3,1,0,0,138.657,161.3108,1.0008,22.6538,10,
113,1,1,1,37,1,315.8145,169.192,195.8378,1,2,3,1,1,0,0,315.8145,322.8365,1.361,7.022,30,
113,1,1,1,38,1,109.7017,135.0292,228.0515,2,3,1,1,0,0,1,109.7017,304.9469,2.1315,-164.7548,-20,
113,1,1,2,39,1,256.4523,47.0128,289.3103,2,3,1,2,1,0,0,47.0128,42.7194,0.77102,-4.2934,30,
113,1,1,2,40,1,319.2054,76.7725,167.1503,3,1,2,3,1,0,0,167.1503,203.6714,1.1512,36.5211,0,
113,1,1,2,41,1,289.8173,135.4295,167.5025,3,2,1,1,0,0,1,289.8173,299.0955,1.0908,9.2782,30,
113,1,1,1,42,1,46.5193,197.4165,346.6891,1,2,3,1,1,0,0,46.5193,64.2114,1.0208,17.6922,20,
113,1,1,2,43,1,79.9262,107.7974,169.668,2,3,1,2,1,0,0,107.7974,109.0508,0.9707,1.2534,40,
113,1,1,2,44,1,135.5422,165.1806,228.0905,3,1,2,1,0,1,0,135.5422,NaN,100000,999,0,
113,1,1,1,45,1,259.4502,346.651,166.1485,1,2,3,1,1,0,0,259.4502,254.7439,1.2909,-4.7063,30,
113,1,1,1,46,1,135.5697,19.8928,79.243,2,1,3,3,0,0,1,79.243,264.8439,0.96096,-174.3991,-20,
113,1,1,3,47,1,285.5402,17.2994,137.2544,2,3,1,2,1,0,0,17.2994,14.3184,1.1608,-2.981,40,
113,1,1,3,48,1,138.7045,347.534,165.9996,2,3,1,3,0,1,0,165.9996,NaN,100000,999,0,
113,1,1,3,49,1,169.3879,345.0718,46.4715,1,3,2,1,1,0,0,169.3879,172.6938,0.73047,3.3059,30,
113,1,1,1,50,1,227.7164,78.5126,19.7822,1,3,2,3,0,1,0,19.7822,6.2935,0.98075,-13.4887,20,
113,1,1,1,51,1,78.8751,319.5709,48.9128,1,2,3,2,0,1,0,319.5709,337.3995,1.1709,17.8286,20,
113,1,1,2,52,1,48.4957,168.9813,137.2079,3,2,1,3,1,0,0,137.2079,141.2134,0.90065,4.0055,30,
113,1,1,1,53,1,315.7287,287.9252,345.3668,2,3,1,2,1,0,0,287.9252,313.6993,0.98071,25.7741,10,
113,1,1,1,54,1,286.8252,226.5457,315.6046,1,3,2,1,1,0,0,286.8252,277.3961,1.3512,-9.4291,30,
113,1,2,3,55,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,28.8548,0.76062,-17.3755,20,
113,1,2,1,56,1,135.68,78.9445,105.462,1,3,2,1,1,0,0,135.68,114.8253,1.231,-20.8548,20,
113,1,2,2,57,1,75.0988,319.8215,349.8519,2,1,3,3,0,0,1,349.8519,352.8473,1.2109,2.9954,40,
113,1,2,3,58,1,19.6916,226.2771,107.6658,1,2,3,3,0,0,1,107.6658,NaN,100000,999,0,
113,1,2,2,59,1,138.9798,226.1669,78.0042,1,3,2,1,1,0,0,138.9798,151.2119,0.74028,12.2321,20,
113,1,2,3,60,1,346.4868,16.9821,317.1038,1,3,2,1,1,0,0,346.4868,343.589,1.1208,-2.8977,40,
113,1,2,3,61,1,317.7541,79.3545,195.2113,2,1,3,2,1,0,0,79.3545,79.5178,1.4211,0.16333,40,
113,1,2,1,62,1,47.5997,169.9459,257.4496,2,3,1,2,1,0,0,169.9459,158.1726,0.99087,-11.7733,30,
113,1,2,1,63,1,79.0846,195.9474,105.6185,1,3,2,3,0,1,0,105.6185,105.1767,0.9806,-0.44172,40,
113,1,2,3,64,1,76.6599,319.1987,286.8586,3,1,2,1,0,1,0,76.6599,NaN,100000,999,0,
113,1,2,1,65,1,135.784,76.6302,46.5703,2,1,3,1,0,1,0,135.784,104.6324,1.7112,-31.1516,0,
113,1,2,1,66,1,286.0726,228.3995,167.7865,3,1,2,3,1,0,0,167.7865,169.8721,1.2208,2.0856,40,
113,1,2,1,67,1,287.0116,195.9092,139.2813,1,3,2,1,1,0,0,287.0116,298.9258,1.0808,11.9141,30,
113,1,2,1,68,1,225.9992,318.0367,107.7152,2,3,1,2,1,0,0,318.0367,318.1552,1.1108,0.11851,40,
