Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
103,1,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,340.4606,3.3822,-7.4674,30,
103,1,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,47.6974,3.9126,29.928,10,
103,1,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
103,1,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,153.3841,3.1519,17.4382,20,
103,1,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,56.0051,2.8111,-19.8642,20,
103,1,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,2.571,4.2229,-163.5692,-20,
103,1,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,337.5996,2.972,-10.0625,30,
103,1,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,47.8321,2.7722,-0.80926,40,
103,1,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
103,1,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
103,1,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,40.5044,3.9023,-7.4035,30,
103,1,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,212.0029,1.8912,15.1293,20,
103,1,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,323.8346,2.0614,7.7282,30,
103,1,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,319.3689,5.824,0.076079,40,
103,1,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,50.8179,2.1412,1.5241,40,
103,1,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,281.4157,1.6512,141.8575,-20,
