Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
107,1,1,1,1,1,137.5392,347.928,18.8144,1,3,2,2,0,0,1,347.928,57.0243,3.142,69.0963,-20,
107,1,1,2,2,1,17.7694,108.4003,196.8359,3,2,1,1,0,0,1,17.7694,180.2997,2.7918,162.5302,-20,
107,1,1,2,3,1,135.7013,16.3007,195.4341,2,3,1,3,0,1,0,195.4341,NaN,100000,999,0,
107,1,1,3,4,1,346.1034,285.0065,135.9459,3,2,1,3,1,0,0,135.9459,212.836,2.4615,76.8901,-20,
107,1,1,1,5,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,47.8032,1.9406,-28.0661,10,
107,1,1,3,6,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,168.7218,1.0008,2.5816,40,
107,1,1,2,7,1,347.6621,78.5825,225.8965,1,2,3,1,1,0,0,347.6621,191.9715,1.0307,-155.6906,-20,
107,1,1,1,8,1,169.6783,319.0936,48.6413,3,1,2,3,1,0,0,48.6413,52.0485,1.4209,3.4072,30,
107,1,1,2,9,1,108.812,17.8803,78.7383,1,3,2,3,0,1,0,78.7383,NaN,100000,999,0,
107,1,1,3,10,1,347.6614,136.397,49.7312,3,1,2,2,0,0,1,136.397,NaN,100000,999,0,
107,1,1,2,11,1,78.6346,196.8692,47.9079,1,2,3,3,0,0,1,47.9079,40.9761,2.7516,-6.9318,30,
107,1,1,3,12,1,45.7597,16.9855,196.8736,3,1,2,3,1,0,0,196.8736,219.0057,1.4609,22.1321,10,
107,1,1,1,13,1,138.2116,316.1063,79.1853,3,1,2,2,0,0,1,316.1063,308.4545,1.9514,-7.6518,30,
107,1,1,2,14,1,319.2929,289.5553,168.4982,3,2,1,1,0,0,1,319.2929,182.3591,1.611,-136.9338,-20,
107,1,1,3,15,1,287.6468,199.1499,49.2938,3,2,1,3,1,0,0,49.2938,51.0278,2.7216,1.734,40,
107,1,1,2,16,1,169.2518,139.5582,198.1964,2,3,1,2,1,0,0,139.5582,143.709,2.4917,4.1507,30,
107,1,1,2,17,1,169.1329,48.3844,286.038,1,2,3,2,0,1,0,48.3844,NaN,100000,999,0,
107,1,1,2,18,1,287.2569,316.9132,48.9482,3,1,2,1,0,1,0,287.2569,NaN,100000,999,0,
107,1,1,3,19,1,228.7938,349.9761,315.9329,3,1,2,3,1,0,0,315.9329,298.6203,1.3909,-17.3126,20,
107,1,1,3,20,1,285.9688,47.1618,258.7458,2,3,1,1,0,0,1,285.9688,NaN,100000,999,0,
107,1,1,3,21,1,19.6749,137.3974,346.159,1,2,3,2,0,1,0,137.3974,NaN,100000,999,0,
107,1,1,2,22,1,287.6548,259.506,317.7028,3,2,1,3,1,0,0,317.7028,299.7786,0.9907,-17.9241,20,
107,1,1,3,23,1,105.9911,165.9754,316.6342,2,1,3,2,1,0,0,165.9754,60.6248,2.3516,-105.3505,-20,
107,1,1,1,24,1,109.0699,259.4922,77.1462,3,2,1,3,1,0,0,77.1462,118.8614,2.2215,41.7152,-5,
107,1,1,1,25,1,315.4649,347.3174,285.0467,3,2,1,3,1,0,0,285.0467,298.9886,1.0007,13.9419,20,
107,1,1,1,26,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,233.2592,3.5523,128.011,-20,
107,1,1,2,27,1,17.3062,228.1966,259.5867,1,2,3,1,1,0,0,17.3062,28.0965,3.3923,10.7904,30,
107,1,1,3,28,1,19.9049,195.6352,286.1612,3,1,2,3,1,0,0,286.1612,300.2579,2.4516,14.0967,20,
107,1,1,1,29,1,19.2845,75.217,318.4581,2,3,1,3,0,1,0,318.4581,300.0676,2.882,-18.3906,20,
107,1,1,1,30,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,297.6014,3.1524,-50.5233,-10,
107,1,1,2,31,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,61.6667,3.3324,12.1896,20,
107,1,1,3,32,1,47.0319,136.931,228.049,1,3,2,1,1,0,0,47.0319,60.5116,3.3822,13.4798,20,
107,1,1,2,33,1,77.6151,16.6265,49.1592,3,1,2,3,1,0,0,49.1592,55.1884,1.551,6.0291,30,
107,1,1,2,34,1,137.6428,345.2572,78.7844,1,3,2,1,1,0,0,137.6428,32.852,1.3909,-104.7908,-20,
107,1,1,1,35,1,168.7425,317.7165,226.6907,1,3,2,3,0,1,0,226.6907,226.2346,1.8612,-0.45611,40,
107,1,1,3,36,1,315.1258,197.0721,138.657,3,2,1,3,1,0,0,138.657,302.577,2.3818,163.92,-20,
107,1,1,1,37,1,315.8145,169.192,195.8378,1,2,3,1,1,0,0,315.8145,298.9976,2.0414,-16.8169,20,
107,1,1,1,38,1,109.7017,135.0292,228.0515,2,3,1,1,0,0,1,109.7017,123.0993,1.6511,13.3976,20,
107,1,1,2,39,1,256.4523,47.0128,289.3103,2,3,1,2,1,0,0,47.0128,60.0789,1.9013,13.0662,20,
107,1,1,2,40,1,319.2054,76.7725,167.1503,3,1,2,3,1,0,0,167.1503,233.5145,1.7212,66.3642,-20,
107,1,1,2,41,1,289.8173,135.4295,167.5025,3,2,1,1,0,0,1,289.8173,290.8917,2.7418,1.0743,40,
107,1,1,1,42,1,46.5193,197.4165,346.6891,1,2,3,1,1,0,0,46.5193,41.146,1.6412,-5.3733,30,
107,1,1,2,43,1,79.9262,107.7974,169.668,2,3,1,2,1,0,0,107.7974,124.4636,2.1814,16.6662,20,
107,1,1,2,44,1,135.5422,165.1806,228.0905,3,1,2,1,0,1,0,135.5422,NaN,100000,999,0,
107,1,1,1,45,1,259.4502,346.651,166.1485,1,2,3,1,1,0,0,259.4502,246.1306,1.401,-13.3196,20,
107,1,1,1,46,1,135.5697,19.8928,79.243,2,1,3,3,0,0,1,79.243,30.525,1.9613,-48.718,-5,
107,1,1,3,47,1,285.5402,17.2994,137.2544,2,3,1,2,1,0,0,17.2994,352.7833,2.5317,-24.516,10,
107,1,1,3,48,1,138.7045,347.534,165.9996,2,3,1,3,0,1,0,165.9996,NaN,100000,999,0,
107,1,1,3,49,1,169.3879,345.0718,46.4715,1,3,2,1,1,0,0,169.3879,181.9589,2.1719,12.571,20,
107,1,1,1,50,1,227.7164,78.5126,19.7822,1,3,2,3,0,1,0,19.7822,42.7906,2.0714,23.0084,10,
107,1,1,1,51,1,78.8751,319.5709,48.9128,1,2,3,2,0,1,0,319.5709,320.0977,1.5011,0.52674,40,
107,1,1,2,52,1,48.4957,168.9813,137.2079,3,2,1,3,1,0,0,137.2079,131.0839,2.0714,-6.124,30,
107,1,1,1,53,1,315.7287,287.9252,345.3668,2,3,1,2,1,0,0,287.9252,307.9238,2.1515,19.9986,20,
107,1,1,1,54,1,286.8252,226.5457,315.6046,1,3,2,1,1,0,0,286.8252,291.7172,2.0714,4.892,30,
107,1,2,3,55,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,52.8518,1.6412,6.6215,30,
107,1,2,1,56,1,135.68,78.9445,105.462,1,3,2,1,1,0,0,135.68,110.9164,2.5519,-24.7637,10,
107,1,2,2,57,1,75.0988,319.8215,349.8519,2,1,3,3,0,0,1,349.8519,37.7825,1.8313,47.9306,-5,
107,1,2,3,58,1,19.6916,226.2771,107.6658,1,2,3,3,0,0,1,107.6658,NaN,100000,999,0,
107,1,2,2,59,1,138.9798,226.1669,78.0042,1,3,2,1,1,0,0,138.9798,183.9388,3.5924,44.9591,-5,
107,1,2,3,60,1,346.4868,16.9821,317.1038,1,3,2,1,1,0,0,346.4868,2.254,3.4622,15.7672,20,
107,1,2,3,61,1,317.7541,79.3545,195.2113,2,1,3,2,1,0,0,79.3545,124.5571,2.1314,45.2026,-5,
107,1,2,1,62,1,47.5997,169.9459,257.4496,2,3,1,2,1,0,0,169.9459,139.367,1.391,-30.5789,0,
107,1,2,1,63,1,79.0846,195.9474,105.6185,1,3,2,3,0,1,0,105.6185,124.8866,3.2322,19.2681,20,
107,1,2,3,64,1,76.6599,319.1987,286.8586,3,1,2,1,0,1,0,76.6599,NaN,100000,999,0,
107,1,2,1,65,1,135.784,76.6302,46.5703,2,1,3,1,0,1,0,135.784,151.6131,1.501,15.8291,20,
107,1,2,1,66,1,286.0726,228.3995,167.7865,3,1,2,3,1,0,0,167.7865,157.9003,2.1114,-9.8862,30,
107,1,2,1,67,1,287.0116,195.9092,139.2813,1,3,2,1,1,0,0,287.0116,274.6361,3.1721,-12.3756,20,
107,1,2,1,68,1,225.9992,318.0367,107.7152,2,3,1,2,1,0,0,318.0367,310.617,1.7212,-7.4197,30,
107,1,2,1,69,1,48.791,169.4352,15.344,1,2,3,1,1,0,0,48.791,230.2987,1.6411,-178.4923,-20,
107,1,2,1,70,1,16.9081,317.8384,169.4393,2,1,3,2,1,0,0,317.8384,295.2955,1.411,-22.5429,10,
107,1,2,1,71,1,139.6308,166.4925,256.6904,3,1,2,1,0,1,0,139.6308,146.3492,5.5338,6.7184,30,
107,1,2,1,72,1,346.3991,77.235,47.9379,1,2,3,2,0,1,0,77.235,309.5258,1.5811,-127.7092,-20,
107,1,2,1,73,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,286.8683,1.2108,-2.4397,40,
107,1,2,2,74,1,287.6372,108.625,348.0371,2,3,1,2,1,0,0,108.625,312.6883,1.8612,-155.9367,-20,
107,1,2,2,75,1,349.0746,135.7025,259.3993,1,3,2,1,1,0,0,349.0746,176.3598,0.97066,-172.7148,-20,
107,1,2,2,76,1,15.4219,229.8604,285.1573,1,3,2,3,0,1,0,285.1573,NaN,100000,999,0,
107,1,2,2,77,1,318.2673,77.4483,349.8643,3,1,2,3,1,0,0,349.8643,4.8022,1.7011,14.9379,20,
107,1,2,1,78,1,287.6205,225.601,105.889,3,1,2,3,1,0,0,105.889,117.1602,1.3411,11.2713,30,
107,1,2,2,79,1,77.9122,257.105,345.4603,2,3,1,3,0,1,0,345.4603,NaN,100000,999,0,
107,1,2,2,80,1,15.8762,165.966,258.0821,3,2,1,2,0,1,0,165.966,NaN,100000,999,0,
107,1,2,2,81,1,288.861,317.3768,18.4045,2,3,1,3,0,1,0,18.4045,NaN,100000,999,0,
107,1,2,1,82,1,139.1315,79.956,197.6197,1,2,3,1,1,0,0,139.1315,170.1303,2.9019,30.9988,0,
107,1,2,3,83,1,317.3578,347.715,225.2985,2,1,3,1,0,1,0,317.3578,NaN,100000,999,0,
107,1,2,2,84,1,79.1667,256.0186,227.7221,2,3,1,2,1,0,0,256.0186,300.0408,1.6014,44.0222,-5,
107,1,2,3,85,1,165.6614,49.3524,348.0148,2,3,1,2,1,0,0,49.3524,57.8954,1.5811,8.543,30,
107,1,2,1,86,1,76.8968,319.3234,17.0998,1,3,2,1,1,0,0,76.8968,77.6951,2.7819,0.79825,40,
107,1,2,2,87,1,349.1405,287.5372,16.8308,1,2,3,1,1,0,0,349.1405,341.2824,1.7712,-7.8581,30,
107,1,2,1,88,1,167.8456,109.3752,136.7429,1,2,3,1,1,0,0,167.8456,141.5868,1.4513,-26.2588,10,
107,1,2,1,89,1,17.3376,75.7067,45.3407,3,2,1,3,1,0,0,45.3407,43.5611,1.8312,-1.7796,40,
107,1,2,1,90,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,332.8582,2.4917,13.6619,20,
107,1,2,2,91,1,316.9479,48.8765,285.8968,1,2,3,2,0,1,0,48.8765,NaN,100000,999,0,
107,1,2,2,92,1,169.6136,317.8213,17.1573,3,1,2,3,1,0,0,17.1573,34.3092,1.8716,17.1519,20,
107,1,2,2,93,1,79.9629,257.2792,17.1302,1,3,2,3,0,1,0,17.1302,NaN,100000,999,0,
107,1,2,1,94,1,348.4165,318.0428,46.0983,2,3,1,1,0,0,1,348.4165,338.1367,2.4216,-10.2799,30,
107,1,2,2,95,1,169.7606,319.8793,345.1546,1,3,2,1,1,0,0,169.7606,180.2935,1.3613,10.5329,30,
107,1,2,2,96,1,196.2163,77.8571,319.9086,3,2,1,3,1,0,0,319.9086,47.7602,1.9012,87.8515,-20,
