Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
110,1,1,2,1,0,49.7896,79.9464,316.1134,0,0,0,3,0,0,0,316.1134,310.3729,1.1097,-5.7405,30,
110,1,1,2,2,0,77.0194,199.4614,227.103,0,0,0,2,0,0,0,199.4614,73.3701,2.437,-126.0913,0,
110,1,1,2,3,1,107.3167,76.231,48.7899,1,3,2,1,1,0,0,107.3167,115.4199,1.8332,8.1033,30,
110,1,1,2,4,1,46.5011,229.286,259.0886,1,2,3,1,1,0,0,46.5011,59.429,1.6666,12.9279,20,
110,1,1,2,5,1,167.7587,285.8897,225.4277,3,2,1,3,1,0,0,225.4277,225.1086,2.5554,-0.31912,40,
110,1,1,2,6,0,139.4448,16.7913,257.1701,0,0,0,2,0,0,0,16.7913,130.7983,1.84,114.007,0,
110,1,1,2,7,0,287.5328,228.5846,106.5061,0,0,0,2,0,0,0,228.5846,245.2936,2.4164,16.709,20,
110,1,1,2,8,1,285.7947,107.626,166.5987,3,1,2,3,1,0,0,166.5987,161.2317,2.4998,-5.367,30,
110,1,1,2,9,1,45.2874,135.0467,79.1546,3,1,2,3,1,0,0,79.1546,67.7588,1.9859,-11.3958,30,
110,1,1,2,10,0,79.647,105.642,46.1049,0,0,0,2,0,0,0,105.642,129.2812,1.4998,23.6392,10,
110,1,1,2,11,1,136.1606,18.991,46.1892,1,3,2,2,0,0,1,18.991,110.1008,3.6107,91.1097,0,
110,1,1,2,12,1,79.8082,137.2081,288.4624,2,3,1,2,1,0,0,137.2081,127.9522,2.1589,-9.2559,30,
110,1,1,2,13,0,109.8696,78.5771,198.492,0,0,0,3,0,0,0,198.492,226.1306,2.4719,27.6387,10,
110,1,1,2,14,1,257.1834,225.656,198.267,3,1,2,3,1,0,0,198.267,217.1299,1.1319,18.8629,20,
110,1,1,2,15,1,288.0548,167.4508,77.2238,2,1,3,2,1,0,0,167.4508,150.7379,1.8817,-16.7129,20,
110,1,1,2,16,0,49.7556,255.3335,19.7307,0,0,0,1,0,0,0,49.7556,50.4715,2.1664,0.71592,40,
110,1,1,2,17,1,45.2934,319.0682,76.7284,2,3,1,2,1,0,0,319.0682,314.4506,1.6873,-4.6176,30,
110,1,1,2,18,1,286.8599,346.6542,105.0926,2,1,3,2,1,0,0,346.6542,307.5985,1.5346,-39.0557,0,
110,1,1,2,19,1,285.6755,229.6926,197.3393,1,3,2,1,1,0,0,285.6755,301.021,1.9096,15.3455,20,
110,1,1,2,20,1,139.9254,167.2356,75.3731,3,2,1,3,1,0,0,75.3731,54.6275,2.5206,-20.7456,20,
110,1,1,2,21,1,197.0647,19.8204,227.9956,2,1,3,1,0,1,0,197.0647,NaN,100000,999,0,
110,1,1,2,22,1,78.4508,138.1395,108.8821,1,3,2,3,0,1,0,108.8821,NaN,100000,999,0,
110,1,1,2,23,1,45.2953,226.1567,319.6772,2,1,3,2,1,0,0,226.1567,230.5742,2.1034,4.4174,30,
110,1,1,2,24,1,225.5774,45.6965,137.0227,1,3,2,1,1,0,0,225.5774,222.2408,1.5207,-3.3366,30,
110,1,1,2,25,1,135.8829,345.8672,79.2824,1,3,2,2,0,0,1,345.8672,60.8878,2.9164,75.0206,0,
110,1,1,2,26,1,139.625,347.4725,106.1053,3,2,1,3,1,0,0,106.1053,106.736,2.8052,0.6307,40,
110,1,1,2,27,1,49.1854,227.8516,108.9154,2,1,3,3,0,0,1,108.9154,116.3164,2.2012,7.401,30,
110,1,1,2,28,1,136.265,229.3607,287.681,3,1,2,2,0,0,1,229.3607,236.2662,2.2283,6.9055,30,
110,1,1,2,29,1,199.1968,317.8928,256.3782,2,1,3,2,1,0,0,317.8928,307.0157,1.5275,-10.8771,30,
110,1,1,2,30,0,169.6031,226.8127,315.3177,0,0,0,3,0,0,0,315.3177,298.5368,1.1666,-16.7809,20,
110,1,1,2,31,0,347.8238,165.2285,49.6889,0,0,0,1,0,0,0,347.8238,180.3574,1.972,-167.4665,0,
110,1,1,2,32,1,135.9108,16.6392,345.1189,2,1,3,2,1,0,0,16.6392,235.7899,7.0131,-140.8493,0,
110,1,1,2,33,0,19.1732,169.0778,287.7741,0,0,0,2,0,0,0,169.0778,59.2579,1.8054,-109.8199,0,
110,1,1,2,34,0,167.3649,288.591,225.64,0,0,0,3,0,0,0,225.64,289.9332,1.9581,64.2931,0,
110,1,1,2,35,1,135.7817,225.654,195.8518,2,1,3,2,1,0,0,225.654,227.9715,1.7915,2.3176,40,
110,1,1,2,36,0,168.3601,139.042,18.3845,0,0,0,1,0,0,0,168.3601,15.8022,1.736,-152.5579,0,
110,1,1,2,37,1,136.23,167.0824,226.8499,1,3,2,3,0,1,0,226.8499,NaN,100000,999,0,
110,1,1,2,38,1,135.2984,49.8434,105.3275,1,2,3,3,0,0,1,105.3275,128.3978,2.8262,23.0703,10,
110,1,1,2,39,1,138.8971,45.4316,75.8945,3,2,1,3,1,0,0,75.8945,64.335,1.6733,-11.5594,30,
110,1,1,2,40,1,105.0693,46.3358,169.6604,2,1,3,2,1,0,0,46.3358,43.8755,1.2777,-2.4603,40,
110,1,1,2,41,0,49.4302,315.5335,108.1016,0,0,0,3,0,0,0,108.1016,136.0831,4.6385,27.9816,10,
110,1,1,2,42,0,139.8005,288.062,226.7679,0,0,0,1,0,0,0,139.8005,135.8912,1.8054,-3.9093,30,
110,1,1,2,43,1,167.6678,48.1755,289.787,2,3,1,2,1,0,0,48.1755,56.8992,1.4512,8.7237,30,
110,1,1,2,44,1,197.9081,229.34,345.6535,3,1,2,2,0,0,1,229.34,45.3509,1.3263,176.0109,0,
110,1,1,2,45,1,198.3868,316.8924,47.1722,2,3,1,2,1,0,0,316.8924,41.2596,2.4512,84.3672,0,
110,1,1,2,46,1,348.8737,46.761,135.9903,3,1,2,3,1,0,0,135.9903,138.6333,1.5346,2.643,40,
110,1,1,2,47,0,76.903,197.0924,45.3297,0,0,0,3,0,0,0,45.3297,331.6691,2.9371,-73.6605,0,
110,1,1,2,48,1,136.5088,229.1604,288.8523,1,3,2,2,0,0,1,229.1604,71.7299,4.8889,-157.4305,0,
110,1,1,2,49,0,106.3387,229.2591,259.1417,0,0,0,3,0,0,0,259.1417,278.6305,1.9304,19.4888,20,
110,1,1,2,50,0,225.4507,45.0226,165.9356,0,0,0,2,0,0,0,45.0226,54.7445,2.4233,9.7219,30,
110,1,1,2,51,1,195.0187,348.9883,316.4683,2,1,3,2,1,0,0,348.9883,48.6555,1.2636,59.6671,0,
110,1,1,2,52,0,256.5477,167.6544,347.6966,0,0,0,2,0,0,0,167.6544,151.8899,1.4096,-15.7645,20,
110,1,1,2,53,1,48.4942,167.3936,196.9609,3,2,1,3,1,0,0,196.9609,212.6806,2.2024,15.7197,20,
110,1,1,2,54,1,77.8891,166.4372,198.8866,2,1,3,2,1,0,0,166.4372,150.8855,1.7081,-15.5518,20,
110,1,1,2,55,1,198.7267,319.6301,78.7633,1,2,3,2,0,1,0,319.6301,NaN,100000,999,0,
110,1,1,2,56,0,105.7815,18.9205,318.0679,0,0,0,1,0,0,0,105.7815,154.7756,1.5207,48.994,0,
110,1,1,2,57,1,195.9681,75.3757,135.4207,2,3,1,2,1,0,0,75.3757,68.6244,1.1601,-6.7514,30,
