Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
102,1,1,2,1,0,285.3167,75.3195,349.6993,0,0,0,3,0,0,0,349.6993,18.7772,2.0271,29.0779,10,
102,1,1,2,2,1,317.7602,47.7922,225.3341,1,2,3,2,0,1,0,47.7922,NaN,100000,999,0,
102,1,1,2,3,0,345.9818,317.6386,285.7384,0,0,0,3,0,0,0,285.7384,5.0666,2.5971,79.3282,0,
102,1,1,2,4,0,15.6096,196.4513,135.3117,0,0,0,2,0,0,0,196.4513,230.7709,1.6801,34.3196,0,
102,1,1,2,5,1,46.0894,18.765,77.5992,2,1,3,2,1,0,0,18.765,11.5377,1.1944,-7.2273,30,
102,1,1,2,6,1,136.9584,228.1068,79.8258,1,3,2,1,1,0,0,136.9584,113.5754,2.0554,-23.383,10,
102,1,1,2,7,1,289.1912,319.5068,107.2497,3,2,1,3,1,0,0,107.2497,38.3582,1.354,-68.8915,0,
102,1,1,2,8,0,49.572,257.4728,198.5512,0,0,0,2,0,0,0,257.4728,252.8801,1.6596,-4.5927,30,
102,1,1,2,9,1,165.1693,347.2055,255.6489,2,3,1,2,1,0,0,347.2055,343.5292,1.236,-3.6763,30,
102,1,1,2,10,1,228.007,199.7351,258.1561,3,1,2,2,0,0,1,199.7351,127.0524,2.0898,-72.6827,0,
102,1,1,2,11,0,47.5178,139.5352,315.6181,0,0,0,2,0,0,0,139.5352,8.9484,2.3259,-130.5868,0,
102,1,1,2,12,1,48.1707,168.8863,199.4925,2,1,3,2,1,0,0,168.8863,161.9678,1.5831,-6.9186,30,
102,1,1,2,13,1,45.8059,17.0895,196.8453,1,3,2,2,0,0,1,17.0895,35.4986,2.6316,18.409,20,
102,1,1,2,14,1,226.5243,18.8994,167.4361,3,2,1,2,0,1,0,18.8994,NaN,100000,999,0,
102,1,1,2,15,0,107.2871,288.6659,137.7912,0,0,0,3,0,0,0,137.7912,123.0493,1.8679,-14.7419,20,
102,1,1,2,16,0,345.9916,285.1034,258.9614,0,0,0,1,0,0,0,345.9916,76.8241,1.8954,90.8325,0,
102,1,1,2,17,0,17.4427,165.3267,137.2849,0,0,0,3,0,0,0,137.2849,125.6046,1.2429,-11.6803,30,
102,1,1,2,18,1,225.5959,45.6461,285.3898,1,3,2,1,1,0,0,225.5959,237.2123,1.2846,11.6164,30,
102,1,1,2,19,1,345.5065,167.3447,108.5532,3,1,2,3,1,0,0,108.5532,35.1476,0.93741,-73.4056,0,
102,1,1,2,20,0,195.0114,49.7227,228.9624,0,0,0,1,0,0,0,195.0114,215.1649,1.4927,20.1535,20,
102,1,1,2,21,1,318.2166,139.1068,106.8927,2,1,3,3,0,0,1,106.8927,233.3805,1.472,126.4878,0,
102,1,1,2,22,1,18.1388,289.0957,195.9448,3,2,1,2,0,1,0,289.0957,NaN,100000,999,0,
102,1,1,2,23,1,229.4223,166.7051,346.0256,2,1,3,3,0,0,1,346.0256,177.7597,1.4165,-168.2659,0,
