Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
105,1,1,1,1,1,285.3167,75.3195,349.6993,2,3,1,2,1,0,0,75.3195,94.686,1.6663,19.3665,20,
105,1,1,1,2,0,317.7602,47.7922,225.3341,0,0,0,2,0,0,0,47.7922,84.1973,1.9226,36.4051,0,
105,1,1,1,3,1,345.9818,317.6386,285.7384,3,1,2,1,0,1,0,345.9818,347.4074,2.1943,1.4256,40,
105,1,1,1,4,1,15.6096,196.4513,135.3117,1,2,3,1,1,0,0,15.6096,11.7964,1.7707,-3.8132,30,
105,1,1,1,5,1,46.0894,18.765,77.5992,3,1,2,3,1,0,0,77.5992,64.8558,1.3957,-12.7434,20,
105,1,1,1,6,1,136.9584,228.1068,79.8258,1,2,3,1,1,0,0,136.9584,128.1118,1.8888,-8.8466,30,
105,1,1,1,7,0,289.1912,319.5068,107.2497,0,0,0,1,0,0,0,289.1912,298.3452,1.9443,9.154,30,
105,1,1,1,8,1,49.572,257.4728,198.5512,2,1,3,2,1,0,0,257.4728,263.5267,2.0692,6.0539,30,
105,1,1,1,9,0,165.1693,347.2055,255.6489,0,0,0,3,0,0,0,255.6489,241.7557,1.8401,-13.8932,20,
105,1,1,1,10,0,228.007,199.7351,258.1561,0,0,0,3,0,0,0,258.1561,223.1077,1.3679,-35.0484,0,
105,1,1,1,11,1,47.5178,139.5352,315.6181,2,3,1,3,0,1,0,315.6181,314.2954,1.1595,-1.3227,40,
105,1,1,1,12,1,48.1707,168.8863,199.4925,3,2,1,3,1,0,0,199.4925,204.9038,1.3262,5.4112,30,
105,1,1,1,13,1,45.8059,17.0895,196.8453,1,2,3,1,1,0,0,45.8059,35.3928,1.8609,-10.4131,30,
105,1,1,1,14,1,226.5243,18.8994,167.4361,2,1,3,2,1,0,0,18.8994,24.8529,1.9928,5.9535,30,
105,1,1,1,15,1,107.2871,288.6659,137.7912,3,2,1,2,0,1,0,288.6659,287.841,1.9511,-0.82482,40,
105,1,1,1,16,1,345.9916,285.1034,258.9614,2,3,1,1,0,0,1,345.9916,343.0561,2.6526,-2.9356,40,
105,1,1,1,17,0,17.4427,165.3267,137.2849,0,0,0,1,0,0,0,17.4427,19.0077,1.8397,1.565,40,
105,1,1,1,18,1,225.5959,45.6461,285.3898,2,1,3,2,1,0,0,45.6461,49.366,1.2846,3.7199,30,
105,1,1,1,19,0,345.5065,167.3447,108.5532,0,0,0,1,0,0,0,345.5065,337.5681,1.9581,-7.9385,30,
105,1,1,1,20,1,195.0114,49.7227,228.9624,1,3,2,1,1,0,0,195.0114,178.9006,2.7567,-16.1108,20,
105,1,1,1,21,1,318.2166,139.1068,106.8927,2,3,1,1,0,0,1,318.2166,336.0635,2.2289,17.8469,20,
105,1,1,1,22,0,18.1388,289.0957,195.9448,0,0,0,2,0,0,0,289.0957,303.0936,1.9373,13.998,20,
105,1,1,1,23,0,229.4223,166.7051,346.0256,0,0,0,1,0,0,0,229.4223,312.3215,1.7915,82.8992,0,
105,1,1,1,24,1,49.0602,75.163,347.0752,3,1,2,3,1,0,0,347.0752,334.4594,1.2707,-12.6158,20,
105,1,1,1,25,0,346.1367,139.5344,49.3449,0,0,0,3,0,0,0,49.3449,43.5339,1.2291,-5.8111,30,
105,1,1,1,26,1,77.8374,108.2883,348.4279,2,1,3,1,0,1,0,77.8374,73.4306,1.3887,-4.4068,30,
105,1,1,1,27,1,77.0033,256.8647,17.2163,1,3,2,1,1,0,0,77.0033,71.3366,1.5346,-5.6667,30,
105,1,1,1,28,1,288.4182,45.772,199.8716,2,1,3,3,0,0,1,199.8716,196.6665,1.4443,-3.205,30,
105,1,1,1,29,1,255.4666,286.0334,316.5138,1,2,3,2,0,1,0,286.0334,287.7637,1.8471,1.7303,40,
105,1,1,1,30,0,167.4432,225.3904,107.6503,0,0,0,3,0,0,0,107.6503,96.5504,2.326,-11.1,30,
105,1,1,1,31,0,348.6538,109.5044,167.3202,0,0,0,1,0,0,0,348.6538,356.1289,1.7983,7.4751,30,
105,1,1,1,32,1,255.7227,348.6468,197.4114,1,3,2,1,1,0,0,255.7227,241.9079,1.5062,-13.8148,20,
105,1,1,1,33,1,106.2995,48.3854,347.5991,1,2,3,3,0,0,1,347.5991,336.046,1.2568,-11.5532,30,
105,1,1,1,34,1,48.8653,16.9624,78.0265,1,3,2,1,1,0,0,48.8653,51.5911,1.3401,2.7258,40,
105,1,1,1,35,0,75.5347,288.3139,139.7729,0,0,0,3,0,0,0,139.7729,150.7088,3.4856,10.9359,30,
105,1,1,1,36,1,229.6057,109.4654,319.9859,1,3,2,3,0,1,0,319.9859,314.6598,2.1386,-5.3261,30,
105,1,1,1,37,1,259.233,18.9726,109.5014,3,1,2,3,1,0,0,109.5014,99.3593,1.8124,-10.1421,30,
105,1,1,1,38,0,256.0912,315.4982,168.0975,0,0,0,3,0,0,0,168.0975,159.1396,1.3263,-8.9579,30,
105,1,1,1,39,0,165.5577,17.8966,139.3519,0,0,0,2,0,0,0,17.8966,30.5049,2.625,12.6082,20,
105,1,1,1,40,1,139.5455,346.0382,196.9103,1,2,3,2,0,1,0,346.0382,358.3325,1.4373,12.2943,20,
105,1,1,1,41,1,226.8033,199.4036,348.7218,1,2,3,2,0,1,0,199.4036,175.682,3.194,-23.7216,10,
105,1,1,1,42,0,258.5107,76.1986,169.7974,0,0,0,3,0,0,0,169.7974,152.332,1.1805,-17.4655,20,
105,1,1,1,43,1,46.1226,316.3501,257.0922,1,2,3,1,1,0,0,46.1226,59.8431,1.5068,13.7205,20,
105,1,1,1,44,1,138.3904,287.1424,258.274,3,1,2,3,1,0,0,258.274,240.7831,1.8401,-17.4909,20,
105,1,1,1,45,0,286.8174,107.1734,348.438,0,0,0,2,0,0,0,107.1734,109.672,1.2775,2.4986,40,
105,1,1,1,46,1,15.6333,107.5663,138.5797,2,3,1,2,1,0,0,107.5663,115.0391,1.5202,7.4727,30,
105,1,1,1,47,1,257.6019,319.4264,18.2413,1,2,3,1,1,0,0,257.6019,243.3152,1.5345,-14.2867,20,
105,1,1,1,48,0,46.4256,137.6475,317.7992,0,0,0,1,0,0,0,46.4256,48.7328,1.7567,2.3073,40,
105,1,1,1,49,0,348.2232,319.9007,165.5086,0,0,0,2,0,0,0,319.9007,312.4902,2.8262,-7.4105,30,
105,1,1,1,50,1,49.2794,288.072,15.5871,3,1,2,3,1,0,0,15.5871,32.1511,1.4444,16.564,20,
105,1,1,1,51,1,315.4042,227.0562,48.5632,3,2,1,3,1,0,0,48.5632,52.5526,1.2152,3.9895,30,
105,1,1,1,52,0,258.014,17.9574,166.1263,0,0,0,1,0,0,0,258.014,231.3037,1.9859,-26.7103,10,
105,1,1,1,53,1,46.9871,225.5229,135.9693,3,2,1,3,1,0,0,135.9693,123.1666,1.6868,-12.8027,20,
105,1,1,1,54,1,316.1599,105.8405,255.1336,2,3,1,2,1,0,0,105.8405,183.355,1.5832,77.5144,0,
105,1,1,1,55,1,137.1783,255.6832,346.4986,3,1,2,3,1,0,0,346.4986,336.0955,1.2846,-10.4031,30,
105,1,1,1,56,1,226.1171,48.3665,259.0939,3,1,2,3,1,0,0,259.0939,120.6236,0.94445,-138.4703,0,
105,1,1,1,57,0,167.0201,195.2052,76.4691,0,0,0,3,0,0,0,76.4691,65.3324,1.0693,-11.1368,30,
105,1,1,1,58,1,17.6756,106.6678,139.2734,3,1,2,1,0,1,0,17.6756,13.0301,1.8261,-4.6455,30,
105,1,1,1,59,1,168.6383,19.2866,139.9592,3,1,2,2,0,0,1,19.2866,55.7349,1.3679,36.4482,0,
105,1,1,1,60,0,109.1686,49.0772,256.6198,0,0,0,2,0,0,0,49.0772,31.9024,1.1185,-17.1749,20,
105,1,2,1,61,1,135.2687,168.1844,109.8019,2,1,3,2,1,0,0,168.1844,131.8958,1.409,-36.2886,0,
105,1,2,1,62,1,198.5914,169.7232,105.4389,3,1,2,3,1,0,0,105.4389,106.6087,1.2985,1.1697,40,
105,1,2,1,63,1,166.5304,259.8329,315.6497,1,3,2,2,0,0,1,259.8329,255.6096,1.7775,-4.2233,30,
105,1,2,1,64,1,348.519,288.9045,17.8242,1,3,2,1,1,0,0,348.519,352.8262,2.0136,4.3072,30,
105,1,2,1,65,1,47.4122,17.1561,228.4941,3,1,2,3,1,0,0,228.4941,235.2111,1.84,6.717,30,
105,1,2,1,66,1,48.834,319.4916,78.8341,2,3,1,2,1,0,0,319.4916,344.5023,1.048,25.0106,10,
105,1,2,1,67,0,259.652,137.2348,49.1694,0,0,0,3,0,0,0,49.1694,60.7915,2.3191,11.6221,30,
105,1,2,1,68,0,77.4526,227.0373,345.4197,0,0,0,2,0,0,0,227.0373,230.9277,2.8815,3.8905,30,
105,1,2,1,69,0,107.4171,288.4239,317.4001,0,0,0,3,0,0,0,317.4001,298.1654,2.1178,-19.2347,20,
105,1,2,1,70,0,106.8887,256.3605,45.6265,0,0,0,1,0,0,0,106.8887,94.004,4.9854,-12.8848,20,
105,1,2,1,71,1,76.054,256.3269,109.9659,2,1,3,2,1,0,0,256.3269,81.1417,2.0691,-175.1852,0,
105,1,2,1,72,1,256.552,16.7177,75.3811,1,2,3,3,0,0,1,75.3811,57.1742,2.3886,-18.207,20,
105,1,2,1,73,1,107.8588,347.9646,138.4931,3,2,1,1,0,0,1,107.8588,111.2496,1.472,3.3908,30,
105,1,2,1,74,0,137.135,109.5651,19.4866,0,0,0,2,0,0,0,109.5651,114.148,4.2911,4.5829,30,
105,1,2,1,75,1,286.221,47.191,168.6755,2,3,1,2,1,0,0,47.191,68.9562,1.7151,21.7652,10,
105,1,2,1,76,0,318.3402,105.7629,255.3135,0,0,0,1,0,0,0,318.3402,313.3934,1.7012,-4.9468,30,
105,1,2,1,77,0,106.6075,289.4992,167.7106,0,0,0,2,0,0,0,289.4992,306.123,2.576,16.6238,20,
105,1,2,1,78,1,316.3664,228.7335,77.4394,2,3,1,2,1,0,0,228.7335,215.2315,1.472,-13.502,20,
105,1,2,1,79,0,108.9941,167.0244,137.4118,0,0,0,3,0,0,0,137.4118,121.8485,3.2288,-15.5634,20,
105,1,2,1,80,1,228.6191,18.284,77.5739,3,1,2,1,0,1,0,228.6191,253.3586,1.7423,24.7395,10,
105,1,2,1,81,1,349.2665,317.3364,49.1836,3,2,1,3,1,0,0,49.1836,53.0109,1.4581,3.8273,30,
105,1,2,1,82,1,317.5743,19.9949,76.8866,3,1,2,3,1,0,0,76.8866,67.3839,1.9997,-9.5027,30,
105,1,2,1,83,0,106.4416,15.825,77.2793,0,0,0,1,0,0,0,106.4416,105.7942,1.104,-0.64736,40,
105,1,2,1,84,1,46.3343,225.3428,16.568,2,3,1,1,0,0,1,46.3343,39.9506,1.4025,-6.3837,30,
105,1,2,1,85,0,106.3698,138.2755,77.0353,0,0,0,1,0,0,0,106.3698,98.6267,1.1179,-7.7431,30,
105,1,2,1,86,1,229.4564,256.0814,18.4177,3,2,1,3,1,0,0,18.4177,15.8035,1.0069,-2.6142,40,
105,1,2,1,87,0,47.0084,136.669,256.3379,0,0,0,3,0,0,0,256.3379,242.256,2.792,-14.0819,20,
105,1,2,1,88,0,165.9694,259.0404,49.9282,0,0,0,3,0,0,0,49.9282,39.3357,1.2984,-10.5925,30,
105,1,2,1,89,0,286.3771,227.098,17.985,0,0,0,2,0,0,0,227.098,223.1995,2.2287,-3.8986,30,
105,1,2,1,90,1,165.3123,15.8923,106.6913,3,2,1,3,1,0,0,106.6913,110.0615,1.7846,3.3702,30,
105,1,2,1,91,0,47.5111,168.683,225.5606,0,0,0,1,0,0,0,47.5111,37.3258,2.0345,-10.1853,30,
105,1,2,1,92,1,76.4371,229.5997,165.0303,1,3,2,1,1,0,0,76.4371,66.2838,1.3331,-10.1532,30,
105,1,2,1,93,1,105.6268,287.1495,255.0818,1,3,2,1,1,0,0,105.6268,95.9598,1.0763,-9.667,30,
105,1,2,1,94,0,226.0151,18.975,199.8729,0,0,0,2,0,0,0,18.975,30.4211,1.3332,11.4461,30,
105,1,2,1,95,1,257.4089,287.2294,198.9909,2,3,1,2,1,0,0,287.2294,305.9834,1.4299,18.754,20,
105,1,2,1,96,1,345.3147,139.6001,199.5308,2,3,1,1,0,0,1,345.3147,320.9236,1.2568,-24.3911,10,
105,1,2,1,97,0,257.2098,349.198,168.0913,0,0,0,3,0,0,0,168.0913,140.3955,1.1805,-27.6958,10,
105,1,2,1,98,1,285.0765,318.7534,75.3106,3,2,1,3,1,0,0,75.3106,73.3592,1.2638,-1.9514,40,
105,1,2,1,99,1,196.6344,135.5152,166.8521,1,2,3,1,1,0,0,196.6344,249.3406,2.1803,52.7061,0,
105,1,2,1,100,0,256.9666,17.1023,225.6856,0,0,0,3,0,0,0,225.6856,208.0775,1.5206,-17.6081,20,
105,1,2,1,101,1,48.808,348.2557,16.7554,2,1,3,3,0,0,1,16.7554,13.5577,1.847,-3.1978,30,
105,1,2,1,102,1,196.7117,317.8315,258.2726,2,1,3,2,1,0,0,317.8315,341.1819,1.111,23.3504,10,
105,1,2,1,103,0,109.5259,166.3226,229.7491,0,0,0,2,0,0,0,166.3226,147.8115,1.2152,-18.5111,20,
105,1,2,1,104,0,49.6735,226.8027,199.7386,0,0,0,1,0,0,0,49.6735,31.4216,4.7146,-18.2519,20,
105,1,2,1,105,0,17.5412,259.2672,48.419,0,0,0,2,0,0,0,259.2672,275.2074,1.6526,15.9403,20,
105,1,2,1,106,1,76.3878,165.5043,317.4946,1,3,2,1,1,0,0,76.3878,60.8343,1.1943,-15.5535,20,
105,1,2,1,107,0,317.5248,288.6106,258.8055,0,0,0,2,0,0,0,288.6106,157.9115,1.1456,-130.699,0,
105,1,2,1,108,0,225.586,76.8997,48.8242,0,0,0,2,0,0,0,76.8997,78.3282,1.0485,1.4285,40,
105,1,2,1,109,0,105.5768,227.506,289.0846,0,0,0,1,0,0,0,105.5768,114.9303,1.3471,9.3535,30,
105,1,2,1,110,1,77.625,287.6556,349.3669,1,2,3,1,1,0,0,77.625,88.2618,1.0555,10.6368,30,
105,1,2,1,111,1,48.7756,137.6306,169.2506,2,1,3,1,0,1,0,48.7756,42.0595,1.229,-6.7161,30,
105,1,2,1,112,1,196.7002,228.3195,48.6368,2,1,3,2,1,0,0,228.3195,219.9728,1.5971,-8.3467,30,
105,1,2,1,113,0,15.5643,198.2512,75.9544,0,0,0,1,0,0,0,15.5643,36.1623,3.4995,20.5979,20,
105,1,2,1,114,0,228.9358,345.9675,77.6546,0,0,0,3,0,0,0,77.6546,61.1947,1.3333,-16.46,20,
105,1,2,1,115,0,258.7655,168.5152,106.2331,0,0,0,3,0,0,0,106.2331,99.3901,1.4165,-6.843,30,
105,1,2,1,116,0,15.5148,79.4181,107.6112,0,0,0,1,0,0,0,15.5148,38.6977,1.5346,23.1829,10,
105,1,2,1,117,1,109.1522,198.3681,315.6973,2,3,1,2,1,0,0,198.3681,187.2256,1.597,-11.1425,30,
105,1,2,1,118,0,256.5109,226.4726,136.2991,0,0,0,2,0,0,0,226.4726,226.8415,1.8048,0.36883,40,
105,1,2,1,119,0,285.2877,135.1063,76.449,0,0,0,2,0,0,0,135.1063,134.4559,1.8609,-0.65045,40,
105,1,2,1,120,1,346.9215,226.6007,256.9667,2,1,3,2,1,0,0,226.6007,228.0227,2.2914,1.4219,40,
105,1,3,2,121,0,259.1155,19.3721,79.9918,0,0,0,3,0,0,0,79.9918,79.7446,1.7498,-0.24722,40,
105,1,3,2,122,1,228.6716,19.9273,318.4939,1,2,3,2,0,1,0,19.9273,NaN,100000,999,0,
105,1,3,2,123,0,16.7771,137.1919,319.5439,0,0,0,3,0,0,0,319.5439,334.8139,2.0483,15.27,20,
105,1,3,2,124,0,196.9012,286.0929,108.6133,0,0,0,2,0,0,0,286.0929,290.68,2.1664,4.5871,30,
105,1,3,2,125,1,195.0869,317.356,255.2304,2,1,3,2,1,0,0,317.356,299.641,1.7706,-17.715,20,
105,1,3,2,126,1,137.7151,286.7856,48.308,1,3,2,1,1,0,0,137.7151,131.9152,1.8261,-5.7999,30,
105,1,3,2,127,1,46.9945,226.2444,289.6767,3,2,1,3,1,0,0,289.6767,300.3922,1.0971,10.7155,30,
105,1,3,2,128,0,168.1491,257.3251,135.5459,0,0,0,2,0,0,0,257.3251,242.11,2.0693,-15.2151,20,
105,1,3,2,129,1,289.1691,198.0293,47.5896,2,3,1,2,1,0,0,198.0293,194.6236,1.5555,-3.4057,30,
105,1,3,2,130,1,285.1747,348.8566,257.7026,3,1,2,2,0,0,1,348.8566,350.3612,1.7498,1.5046,40,
