Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
114,1,3,71,347.3686,1,347.3686,353.5178,1.8116,6.1492,30,
114,1,3,72,47.5505,2,47.5505,51.0157,0.86066,3.4652,30,
114,1,3,73,316.6495,1,316.6495,315.9324,1.7012,-0.71713,40,
114,1,3,74,168.3623,3,168.3623,167.592,1.3509,-0.77021,40,
114,1,3,75,317.5337,3,317.5337,328.2404,1.2509,10.7066,30,
114,1,3,76,226.596,2,226.596,224.8494,1.2712,-1.7466,40,
114,1,3,77,108.6605,1,108.6605,126.7424,0.93063,18.0818,20,
114,1,3,78,139.9343,3,139.9343,139.5119,1.3109,-0.42236,40,
114,1,3,79,225.5352,3,225.5352,237.1285,1.561,11.5933,30,
114,1,3,80,316.6124,3,316.6124,309.8711,1.501,-6.7413,30,
114,1,3,81,75.3814,3,75.3814,56.2934,1.1307,-19.088,20,
114,1,3,82,48.1729,1,48.1729,44.1281,1.8012,-4.0448,30,
114,1,3,83,199.3916,2,199.3916,187.7877,1.301,-11.6039,30,
114,1,3,84,16.7359,3,16.7359,25.6575,1.3909,8.9215,30,
114,1,3,85,257.9854,1,257.9854,251.0687,1.1107,-6.9168,30,
114,1,3,86,198.7463,1,198.7463,210.9259,0.86065,12.1796,20,
114,1,3,87,108.3886,3,108.3886,107.9464,1.0307,-0.4422,40,
114,1,3,88,105.667,1,105.667,111.38,1.0908,5.713,30,
114,1,3,89,168.5429,2,168.5429,150.0382,1.1909,-18.5048,20,
114,1,3,90,288.6787,1,288.6787,287.6757,1.3309,-1.003,40,
114,1,4,91,137.7,3,137.7,130.4673,1.3109,-7.2327,30,
114,1,4,92,317.4499,3,317.4499,324.5734,1.3813,7.1235,30,
114,1,4,93,106.8876,1,106.8876,107.2763,0.84059,0.38876,40,
114,1,4,94,169.598,3,169.598,176.4798,1.0307,6.8818,30,
114,1,4,95,349.0469,2,349.0469,348.9869,1.1708,-0.05998,40,
114,1,4,96,199.0531,3,199.0531,203.8811,1.5911,4.8281,30,
114,1,4,97,197.5342,2,197.5342,203.8519,1.3211,6.3177,30,
114,1,4,98,347.5228,1,347.5228,349.7874,1.8414,2.2647,40,
114,1,4,99,169.905,3,169.905,175.2437,1.2508,5.3387,30,
114,1,4,100,48.3558,3,48.3558,48.4449,1.391,0.089121,40,
114,1,4,101,75.3655,2,75.3655,79.1105,0.89103,3.7451,30,
114,1,4,102,258.0127,2,258.0127,276.2954,1.2308,18.2827,20,
114,1,4,103,139.457,1,139.457,124.2253,1.2209,-15.2316,20,
114,1,4,104,225.2008,3,225.2008,230.0771,1.0807,4.8763,30,
114,1,4,105,349.3786,3,349.3786,348.8911,1.0607,-0.48755,40,
114,1,4,106,108.5066,2,108.5066,116.4159,0.80058,7.9093,30,
114,1,4,107,289.5231,1,289.5231,306.2157,1.7412,16.6927,20,
114,1,4,108,195.6068,1,195.6068,196.6118,0.80061,1.0051,40,
114,1,4,109,256.7315,1,256.7315,260.5218,1.3409,3.7902,30,
114,1,4,110,49.3067,3,49.3067,48.2797,1.1108,-1.0269,40,
114,1,4,111,288.7589,2,288.7589,325.1687,1.0708,36.4098,0,
114,1,4,112,105.8264,3,105.8264,105.0573,1.6811,-0.7691,40,
114,1,4,113,138.2028,2,138.2028,134.8361,1.1108,-3.3667,30,
114,1,4,114,166.1109,3,166.1109,170.9974,1.461,4.8865,30,
114,1,4,115,46.4575,3,46.4575,44.4792,2.1014,-1.9783,40,
114,1,4,116,49.4181,2,49.4181,45.1389,1.0507,-4.2792,30,
114,1,4,117,78.515,2,78.515,81.1648,0.81058,2.6498,40,
114,1,4,118,288.0077,3,288.0077,289.0398,0.94068,1.032,40,
114,1,4,119,105.8051,2,105.8051,106.4367,1.2108,0.63156,40,
114,1,4,120,139.5153,1,139.5153,147.5069,1.0708,7.9915,30,
114,1,5,121,138.8417,1,138.8417,146.5518,1.2208,7.7101,30,
114,1,5,122,288.7565,1,288.7565,298.9024,1.1408,10.1458,30,
114,1,5,123,17.8665,2,17.8665,28.2444,1.0007,10.3779,30,
114,1,5,124,78.1699,2,78.1699,73.2208,1.3609,-4.9491,30,
114,1,5,125,199.3117,3,199.3117,202.5475,1.1909,3.2358,30,
114,1,5,126,259.9852,3,259.9852,255.5598,1.411,-4.4254,30,
114,1,5,127,15.8474,1,15.8474,15.2966,1.501,-0.55087,40,
114,1,5,128,289.0431,2,289.0431,302.1238,1.3309,13.0807,20,
114,1,5,129,287.4616,2,287.4616,304.4518,1.0107,16.9902,20,
114,1,5,130,49.7245,3,49.7245,53.702,1.0607,3.9774,30,
114,1,5,131,285.552,3,285.552,294.5402,1.631,8.9881,30,
114,1,5,132,169.858,3,169.858,175.6464,1.2408,5.7884,30,
114,1,5,133,137.7013,1,137.7013,143.7065,1.2408,6.0052,30,
114,1,5,134,46.3408,3,46.3408,50.2896,1.421,3.9488,30,
114,1,5,135,75.1584,2,75.1584,87.484,1.1211,12.3256,20,
114,1,5,136,228.6611,1,228.6611,228.6141,1.1508,-0.046989,40,
114,1,5,137,46.4529,2,46.4529,52.5099,0.81055,6.0569,30,
114,1,5,138,135.4454,1,135.4454,131.3021,0.91059,-4.1433,30,
114,1,5,139,168.6869,2,168.6869,179.6889,0.91062,11.002,30,
114,1,5,140,165.9661,1,165.9661,161.0502,1.3208,-4.9158,30,
114,1,5,141,109.9493,1,109.9493,115.6022,1.1211,5.6529,30,
114,1,5,142,286.8651,1,286.8651,291.2125,1.0908,4.3474,30,
114,1,5,143,165.4859,3,165.4859,176.7736,1.2709,11.2877,30,
114,1,5,144,318.9805,2,318.9805,321.79,1.2508,2.8094,40,
114,1,5,145,349.4889,1,349.4889,357.3447,1.3609,7.8559,30,
114,1,5,146,76.7007,1,76.7007,75.06,1.2009,-1.6407,40,
114,1,5,147,227.2651,3,227.2651,229.251,1.2408,1.9859,40,
114,1,5,148,19.9398,2,19.9398,25.2196,1.2408,5.2798,30,
114,1,5,149,15.0012,1,15.0012,28.3584,1.491,13.3572,20,
114,1,5,150,15.1196,1,15.1196,23.9995,1.2608,8.8799,30,
