Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
106,1,2,33,135.4498,2,135.4498,138.9114,1.511,3.4616,30,
106,1,2,34,227.914,3,227.914,212.2691,1.2909,-15.6448,20,
106,1,2,35,109.5043,2,109.5043,133.7137,1.9314,24.2094,10,
106,1,2,36,198.8451,3,198.8451,204.8619,1.3809,6.0168,30,
106,1,2,37,108.0736,2,108.0736,112.7046,1.3709,4.6311,30,
106,1,2,38,258.4758,3,258.4758,247.8819,2.3816,-10.5939,30,
106,1,2,39,106.0299,3,106.0299,98.9191,2.2415,-7.1107,30,
106,1,2,40,229.3022,2,229.3022,212.5818,1.6911,-16.7204,20,
106,1,2,41,256.6647,3,256.6647,244.5417,1.0508,-12.123,20,
106,1,2,42,79.4924,3,79.4924,41.7464,1.0707,-37.746,0,
106,1,2,43,316.7982,2,316.7982,316.1368,1.9413,-0.66141,40,
106,1,2,44,17.8093,1,17.8093,16.6682,2.4616,-1.1411,40,
106,1,2,45,315.9833,3,315.9833,316.4688,1.6511,0.48546,40,
106,1,2,46,288.1553,2,288.1553,296.0785,2.3118,7.9231,30,
106,1,2,47,318.3396,2,318.3396,332.8785,1.2708,14.5389,20,
106,1,2,48,288.0393,3,288.0393,290.0861,1.9015,2.0468,40,
106,1,2,49,259.715,3,259.715,230.5143,2.3716,-29.2007,10,
106,1,2,50,108.6748,1,108.6748,127.8864,1.6011,19.2117,20,
106,1,2,51,76.0284,2,76.0284,77.9492,1.1407,1.9208,40,
106,1,2,52,347.0266,1,347.0266,346.6171,3.1621,-0.40949,40,
106,1,2,53,19.6688,2,19.6688,12.5781,2.1714,-7.0907,30,
106,1,2,54,225.297,1,225.297,225.5927,1.7112,0.2957,40,
106,1,2,55,198.1588,1,198.1588,204.0395,1.2409,5.8807,30,
106,1,2,56,77.7787,1,77.7787,78.9319,1.7111,1.1532,40,
106,1,2,57,76.984,2,76.984,77.7092,1.2508,0.72525,40,
106,1,2,58,18.4277,3,18.4277,14.6514,1.441,-3.7762,30,
106,1,2,59,17.1468,2,17.1468,17.793,1.381,0.64619,40,
106,1,2,60,48.7184,3,48.7184,25.2663,1.721,-23.4522,10,
106,1,3,61,135.768,1,135.768,138.9891,1.1908,3.2211,30,
106,1,3,62,105.9037,2,105.9037,120.5548,1.0908,14.6512,20,
106,1,3,63,46.1433,1,46.1433,51.578,1.7512,5.4347,30,
106,1,3,64,17.5282,2,17.5282,23.1867,1.501,5.6585,30,
106,1,3,65,105.7109,2,105.7109,112.8819,1.541,7.171,30,
106,1,3,66,16.1189,2,16.1189,20.8233,1.571,4.7044,30,
106,1,3,67,319.0028,3,319.0028,308.9546,1.2809,-10.0482,30,
106,1,3,68,285.15,2,285.15,302.1412,1.5609,16.9912,20,
106,1,3,69,198.1297,3,198.1297,201.4986,1.9612,3.3689,30,
106,1,3,70,109.9415,2,109.9415,117.4838,1.331,7.5423,30,
106,1,3,71,107.9179,2,107.9179,113.9751,1.301,6.0572,30,
106,1,3,72,46.5446,2,46.5446,41.1174,1.1909,-5.4272,30,
106,1,3,73,106.3453,1,106.3453,137.8469,1.371,31.5016,0,
106,1,3,74,315.9662,2,315.9662,333.1953,1.6712,17.2291,20,
106,1,3,75,75.5077,3,75.5077,43.973,1.8313,-31.5347,0,
106,1,3,76,48.5679,3,48.5679,24.9798,1.521,-23.588,10,
106,1,3,77,109.8956,2,109.8956,121.1741,0.97072,11.2784,30,
106,1,3,78,289.7709,3,289.7709,288.5156,2.4116,-1.2553,40,
106,1,3,79,16.2045,3,16.2045,12.5841,1.9019,-3.6205,30,
106,1,3,80,139.3852,2,139.3852,55.7002,2.3416,-83.6851,-20,
106,1,3,81,105.0963,1,105.0963,121.0089,1.3009,15.9126,20,
106,1,3,82,19.4208,3,19.4208,10.4781,1.4711,-8.9427,30,
106,1,3,83,105.231,1,105.231,114.0364,1.6111,8.8055,30,
106,1,3,84,169.1948,3,169.1948,162.4706,1.561,-6.7242,30,
106,1,3,85,258.9015,1,258.9015,240.7806,2.1214,-18.1208,20,
106,1,3,86,79.7187,3,79.7187,47.1593,1.6711,-32.5594,0,
106,1,3,87,107.9659,2,107.9659,123.4383,1.3809,15.4724,20,
106,1,3,88,167.0852,2,167.0852,163.0756,1.541,-4.0097,30,
106,1,3,89,349.4986,1,349.4986,342.6646,1.8212,-6.8339,30,
106,1,3,90,256.4169,1,256.4169,222.2754,1.0608,-34.1415,0,
106,1,4,91,258.6043,1,258.6043,231.9117,1.5511,-26.6926,10,
106,1,4,92,16.9791,2,16.9791,11.0043,1.471,-5.9748,30,
106,1,4,93,256.5086,3,256.5086,234.0679,1.5811,-22.4408,10,
106,1,4,94,17.15,3,17.15,15.702,2.0413,-1.448,40,
106,1,4,95,106.2929,2,106.2929,135.0713,1.2009,28.7784,10,
106,1,4,96,198.6008,2,198.6008,191.3731,1.611,-7.2277,30,
106,1,4,97,108.8778,3,108.8778,113.3063,1.8512,4.4286,30,
106,1,4,98,319.1709,1,319.1709,324.777,1.7211,5.6061,30,
106,1,4,99,15.7625,1,15.7625,16.5012,1.7516,0.73865,40,
106,1,4,100,15.0229,1,15.0229,12.8981,1.441,-2.1248,40,
106,1,4,101,317.5849,1,317.5849,327.3076,1.5711,9.7227,30,
106,1,4,102,16.1965,1,16.1965,13.7735,1.4711,-2.423,40,
106,1,4,103,106.3007,1,106.3007,131.3299,1.1508,25.0292,10,
106,1,4,104,315.017,1,315.017,321.4036,1.6611,6.3867,30,
106,1,4,105,46.8801,3,46.8801,27.2793,1.591,-19.6008,20,
106,1,4,106,318.5298,2,318.5298,322.2521,1.9613,3.7224,30,
106,1,4,107,79.5455,1,79.5455,57.391,2.1014,-22.1545,10,
106,1,4,108,167.0193,1,167.0193,147.8855,2.1915,-19.1338,20,
106,1,4,109,46.8019,2,46.8019,36.8504,1.7311,-9.9515,30,
106,1,4,110,48.7383,3,48.7383,26.9964,1.9213,-21.7419,10,
106,1,4,111,347.6614,2,347.6614,339.4739,1.0307,-8.1876,30,
106,1,4,112,138.5972,1,138.5972,143.8883,1.0107,5.2911,30,
106,1,4,113,166.7082,1,166.7082,149.0114,1.1208,-17.6968,20,
106,1,4,114,318.9486,1,318.9486,318.5802,1.8612,-0.36845,40,
106,1,4,115,108.7331,1,108.7331,132.6329,0.98072,23.8998,10,
106,1,4,116,167.8803,3,167.8803,169.5264,1.391,1.6461,40,
106,1,4,117,198.9451,2,198.9451,188.2951,1.381,-10.6501,30,
106,1,4,118,139.5582,1,139.5582,139.2343,1.4511,-0.32395,40,
106,1,4,119,196.9671,3,196.9671,197.4419,1.3411,0.47483,40,
106,1,4,120,135.1647,1,135.1647,129.0939,1.3509,-6.0708,30,
106,1,5,121,15.3798,1,15.3798,11.5633,2.0414,-3.8165,30,
106,1,5,122,198.6443,2,198.6443,185.0353,1.0907,-13.609,20,
106,1,5,123,287.7941,3,287.7941,294.894,0.81096,7.0999,30,
106,1,5,124,18.5254,2,18.5254,23.8207,1.2709,5.2953,30,
106,1,5,125,227.7028,1,227.7028,207.1632,1.1508,-20.5395,20,
106,1,5,126,105.9911,2,105.9911,106.9128,1.5114,0.92166,40,
106,1,5,127,168.9243,2,168.9243,155.3811,1.2809,-13.5432,20,
106,1,5,128,137.7005,3,137.7005,136.0063,1.6211,-1.6942,40,
106,1,5,129,255.6363,3,255.6363,229.8429,0.9906,-25.7934,10,
106,1,5,130,19.2861,2,19.2861,25.8394,1.7111,6.5533,30,
106,1,5,131,317.8887,2,317.8887,318.9039,1.7011,1.0153,40,
106,1,5,132,315.1182,2,315.1182,312.5477,1.7012,-2.5704,40,
106,1,5,133,45.217,3,45.217,297.8568,1.5511,-107.3602,-20,
106,1,5,134,105.7786,3,105.7786,98.0943,1.5911,-7.6843,30,
106,1,5,135,138.0905,1,138.0905,135.2491,1.6112,-2.8414,40,
106,1,5,136,195.7195,3,195.7195,189.7531,1.5811,-5.9664,30,
106,1,5,137,286.1706,1,286.1706,293.4789,1.7411,7.3083,30,
106,1,5,138,348.4028,3,348.4028,342.9389,1.4914,-5.4639,30,
106,1,5,139,289.2858,3,289.2858,278.1387,1.451,-11.1472,30,
106,1,5,140,106.6907,2,106.6907,107.695,2.0113,1.0044,40,
106,1,5,141,315.1258,3,315.1258,312.9883,1.5012,-2.1374,40,
106,1,5,142,225.2566,1,225.2566,208.3196,1.461,-16.937,20,
106,1,5,143,229.6806,3,229.6806,210.3446,1.3509,-19.336,20,
106,1,5,144,138.9629,3,138.9629,139.1035,2.6818,0.14062,40,
106,1,5,145,318.3793,2,318.3793,328.6198,1.8012,10.2405,30,
106,1,5,146,168.7123,3,168.7123,155.7345,1.391,-12.9778,20,
106,1,5,147,317.6079,2,317.6079,328.3271,1.2309,10.7192,30,
106,1,5,148,17.4165,1,17.4165,13.0249,2.5717,-4.3916,30,
106,1,5,149,108.1597,3,108.1597,106.8794,1.9214,-1.2803,40,
106,1,5,150,229.5067,1,229.5067,210.7074,1.4409,-18.7994,20,
