Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
111,1,1,27,46.4591,3,46.4591,27.8588,1.2509,-18.6004,20,
111,1,1,28,195.7491,1,195.7491,200.2674,0.98113,4.5183,30,
111,1,1,29,227.1432,3,227.1432,222.9286,2.9019,-4.2146,30,
111,1,1,30,15.2591,3,15.2591,19.7399,0.93064,4.4807,30,
111,1,2,31,199.5871,2,199.5871,193.1665,0.98068,-6.4207,30,
111,1,2,32,138.169,3,138.169,140.147,1.8112,1.978,40,
111,1,2,33,17.7893,1,17.7893,33.4166,1.9715,15.6273,20,
111,1,2,34,226.5057,2,226.5057,237.8448,1.4109,11.339,30,
111,1,2,35,318.4297,2,318.4297,331.0593,0.77055,12.6296,20,
111,1,2,36,259.6262,3,259.6262,300.0477,0.81059,40.4215,-5,
111,1,2,37,47.7264,2,47.7264,47.7118,2.1913,-0.01463,40,
111,1,2,38,78.3231,2,78.3231,86.4474,0.92062,8.1243,30,
111,1,2,39,167.4522,1,167.4522,162.8105,1.3309,-4.6416,30,
111,1,2,40,16.2011,1,16.2011,36.021,2.6016,19.8199,20,
111,1,2,41,228.257,2,228.257,241.2297,1.1607,12.9726,20,
111,1,2,42,166.7307,2,166.7307,149.0509,0.96059,-17.6798,20,
111,1,2,43,318.5078,1,318.5078,298.383,2.4216,-20.1248,20,
111,1,2,44,285.2025,2,285.2025,300.1811,0.77058,14.9787,20,
111,1,2,45,197.4452,1,197.4452,209.0557,0.77051,11.6105,30,
111,1,2,46,346.4907,3,346.4907,331.0034,0.8306,-15.4872,20,
111,1,2,47,166.4098,1,166.4098,150.6817,0.71055,-15.7281,20,
111,1,2,48,195.7683,1,195.7683,201.466,2.0614,5.6977,30,
111,1,2,49,287.9604,2,287.9604,315.4779,0.96069,27.5176,10,
111,1,2,50,258.4983,1,258.4983,237.5974,1.3609,-20.9009,20,
111,1,2,51,78.0453,1,78.0453,81.1342,0.89067,3.0889,30,
111,1,2,52,139.4921,3,139.4921,140.4322,1.481,0.94004,40,
111,1,2,53,46.9404,2,46.9404,48.7511,1.9113,1.8107,40,
111,1,2,54,46.3634,3,46.3634,39.0342,2.3315,-7.3293,30,
111,1,2,55,315.1454,1,315.1454,297.1626,1.9213,-17.9829,20,
111,1,2,56,258.1906,1,258.1906,260.5218,2.2716,2.3311,40,
111,1,2,57,106.5969,1,106.5969,115.5172,0.87066,8.9203,30,
111,1,2,58,258.7912,1,258.7912,256.6099,1.1008,-2.1814,40,
111,1,2,59,168.3263,3,168.3263,177.5523,1.5311,9.2261,30,
111,1,2,60,109.5099,3,109.5099,99.9342,1.7714,-9.5757,30,
111,1,3,61,315.1092,2,315.1092,344.8099,1.4711,29.7007,10,
111,1,3,62,169.1099,2,169.1099,159.2511,0.97067,-9.8588,30,
111,1,3,63,139.9417,2,139.9417,147.3932,1.2208,7.4515,30,
111,1,3,64,258.4234,1,258.4234,257.992,1.8012,-0.43141,40,
111,1,3,65,286.5248,1,286.5248,275.9832,1.1608,-10.5416,30,
111,1,3,66,77.2903,3,77.2903,69.3295,2.4616,-7.9608,30,
111,1,3,67,197.6278,2,197.6278,207.9498,1.5715,10.322,30,
111,1,3,68,45.9023,3,45.9023,41.3465,1.3709,-4.5558,30,
111,1,3,69,108.5802,3,108.5802,103.1563,1.0707,-5.4238,30,
111,1,3,70,168.5983,1,168.5983,165.5609,0.88057,-3.0374,30,
111,1,3,71,75.2747,2,75.2747,83.6804,0.81058,8.4058,30,
111,1,3,72,136.885,1,136.885,132.669,0.97066,-4.216,30,
111,1,3,73,315.794,2,315.794,322.878,1.8412,7.084,30,
111,1,3,74,198.5715,2,198.5715,198.8324,0.85071,0.26091,40,
111,1,3,75,288.6678,3,288.6678,277.9519,1.0408,-10.7159,30,
111,1,3,76,47.708,2,47.708,45.2187,1.9217,-2.4894,40,
111,1,3,77,196.0392,3,196.0392,207.8467,1.5611,11.8075,30,
111,1,3,78,166.3945,2,166.3945,151.9996,0.87059,-14.395,20,
111,1,3,79,229.0542,2,229.0542,227.7098,2.3516,-1.3443,40,
111,1,3,80,288.7464,2,288.7464,295.5598,1.9713,6.8134,30,
111,1,3,81,79.1238,1,79.1238,93.3491,1.1207,14.2252,20,
111,1,3,82,45.8638,3,45.8638,26.3506,1.7011,-19.5132,20,
111,1,3,83,285.1449,1,285.1449,280.0019,1.621,-5.143,30,
111,1,3,84,16.2756,2,16.2756,23.7335,1.4009,7.4579,30,
111,1,3,85,169.4306,3,169.4306,175.9433,1.7911,6.5126,30,
111,1,3,86,346.1451,1,346.1451,344.9219,3.2221,-1.2232,40,
111,1,3,87,197.8284,3,197.8284,195.3908,1.1611,-2.4376,40,
111,1,3,88,18.5364,1,18.5364,22.4387,2.5717,3.9023,30,
111,1,3,89,49.5271,1,49.5271,74.7792,1.1608,25.2522,10,
111,1,3,90,46.579,1,46.579,49.0614,0.83059,2.4824,40,
111,1,4,91,225.3371,3,225.3371,232.3109,1.5911,6.9738,30,
111,1,4,92,199.58,2,199.58,183.9861,1.9713,-15.594,20,
111,1,4,93,45.345,2,45.345,48.0993,1.6611,2.7543,40,
111,1,4,94,317.6891,1,317.6891,304.0529,1.5113,-13.6361,20,
111,1,4,95,228.4106,3,228.4106,229.8203,1.2912,1.4097,40,
111,1,4,96,347.2231,1,347.2231,335.9149,2.2615,-11.3082,30,
111,1,4,97,166.4907,3,166.4907,165.1276,2.1714,-1.3631,40,
111,1,4,98,285.186,3,285.186,260.0946,1.2309,-25.0914,10,
111,1,4,99,16.9827,1,16.9827,39.282,3.6625,22.2992,10,
111,1,4,100,139.4131,3,139.4131,148.191,1.511,8.7778,30,
111,1,4,101,229.5676,2,229.5676,239.347,3.2022,9.7794,30,
111,1,4,102,137.836,3,137.836,132.253,2.1214,-5.583,30,
111,1,4,103,286.8692,3,286.8692,274.5576,1.7812,-12.3116,20,
111,1,4,104,286.4066,3,286.4066,273.4421,1.0007,-12.9644,20,
111,1,4,105,259.401,3,259.401,257.6169,1.1408,-1.7841,40,
111,1,4,106,105.807,1,105.807,108.2722,1.6012,2.4653,40,
111,1,4,107,167.9642,2,167.9642,154.6656,2.3115,-13.2987,20,
111,1,4,108,15.1528,3,15.1528,7.8708,1.451,-7.2819,30,
111,1,4,109,106.9981,3,106.9981,107.3642,2.2914,0.36609,40,
111,1,4,110,316.4435,2,316.4435,330.1084,0.88064,13.6649,20,
111,1,4,111,76.6564,2,76.6564,76.8778,2.0613,0.22141,40,
111,1,4,112,256.4603,3,256.4603,246.8825,0.93062,-9.5778,30,
111,1,4,113,225.4822,1,225.4822,224.7982,1.6413,-0.684,40,
111,1,4,114,348.5075,1,348.5075,347.5494,2.2315,-0.95813,40,
111,1,4,115,315.7111,1,315.7111,315.7221,1.3112,0.011008,40,
111,1,4,116,226.1753,3,226.1753,215.4351,1.461,-10.7402,30,
111,1,4,117,255.3424,2,255.3424,259.5128,1.1308,4.1703,30,
111,1,4,118,77.7852,3,77.7852,60.7569,2.0213,-17.0284,20,
111,1,4,119,168.8991,3,168.8991,169.0858,1.3808,0.18672,40,
111,1,4,120,347.6395,2,347.6395,344.7493,1.421,-2.8902,40,
111,1,5,121,138.622,1,138.622,148.9694,1.3209,10.3474,30,
111,1,5,122,227.5784,3,227.5784,223.2936,1.2308,-4.2848,30,
111,1,5,123,288.0858,2,288.0858,311.9221,1.2513,23.8363,10,
111,1,5,124,106.1613,3,106.1613,94.9669,1.9817,-11.1944,30,
111,1,5,125,349.973,1,349.973,348.5374,2.2916,-1.4356,40,
111,1,5,126,138.9043,2,138.9043,137.7619,1.351,-1.1425,40,
111,1,5,127,195.1988,3,195.1988,189.8967,2.0614,-5.3021,30,
111,1,5,128,285.2901,3,285.2901,270.3698,1.621,-14.9203,20,
111,1,5,129,135.3742,3,135.3742,144.0213,1.511,8.6471,30,
111,1,5,130,17.2564,2,17.2564,19.102,2.3816,1.8456,40,
111,1,5,131,77.1176,1,77.1176,77.1369,1.8612,0.019236,40,
111,1,5,132,285.4939,3,285.4939,276.6677,2.0614,-8.8262,30,
111,1,5,133,46.3141,3,46.3141,39.7332,1.6114,-6.5809,30,
111,1,5,134,349.0647,1,349.0647,345.8414,3.6528,-3.2233,30,
111,1,5,135,196.078,2,196.078,187.7255,1.9513,-8.3525,30,
111,1,5,136,76.6349,1,76.6349,73.1875,1.6219,-3.4475,30,
111,1,5,137,286.4291,1,286.4291,282.801,2.1213,-3.628,30,
111,1,5,138,225.0396,1,225.0396,220.6277,2.6417,-4.4118,30,
111,1,5,139,106.7246,1,106.7246,107.0774,1.3712,0.35279,40,
111,1,5,140,75.5847,3,75.5847,59.7947,1.2308,-15.7901,20,
111,1,5,141,49.4657,2,49.4657,48.8794,1.2409,-0.58631,40,
111,1,5,142,168.3636,1,168.3636,163.3895,1.5911,-4.9742,30,
111,1,5,143,49.0217,1,49.0217,58.1491,1.7612,9.1275,30,
111,1,5,144,228.367,1,228.367,223.5603,2.9019,-4.8067,30,
111,1,5,145,227.6908,2,227.6908,237.1601,2.6929,9.4693,30,
111,1,5,146,317.2675,3,317.2675,319.5881,2.0214,2.3207,40,
111,1,5,147,285.4053,3,285.4053,270.425,2.0518,-14.9803,20,
111,1,5,148,167.0133,2,167.0133,163.4062,1.2009,-3.6071,30,
111,1,5,149,79.4401,3,79.4401,65.9494,1.2809,-13.4907,20,
111,1,5,150,258.3578,2,258.3578,270.5241,2.1114,12.1663,20,
