Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
107,1,2,35,165.6614,2,165.6614,157.8849,0.98085,-7.7765,30,
107,1,2,36,135.3468,2,135.3468,116.8839,1.1307,-18.463,20,
107,1,2,37,139.4985,1,139.4985,123.7977,0.83064,-15.7008,20,
107,1,2,38,77.0491,2,77.0491,73.4375,0.71045,-3.6115,30,
107,1,2,39,257.2826,1,257.2826,257.8435,1.0909,0.56089,40,
107,1,2,40,288.3558,1,288.3558,282.3169,1.2509,-6.0389,30,
107,1,2,41,259.8507,2,259.8507,250.0977,0.75051,-9.753,30,
107,1,2,42,288.8765,2,288.8765,297.5043,1.2009,8.6278,30,
107,1,2,43,199.9377,3,199.9377,213.0659,1.2309,13.1282,20,
107,1,2,44,169.7542,1,169.7542,147.204,1.1608,-22.5501,10,
107,1,2,45,197.7598,2,197.7598,205.446,0.9511,7.6862,30,
107,1,2,46,105.005,2,105.005,101.3201,0.86109,-3.6849,30,
107,1,2,47,139.1714,3,139.1714,137.7704,1.6211,-1.401,40,
107,1,2,48,76.4172,1,76.4172,75.5083,1.1212,-0.90894,40,
107,1,2,49,106.7519,3,106.7519,92.8904,1.2709,-13.8615,20,
107,1,2,50,77.8463,2,77.8463,77.9884,0.75048,0.14209,40,
107,1,2,51,198.7,1,198.7,210.4517,1.0908,11.7517,30,
107,1,2,52,136.8907,1,136.8907,134.1745,1.3708,-2.7163,40,
107,1,2,53,107.3056,3,107.3056,104.0471,1.481,-3.2585,30,
107,1,2,54,349.0059,3,349.0059,357.4605,0.86104,8.4547,30,
107,1,2,55,229.9878,2,229.9878,244.9978,1.8612,15.0101,20,
107,1,2,56,168.5909,3,168.5909,172.1811,1.4009,3.5902,30,
107,1,2,57,257.3291,2,257.3291,262.1791,1.6312,4.85,30,
107,1,2,58,76.4142,2,76.4142,78.0751,0.81059,1.6609,40,
107,1,2,59,78.402,3,78.402,80.7683,0.88066,2.3663,40,
107,1,2,60,168.7949,3,168.7949,179.4354,1.8213,10.6406,30,
107,1,3,61,257.2641,2,257.2641,261.4076,1.0407,4.1435,30,
107,1,3,62,317.1847,2,317.1847,334.7738,0.91078,17.5891,20,
107,1,3,63,349.3083,3,349.3083,1.5589,0.90067,12.2506,20,
107,1,3,64,17.2137,3,17.2137,23.4209,1.1206,6.2072,30,
107,1,3,65,228.6452,1,228.6452,227.914,1.3014,-0.73117,40,
107,1,3,66,255.1951,1,255.1951,263.0849,1.0207,7.8898,30,
107,1,3,67,106.504,1,106.504,103.4441,1.1008,-3.06,30,
107,1,3,68,139.0496,3,139.0496,138.0366,1.311,-1.0129,40,
107,1,3,69,197.8757,1,197.8757,209.9667,1.131,12.0911,20,
107,1,3,70,228.6142,1,228.6142,227.3905,0.8706,-1.2237,40,
107,1,3,71,347.3686,1,347.3686,341.343,0.66092,-6.0255,30,
107,1,3,72,47.5505,2,47.5505,58.8502,1.541,11.2997,30,
107,1,3,73,316.6495,1,316.6495,321.9694,0.93111,5.3199,30,
107,1,3,74,168.3623,3,168.3623,174.1589,1.2108,5.7966,30,
107,1,3,75,317.5337,3,317.5337,318.8692,0.87061,1.3355,40,
107,1,3,76,226.596,2,226.596,242.7266,1.5311,16.1306,20,
107,1,3,77,108.6605,1,108.6605,112.6702,0.77056,4.0097,30,
107,1,3,78,139.9343,3,139.9343,130.7931,0.99077,-9.1412,30,
107,1,3,79,225.5352,3,225.5352,243.0545,1.341,17.5193,20,
107,1,3,80,316.6124,3,316.6124,321.6088,0.74051,4.9964,30,
107,1,3,81,75.3814,3,75.3814,71.1796,0.89066,-4.2017,30,
107,1,3,82,48.1729,1,48.1729,34.2806,1.1508,-13.8923,20,
107,1,3,83,199.3916,2,199.3916,180.8257,1.521,-18.5659,20,
107,1,3,84,16.7359,3,16.7359,37.1494,0.98074,20.4135,20,
107,1,3,85,257.9854,1,257.9854,253.7765,1.0308,-4.209,30,
107,1,3,86,198.7463,1,198.7463,209.6507,0.89112,10.9044,30,
107,1,3,87,108.3886,3,108.3886,94.6808,1.0407,-13.7078,20,
107,1,3,88,105.667,1,105.667,95.8823,0.73051,-9.7847,30,
107,1,3,89,168.5429,2,168.5429,164.228,1.2109,-4.315,30,
107,1,3,90,288.6787,1,288.6787,268.891,1.1408,-19.7877,20,
107,1,4,91,137.7,3,137.7,156.3914,1.3109,18.6914,20,
107,1,4,92,317.4499,3,317.4499,327.7848,0.70051,10.3349,30,
107,1,4,93,106.8876,1,106.8876,98.3212,0.73047,-8.5663,30,
107,1,4,94,169.598,3,169.598,171.3853,1.6011,1.7873,40,
107,1,4,95,349.0469,2,349.0469,344.4372,1.441,-4.6097,30,
107,1,4,96,199.0531,3,199.0531,215.497,1.6311,16.444,20,
107,1,4,97,197.5342,2,197.5342,194.9102,1.4811,-2.624,40,
107,1,4,98,347.5228,1,347.5228,348.4558,1.5911,0.93307,40,
107,1,4,99,169.905,3,169.905,176.2529,1.1108,6.3479,30,
107,1,4,100,48.3558,3,48.3558,59.7781,0.58029,11.4223,30,
107,1,4,101,75.3655,2,75.3655,80.1565,0.80059,4.791,30,
107,1,4,102,258.0127,2,258.0127,258.2893,1.8712,0.27665,40,
107,1,4,103,139.457,1,139.457,113.6294,0.78054,-25.8276,10,
107,1,4,104,225.2008,3,225.2008,242.0249,1.0007,16.8241,20,
107,1,4,105,349.3786,3,349.3786,344.0727,0.9107,-5.3059,30,
107,1,4,106,108.5066,2,108.5066,124.4687,1.0607,15.9621,20,
107,1,4,107,289.5231,1,289.5231,277.6693,1.0507,-11.8538,30,
107,1,4,108,195.6068,1,195.6068,187.5759,0.66054,-8.0308,30,
107,1,4,109,256.7315,1,256.7315,265.4551,1.0107,8.7235,30,
107,1,4,110,49.3067,3,49.3067,50.3441,0.83102,1.0374,40,
107,1,4,111,288.7589,2,288.7589,289.2466,0.89064,0.48774,40,
107,1,4,112,105.8264,3,105.8264,119.1465,1.2009,13.3201,20,
107,1,4,113,138.2028,2,138.2028,136.8628,0.96075,-1.34,40,
107,1,4,114,166.1109,3,166.1109,150.9946,1.3109,-15.1163,20,
107,1,4,115,46.4575,3,46.4575,58.4094,1.6111,11.9519,30,
107,1,4,116,49.4181,2,49.4181,53.5468,1.0908,4.1288,30,
107,1,4,117,78.515,2,78.515,81.4203,0.94061,2.9053,40,
107,1,4,118,288.0077,3,288.0077,288.4199,0.6607,0.41218,40,
107,1,4,119,105.8051,2,105.8051,99.2226,1.0007,-6.5825,30,
107,1,4,120,139.5153,1,139.5153,130.7922,0.94065,-8.7232,30,
107,1,5,121,138.8417,1,138.8417,142.5151,0.63045,3.6735,30,
107,1,5,122,288.7565,1,288.7565,284.7976,1.2108,-3.9589,30,
107,1,5,123,17.8665,2,17.8665,4.4942,1.3409,-13.3724,20,
107,1,5,124,78.1699,2,78.1699,89.4882,0.80071,11.3183,30,
107,1,5,125,199.3117,3,199.3117,196.3274,1.2207,-2.9843,40,
107,1,5,126,259.9852,3,259.9852,257.2489,1.0407,-2.7363,40,
107,1,5,127,15.8474,1,15.8474,7.9455,1.2808,-7.9019,30,
107,1,5,128,289.0431,2,289.0431,275.4348,1.0707,-13.6083,20,
107,1,5,129,287.4616,2,287.4616,272.6379,0.68044,-14.8237,20,
107,1,5,130,49.7245,3,49.7245,30.4478,1.521,-19.2768,20,
107,1,5,131,285.552,3,285.552,283.7253,0.86064,-1.8268,40,
107,1,5,132,169.858,3,169.858,175.124,1.5411,5.266,30,
107,1,5,133,137.7013,1,137.7013,104.4047,0.74056,-33.2966,0,
107,1,5,134,46.3408,3,46.3408,22.8969,0.76053,-23.4439,10,
107,1,5,135,75.1584,2,75.1584,79.3187,0.82062,4.1603,30,
107,1,5,136,228.6611,1,228.6611,246.1433,1.2208,17.4822,20,
107,1,5,137,46.4529,2,46.4529,30.8775,0.90066,-15.5754,20,
107,1,5,138,135.4454,1,135.4454,117.1802,0.8706,-18.2652,20,
107,1,5,139,168.6869,2,168.6869,161.9456,1.381,-6.7413,30,
107,1,5,140,165.9661,1,165.9661,162.3553,0.73054,-3.6107,30,
107,1,5,141,109.9493,1,109.9493,104.3071,0.82061,-5.6422,30,
107,1,5,142,286.8651,1,286.8651,293.0363,1.0107,6.1712,30,
107,1,5,143,165.4859,3,165.4859,157.7772,1.1909,-7.7088,30,
107,1,5,144,318.9805,2,318.9805,341.0114,1.0807,22.0308,10,
107,1,5,145,349.4889,1,349.4889,339.5492,1.3509,-9.9396,30,
107,1,5,146,76.7007,1,76.7007,79.8423,1.451,3.1416,30,
107,1,5,147,227.2651,3,227.2651,240.8944,0.85052,13.6292,20,
107,1,5,148,19.9398,2,19.9398,10.6395,0.98071,-9.3003,30,
107,1,5,149,15.0012,1,15.0012,37.8233,0.61044,22.8222,10,
107,1,5,150,15.1196,1,15.1196,10.4207,1.5511,-4.6988,30,
