Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
115,1,1,1,348.4074,1,348.4074,355.2,2.2811,6.7926,30,
115,1,1,2,169.2918,2,169.2918,170.1757,1.5207,0.88394,40,
115,1,1,3,257.3371,2,257.3371,258.6285,2.1817,1.2914,40,
115,1,1,4,347.6658,3,347.6658,346.1711,2.1114,-1.4948,40,
115,1,1,5,138.9798,1,138.9798,120.3614,1.6512,-18.6184,20,
115,1,1,6,75.9864,3,75.9864,47.1716,1.5411,-28.8148,10,
115,1,1,7,196.4136,3,196.4136,184.2371,1.6011,-12.1765,20,
115,1,1,8,47.5237,1,47.5237,45.957,2.3616,-1.5666,40,
115,1,1,9,319.0072,1,319.0072,305.3066,1.7412,-13.7006,20,
115,1,1,10,45.0806,2,45.0806,37.8814,1.3612,-7.1992,30,
115,1,1,11,229.1411,2,229.1411,231.816,1.7312,2.6749,40,
115,1,1,12,106.6302,2,106.6302,122.8237,1.391,16.1936,20,
115,1,1,13,318.5002,1,318.5002,307.0468,2.0214,-11.4534,30,
115,1,1,14,16.27,2,16.27,15.1857,1.361,-1.0843,40,
115,1,1,15,105.3522,2,105.3522,106.5246,1.3709,1.1723,40,
115,1,1,16,255.2841,1,255.2841,249.6764,1.6711,-5.6077,30,
115,1,1,17,258.885,1,258.885,244.6952,1.6112,-14.1898,20,
115,1,1,18,199.494,2,199.494,184.9084,2.2318,-14.5856,20,
115,1,1,19,76.6904,3,76.6904,77.8823,1.9914,1.1919,40,
115,1,1,20,346.3991,3,346.3991,348.2143,2.0414,1.8152,40,
115,1,1,21,345.4278,3,345.4278,347.7856,1.8814,2.3578,40,
115,1,1,22,17.4112,3,17.4112,24.0787,1.7315,6.6676,30,
115,1,1,23,319.7899,1,319.7899,309.3144,1.7111,-10.4755,30,
115,1,1,24,138.3384,3,138.3384,133.495,2.1214,-4.8434,30,
115,1,1,25,285.2493,3,285.2493,272.0562,1.8312,-13.1931,20,
115,1,1,26,228.7424,1,228.7424,226.6015,1.3109,-2.1409,40,
115,1,1,27,255.601,1,255.601,250.8396,1.531,-4.7614,30,
115,1,1,28,106.3942,3,106.3942,94.0313,2.2019,-12.3628,20,
115,1,1,29,108.3316,2,108.3316,122.2041,1.5411,13.8724,20,
115,1,1,30,78.0386,2,78.0386,80.1418,1.5411,2.1032,40,
115,1,2,31,347.3616,2,347.3616,346.3509,1.4412,-1.0107,40,
115,1,2,32,19.8439,2,19.8439,28.0702,1.7211,8.2263,30,
115,1,2,33,199.4482,2,199.4482,216.3697,1.1308,16.9215,20,
115,1,2,34,17.7221,2,17.7221,7.6029,2.0114,-10.1192,30,
115,1,2,35,165.6614,2,165.6614,161.0892,1.2409,-4.5722,30,
115,1,2,36,135.3468,2,135.3468,115.1681,1.1007,-20.1787,20,
115,1,2,37,139.4985,1,139.4985,108.7261,1.2911,-30.7725,0,
115,1,2,38,77.0491,2,77.0491,69.8163,1.7011,-7.2328,30,
115,1,2,39,257.2826,1,257.2826,261.891,2.3315,4.6084,30,
115,1,2,40,288.3558,1,288.3558,293.666,1.3409,5.3102,30,
115,1,2,41,259.8507,2,259.8507,275.4038,2.1614,15.5531,20,
115,1,2,42,288.8765,2,288.8765,306.4964,2.1614,17.6199,20,
115,1,2,43,199.9377,3,199.9377,199.485,1.7314,-0.45269,40,
115,1,2,44,169.7542,1,169.7542,166.5835,1.2309,-3.1707,30,
115,1,2,45,197.7598,2,197.7598,191.303,1.551,-6.4568,30,
115,1,2,46,105.005,2,105.005,115.8559,1.5811,10.8509,30,
115,1,2,47,139.1714,3,139.1714,158.5447,2.4116,19.3734,20,
115,1,2,48,76.4172,1,76.4172,84.059,1.6511,7.6418,30,
115,1,2,49,106.7519,3,106.7519,99.8574,1.521,-6.8945,30,
115,1,2,50,77.8463,2,77.8463,72.9794,1.2609,-4.8669,30,
115,1,2,51,198.7,1,198.7,202.7918,1.2408,4.0917,30,
115,1,2,52,136.8907,1,136.8907,135.9842,1.2609,-0.90658,40,
115,1,2,53,107.3056,3,107.3056,98.0879,1.2409,-9.2177,30,
115,1,2,54,349.0059,3,349.0059,349.3251,1.2909,0.31927,40,
115,1,2,55,229.9878,2,229.9878,229.048,1.3909,-0.93975,40,
115,1,2,56,168.5909,3,168.5909,166.9518,1.6812,-1.6391,40,
115,1,2,57,257.3291,2,257.3291,261.2307,2.0414,3.9016,30,
115,1,2,58,76.4142,2,76.4142,81.1687,1.0907,4.7545,30,
115,1,2,59,78.402,3,78.402,72.4649,1.6411,-5.937,30,
115,1,2,60,168.7949,3,168.7949,162.9075,1.5611,-5.8874,30,
115,1,3,61,257.2641,2,257.2641,268.9752,1.7511,11.711,30,
115,1,3,62,317.1847,2,317.1847,327.1849,1.5911,10.0002,30,
115,1,3,63,349.3083,3,349.3083,353.2029,1.431,3.8947,30,
115,1,3,64,17.2137,3,17.2137,24.2781,1.2409,7.0644,30,
115,1,3,65,228.6452,1,228.6452,229.1927,1.8411,0.54755,40,
115,1,3,66,255.1951,1,255.1951,261.2087,1.511,6.0135,30,
115,1,3,67,106.504,1,106.504,109.854,1.8814,3.3499,30,
115,1,3,68,139.0496,3,139.0496,154.1426,1.3109,15.0931,20,
115,1,3,69,197.8757,1,197.8757,202.0757,1.0208,4.2,30,
115,1,3,70,228.6142,1,228.6142,227.852,1.2712,-0.76223,40,
115,1,3,71,347.3686,1,347.3686,348.6704,1.6512,1.3018,40,
115,1,3,72,47.5505,2,47.5505,49.3981,1.3209,1.8476,40,
115,1,3,73,316.6495,1,316.6495,315.8674,1.371,-0.78212,40,
115,1,3,74,168.3623,3,168.3623,160.8783,2.0714,-7.484,30,
115,1,3,75,317.5337,3,317.5337,332.5291,1.0206,14.9954,20,
115,1,3,76,226.596,2,226.596,237.8982,1.3709,11.3022,30,
115,1,3,77,108.6605,1,108.6605,107.6303,2.0114,-1.0302,40,
115,1,3,78,139.9343,3,139.9343,152.47,1.8413,12.5357,20,
115,1,3,79,225.5352,3,225.5352,242.2897,2.2915,16.7545,20,
115,1,3,80,316.6124,3,316.6124,319.1143,0.96063,2.5019,40,
115,1,3,81,75.3814,3,75.3814,75.5577,1.541,0.17636,40,
115,1,3,82,48.1729,1,48.1729,48.9796,1.7912,0.80668,40,
115,1,3,83,199.3916,2,199.3916,189.4173,1.3809,-9.9743,30,
115,1,3,84,16.7359,3,16.7359,19.2816,1.0107,2.5456,40,
115,1,3,85,257.9854,1,257.9854,240.9754,1.0106,-17.01,20,
115,1,3,86,198.7463,1,198.7463,195.973,0.88068,-2.7732,40,
115,1,3,87,108.3886,3,108.3886,100.5863,1.2909,-7.8023,30,
115,1,3,88,105.667,1,105.667,100.6197,1.381,-5.0473,30,
115,1,3,89,168.5429,2,168.5429,163.99,1.491,-4.5529,30,
115,1,3,90,288.6787,1,288.6787,285.8176,1.3309,-2.8611,40,
115,1,4,91,137.7,3,137.7,143.5657,1.1508,5.8657,30,
115,1,4,92,317.4499,3,317.4499,308.5594,0.94068,-8.8905,30,
115,1,4,93,106.8876,1,106.8876,100.9274,1.2009,-5.9602,30,
115,1,4,94,169.598,3,169.598,177.077,1.6211,7.479,30,
115,1,4,95,349.0469,2,349.0469,348.633,1.3409,-0.41386,40,
115,1,4,96,199.0531,3,199.0531,196.7269,1.1106,-2.3261,40,
115,1,4,97,197.5342,2,197.5342,208.2121,1.5411,10.6779,30,
115,1,4,98,347.5228,1,347.5228,341.4192,1.261,-6.1036,30,
115,1,4,99,169.905,3,169.905,169.8194,1.3008,-0.085547,40,
115,1,4,100,48.3558,3,48.3558,52.2983,1.5013,3.9426,30,
115,1,4,101,75.3655,2,75.3655,69.4302,0.82101,-5.9353,30,
115,1,4,102,258.0127,2,258.0127,265.811,1.461,7.7983,30,
115,1,4,103,139.457,1,139.457,144.7152,1.0307,5.2582,30,
115,1,4,104,225.2008,3,225.2008,222.3301,1.1007,-2.8707,40,
115,1,4,105,349.3786,3,349.3786,353.2112,1.2608,3.8326,30,
115,1,4,106,108.5066,2,108.5066,120.8525,1.3111,12.3458,20,
115,1,4,107,289.5231,1,289.5231,294.5619,1.431,5.0388,30,
115,1,4,108,195.6068,1,195.6068,218.2285,1.1408,22.6217,10,
115,1,4,109,256.7315,1,256.7315,266.6992,0.97065,9.9677,30,
115,1,4,110,49.3067,3,49.3067,41.7261,1.2208,-7.5806,30,
115,1,4,111,288.7589,2,288.7589,284.8986,1.481,-3.8603,30,
115,1,4,112,105.8264,3,105.8264,98.0044,1.3109,-7.8219,30,
115,1,4,113,138.2028,2,138.2028,143.2083,1.331,5.0055,30,
115,1,4,114,166.1109,3,166.1109,164.0494,1.6411,-2.0616,40,
115,1,4,115,46.4575,3,46.4575,44.2874,1.1808,-2.1701,40,
115,1,4,116,49.4181,2,49.4181,34.1367,1.2108,-15.2814,20,
115,1,4,117,78.515,2,78.515,88.8694,0.95071,10.3544,30,
115,1,4,118,288.0077,3,288.0077,274.2137,0.92063,-13.794,20,
115,1,4,119,105.8051,2,105.8051,115.8167,1.2909,10.0116,30,
115,1,4,120,139.5153,1,139.5153,156.393,1.3709,16.8777,20,
115,1,5,121,138.8417,1,138.8417,132.1844,1.1908,-6.6572,30,
115,1,5,122,288.7565,1,288.7565,279.2852,1.5311,-9.4713,30,
115,1,5,123,17.8665,2,17.8665,6.4504,1.1908,-11.4161,30,
115,1,5,124,78.1699,2,78.1699,80.4775,0.98069,2.3076,40,
115,1,5,125,199.3117,3,199.3117,197.4627,1.2108,-1.849,40,
115,1,5,126,259.9852,3,259.9852,254.5906,0.98065,-5.3946,30,
115,1,5,127,15.8474,1,15.8474,19.3961,1.501,3.5486,30,
115,1,5,128,289.0431,2,289.0431,307.4799,1.7812,18.4369,20,
115,1,5,129,287.4616,2,287.4616,291.4168,1.6912,3.9552,30,
115,1,5,130,49.7245,3,49.7245,48.2078,1.551,-1.5167,40,
115,1,5,131,285.552,3,285.552,282.0223,0.88059,-3.5297,30,
115,1,5,132,169.858,3,169.858,171.2903,1.2408,1.4323,40,
115,1,5,133,137.7013,1,137.7013,127.4297,1.8413,-10.2716,30,
115,1,5,134,46.3408,3,46.3408,42.0962,1.2809,-4.2446,30,
115,1,5,135,75.1584,2,75.1584,81.0055,1.3309,5.847,30,
115,1,5,136,228.6611,1,228.6611,232.7484,1.2109,4.0873,30,
115,1,5,137,46.4529,2,46.4529,36.7735,1.1107,-9.6795,30,
115,1,5,138,135.4454,1,135.4454,142.5265,1.1108,7.081,30,
115,1,5,139,168.6869,2,168.6869,158.3112,1.9013,-10.3757,30,
115,1,5,140,165.9661,1,165.9661,158.5023,1.3009,-7.4637,30,
115,1,5,141,109.9493,1,109.9493,95.8017,1.421,-14.1476,20,
115,1,5,142,286.8651,1,286.8651,287.531,1.2709,0.66592,40,
115,1,5,143,165.4859,3,165.4859,172.2793,1.6111,6.7934,30,
115,1,5,144,318.9805,2,318.9805,307.7903,2.5316,-11.1902,30,
115,1,5,145,349.4889,1,349.4889,349.1235,2.1314,-0.36535,40,
115,1,5,146,76.7007,1,76.7007,79.9093,1.7712,3.2086,30,
115,1,5,147,227.2651,3,227.2651,220.7016,1.7312,-6.5635,30,
115,1,5,148,19.9398,2,19.9398,18.4559,1.1207,-1.4839,40,
115,1,5,149,15.0012,1,15.0012,23.579,1.3409,8.5779,30,
115,1,5,150,15.1196,1,15.1196,9.1232,1.7712,-5.9964,30,
