Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
102,1,5,127,15.8474,1,15.8474,31.0471,1.7212,15.1997,20,
102,1,5,128,289.0431,2,289.0431,304.5387,2.5917,15.4957,20,
102,1,5,129,287.4616,2,287.4616,297.8764,2.6718,10.4149,30,
102,1,5,130,49.7245,3,49.7245,53.5098,8.1352,3.7853,30,
102,1,5,131,285.552,3,285.552,291.7783,1.7612,6.2263,30,
102,1,5,132,169.858,3,169.858,169.3727,2.5917,-0.48523,40,
102,1,5,133,137.7013,1,137.7013,134.1521,2.2715,-3.5492,30,
102,1,5,134,46.3408,3,46.3408,33.3883,4.0627,-12.9525,20,
102,1,5,135,75.1584,2,75.1584,69.1914,1.7211,-5.9671,30,
102,1,5,136,228.6611,1,228.6611,224.4584,3.1524,-4.2027,30,
102,1,5,137,46.4529,2,46.4529,46.5367,1.511,0.083782,40,
102,1,5,138,135.4454,1,135.4454,131.9545,2.2316,-3.4909,30,
102,1,5,139,168.6869,2,168.6869,144.9082,1.6912,-23.7787,10,
102,1,5,140,165.9661,1,165.9661,158.3282,1.9713,-7.6379,30,
102,1,5,141,109.9493,1,109.9493,118.2222,1.9213,8.2728,30,
102,1,5,142,286.8651,1,286.8651,284.8227,3.5223,-2.0423,40,
102,1,5,143,165.4859,3,165.4859,163.8768,4.513,-1.6091,40,
102,1,5,144,318.9805,2,318.9805,318.6652,2.9619,-0.31535,40,
102,1,5,145,349.4889,1,349.4889,337.7081,3.5221,-11.7807,30,
102,1,5,146,76.7007,1,76.7007,52.6951,1.5811,-24.0056,10,
102,1,5,147,227.2651,3,227.2651,249.5115,2.9619,22.2463,10,
102,1,5,148,19.9398,2,19.9398,34.5084,1.521,14.5687,20,
102,1,5,149,15.0012,1,15.0012,31.831,1.9713,16.8299,20,
102,1,5,150,15.1196,1,15.1196,16.2506,2.9119,1.1311,40,
