Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
123,1,3,69,197.8757,1,197.8757,206.8943,2.2415,9.0187,30,
123,1,3,70,228.6142,1,228.6142,230.0633,1.3411,1.4491,40,
123,1,3,71,347.3686,1,347.3686,330.9501,2.2516,-16.4185,20,
123,1,3,72,47.5505,2,47.5505,47.4067,0.92066,-0.14385,40,
123,1,3,73,316.6495,1,316.6495,313.2399,1.8916,-3.4096,30,
123,1,3,74,168.3623,3,168.3623,175.4217,1.5711,7.0594,30,
123,1,3,75,317.5337,3,317.5337,311.5743,1.1208,-5.9594,30,
123,1,3,76,226.596,2,226.596,225.4904,2.4719,-1.1056,40,
123,1,3,77,108.6605,1,108.6605,120.7346,1.5411,12.074,20,
123,1,3,78,139.9343,3,139.9343,133.9617,1.1008,-5.9725,30,
123,1,3,79,225.5352,3,225.5352,225.1657,1.5411,-0.36953,40,
123,1,3,80,316.6124,3,316.6124,305.8052,1.1008,-10.8072,30,
123,1,3,81,75.3814,3,75.3814,69.028,0.93072,-6.3534,30,
123,1,3,82,48.1729,1,48.1729,63.2987,1.7612,15.1258,20,
123,1,3,83,199.3916,2,199.3916,206.2175,1.9014,6.8259,30,
123,1,3,84,16.7359,3,16.7359,18.9502,1.3609,2.2142,40,
123,1,3,85,257.9854,1,257.9854,216.7172,1.2509,-41.2682,-5,
123,1,3,86,198.7463,1,198.7463,195.8114,1.5111,-2.9349,40,
123,1,3,87,108.3886,3,108.3886,108.9684,2.1415,0.57977,40,
123,1,3,88,105.667,1,105.667,119.8933,1.5712,14.2263,20,
123,1,3,89,168.5429,2,168.5429,123.5989,1.261,-44.944,-5,
123,1,3,90,288.6787,1,288.6787,289.1245,1.8513,0.44579,40,
123,1,4,91,137.7,3,137.7,133.2961,1.2509,-4.4039,30,
123,1,4,92,317.4499,3,317.4499,307.1859,1.2709,-10.2641,30,
123,1,4,93,106.8876,1,106.8876,127.9213,0.70051,21.0337,10,
123,1,4,94,169.598,3,169.598,164.9245,1.8412,-4.6735,30,
123,1,4,95,349.0469,2,349.0469,340.8766,1.2511,-8.1703,30,
123,1,4,96,199.0531,3,199.0531,213.5922,1.3709,14.5391,20,
123,1,4,97,197.5342,2,197.5342,206.1133,0.66053,8.5792,30,
123,1,4,98,347.5228,1,347.5228,335.0496,2.0014,-12.4731,20,
123,1,4,99,169.905,3,169.905,220.2778,2.3117,50.3728,-10,
123,1,4,100,48.3558,3,48.3558,26.9431,0.95069,-21.4126,10,
123,1,4,101,75.3655,2,75.3655,72.579,1.2808,-2.7864,40,
123,1,4,102,258.0127,2,258.0127,265.7597,1.421,7.747,30,
123,1,4,103,139.457,1,139.457,136.295,0.82053,-3.162,30,
123,1,4,104,225.2008,3,225.2008,229.492,0.92068,4.2912,30,
123,1,4,105,349.3786,3,349.3786,331.6158,0.73056,-17.7628,20,
123,1,4,106,108.5066,2,108.5066,109.1023,0.68057,0.5957,40,
123,1,4,107,289.5231,1,289.5231,287.8152,1.1108,-1.7078,40,
123,1,4,108,195.6068,1,195.6068,202.9176,0.73063,7.3109,30,
123,1,4,109,256.7315,1,256.7315,235.8555,0.79057,-20.876,20,
123,1,4,110,49.3067,3,49.3067,31.3618,1.6011,-17.9449,20,
123,1,4,111,288.7589,2,288.7589,312.3085,2.3115,23.5496,10,
123,1,4,112,105.8264,3,105.8264,102.5772,1.6912,-3.2491,30,
123,1,4,113,138.2028,2,138.2028,124.4467,1.1708,-13.7561,20,
123,1,4,114,166.1109,3,166.1109,157.2176,1.5211,-8.8934,30,
123,1,4,115,46.4575,3,46.4575,45.5136,0.99079,-0.94391,40,
123,1,4,116,49.4181,2,49.4181,47.5185,0.89069,-1.8996,40,
123,1,4,117,78.515,2,78.515,73.2744,0.6005,-5.2407,30,
123,1,4,118,288.0077,3,288.0077,287.773,1.2209,-0.23475,40,
123,1,4,119,105.8051,2,105.8051,101.4749,0.75061,-4.3302,30,
123,1,4,120,139.5153,1,139.5153,144.4857,1.0708,4.9704,30,
123,1,5,121,138.8417,1,138.8417,149.75,1.1609,10.9083,30,
123,1,5,122,288.7565,1,288.7565,290.1438,1.1609,1.3873,40,
123,1,5,123,17.8665,2,17.8665,31.4008,0.85082,13.5342,20,
123,1,5,124,78.1699,2,78.1699,73.47,1.1908,-4.6999,30,
123,1,5,125,199.3117,3,199.3117,214.0793,1.331,14.7676,20,
123,1,5,126,259.9852,3,259.9852,280.8347,1.7612,20.8495,20,
123,1,5,127,15.8474,1,15.8474,35.4444,1.321,19.597,20,
123,1,5,128,289.0431,2,289.0431,302.9379,1.5411,13.8949,20,
123,1,5,129,287.4616,2,287.4616,294.9885,0.92074,7.5269,30,
123,1,5,130,49.7245,3,49.7245,38.2954,1.3111,-11.4292,30,
123,1,5,131,285.552,3,285.552,287.7659,0.95069,2.2138,40,
123,1,5,132,169.858,3,169.858,157.374,1.1808,-12.484,20,
123,1,5,133,137.7013,1,137.7013,136.6591,1.2909,-1.0421,40,
123,1,5,134,46.3408,3,46.3408,44.2803,1.2909,-2.0605,40,
123,1,5,135,75.1584,2,75.1584,70.6327,1.2409,-4.5258,30,
123,1,5,136,228.6611,1,228.6611,225.5422,1.8012,-3.1189,30,
123,1,5,137,46.4529,2,46.4529,48.359,0.67048,1.906,40,
123,1,5,138,135.4454,1,135.4454,135.8274,1.9113,0.38201,40,
123,1,5,139,168.6869,2,168.6869,139.2352,1.451,-29.4518,10,
123,1,5,140,165.9661,1,165.9661,172.7012,1.5011,6.7351,30,
123,1,5,141,109.9493,1,109.9493,129.8078,1.431,19.8584,20,
123,1,5,142,286.8651,1,286.8651,281.6538,1.3309,-5.2112,30,
123,1,5,143,165.4859,3,165.4859,163.7584,1.1709,-1.7275,40,
123,1,5,144,318.9805,2,318.9805,327.6665,1.4811,8.6859,30,
123,1,5,145,349.4889,1,349.4889,345.6359,2.0514,-3.853,30,
123,1,5,146,76.7007,1,76.7007,56.9586,1.541,-19.7421,20,
123,1,5,147,227.2651,3,227.2651,240.374,1.4311,13.1089,20,
123,1,5,148,19.9398,2,19.9398,24.0034,3.2222,4.0636,30,
123,1,5,149,15.0012,1,15.0012,27.604,2.6521,12.6028,20,
123,1,5,150,15.1196,1,15.1196,15.4645,1.5711,0.34492,40,
