Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
108,1,2,33,108.0736,2,108.0736,134.8962,1.5113,26.8227,10,
108,1,2,34,258.4758,3,258.4758,251.8022,1.271,-6.6736,30,
108,1,2,35,106.0299,2,106.0299,139.1608,1.5211,33.1309,0,
108,1,2,36,229.3022,3,229.3022,227.8693,1.4711,-1.4329,40,
108,1,2,37,256.6647,2,256.6647,267.7866,1.461,11.1219,30,
108,1,2,38,79.4924,3,79.4924,76.1497,1.271,-3.3427,30,
108,1,2,39,316.7982,3,316.7982,322.5729,1.1208,5.7747,30,
108,1,2,40,17.8093,2,17.8093,9.8523,1.431,-7.957,30,
108,1,2,41,315.9833,3,315.9833,342.1888,1.2909,26.2055,10,
108,1,2,42,288.1553,3,288.1553,322.4781,1.7012,34.3228,0,
108,1,2,43,318.3396,2,318.3396,326.5086,1.351,8.1691,30,
108,1,2,44,288.0393,1,288.0393,301.3227,1.4308,13.2834,20,
108,1,2,45,259.715,3,259.715,223.8863,1.4611,-35.8287,0,
108,1,2,46,108.6748,2,108.6748,129.4472,1.2108,20.7724,20,
108,1,2,47,76.0284,2,76.0284,107.1503,0.93093,31.1219,0,
108,1,2,48,347.0266,3,347.0266,4.2129,0.90063,17.1863,20,
108,1,2,49,19.6688,3,19.6688,24.6468,1.4011,4.978,30,
108,1,2,50,225.297,1,225.297,247.9527,1.6411,22.6557,10,
108,1,2,51,198.1588,2,198.1588,250.0293,4.8833,51.8705,-10,
108,1,2,52,77.7787,1,77.7787,53.0745,1.371,-24.7042,10,
108,1,2,53,76.984,2,76.984,75.9682,1.7812,-1.0158,40,
108,1,2,54,18.4277,1,18.4277,24.5374,1.5411,6.1098,30,
108,1,2,55,17.1468,1,17.1468,49.7708,1.1708,32.624,0,
108,1,2,56,48.7184,1,48.7184,35.0948,1.1808,-13.6237,20,
108,1,2,57,135.768,2,135.768,167.1724,1.1108,31.4044,0,
108,1,2,58,105.9037,3,105.9037,116.3871,1.331,10.4835,30,
108,1,2,59,46.1433,2,46.1433,23.4453,1.1308,-22.6981,10,
108,1,2,60,17.5282,3,17.5282,33.3879,1.2509,15.8597,20,
108,1,3,61,105.7109,1,105.7109,110.7679,1.0908,5.0569,30,
108,1,3,62,16.1189,2,16.1189,11.5794,1.3609,-4.5394,30,
108,1,3,63,319.0028,1,319.0028,320.5136,1.3209,1.5108,40,
108,1,3,64,285.15,2,285.15,307.2598,1.541,22.1098,10,
108,1,3,65,198.1297,2,198.1297,207.0748,1.6411,8.9451,30,
108,1,3,66,109.9415,2,109.9415,129.5481,1.6311,19.6066,20,
108,1,3,67,107.9179,3,107.9179,116.0261,1.2609,8.1082,30,
108,1,3,68,46.5446,2,46.5446,18.3108,1.2712,-28.2338,10,
108,1,3,69,106.3453,3,106.3453,142.9602,1.2709,36.6149,0,
108,1,3,70,315.9662,2,315.9662,329.3068,1.6611,13.3405,20,
108,1,3,71,75.5077,2,75.5077,72.866,1.6512,-2.6416,40,
108,1,3,72,48.5679,2,48.5679,54.5771,1.3008,6.0092,30,
108,1,3,73,109.8956,1,109.8956,104.3844,0.99067,-5.5113,30,
108,1,3,74,289.7709,2,289.7709,312.028,1.2108,22.2572,10,
108,1,3,75,16.2045,3,16.2045,19.6808,1.5313,3.4762,30,
108,1,3,76,139.3852,3,139.3852,129.8522,1.5811,-9.533,30,
108,1,3,77,105.0963,2,105.0963,135.7326,1.1908,30.6363,0,
108,1,3,78,19.4208,3,19.4208,17.0095,1.401,-2.4113,40,
108,1,3,79,105.231,3,105.231,99.9425,1.3109,-5.2885,30,
108,1,3,80,169.1948,2,169.1948,171.115,1.3309,1.9202,40,
108,1,3,81,258.9015,1,258.9015,260.33,1.4209,1.4285,40,
108,1,3,82,79.7187,3,79.7187,117.3238,1.0909,37.6051,0,
108,1,3,83,107.9659,1,107.9659,78.7806,1.5611,-29.1854,10,
108,1,3,84,167.0852,3,167.0852,171.0827,0.89065,3.9975,30,
108,1,3,85,349.4986,1,349.4986,184.4159,1.2009,-165.0827,-20,
108,1,3,86,256.4169,3,256.4169,210.9273,1.4113,-45.4896,-5,
108,1,3,87,258.6043,2,258.6043,249.4237,1.2709,-9.1806,30,
108,1,3,88,16.9791,2,16.9791,358.7564,1.1709,-18.2227,20,
108,1,3,89,256.5086,1,256.5086,259.588,1.4411,3.0794,30,
108,1,3,90,17.15,1,17.15,18.8073,1.6511,1.6573,40,
108,1,4,91,106.2929,1,106.2929,85.7486,1.1508,-20.5443,20,
108,1,4,92,198.6008,2,198.6008,188.7882,2.2015,-9.8127,30,
108,1,4,93,108.8778,3,108.8778,129.5098,1.2709,20.6321,20,
108,1,4,94,319.1709,3,319.1709,308.3849,0.8306,-10.786,30,
108,1,4,95,15.7625,2,15.7625,5.8852,1.0207,-9.8773,30,
108,1,4,96,15.0229,2,15.0229,354.7422,1.2209,-20.2807,20,
108,1,4,97,317.5849,3,317.5849,320.8296,0.66061,3.2447,30,
108,1,4,98,16.1965,1,16.1965,358.3912,1.351,-17.8053,20,
108,1,4,99,106.3007,1,106.3007,98.5785,1.9814,-7.7221,30,
108,1,4,100,315.017,1,315.017,289.8104,1.3009,-25.2066,10,
108,1,4,101,46.8801,1,46.8801,50.122,1.391,3.2419,30,
108,1,4,102,318.5298,1,318.5298,316.8226,1.381,-1.7072,40,
108,1,4,103,79.5455,1,79.5455,44.0241,1.0208,-35.5214,0,
108,1,4,104,167.0193,1,167.0193,151.5435,0.68061,-15.4758,20,
108,1,4,105,46.8019,3,46.8019,35.7428,2.0815,-11.0591,30,
108,1,4,106,48.7383,2,48.7383,36.067,1.0307,-12.6714,20,
108,1,4,107,347.6614,1,347.6614,356.261,2.1714,8.5996,30,
108,1,4,108,138.5972,1,138.5972,140.1925,1.2008,1.5953,40,
108,1,4,109,166.7082,2,166.7082,171.9713,1.401,5.2631,30,
108,1,4,110,318.9486,3,318.9486,338.5489,1.1511,19.6002,20,
108,1,4,111,108.7331,2,108.7331,124.7148,1.2109,15.9817,20,
108,1,4,112,167.8803,1,167.8803,142.6527,1.1008,-25.2275,10,
108,1,4,113,198.9451,1,198.9451,213.0354,1.421,14.0903,20,
108,1,4,114,139.5582,1,139.5582,126.2273,1.0908,-13.3309,20,
108,1,4,115,196.9671,1,196.9671,198.9699,1.1208,2.0028,40,
108,1,4,116,135.1647,3,135.1647,148.5086,1.661,13.3439,20,
108,1,4,117,15.3798,2,15.3798,357.5817,1.0708,-17.7982,20,
108,1,4,118,198.6443,1,198.6443,0.43467,1.2912,161.7903,-20,
108,1,4,119,287.7941,3,287.7941,277.8893,1.2408,-9.9048,30,
108,1,4,120,18.5254,1,18.5254,32.081,1.8213,13.5556,20,
108,1,5,121,227.7028,1,227.7028,248.8544,1.0207,21.1516,10,
108,1,5,122,105.9911,2,105.9911,121.9023,1.1008,15.9112,20,
108,1,5,123,168.9243,3,168.9243,177.6506,1.321,8.7263,30,
108,1,5,124,137.7005,2,137.7005,156.1505,1.1108,18.45,20,
108,1,5,125,255.6363,1,255.6363,241.5621,1.1408,-14.0743,20,
108,1,5,126,19.2861,2,19.2861,359.4157,1.0307,-19.8704,20,
108,1,5,127,317.8887,2,317.8887,33.2674,1.0207,75.3787,-20,
108,1,5,128,315.1182,3,315.1182,341.5307,1.0208,26.4125,10,
108,1,5,129,45.217,3,45.217,45.9508,1.7813,0.7338,40,
108,1,5,130,105.7786,2,105.7786,127.3864,1.411,21.6078,10,
108,1,5,131,138.0905,2,138.0905,145.1115,1.371,7.021,30,
108,1,5,132,195.7195,2,195.7195,133.1515,1.1507,-62.5681,-20,
108,1,5,133,286.1706,3,286.1706,294.032,1.0408,7.8614,30,
108,1,5,134,348.4028,3,348.4028,356.9053,1.2108,8.5025,30,
108,1,5,135,289.2858,1,289.2858,298.742,1.2709,9.4562,30,
108,1,5,136,106.6907,3,106.6907,88.3241,2.1014,-18.3666,20,
108,1,5,137,315.1258,1,315.1258,324.1548,1.0408,9.0291,30,
108,1,5,138,225.2566,3,225.2566,203.4215,1.2412,-21.8351,10,
108,1,5,139,229.6806,3,229.6806,208.5262,1.321,-21.1544,10,
108,1,5,140,138.9629,2,138.9629,138.3541,1.1709,-0.60877,40,
108,1,5,141,318.3793,3,318.3793,340.8457,1.8714,22.4664,10,
108,1,5,142,168.7123,1,168.7123,158.2147,0.84058,-10.4977,30,
108,1,5,143,317.6079,3,317.6079,321.8192,1.1296,4.2113,30,
108,1,5,144,17.4165,3,17.4165,11.8701,1.5514,-5.5464,30,
108,1,5,145,108.1597,2,108.1597,115.4916,1.1808,7.332,30,
108,1,5,146,229.5067,3,229.5067,211.3103,1.531,-18.1964,20,
108,1,5,147,107.701,2,107.701,148.6364,1.2013,40.9354,-5,
108,1,5,148,16.3772,1,16.3772,355.8644,1.0008,-20.5127,20,
108,1,5,149,288.151,3,288.151,307.2661,0.95073,19.115,20,
108,1,5,150,169.027,1,169.027,207.6616,0.97072,38.6346,0,
