Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
112,1,2,42,166.7307,2,166.7307,152.8347,1.3309,-13.896,20,
112,1,2,43,318.5078,1,318.5078,317.805,1.3812,-0.70275,40,
112,1,2,44,285.2025,2,285.2025,302.4748,2.2915,17.2724,20,
112,1,2,45,197.4452,1,197.4452,213.8535,1.2009,16.4083,20,
112,1,2,46,346.4907,3,346.4907,337.1347,1.0707,-9.356,30,
112,1,2,47,166.4098,1,166.4098,145.3195,1.521,-21.0903,10,
112,1,2,48,195.7683,1,195.7683,204.2323,1.1809,8.464,30,
112,1,2,49,287.9604,2,287.9604,308.3867,1.9513,20.4263,20,
112,1,2,50,258.4983,1,258.4983,252.3237,1.4315,-6.1746,30,
112,1,2,51,78.0453,1,78.0453,86.1421,1.6811,8.0969,30,
112,1,2,52,139.4921,3,139.4921,123.8797,2.3616,-15.6125,20,
112,1,2,53,46.9404,2,46.9404,57.3143,0.94068,10.3739,30,
112,1,2,54,46.3634,3,46.3634,57.1769,1.4911,10.8134,30,
112,1,2,55,315.1454,1,315.1454,297.717,3.0521,-17.4284,20,
112,1,2,56,258.1906,1,258.1906,249.8433,2.0518,-8.3474,30,
112,1,2,57,106.5969,1,106.5969,110.153,1.8213,3.5561,30,
112,1,2,58,258.7912,1,258.7912,180.5993,3.2922,-78.1919,-20,
112,1,2,59,168.3263,3,168.3263,131.6103,1.9013,-36.7159,0,
112,1,2,60,109.5099,3,109.5099,114.6358,1.3409,5.1259,30,
112,1,3,61,315.1092,2,315.1092,304.0265,1.5911,-11.0827,30,
112,1,3,62,169.1099,2,169.1099,142.9692,1.4913,-26.1406,10,
112,1,3,63,139.9417,2,139.9417,143.0299,1.7512,3.0882,30,
112,1,3,64,258.4234,1,258.4234,247.1143,1.8512,-11.3092,30,
112,1,3,65,286.5248,1,286.5248,301.6251,1.6711,15.1003,20,
112,1,3,66,77.2903,3,77.2903,60.2205,2.0214,-17.0699,20,
112,1,3,67,197.6278,2,197.6278,206.6346,2.4816,9.0068,30,
112,1,3,68,45.9023,3,45.9023,50.2981,2.2315,4.3958,30,
112,1,3,69,108.5802,3,108.5802,103.9055,1.2909,-4.6747,30,
112,1,3,70,168.5983,1,168.5983,157.8485,1.3714,-10.7498,30,
112,1,3,71,75.2747,2,75.2747,81.3235,1.9613,6.0488,30,
112,1,3,72,136.885,1,136.885,139.4461,1.511,2.5611,40,
112,1,3,73,315.794,2,315.794,311.3029,2.5217,-4.4911,30,
112,1,3,74,198.5715,2,198.5715,195.0755,1.501,-3.496,30,
112,1,3,75,288.6678,3,288.6678,292.4943,1.1108,3.8264,30,
112,1,3,76,47.708,2,47.708,45.9483,1.0308,-1.7597,40,
112,1,3,77,196.0392,3,196.0392,198.1202,2.2114,2.081,40,
112,1,3,78,166.3945,2,166.3945,154.3724,1.8013,-12.0221,20,
112,1,3,79,229.0542,2,229.0542,234.4953,1.9113,5.4412,30,
112,1,3,80,288.7464,2,288.7464,306.9468,1.551,18.2003,20,
112,1,3,81,79.1238,1,79.1238,87.7268,1.6311,8.603,30,
112,1,3,82,45.8638,3,45.8638,55.0589,1.7512,9.1952,30,
112,1,3,83,285.1449,1,285.1449,274.2001,1.4911,-10.9448,30,
112,1,3,84,16.2756,2,16.2756,38.7575,1.0807,22.4819,10,
112,1,3,85,169.4306,3,169.4306,151.6502,2.3016,-17.7804,20,
112,1,3,86,346.1451,1,346.1451,331.2521,2.1218,-14.893,20,
112,1,3,87,197.8284,3,197.8284,191.7688,2.3616,-6.0596,30,
112,1,3,88,18.5364,1,18.5364,18.7309,1.9213,0.19453,40,
112,1,3,89,49.5271,1,49.5271,49.8325,1.5411,0.30546,40,
112,1,3,90,46.579,1,46.579,59.8773,1.5911,13.2983,20,
112,1,4,91,225.3371,3,225.3371,227.3928,1.1808,2.0557,40,
112,1,4,92,199.58,2,199.58,192.6441,1.5511,-6.9359,30,
112,1,4,93,45.345,2,45.345,52.1622,1.1108,6.8171,30,
112,1,4,94,317.6891,1,317.6891,309.2809,3.4623,-8.4082,30,
112,1,4,95,228.4106,3,228.4106,219.9483,1.9914,-8.4623,30,
112,1,4,96,347.2231,1,347.2231,329.3493,1.9013,-17.8738,20,
112,1,4,97,166.4907,3,166.4907,153.1439,2.4517,-13.3467,20,
112,1,4,98,285.186,3,285.186,296.9037,1.5215,11.7177,30,
112,1,4,99,16.9827,1,16.9827,38.5864,2.5517,21.6037,10,
112,1,4,100,139.4131,3,139.4131,127.1122,1.8713,-12.301,20,
112,1,4,101,229.5676,2,229.5676,235.1871,2.1615,5.6195,30,
112,1,4,102,137.836,3,137.836,114.9085,2.6618,-22.9275,10,
112,1,4,103,286.8692,3,286.8692,294.959,1.8513,8.0898,30,
112,1,4,104,286.4066,3,286.4066,299.5248,1.381,13.1183,20,
112,1,4,105,259.401,3,259.401,257.8771,1.431,-1.5239,40,
112,1,4,106,105.807,1,105.807,109.779,1.2409,3.972,30,
112,1,4,107,167.9642,2,167.9642,144.0408,1.2308,-23.9234,10,
112,1,4,108,15.1528,3,15.1528,351.5827,1.5709,-23.5701,10,
112,1,4,109,106.9981,3,106.9981,97.1869,1.9016,-9.8112,30,
112,1,4,110,316.4435,2,316.4435,319.3665,2.1215,2.923,40,
112,1,4,111,76.6564,2,76.6564,79.2454,1.1808,2.589,40,
112,1,4,112,256.4603,3,256.4603,248.4602,1.7312,-8,30,
112,1,4,113,225.4822,1,225.4822,226.2997,1.391,0.81751,40,
112,1,4,114,348.5075,1,348.5075,342.4646,1.8412,-6.0429,30,
112,1,4,115,315.7111,1,315.7111,314.9022,2.2515,-0.8089,40,
112,1,4,116,226.1753,3,226.1753,225.7705,1.541,-0.40477,40,
112,1,4,117,255.3424,2,255.3424,263.0159,2.8719,7.6734,30,
112,1,4,118,77.7852,3,77.7852,68.0035,2.0713,-9.7818,30,
112,1,4,119,168.8991,3,168.8991,169.7727,2.9019,0.87362,40,
112,1,4,120,347.6395,2,347.6395,335.4912,1.9412,-12.1483,20,
112,1,5,121,138.622,1,138.622,125.2513,1.6411,-13.3707,20,
112,1,5,122,227.5784,3,227.5784,237.0652,1.7011,9.4868,30,
112,1,5,123,288.0858,2,288.0858,314.6982,1.6014,26.6124,10,
112,1,5,124,106.1613,3,106.1613,85.8072,1.7015,-20.3541,20,
112,1,5,125,349.973,1,349.973,335.0815,2.4216,-14.8915,20,
112,1,5,126,138.9043,2,138.9043,137.4281,2.1715,-1.4763,40,
112,1,5,127,195.1988,3,195.1988,184.1752,3.3722,-11.0236,30,
112,1,5,128,285.2901,3,285.2901,286.8855,0.93107,1.5954,40,
112,1,5,129,135.3742,3,135.3742,125.7785,1.7912,-9.5958,30,
112,1,5,130,17.2564,2,17.2564,33.9012,1.291,16.6448,20,
112,1,5,131,77.1176,1,77.1176,100.9616,1.6311,23.844,10,
112,1,5,132,285.4939,3,285.4939,292.4943,1.3309,7.0004,30,
112,1,5,133,46.3141,3,46.3141,46.4467,1.561,0.13259,40,
112,1,5,134,349.0647,1,349.0647,348.3069,1.8612,-0.75786,40,
112,1,5,135,196.078,2,196.078,210.9837,1.7912,14.9057,20,
112,1,5,136,76.6349,1,76.6349,75.9135,2.1114,-0.72145,40,
112,1,5,137,286.4291,1,286.4291,294.0379,2.3615,7.6089,30,
112,1,5,138,225.0396,1,225.0396,218.2272,1.461,-6.8123,30,
112,1,5,139,106.7246,1,106.7246,123.2176,1.5014,16.493,20,
112,1,5,140,75.5847,3,75.5847,52.2966,1.9013,-23.2881,10,
112,1,5,141,49.4657,2,49.4657,46.9888,0.92064,-2.4769,40,
112,1,5,142,168.3636,1,168.3636,134.8147,2.0813,-33.549,0,
112,1,5,143,49.0217,1,49.0217,44.2768,1.5911,-4.7448,30,
112,1,5,144,228.367,1,228.367,228.5319,1.1908,0.16496,40,
112,1,5,145,227.6908,2,227.6908,224.757,1.501,-2.9338,40,
112,1,5,146,317.2675,3,317.2675,305.1636,1.2709,-12.1038,20,
112,1,5,147,285.4053,3,285.4053,287.3945,0.93069,1.9892,40,
112,1,5,148,167.0133,2,167.0133,146.5221,2.3716,-20.4912,20,
112,1,5,149,79.4401,3,79.4401,70.9936,2.0313,-8.4465,30,
112,1,5,150,258.3578,2,258.3578,282.6957,2.2815,24.3379,10,
