Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
118,1,2,60,168.7949,3,168.7949,34.8375,1.5611,-133.9573,-20,
118,1,3,61,257.2641,2,257.2641,222.1289,1.7312,-35.1352,0,
118,1,3,62,317.1847,2,317.1847,308.3608,1.421,-8.8239,30,
118,1,3,63,349.3083,3,349.3083,327.1609,0.89061,-22.1473,10,
118,1,3,64,17.2137,3,17.2137,27.2517,1.7411,10.038,30,
118,1,3,65,228.6452,1,228.6452,49.6949,2.1614,-178.9502,-20,
118,1,3,66,255.1951,1,255.1951,330.9607,3.1521,75.7656,-20,
118,1,3,67,106.504,1,106.504,110.1297,1.3411,3.6257,30,
118,1,3,68,139.0496,3,139.0496,123.5481,2.0313,-15.5015,20,
118,1,3,69,197.8757,1,197.8757,206.8338,1.2609,8.9581,30,
118,1,3,70,228.6142,1,228.6142,213.9476,2.3515,-14.6666,20,
118,1,3,71,347.3686,1,347.3686,333.9578,2.5117,-13.4108,20,
118,1,3,72,47.5505,2,47.5505,46.6305,1.371,-0.92005,40,
118,1,3,73,316.6495,1,316.6495,324.0756,1.2208,7.4261,30,
118,1,3,74,168.3623,3,168.3623,141.65,1.6011,-26.7123,10,
118,1,3,75,317.5337,3,317.5337,315.1861,1.3309,-2.3477,40,
118,1,3,76,226.596,2,226.596,235.1471,2.5116,8.5511,30,
118,1,3,77,108.6605,1,108.6605,139.2496,1.0207,30.589,0,
118,1,3,78,139.9343,3,139.9343,137.1012,1.5911,-2.8331,40,
118,1,3,79,225.5352,3,225.5352,213.6181,1.5811,-11.9171,30,
118,1,3,80,316.6124,3,316.6124,323.6387,1.3709,7.0263,30,
118,1,3,81,75.3814,3,75.3814,45.2827,1.0608,-30.0987,0,
118,1,3,82,48.1729,1,48.1729,38.382,1.6912,-9.7909,30,
118,1,3,83,199.3916,2,199.3916,200.0322,1.8712,0.64053,40,
118,1,3,84,16.7359,3,16.7359,11.2497,1.5513,-5.4862,30,
118,1,3,85,257.9854,1,257.9854,249.5731,1.4614,-8.4123,30,
118,1,3,86,198.7463,1,198.7463,208.3961,1.3509,9.6499,30,
118,1,3,87,108.3886,3,108.3886,121.3285,1.3311,12.9399,20,
118,1,3,88,105.667,1,105.667,125.203,1.521,19.536,20,
118,1,3,89,168.5429,2,168.5429,129.2902,1.4309,-39.2528,0,
118,1,3,90,288.6787,1,288.6787,300.7757,2.4516,12.0971,20,
118,1,4,91,137.7,3,137.7,33.4937,1.1908,-104.2063,-20,
118,1,4,92,317.4499,3,317.4499,313.6265,1.2508,-3.8234,30,
118,1,4,93,106.8876,1,106.8876,112.1222,1.0607,5.2346,30,
118,1,4,94,169.598,3,169.598,217.5448,1.1808,47.9467,-5,
118,1,4,95,349.0469,2,349.0469,357.9609,0.88066,8.914,30,
118,1,4,96,199.0531,3,199.0531,219.2285,1.3914,20.1754,20,
118,1,4,97,197.5342,2,197.5342,298.5334,1.4913,100.9992,-20,
118,1,4,98,347.5228,1,347.5228,82.6531,2.5417,95.1303,-20,
118,1,4,99,169.905,3,169.905,21.8392,1.7116,-148.0658,-20,
118,1,4,100,48.3558,3,48.3558,38.6052,1.5009,-9.7506,30,
118,1,4,101,75.3655,2,75.3655,27.6489,1.2008,-47.7166,-5,
118,1,4,102,258.0127,2,258.0127,282.7779,1.0809,24.7652,10,
118,1,4,103,139.457,1,139.457,129.2917,0.88058,-10.1653,30,
118,1,4,104,225.2008,3,225.2008,234.7788,1.0207,9.578,30,
118,1,4,105,349.3786,3,349.3786,22.9907,0.90063,33.6121,0,
118,1,4,106,108.5066,2,108.5066,347.8866,0.75057,-120.6201,-20,
118,1,4,107,289.5231,1,289.5231,232.3738,0.75066,-57.1493,-10,
118,1,4,108,195.6068,1,195.6068,193.7962,0.75062,-1.8106,40,
118,1,4,109,256.7315,1,256.7315,224.7082,0.70054,-32.0233,0,
118,1,4,110,49.3067,3,49.3067,234.6614,1.001,-174.6453,-20,
118,1,4,111,288.7589,2,288.7589,311.5314,0.89061,22.7725,10,
118,1,4,112,105.8264,3,105.8264,125.1177,1.1111,19.2913,20,
118,1,4,113,138.2028,2,138.2028,219.7153,0.97072,81.5125,-20,
118,1,4,114,166.1109,3,166.1109,143.0376,1.0807,-23.0733,10,
118,1,4,115,46.4575,3,46.4575,47.7394,1.2309,1.2819,40,
118,1,4,116,49.4181,2,49.4181,40.1661,0.95115,-9.252,30,
118,1,4,117,78.515,2,78.515,75.5354,0.91061,-2.9797,40,
118,1,4,118,288.0077,3,288.0077,296.1902,1.1808,8.1824,30,
118,1,4,119,105.8051,2,105.8051,113.5593,0.98086,7.7542,30,
118,1,4,120,139.5153,1,139.5153,143.1669,1.0907,3.6516,30,
118,1,5,121,138.8417,1,138.8417,142.9843,0.77062,4.1426,30,
118,1,5,122,288.7565,1,288.7565,305.2766,1.2409,16.5201,20,
118,1,5,123,17.8665,2,17.8665,30.3111,1.5711,12.4446,20,
118,1,5,124,78.1699,2,78.1699,58.7121,0.92067,-19.4578,20,
118,1,5,125,199.3117,3,199.3117,231.053,1.3609,31.7413,0,
118,1,5,126,259.9852,3,259.9852,232.3322,1.0307,-27.653,10,
118,1,5,127,15.8474,1,15.8474,49.1675,1.4611,33.3201,0,
118,1,5,128,289.0431,2,289.0431,308.7512,1.1208,19.7082,20,
118,1,5,129,287.4616,2,287.4616,310.4441,1.1408,22.9825,10,
118,1,5,130,49.7245,3,49.7245,29.0372,3.7624,-20.6873,20,
118,1,5,131,285.552,3,285.552,304.3708,8.3656,18.8188,20,
118,1,5,132,169.858,3,169.858,135.4002,1.551,-34.4578,0,
118,1,5,133,137.7013,1,137.7013,135.2105,0.88057,-2.4908,40,
118,1,5,134,46.3408,3,46.3408,95.3246,9.9268,48.9838,-5,
118,1,5,135,75.1584,2,75.1584,65.7326,0.83074,-9.4259,30,
118,1,5,136,228.6611,1,228.6611,231.2506,0.99064,2.5896,40,
118,1,5,137,46.4529,2,46.4529,303.7244,1.6811,-102.7286,-20,
118,1,5,138,135.4454,1,135.4454,140.5371,0.77057,5.0917,30,
118,1,5,139,168.6869,2,168.6869,152.6461,1.0908,-16.0408,20,
118,1,5,140,165.9661,1,165.9661,143.0062,1.3109,-22.9598,10,
118,1,5,141,109.9493,1,109.9493,138.3143,0.91062,28.365,10,
118,1,5,142,286.8651,1,286.8651,322.3237,1.7711,35.4586,0,
118,1,5,143,165.4859,3,165.4859,125.5823,1.471,-39.9036,0,
118,1,5,144,318.9805,2,318.9805,327.0753,1.2309,8.0947,30,
118,1,5,145,349.4889,1,349.4889,312.7555,1.4209,-36.7334,0,
118,1,5,146,76.7007,1,76.7007,275.5861,1.1109,-161.1146,-20,
118,1,5,147,227.2651,3,227.2651,227.0878,0.94065,-0.17731,40,
118,1,5,148,19.9398,2,19.9398,39.8122,0.64046,19.8724,20,
118,1,5,149,15.0012,1,15.0012,26.148,1.7411,11.1469,30,
118,1,5,150,15.1196,1,15.1196,32.9086,1.0108,17.789,20,
