Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
116,1,1,1,348.4074,1,348.4074,346.0134,2.2211,-2.394,40,
116,1,1,2,169.2918,2,169.2918,160.6047,2.1412,-8.687,30,
116,1,1,3,257.3371,2,257.3371,263.7725,2.5318,6.4355,30,
116,1,1,4,347.6658,3,347.6658,353.087,1.6514,5.4212,30,
116,1,1,5,138.9798,1,138.9798,140.0409,1.5713,1.0612,40,
116,1,1,6,75.9864,3,75.9864,73.2899,1.8513,-2.6965,40,
116,1,1,7,196.4136,3,196.4136,213.443,1.8312,17.0294,20,
116,1,1,8,47.5237,1,47.5237,59.1213,2.3315,11.5977,30,
116,1,1,9,319.0072,1,319.0072,317.205,2.4116,-1.8022,40,
116,1,1,10,45.0806,2,45.0806,43.0028,3.9727,-2.0778,40,
116,1,1,11,229.1411,2,229.1411,233.4906,2.3316,4.3495,30,
116,1,1,12,106.6302,2,106.6302,118.4865,1.9314,11.8563,30,
116,1,1,13,318.5002,1,318.5002,313.5706,2.3017,-4.9296,30,
116,1,1,14,16.27,2,16.27,17.4414,2.0313,1.1714,40,
116,1,1,15,105.3522,2,105.3522,124.6894,1.8616,19.3372,20,
116,1,1,16,255.2841,1,255.2841,267.7183,2.0317,12.4343,20,
116,1,1,17,258.885,1,258.885,245.5517,1.5911,-13.3333,20,
116,1,1,18,199.494,2,199.494,198.1151,2.1613,-1.3789,40,
116,1,1,19,76.6904,3,76.6904,71.0668,1.8213,-5.6236,30,
116,1,1,20,346.3991,3,346.3991,344.0635,3.9626,-2.3357,40,
116,1,1,21,345.4278,3,345.4278,353.7185,2.7518,8.2908,30,
116,1,1,22,17.4112,3,17.4112,19.6068,1.8212,2.1957,40,
116,1,1,23,319.7899,1,319.7899,317.5324,2.2916,-2.2575,40,
116,1,1,24,138.3384,3,138.3384,165.8121,3.1821,27.4737,10,
116,1,1,25,285.2493,3,285.2493,297.7166,2.7818,12.4673,20,
116,1,1,26,228.7424,1,228.7424,240.9123,1.9614,12.1698,20,
116,1,1,27,255.601,1,255.601,252.2022,2.4117,-3.3988,30,
116,1,1,28,106.3942,3,106.3942,105.8328,3.5824,-0.56138,40,
116,1,1,29,108.3316,2,108.3316,110.2288,6.4342,1.8971,40,
116,1,1,30,78.0386,2,78.0386,101.7581,1.5511,23.7195,10,
116,1,2,31,347.3616,2,347.3616,338.6438,2.5617,-8.7178,30,
116,1,2,32,19.8439,2,19.8439,21.4382,2.0414,1.5943,40,
116,1,2,33,199.4482,2,199.4482,199.7909,2.3516,0.34268,40,
116,1,2,34,17.7221,2,17.7221,17.6378,1.8413,-0.084311,40,
116,1,2,35,165.6614,2,165.6614,162.219,3.3522,-3.4424,30,
116,1,2,36,135.3468,2,135.3468,122.5395,2.952,-12.8073,20,
116,1,2,37,139.4985,1,139.4985,133.9617,1.531,-5.5368,30,
116,1,2,38,77.0491,2,77.0491,82.4234,2.1114,5.3743,30,
116,1,2,39,257.2826,1,257.2826,248.3709,2.2715,-8.9118,30,
116,1,2,40,288.3558,1,288.3558,279.9988,2.3415,-8.357,30,
116,1,2,41,259.8507,2,259.8507,278.311,3.2421,18.4603,20,
116,1,2,42,288.8765,2,288.8765,292.8688,2.0614,3.9922,30,
116,1,2,43,199.9377,3,199.9377,202.6038,2.8019,2.6661,40,
116,1,2,44,169.7542,1,169.7542,153.4701,2.7221,-16.2841,20,
116,1,2,45,197.7598,2,197.7598,190.6447,2.3415,-7.1151,30,
116,1,2,46,105.005,2,105.005,86.1099,1.2609,-18.8951,20,
116,1,2,47,139.1714,3,139.1714,156.442,3.1226,17.2707,20,
116,1,2,48,76.4172,1,76.4172,74.6819,2.0714,-1.7354,40,
116,1,2,49,106.7519,3,106.7519,79.8902,1.7912,-26.8617,10,
116,1,2,50,77.8463,2,77.8463,85.0706,2.8219,7.2243,30,
116,1,2,51,198.7,1,198.7,196.7111,1.9613,-1.9889,40,
116,1,2,52,136.8907,1,136.8907,151.7097,1.461,14.819,20,
116,1,2,53,107.3056,3,107.3056,108.9219,14.5494,1.6163,40,
116,1,2,54,349.0059,3,349.0059,348.9788,1.9413,-0.027085,40,
116,1,2,55,229.9878,2,229.9878,245.1251,2.4316,15.1373,20,
116,1,2,56,168.5909,3,168.5909,166.9072,2.5617,-1.6837,40,
116,1,2,57,257.3291,2,257.3291,262.5414,3.2221,5.2123,30,
116,1,2,58,76.4142,2,76.4142,81.8161,1.7812,5.4019,30,
116,1,2,59,78.402,3,78.402,71.6583,3.3422,-6.7437,30,
116,1,2,60,168.7949,3,168.7949,161.3463,2.0513,-7.4485,30,
116,1,3,61,257.2641,2,257.2641,263.361,2.2714,6.0969,30,
116,1,3,62,317.1847,2,317.1847,323.0129,2.1413,5.8282,30,
116,1,3,63,349.3083,3,349.3083,347.445,1.351,-1.8633,40,
116,1,3,64,17.2137,3,17.2137,14.8368,2.1614,-2.3769,40,
116,1,3,65,228.6452,1,228.6452,242.2921,1.9314,13.647,20,
116,1,3,66,255.1951,1,255.1951,247.0733,2.4916,-8.1218,30,
116,1,3,67,106.504,1,106.504,101.3024,2.3116,-5.2017,30,
116,1,3,68,139.0496,3,139.0496,170.6862,3.9425,31.6367,0,
116,1,3,69,197.8757,1,197.8757,206.3363,1.491,8.4606,30,
116,1,3,70,228.6142,1,228.6142,216.6973,1.9014,-11.9169,30,
116,1,3,71,347.3686,1,347.3686,347.9757,3.3923,0.60718,40,
116,1,3,72,47.5505,2,47.5505,48.1422,1.9113,0.59171,40,
