Subject,Session,Block,Trial,Stim,stimLoc,Target,Estimate,RT,Error,Points
105,1,1,1,348.4074,1,348.4074,355.7775,2.3714,7.3701,30,
105,1,1,2,169.2918,2,169.2918,150.9164,2.3517,-18.3753,20,
105,1,1,3,257.3371,2,257.3371,253.3287,1.8713,-4.0083,30,
105,1,1,4,347.6658,3,347.6658,339.9606,1.9217,-7.7052,30,
105,1,1,5,138.9798,1,138.9798,142.1611,2.1917,3.1814,30,
105,1,1,6,75.9864,3,75.9864,53.7709,2.2218,-22.2155,10,
105,1,1,7,196.4136,3,196.4136,224.7795,2.4121,28.3659,10,
105,1,1,8,47.5237,1,47.5237,56.2655,1.7212,8.7418,30,
105,1,1,9,319.0072,1,319.0072,319.4363,2.0014,0.42911,40,
105,1,1,10,45.0806,2,45.0806,53.8404,1.481,8.7598,30,
105,1,1,11,229.1411,2,229.1411,221.6184,3.9926,-7.5226,30,
105,1,1,12,106.6302,2,106.6302,118.7943,1.7012,12.1642,20,
105,1,1,13,318.5002,1,318.5002,305.8547,2.0615,-12.6455,20,
105,1,1,14,16.27,2,16.27,18.9187,1.0709,2.6487,40,
105,1,1,15,105.3522,2,105.3522,111.0577,1.4715,5.7054,30,
105,1,1,16,255.2841,1,255.2841,235.6246,1.3209,-19.6595,20,
105,1,1,17,258.885,1,258.885,253.5074,2.2215,-5.3776,30,
105,1,1,18,199.494,2,199.494,200.7976,1.461,1.3036,40,
105,1,1,19,76.6904,3,76.6904,59.0555,2.2315,-17.635,20,
105,1,1,20,346.3991,3,346.3991,343.1348,2.2315,-3.2644,30,
105,1,1,21,345.4278,3,345.4278,351.6993,1.2208,6.2715,30,
105,1,1,22,17.4112,3,17.4112,27.7735,1.0708,10.3623,30,
105,1,1,23,319.7899,1,319.7899,313.8566,2.0214,-5.9333,30,
105,1,1,24,138.3384,3,138.3384,136.7802,1.7512,-1.5582,40,
105,1,1,25,285.2493,3,285.2493,281.4352,1.7612,-3.8141,30,
105,1,1,26,228.7424,1,228.7424,215.7288,1.0308,-13.0136,20,
105,1,1,27,255.601,1,255.601,238.0817,1.461,-17.5193,20,
105,1,1,28,106.3942,3,106.3942,124.0204,1.7713,17.6262,20,
105,1,1,29,108.3316,2,108.3316,118.249,1.3009,9.9174,30,
105,1,1,30,78.0386,2,78.0386,103.0993,1.5711,25.0607,10,
105,1,2,31,347.3616,2,347.3616,356.5609,1.3309,9.1993,30,
105,1,2,32,19.8439,2,19.8439,22.1848,1.6111,2.3409,40,
105,1,2,33,199.4482,2,199.4482,175.0045,3.3821,-24.4437,10,
105,1,2,34,17.7221,2,17.7221,20.3223,1.541,2.6003,40,
105,1,2,35,165.6614,2,165.6614,160.2634,1.3614,-5.3981,30,
105,1,2,36,135.3468,2,135.3468,145.1651,1.7612,9.8182,30,
105,1,2,37,139.4985,1,139.4985,131.3416,1.4009,-8.157,30,
105,1,2,38,77.0491,2,77.0491,108.7339,1.5611,31.6848,0,
