Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
127,1,1,1,1,0,287.0714,346.4163,317.2582,0,0,0,2,0,0,0,346.4163,242.6754,1.9224,-103.741,0,
127,1,1,1,2,1,77.4821,109.3155,47.4095,3,1,2,2,0,0,1,109.3155,237.1431,2.1524,127.8277,0,
127,1,1,1,3,0,136.378,19.2856,287.4521,0,0,0,1,0,0,0,136.378,142.8851,1.3611,6.5071,30,
127,1,1,1,4,0,17.5334,229.8448,285.2795,0,0,0,2,0,0,0,229.8448,54.0538,1.3193,-175.791,0,
127,1,1,1,5,1,75.6675,286.6913,15.4543,1,2,3,1,1,0,0,75.6675,214.5533,0.98615,138.8859,0,
127,1,1,1,6,1,345.3727,317.4004,107.6934,3,2,1,3,1,0,0,107.6934,307.5127,1.0904,-160.1807,0,
127,1,1,1,7,0,76.1593,286.8485,255.0598,0,0,0,1,0,0,0,76.1593,76.5693,2.2221,0.41001,40,
127,1,1,1,8,1,287.4566,196.4329,317.3696,2,3,1,2,1,0,0,196.4329,245.6668,1.5625,49.2339,0,
127,1,1,1,9,1,346.0178,139.8508,318.2169,2,1,3,2,1,0,0,139.8508,137.9699,1.8679,-1.8809,40,
127,1,1,1,10,0,257.6203,46.7574,345.0677,0,0,0,1,0,0,0,257.6203,223.7247,1.479,-33.8955,0,
127,1,1,1,11,0,225.6233,47.6932,319.2589,0,0,0,3,0,0,0,319.2589,345.0471,1.6527,25.7883,10,
127,1,1,1,12,1,139.3846,107.5209,315.536,1,3,2,1,1,0,0,139.3846,139.5692,1.5486,0.18466,40,
127,1,1,1,13,1,107.0121,47.6695,15.1765,3,1,2,3,1,0,0,15.1765,23.105,2.1662,7.9285,30,
127,1,1,1,14,1,18.1195,319.0795,107.1346,1,3,2,1,1,0,0,18.1195,14.7063,3.1386,-3.4132,30,
127,1,1,1,15,0,16.3874,199.0224,287.12,0,0,0,3,0,0,0,287.12,296.5542,1.3818,9.4342,30,
127,1,1,1,16,0,316.6983,16.9788,48.8587,0,0,0,2,0,0,0,16.9788,25.491,1.7915,8.5122,30,
127,1,1,1,17,0,227.0711,108.4017,45.0364,0,0,0,1,0,0,0,227.0711,180,1.3541,-47.0711,0,
127,1,1,1,18,0,286.071,347.316,168.4326,0,0,0,3,0,0,0,168.4326,22.0364,2.0067,-146.3962,0,
127,1,1,1,19,1,346.4225,256.1697,286.331,3,1,2,1,0,1,0,346.4225,317.6562,3.0205,-28.7663,10,
127,1,1,1,20,1,18.2554,198.5158,317.3683,1,3,2,1,1,0,0,18.2554,31.4387,1.618,13.1833,20,
127,1,1,1,21,1,318.663,15.5629,199.6281,2,3,1,1,0,0,1,318.663,298.3367,2.5479,-20.3263,20,
127,1,1,1,22,0,136.2253,165.9054,19.5057,0,0,0,1,0,0,0,136.2253,127.0451,1.9998,-9.1802,30,
127,1,1,1,23,1,319.7979,165.1435,76.0122,2,3,1,2,1,0,0,165.1435,122.1422,2.4859,-43.0014,0,
127,1,1,1,24,1,257.1543,17.3261,289.5957,1,2,3,1,1,0,0,257.1543,231.5788,1.9166,-25.5755,10,
127,1,1,1,25,1,108.6901,285.8536,46.0866,3,1,2,3,1,0,0,46.0866,21.6997,1.9102,-24.3869,10,
127,1,1,1,26,1,107.8387,226.4037,165.7529,1,2,3,2,0,1,0,226.4037,233.9947,1.1527,7.591,30,
127,1,1,1,27,1,255.7951,106.3596,168.9696,2,1,3,3,0,0,1,168.9696,191.7562,1.9027,22.7866,10,
127,1,1,1,28,0,318.2751,47.5127,347.0683,0,0,0,3,0,0,0,347.0683,341.8049,1.0277,-5.2634,30,
127,1,1,1,29,0,195.8783,345.1626,45.6417,0,0,0,3,0,0,0,45.6417,12.1396,1.0486,-33.5021,0,
127,1,1,1,30,1,256.7614,48.3601,108.0015,3,1,2,3,1,0,0,108.0015,302.0198,1.4166,-165.9816,0,
127,1,1,1,31,1,286.3417,16.2914,348.8742,3,1,2,3,1,0,0,348.8742,49.253,0.00013881,60.3788,0,
127,1,1,1,32,1,257.9478,199.3474,167.1908,1,2,3,3,0,0,1,167.1908,173.0265,5.319,5.8358,30,
127,1,1,1,33,0,196.9101,346.9329,16.4652,0,0,0,1,0,0,0,196.9101,203.061,1.9374,6.1509,30,
127,1,1,1,34,0,18.5804,75.1584,49.1692,0,0,0,3,0,0,0,49.1692,33.0557,1.3754,-16.1135,20,
127,1,1,1,35,0,46.635,136.483,199.2592,0,0,0,1,0,0,0,46.635,40.6004,1.9234,-6.0346,30,
127,1,1,1,36,0,78.3246,289.155,258.0589,0,0,0,3,0,0,0,258.0589,266.4797,1.2569,8.4208,30,
127,1,1,1,37,0,48.2252,105.6675,348.9123,0,0,0,2,0,0,0,105.6675,83.5961,0.75691,-22.0714,10,
127,1,1,1,38,1,319.517,226.0124,15.6451,2,1,3,1,0,1,0,319.517,291.7125,1.5838,-27.8046,10,
127,1,1,1,39,0,47.2155,139.8823,349.1951,0,0,0,2,0,0,0,139.8823,125.2405,1.7082,-14.6418,20,
127,1,1,1,40,1,345.6875,19.3331,48.8748,1,3,2,1,1,0,0,345.6875,337.9851,1.3541,-7.7023,30,
127,1,1,1,41,1,226.0928,287.6751,78.065,1,3,2,1,1,0,0,226.0928,232.4241,1.368,6.3312,30,
127,1,1,1,42,0,346.4032,46.0331,288.8555,0,0,0,3,0,0,0,288.8555,314.9427,1.6666,26.0872,10,
127,1,1,1,43,1,75.2841,17.2693,316.238,3,2,1,3,1,0,0,316.238,314.94,0.90972,-1.2981,40,
127,1,1,1,44,0,255.5261,229.8806,138.8383,0,0,0,3,0,0,0,138.8383,132.8243,1.5624,-6.014,30,
127,1,1,1,45,1,256.8953,286.0444,315.6872,2,1,3,2,1,0,0,286.0444,314.1877,1.7013,28.1433,10,
127,1,1,1,46,1,167.6029,76.5797,257.4583,3,1,2,1,0,1,0,167.6029,180,0.75,12.3971,20,
127,1,1,1,47,0,319.2323,346.5684,167.7532,0,0,0,1,0,0,0,319.2323,347.6925,2.6596,28.4602,10,
127,1,1,1,48,1,138.7112,48.5086,346.8045,3,2,1,3,1,0,0,346.8045,358.0375,1.6596,11.233,30,
127,1,1,1,49,0,195.7063,167.3475,257.0355,0,0,0,3,0,0,0,257.0355,243.8551,1.4994,-13.1804,20,
127,1,1,1,50,1,227.6533,136.7017,289.4667,3,1,2,3,1,0,0,289.4667,289.9918,0.92354,0.52511,40,
127,1,1,1,51,0,315.475,225.1499,19.5081,0,0,0,2,0,0,0,225.1499,220.0266,1.4581,-5.1233,30,
127,1,1,1,52,0,49.3585,105.8202,259.4522,0,0,0,3,0,0,0,259.4522,267.0114,2.472,7.5592,30,
127,1,1,1,53,1,79.0102,285.4137,196.1232,2,3,1,1,0,0,1,79.0102,79.0146,1.7638,0.0043088,40,
127,1,1,1,54,1,228.0365,106.1137,318.4579,3,1,2,1,0,1,0,228.0365,211.4048,1.5069,-16.6317,20,
127,1,1,1,55,1,79.521,195.5291,107.8717,1,3,2,1,1,0,0,79.521,60.2215,3.1943,-19.2995,20,
127,1,1,1,56,1,286.1437,345.5573,199.8675,1,3,2,1,1,0,0,286.1437,271.5947,1.6105,-14.5489,20,
127,1,1,1,57,0,75.3066,15.9122,226.3758,0,0,0,3,0,0,0,226.3758,227.8701,1.1874,1.4943,40,
127,1,1,1,58,1,166.9052,48.3469,105.6296,1,3,2,1,1,0,0,166.9052,138.9852,1.5207,-27.9199,10,
127,1,1,1,59,1,228.0471,48.7978,257.9223,1,2,3,3,0,0,1,257.9223,226.7538,1.3889,-31.1685,0,
127,1,1,1,60,1,225.4389,168.3154,256.9401,1,3,2,2,0,0,1,168.3154,73.3598,1.7707,-94.9557,0,
127,1,2,1,61,1,256.9107,285.1746,319.9746,3,2,1,3,1,0,0,319.9746,321.8215,1.2502,1.8468,40,
127,1,2,1,62,1,15.8562,287.8778,135.3389,2,3,1,2,1,0,0,287.8778,347.8489,1.1521,59.9711,0,
127,1,2,1,63,0,228.639,256.1031,196.2815,0,0,0,1,0,0,0,228.639,231.153,1.2984,2.5139,40,
127,1,2,1,64,0,46.4962,77.7039,318.1056,0,0,0,1,0,0,0,46.4962,44.6763,1.4373,-1.8199,40,
127,1,2,1,65,1,78.94,109.2935,166.4994,3,1,2,2,0,0,1,109.2935,131.1852,1.2707,21.8917,10,
127,1,2,1,66,1,199.8888,108.5059,135.608,2,1,3,2,1,0,0,108.5059,102.0803,1.611,-6.4256,30,
127,1,2,1,67,1,285.738,349.4779,106.3069,3,1,2,1,0,1,0,285.738,273.1824,1.6874,-12.5556,20,
127,1,2,1,68,1,136.8485,47.6631,228.075,3,2,1,3,1,0,0,228.075,226.0108,1.0346,-2.0643,40,
127,1,2,1,69,1,47.0698,317.8421,198.8121,3,2,1,3,1,0,0,198.8121,227.7875,1.4515,28.9753,10,
127,1,2,1,70,0,139.0454,107.1654,317.5059,0,0,0,1,0,0,0,139.0454,130.7907,1.4026,-8.2547,30,
127,1,2,1,71,1,139.6676,287.9502,169.7001,3,2,1,2,0,1,0,287.9502,292.7151,2.7221,4.7649,30,
127,1,2,1,72,0,289.7322,196.623,106.0005,0,0,0,3,0,0,0,106.0005,114.6353,1.3749,8.6348,30,
127,1,2,1,73,1,316.9787,136.9634,19.9383,2,3,1,2,1,0,0,136.9634,126.5397,1.3403,-10.4237,30,
127,1,2,1,74,1,166.5791,136.9597,79.5015,3,2,1,3,1,0,0,79.5015,81.2619,1.361,1.7604,40,
127,1,2,1,75,0,256.796,196.1069,346.1351,0,0,0,3,0,0,0,346.1351,344.0892,1.2429,-2.0459,40,
127,1,2,1,76,1,137.4006,76.6733,258.7231,1,2,3,3,0,0,1,258.7231,267.6857,1.104,8.9626,30,
127,1,2,1,77,1,285.6611,346.5185,318.374,2,3,1,2,1,0,0,346.5185,347.0269,1.1319,0.50834,40,
127,1,2,1,78,1,19.7326,105.3768,226.6907,2,3,1,2,1,0,0,105.3768,109.2009,1.2082,3.8241,30,
127,1,2,1,79,0,288.0148,136.7981,258.1161,0,0,0,2,0,0,0,136.7981,120.3335,1.5277,-16.4646,20,
127,1,2,1,80,1,259.1931,139.6605,109.9335,3,2,1,3,1,0,0,109.9335,111.1359,2.2151,1.2024,40,
127,1,2,1,81,1,285.6762,316.6002,136.025,2,1,3,2,1,0,0,316.6002,305.0239,2.1735,-11.5763,30,
127,1,2,1,82,1,226.6178,17.7419,46.0516,1,2,3,1,1,0,0,226.6178,207.5211,2.0069,-19.0967,20,
127,1,2,1,83,1,18.2104,48.8582,196.2983,2,1,3,2,1,0,0,48.8582,214.9498,2.4096,166.0916,0,
127,1,2,1,84,1,348.7135,316.6747,18.0812,2,1,3,2,1,0,0,316.6747,342.947,1.0694,26.2723,10,
127,1,2,1,85,1,195.41,106.7435,319.624,2,1,3,2,1,0,0,106.7435,14.1141,1.4027,-92.6293,0,
127,1,2,1,86,0,256.0351,45.7769,108.6461,0,0,0,3,0,0,0,108.6461,136.2297,1.7082,27.5836,10,
127,1,2,1,87,1,285.6047,349.5685,19.742,1,2,3,3,0,0,1,19.742,14.8802,2.2151,-4.8618,30,
127,1,2,1,88,1,226.6493,346.2846,285.3699,3,1,2,1,0,1,0,226.6493,262.4719,1.6035,35.8226,0,
127,1,2,1,89,1,107.7524,348.4993,138.5371,1,2,3,1,1,0,0,107.7524,68.6639,1.3749,-39.0885,0,
127,1,2,1,90,1,229.936,256.3422,17.8904,1,3,2,1,1,0,0,229.936,226.0335,1.3193,-3.9025,30,
127,1,2,1,91,0,75.3213,227.1388,15.0997,0,0,0,2,0,0,0,227.1388,218.4905,1.3679,-8.6482,30,
127,1,2,1,92,0,315.6627,16.9353,45.6777,0,0,0,2,0,0,0,16.9353,203.6289,2.1596,-173.3064,0,
127,1,2,1,93,1,49.6723,257.3492,139.1195,2,1,3,2,1,0,0,257.3492,199.6699,1.736,-57.6793,0,
127,1,2,1,94,0,319.1513,77.9719,16.798,0,0,0,3,0,0,0,16.798,31.4388,1.3404,14.6408,20,
127,1,2,1,95,1,288.829,45.6532,139.8973,2,1,3,1,0,1,0,288.829,334.7062,1.5763,45.8771,0,
127,1,2,1,96,1,76.0635,316.6434,288.3041,3,2,1,3,1,0,0,288.3041,297.7285,0.7152,9.4244,30,
127,1,2,1,97,1,49.7079,109.677,197.8332,1,3,2,3,0,1,0,197.8332,192.7423,1.986,-5.0909,30,
127,1,2,1,98,1,345.8697,18.1693,49.0902,1,2,3,1,1,0,0,345.8697,336.2988,1.6805,-9.5709,30,
127,1,2,1,99,1,78.2181,109.7703,318.309,1,2,3,1,1,0,0,78.2181,60.5356,1.4861,-17.6824,20,
127,1,2,1,100,1,257.0166,78.1319,168.2633,2,3,1,2,1,0,0,78.1319,132.8076,1.2152,54.6757,0,
127,1,2,1,101,1,139.41,105.3177,18.1184,1,2,3,1,1,0,0,139.41,122.8452,1.2922,-16.5648,20,
127,1,2,1,102,1,257.55,135.7266,345.4204,1,3,2,2,0,0,1,135.7266,97.7507,2.2012,-37.9759,0,
127,1,2,1,103,1,77.4836,286.6121,348.4732,1,2,3,2,0,1,0,286.6121,293.9645,3.0554,7.3523,30,
127,1,2,1,104,0,228.0668,106.4769,15.236,0,0,0,1,0,0,0,228.0668,213.0331,1.8262,-15.0337,20,
127,1,2,1,105,1,285.0157,226.8816,46.119,3,2,1,3,1,0,0,46.119,24.3592,1.6525,-21.7598,10,
127,1,2,1,106,1,139.4855,169.7094,106.1053,3,2,1,3,1,0,0,106.1053,122.9456,1.4929,16.8403,20,
127,1,2,1,107,1,225.4936,137.1153,259.5723,1,3,2,2,0,0,1,137.1153,143.2667,1.3333,6.1514,30,
127,1,2,1,108,0,45.0063,229.2452,78.767,0,0,0,1,0,0,0,45.0063,51.5885,1.6387,6.5823,30,
127,1,2,1,109,0,16.8814,107.9467,346.7181,0,0,0,3,0,0,0,346.7181,359.1726,1.0416,12.4545,20,
127,1,2,1,110,0,345.0924,47.0058,166.7149,0,0,0,1,0,0,0,345.0924,152.3096,1.0069,167.2171,0,
127,1,2,1,111,1,47.9631,347.4409,106.2311,2,1,3,2,1,0,0,347.4409,351.4738,2.3749,4.0329,30,
127,1,2,1,112,1,105.396,255.3078,138.1494,1,3,2,3,0,1,0,138.1494,140.3221,1.604,2.1727,40,
127,1,2,1,113,1,285.5339,255.1078,18.4081,3,1,2,3,1,0,0,18.4081,2.6454,1.1597,-15.7627,20,
127,1,2,1,114,0,195.96,48.3055,285.425,0,0,0,3,0,0,0,285.425,297.8294,0.58331,12.4045,20,
127,1,2,1,115,1,225.8451,289.0479,138.2621,1,2,3,2,0,1,0,289.0479,312.899,1.6804,23.8511,10,
127,1,2,1,116,1,79.0092,106.1141,229.4233,1,3,2,3,0,1,0,229.4233,227.5383,2.104,-1.885,40,
127,1,2,1,117,0,195.6394,75.5236,316.6583,0,0,0,2,0,0,0,75.5236,76.2438,1.1041,0.72025,40,
127,1,2,1,118,1,289.9796,195.4229,345.076,1,3,2,1,1,0,0,289.9796,275.236,2.0277,-14.7437,20,
127,1,2,1,119,1,225.8681,17.5232,137.6594,2,1,3,2,1,0,0,17.5232,31.1957,1.7708,13.6725,20,
127,1,2,1,120,1,197.0317,258.7324,47.1948,3,1,2,3,1,0,0,47.1948,20.0687,1.2638,-27.1261,10,
127,1,3,2,121,1,317.5243,75.9034,225.1057,1,3,2,1,1,0,0,317.5243,313.7446,2.7077,-3.7797,30,
127,1,3,2,122,1,46.399,315.2456,227.7211,1,3,2,3,0,1,0,227.7211,NaN,100000,999,0,
127,1,3,2,123,1,75.6269,106.2055,227.4119,2,3,1,2,1,0,0,106.2055,110.4071,1.1666,4.2016,30,
127,1,3,2,124,1,198.735,288.9527,49.6563,1,2,3,1,1,0,0,198.735,217.002,1.0624,18.267,20,
127,1,3,2,125,1,109.4916,285.0553,317.4692,3,1,2,2,0,0,1,285.0553,310.5012,1.8609,25.4459,10,
127,1,3,2,126,0,288.1536,138.5422,169.447,0,0,0,1,0,0,0,288.1536,142.242,2.3882,-145.9116,0,
127,1,3,2,127,1,166.1011,287.2335,197.4347,2,1,3,2,1,0,0,287.2335,318.9066,1.0971,31.6732,0,
127,1,3,2,128,0,348.7809,107.2037,196.7507,0,0,0,1,0,0,0,348.7809,332.2031,2.1388,-16.5778,20,
127,1,3,2,129,1,196.3906,139.2176,165.2542,3,1,2,3,1,0,0,165.2542,173.4093,1.6667,8.1551,30,
127,1,3,2,130,1,257.5792,198.603,168.5943,3,2,1,2,0,1,0,198.603,NaN,100000,999,0,
127,1,3,2,131,1,17.7759,286.9452,138.5267,1,2,3,1,1,0,0,17.7759,351.7793,1.2847,-25.9967,10,
127,1,3,2,132,0,109.3803,166.8936,48.5342,0,0,0,1,0,0,0,109.3803,128.9229,1.3958,19.5426,20,
127,1,3,2,133,1,256.8951,77.9393,17.1256,3,2,1,3,1,0,0,17.1256,208.8027,1.9166,-168.3229,0,
127,1,3,2,134,0,17.5023,45.2278,79.2101,0,0,0,2,0,0,0,45.2278,58.7466,0.84719,13.5188,20,
127,1,3,2,135,1,257.8898,165.81,48.5958,1,2,3,1,1,0,0,257.8898,236.7489,1.4721,-21.1409,10,
127,1,3,2,136,0,19.2352,259.9362,289.3686,0,0,0,1,0,0,0,19.2352,25.2349,1.3749,5.9997,30,
127,1,3,2,137,1,48.4297,226.8541,18.545,2,1,3,2,1,0,0,226.8541,221.8867,1.0485,-4.9674,30,
127,1,3,2,138,1,257.7895,226.8174,136.8661,2,1,3,1,0,1,0,257.7895,NaN,100000,999,0,
127,1,3,2,139,0,46.8293,106.9891,137.8621,0,0,0,3,0,0,0,137.8621,115.4293,1.5624,-22.4328,10,
127,1,3,2,140,0,79.6114,319.4855,18.3561,0,0,0,1,0,0,0,79.6114,100.715,1.1388,21.1036,10,
127,1,3,2,141,0,255.5322,49.2921,135.132,0,0,0,3,0,0,0,135.132,136.391,1.5556,1.259,40,
127,1,3,2,142,0,19.5455,348.8795,257.0949,0,0,0,3,0,0,0,257.0949,242.0935,2.5207,-15.0015,20,
127,1,3,2,143,0,106.5908,287.9781,349.5459,0,0,0,2,0,0,0,287.9781,105.4422,1.4582,177.4641,0,
127,1,3,2,144,0,49.2159,349.8787,18.3117,0,0,0,2,0,0,0,349.8787,9.0247,1.4304,19.146,20,
127,1,3,2,145,1,49.3049,316.5693,195.6248,2,3,1,1,0,0,1,49.3049,38.4404,1.6597,-10.8645,30,
127,1,3,2,146,1,345.1476,78.0679,108.66,2,3,1,1,0,0,1,345.1476,350.8167,1.9165,5.6691,30,
127,1,3,2,147,1,349.5292,75.2973,107.6425,1,2,3,1,1,0,0,349.5292,341.1323,1.1388,-8.397,30,
127,1,3,2,148,1,198.1368,168.1189,227.9408,3,1,2,3,1,0,0,227.9408,226.0018,1.8193,-1.939,40,
127,1,3,2,149,1,16.123,47.1592,196.4028,1,2,3,1,1,0,0,16.123,13.2565,2.118,-2.8665,40,
127,1,3,2,150,1,317.7465,347.3653,255.3798,2,3,1,2,1,0,0,347.3653,2.4107,1.243,15.0454,20,
127,1,3,2,151,0,287.6814,16.3147,46.6351,0,0,0,1,0,0,0,287.6814,306.3247,1.486,18.6433,20,
127,1,3,2,152,1,196.77,347.6445,168.4253,2,1,3,2,1,0,0,347.6445,1.0419,2.5484,13.3974,20,
127,1,3,2,153,1,165.6062,45.7563,138.3228,1,3,2,3,0,1,0,138.3228,NaN,100000,999,0,
127,1,3,2,154,1,169.2241,136.9382,198.0717,3,2,1,3,1,0,0,198.0717,43.2187,0.00014152,-154.8529,0,
127,1,3,2,155,1,167.6568,79.7744,288.5573,1,2,3,1,1,0,0,167.6568,174.2255,1.5069,6.5687,30,
127,1,3,2,156,0,287.831,349.7549,139.8118,0,0,0,1,0,0,0,287.831,254.4768,1.3471,-33.3542,0,
127,1,3,2,157,1,319.7166,108.2193,197.1427,1,2,3,1,1,0,0,319.7166,302.3488,1.6457,-17.3677,20,
127,1,3,2,158,0,289.1403,49.6226,79.0526,0,0,0,2,0,0,0,49.6226,308.6825,1.5207,-100.9401,0,
127,1,3,2,159,0,347.4199,317.0356,47.3433,0,0,0,2,0,0,0,317.0356,334.2754,1.5347,17.2397,20,
127,1,3,2,160,1,76.4611,256.6815,49.1736,1,3,2,2,0,0,1,256.6815,267.4971,0.94436,10.8155,30,
127,1,3,2,161,1,257.8941,196.7331,108.2395,3,1,2,1,0,1,0,257.8941,NaN,100000,999,0,
127,1,3,2,162,1,285.9448,107.6032,47.0645,3,2,1,1,0,0,1,285.9448,293.4753,1.6527,7.5304,30,
127,1,3,2,163,1,345.0299,287.128,105.5716,1,3,2,2,0,0,1,287.128,254.3103,1.479,-32.8177,0,
127,1,3,2,164,1,15.6961,318.2418,109.788,1,2,3,1,1,0,0,15.6961,351.996,1.8956,-23.7001,10,
127,1,3,2,165,0,289.1091,346.4081,109.0149,0,0,0,1,0,0,0,289.1091,274.343,1.5,-14.7661,20,
127,1,3,2,166,0,316.8247,18.263,288.9069,0,0,0,1,0,0,0,316.8247,299.7085,1.6804,-17.1162,20,
127,1,3,2,167,1,47.3599,136.2738,195.8771,3,1,2,3,1,0,0,195.8771,210.5378,1.6596,14.6606,20,
127,1,3,2,168,1,76.4362,228.3283,257.5609,1,3,2,1,1,0,0,76.4362,40.3389,1.5134,-36.0973,0,
127,1,3,2,169,0,347.0705,196.6777,286.7365,0,0,0,1,0,0,0,347.0705,354.4134,2.2013,7.343,30,
127,1,3,2,170,1,19.2791,346.3655,167.6856,1,3,2,1,1,0,0,19.2791,9.1833,1.2639,-10.0958,30,
127,1,3,2,171,1,315.9184,258.2116,287.1883,1,3,2,1,1,0,0,315.9184,298.0383,1.1179,-17.8801,20,
127,1,3,2,172,0,167.1623,289.9776,349.7872,0,0,0,3,0,0,0,349.7872,352.0208,1.0069,2.2337,40,
127,1,3,2,173,0,229.7664,107.0669,255.2335,0,0,0,2,0,0,0,107.0669,144.0327,1.6735,36.9658,0,
127,1,3,2,174,1,108.936,197.729,139.2987,2,3,1,2,1,0,0,197.729,169.9895,0.9513,-27.7395,10,
127,1,3,2,175,1,106.7378,258.0613,287.5306,2,3,1,2,1,0,0,258.0613,276.197,1.6944,18.1356,20,
127,1,3,2,176,0,196.349,229.1703,18.1068,0,0,0,1,0,0,0,196.349,200.4684,1.6596,4.1195,30,
127,1,3,2,177,0,349.3658,165.8316,315.7078,0,0,0,2,0,0,0,165.8316,154.9192,1.3403,-10.9124,30,
127,1,3,2,178,1,228.2671,289.0086,49.9255,3,2,1,1,0,0,1,228.2671,215.2081,1.4097,-13.0591,20,
127,1,3,2,179,1,168.2432,136.6456,347.1196,1,2,3,3,0,0,1,347.1196,335.2492,0.85422,-11.8704,30,
127,1,3,2,180,1,106.0025,289.1625,76.7642,3,1,2,3,1,0,0,76.7642,70.553,1.1944,-6.2113,30,
127,1,4,2,181,0,228.6049,318.6733,79.4215,0,0,0,1,0,0,0,228.6049,225.1319,1.5346,-3.473,30,
127,1,4,2,182,0,286.2656,259.2293,45.6298,0,0,0,3,0,0,0,45.6298,42.2771,1.0491,-3.3527,30,
127,1,4,2,183,0,165.2577,229.6358,256.3315,0,0,0,3,0,0,0,256.3315,252.4809,0.95133,-3.8506,30,
127,1,4,2,184,0,136.7397,319.1155,167.3792,0,0,0,1,0,0,0,136.7397,21.7607,1.5207,-114.979,0,
127,1,4,2,185,0,288.2516,47.4424,319.685,0,0,0,2,0,0,0,47.4424,35.3877,1.0138,-12.0547,20,
127,1,4,2,186,1,196.2741,349.2979,137.7858,3,2,1,3,1,0,0,137.7858,133.0192,3.0275,-4.7666,30,
127,1,4,2,187,1,108.637,198.6273,318.2858,1,3,2,1,1,0,0,108.637,116.1721,1.8471,7.5351,30,
127,1,4,2,188,0,49.9765,196.1244,349.7829,0,0,0,2,0,0,0,196.1244,187.4549,1.7499,-8.6695,30,
127,1,4,2,189,0,199.6739,258.0625,19.9765,0,0,0,1,0,0,0,199.6739,203.5861,1.118,3.9122,30,
