Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
109,1,1,1,1,1,285.3167,75.3195,349.6993,2,3,1,2,1,0,0,75.3195,98.8202,1.444,23.5007,10,
109,1,1,1,2,0,317.7602,47.7922,225.3341,0,0,0,2,0,0,0,47.7922,63.4439,1.6734,15.6517,20,
109,1,1,1,3,1,345.9818,317.6386,285.7384,3,1,2,1,0,1,0,345.9818,347.1998,1.9998,1.218,40,
109,1,1,1,4,1,15.6096,196.4513,135.3117,1,2,3,1,1,0,0,15.6096,1.4814,2.4095,-14.1282,20,
109,1,1,1,5,1,46.0894,18.765,77.5992,3,1,2,3,1,0,0,77.5992,32.2962,1.958,-45.303,0,
109,1,1,1,6,1,136.9584,228.1068,79.8258,1,2,3,1,1,0,0,136.9584,155.0459,1.9722,18.0875,20,
109,1,1,1,7,0,289.1912,319.5068,107.2497,0,0,0,1,0,0,0,289.1912,280.7264,1.6873,-8.4647,30,
109,1,1,1,8,1,49.572,257.4728,198.5512,2,1,3,2,1,0,0,257.4728,303.4566,1.8956,45.9838,0,
109,1,1,1,9,0,165.1693,347.2055,255.6489,0,0,0,3,0,0,0,255.6489,256.5805,1.6453,0.93161,40,
109,1,1,1,10,0,228.007,199.7351,258.1561,0,0,0,3,0,0,0,258.1561,255.9677,1.1042,-2.1884,40,
109,1,1,1,11,1,47.5178,139.5352,315.6181,2,3,1,3,0,1,0,315.6181,27.6926,3.4094,72.0745,0,
109,1,1,1,12,1,48.1707,168.8863,199.4925,3,2,1,3,1,0,0,199.4925,189.7183,3.0274,-9.7742,30,
109,1,1,1,13,1,45.8059,17.0895,196.8453,1,2,3,1,1,0,0,45.8059,23.4694,2.4789,-22.3364,10,
109,1,1,1,14,1,226.5243,18.8994,167.4361,2,1,3,2,1,0,0,18.8994,180.9067,2.2846,162.0074,0,
109,1,1,1,15,1,107.2871,288.6659,137.7912,3,2,1,2,0,1,0,288.6659,277.7109,2.4927,-10.9549,30,
109,1,1,1,16,1,345.9916,285.1034,258.9614,2,3,1,1,0,0,1,345.9916,333.7505,2.3262,-12.2412,20,
109,1,1,1,17,0,17.4427,165.3267,137.2849,0,0,0,1,0,0,0,17.4427,8.7257,2.0345,-8.717,30,
109,1,1,1,18,1,225.5959,45.6461,285.3898,2,1,3,2,1,0,0,45.6461,51.3759,2.1039,5.7298,30,
109,1,1,1,19,0,345.5065,167.3447,108.5532,0,0,0,1,0,0,0,345.5065,338.2811,2.0136,-7.2254,30,
109,1,1,1,20,1,195.0114,49.7227,228.9624,1,3,2,1,1,0,0,195.0114,237.5723,1.9859,42.5608,0,
109,1,1,1,21,1,318.2166,139.1068,106.8927,2,3,1,1,0,0,1,318.2166,311.8827,1.5762,-6.3339,30,
109,1,1,1,22,0,18.1388,289.0957,195.9448,0,0,0,2,0,0,0,289.0957,313.1905,1.777,24.0949,10,
109,1,1,1,23,0,229.4223,166.7051,346.0256,0,0,0,1,0,0,0,229.4223,241.7167,2.4859,12.2944,20,
109,1,1,1,24,1,49.0602,75.163,347.0752,3,1,2,3,1,0,0,347.0752,354.6797,1.6039,7.6045,30,
109,1,1,1,25,0,346.1367,139.5344,49.3449,0,0,0,3,0,0,0,49.3449,36.1217,1.5484,-13.2232,20,
109,1,1,1,26,1,77.8374,108.2883,348.4279,2,1,3,1,0,1,0,77.8374,68.3903,2.1734,-9.447,30,
109,1,1,1,27,1,77.0033,256.8647,17.2163,1,3,2,1,1,0,0,77.0033,76.5106,3.6941,-0.49273,40,
109,1,1,1,28,1,288.4182,45.772,199.8716,2,1,3,3,0,0,1,199.8716,268.3979,1.7643,68.5263,0,
109,1,1,1,29,1,255.4666,286.0334,316.5138,1,2,3,2,0,1,0,286.0334,239.0945,2.3818,-46.9389,0,
109,1,1,1,30,0,167.4432,225.3904,107.6503,0,0,0,3,0,0,0,107.6503,98.4457,2.1665,-9.2046,30,
109,1,1,1,31,0,348.6538,109.5044,167.3202,0,0,0,1,0,0,0,348.6538,339.9709,1.4651,-8.6829,30,
109,1,1,1,32,1,255.7227,348.6468,197.4114,1,3,2,1,1,0,0,255.7227,238.9639,2.3679,-16.7588,20,
109,1,1,1,33,1,106.2995,48.3854,347.5991,1,2,3,3,0,0,1,347.5991,351.3856,1.1456,3.7865,30,
109,1,1,1,34,1,48.8653,16.9624,78.0265,1,3,2,1,1,0,0,48.8653,67.2153,2.2012,18.35,20,
109,1,1,1,35,0,75.5347,288.3139,139.7729,0,0,0,3,0,0,0,139.7729,66.3326,1.1249,-73.4403,0,
109,1,1,1,36,1,229.6057,109.4654,319.9859,1,3,2,3,0,1,0,319.9859,327.363,1.6659,7.3771,30,
109,1,1,1,37,1,259.233,18.9726,109.5014,3,1,2,3,1,0,0,109.5014,98.2956,1.5206,-11.2058,30,
109,1,1,1,38,0,256.0912,315.4982,168.0975,0,0,0,3,0,0,0,168.0975,173.5854,2.9581,5.4878,30,
109,1,1,1,39,0,165.5577,17.8966,139.3519,0,0,0,2,0,0,0,17.8966,61.4632,2.1943,43.5665,0,
109,1,1,1,40,1,139.5455,346.0382,196.9103,1,2,3,2,0,1,0,346.0382,346.3184,1.5971,0.28027,40,
109,1,1,1,41,1,226.8033,199.4036,348.7218,1,2,3,2,0,1,0,199.4036,351.4915,1.2361,152.0879,0,
109,1,1,1,42,0,258.5107,76.1986,169.7974,0,0,0,3,0,0,0,169.7974,165.7937,1.9303,-4.0037,30,
109,1,1,1,43,1,46.1226,316.3501,257.0922,1,2,3,1,1,0,0,46.1226,88.172,2.3817,42.0494,0,
109,1,1,1,44,1,138.3904,287.1424,258.274,3,1,2,3,1,0,0,258.274,257.8923,1.4998,-0.3817,40,
109,1,1,1,45,0,286.8174,107.1734,348.438,0,0,0,2,0,0,0,107.1734,92.1116,2.479,-15.0618,20,
109,1,1,1,46,1,15.6333,107.5663,138.5797,2,3,1,2,1,0,0,107.5663,106.4096,1.472,-1.1567,40,
109,1,1,1,47,1,257.6019,319.4264,18.2413,1,2,3,1,1,0,0,257.6019,252.3966,2.1247,-5.2053,30,
109,1,1,1,48,0,46.4256,137.6475,317.7992,0,0,0,1,0,0,0,46.4256,78.4937,1.6804,32.0681,0,
109,1,1,1,49,0,348.2232,319.9007,165.5086,0,0,0,2,0,0,0,319.9007,340.9008,1.3193,21.0001,10,
109,1,1,1,50,1,49.2794,288.072,15.5871,3,1,2,3,1,0,0,15.5871,5.3981,1.6389,-10.1889,30,
109,1,1,1,51,1,315.4042,227.0562,48.5632,3,2,1,3,1,0,0,48.5632,272.7435,3.5829,-135.8197,0,
109,1,1,1,52,0,258.014,17.9574,166.1263,0,0,0,1,0,0,0,258.014,260.8593,1.6318,2.8452,40,
109,1,1,1,53,1,46.9871,225.5229,135.9693,3,2,1,3,1,0,0,135.9693,148.8577,3.9372,12.8884,20,
109,1,1,1,54,1,316.1599,105.8405,255.1336,2,3,1,2,1,0,0,105.8405,89.9446,1.1249,-15.8959,20,
109,1,1,1,55,1,137.1783,255.6832,346.4986,3,1,2,3,1,0,0,346.4986,348.5529,5.2702,2.0543,40,
