Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
106,1,1,2,1,0,49.7896,79.9464,316.1134,0,0,0,3,0,0,0,316.1134,301.0667,0.96381,-15.0467,20,
106,1,1,2,2,0,77.0194,199.4614,227.103,0,0,0,2,0,0,0,199.4614,100.9744,2.2982,-98.487,0,
106,1,1,2,3,1,107.3167,76.231,48.7899,1,3,2,1,1,0,0,107.3167,105.4648,1.4999,-1.8518,40,
106,1,1,2,4,1,46.5011,229.286,259.0886,1,2,3,1,1,0,0,46.5011,71.0956,2.1253,24.5946,10,
106,1,1,2,5,1,167.7587,285.8897,225.4277,3,2,1,3,1,0,0,225.4277,241.74,1.9372,16.3123,20,
106,1,1,2,6,0,139.4448,16.7913,257.1701,0,0,0,2,0,0,0,16.7913,121.5477,1.5623,104.7564,0,
106,1,1,2,7,0,287.5328,228.5846,106.5061,0,0,0,2,0,0,0,228.5846,249.9043,2.7565,21.3198,10,
106,1,1,2,8,1,285.7947,107.626,166.5987,3,1,2,3,1,0,0,166.5987,169.1203,2.0068,2.5216,40,
106,1,1,2,9,1,45.2874,135.0467,79.1546,3,1,2,3,1,0,0,79.1546,69.1097,1.8193,-10.0448,30,
106,1,1,2,10,0,79.647,105.642,46.1049,0,0,0,2,0,0,0,105.642,105.8466,1.7567,0.20455,40,
106,1,1,2,11,1,136.1606,18.991,46.1892,1,3,2,2,0,0,1,18.991,61.5733,2.5894,42.5822,0,
106,1,1,2,12,1,79.8082,137.2081,288.4624,2,3,1,2,1,0,0,137.2081,97.6371,1.7846,-39.571,0,
106,1,1,2,13,0,109.8696,78.5771,198.492,0,0,0,3,0,0,0,198.492,209.5265,1.472,11.0345,30,
106,1,1,2,14,1,257.1834,225.656,198.267,3,1,2,3,1,0,0,198.267,211.9944,2.5482,13.7274,20,
106,1,1,2,15,1,288.0548,167.4508,77.2238,2,1,3,2,1,0,0,167.4508,177.6494,1.5831,10.1986,30,
106,1,1,2,16,0,49.7556,255.3335,19.7307,0,0,0,1,0,0,0,49.7556,31.0752,1.8401,-18.6804,20,
106,1,1,2,17,1,45.2934,319.0682,76.7284,2,3,1,2,1,0,0,319.0682,266.2523,1.479,-52.816,0,
106,1,1,2,18,1,286.8599,346.6542,105.0926,2,1,3,2,1,0,0,346.6542,245.429,1.514,-101.2253,0,
106,1,1,2,19,1,285.6755,229.6926,197.3393,1,3,2,1,1,0,0,285.6755,279.3226,1.3401,-6.3529,30,
106,1,1,2,20,1,139.9254,167.2356,75.3731,3,2,1,3,1,0,0,75.3731,83.1163,1.6594,7.7432,30,
106,1,1,2,21,1,197.0647,19.8204,227.9956,2,1,3,1,0,1,0,197.0647,NaN,100000,999,0,
106,1,1,2,22,1,78.4508,138.1395,108.8821,1,3,2,3,0,1,0,108.8821,NaN,100000,999,0,
106,1,1,2,23,1,45.2953,226.1567,319.6772,2,1,3,2,1,0,0,226.1567,253.8201,1.4443,27.6634,10,
106,1,1,2,24,1,225.5774,45.6965,137.0227,1,3,2,1,1,0,0,225.5774,242.6782,1.6457,17.1008,20,
106,1,1,2,25,1,135.8829,345.8672,79.2824,1,3,2,2,0,0,1,345.8672,359.7069,1.3963,13.8397,20,
106,1,1,2,26,1,139.625,347.4725,106.1053,3,2,1,3,1,0,0,106.1053,119.902,1.7498,13.7967,20,
106,1,1,2,27,1,49.1854,227.8516,108.9154,2,1,3,3,0,0,1,108.9154,103.0767,1.6178,-5.8387,30,
106,1,1,2,28,1,136.265,229.3607,287.681,3,1,2,2,0,0,1,229.3607,241.897,2.4719,12.5363,20,
106,1,1,2,29,1,199.1968,317.8928,256.3782,2,1,3,2,1,0,0,317.8928,300.8633,1.4581,-17.0296,20,
106,1,1,2,30,0,169.6031,226.8127,315.3177,0,0,0,3,0,0,0,315.3177,324.1844,1.1179,8.8667,30,
106,1,1,2,31,0,347.8238,165.2285,49.6889,0,0,0,1,0,0,0,347.8238,351.6952,1.3401,3.8713,30,
106,1,1,2,32,1,135.9108,16.6392,345.1189,2,1,3,2,1,0,0,16.6392,12.1532,1.4511,-4.486,30,
106,1,1,2,33,0,19.1732,169.0778,287.7741,0,0,0,2,0,0,0,169.0778,177.0563,3.4296,7.9786,30,
106,1,1,2,34,0,167.3649,288.591,225.64,0,0,0,3,0,0,0,225.64,243.5952,2.2289,17.9552,20,
106,1,1,2,35,1,135.7817,225.654,195.8518,2,1,3,2,1,0,0,225.654,225.3423,1.7497,-0.31162,40,
106,1,1,2,36,0,168.3601,139.042,18.3845,0,0,0,1,0,0,0,168.3601,155.0538,1.4929,-13.3063,20,
106,1,1,2,37,1,136.23,167.0824,226.8499,1,3,2,3,0,1,0,226.8499,NaN,100000,999,0,
106,1,1,2,38,1,135.2984,49.8434,105.3275,1,2,3,3,0,0,1,105.3275,106.0436,2.472,0.71603,40,
106,1,1,2,39,1,138.8971,45.4316,75.8945,3,2,1,3,1,0,0,75.8945,97.0424,1.6875,21.1479,10,
106,1,1,2,40,1,105.0693,46.3358,169.6604,2,1,3,2,1,0,0,46.3358,77.7375,1.3962,31.4017,0,
106,1,1,2,41,0,49.4302,315.5335,108.1016,0,0,0,3,0,0,0,108.1016,282.3127,1.8262,174.2111,0,
106,1,1,2,42,0,139.8005,288.062,226.7679,0,0,0,1,0,0,0,139.8005,116.3482,1.4027,-23.4523,10,
106,1,1,2,43,1,167.6678,48.1755,289.787,2,3,1,2,1,0,0,48.1755,52.0197,0.93752,3.8442,30,
106,1,1,2,44,1,197.9081,229.34,345.6535,3,1,2,2,0,0,1,229.34,220.8555,1.5554,-8.4845,30,
106,1,1,2,45,1,198.3868,316.8924,47.1722,2,3,1,2,1,0,0,316.8924,253.2322,3.3052,-63.6602,0,
106,1,1,2,46,1,348.8737,46.761,135.9903,3,1,2,3,1,0,0,135.9903,124.435,1.6249,-11.5553,30,
106,1,1,2,47,0,76.903,197.0924,45.3297,0,0,0,3,0,0,0,45.3297,318.3952,3.5413,-86.9344,0,
106,1,1,2,48,1,136.5088,229.1604,288.8523,1,3,2,2,0,0,1,229.1604,238.5082,1.5206,9.3478,30,
106,1,1,2,49,0,106.3387,229.2591,259.1417,0,0,0,3,0,0,0,259.1417,272.6462,1.5623,13.5045,20,
106,1,1,2,50,0,225.4507,45.0226,165.9356,0,0,0,2,0,0,0,45.0226,55.2376,1.4859,10.215,30,
106,1,1,2,51,1,195.0187,348.9883,316.4683,2,1,3,2,1,0,0,348.9883,4.3931,1.2776,15.4048,20,
106,1,1,2,52,0,256.5477,167.6544,347.6966,0,0,0,2,0,0,0,167.6544,354.4792,2.4095,-173.1752,0,
106,1,1,2,53,1,48.4942,167.3936,196.9609,3,2,1,3,1,0,0,196.9609,174.3403,1.8407,-22.6206,10,
106,1,1,2,54,1,77.8891,166.4372,198.8866,2,1,3,2,1,0,0,166.4372,152.7907,2.0756,-13.6465,20,
106,1,1,2,55,1,198.7267,319.6301,78.7633,1,2,3,2,0,1,0,319.6301,NaN,100000,999,0,
106,1,1,2,56,0,105.7815,18.9205,318.0679,0,0,0,1,0,0,0,105.7815,93.9058,1.0901,-11.8757,30,
106,1,1,2,57,1,195.9681,75.3757,135.4207,2,3,1,2,1,0,0,75.3757,75.3542,0.7153,-0.021496,40,
106,1,1,2,58,1,318.4292,136.9758,259.457,2,3,1,2,1,0,0,136.9758,133.3375,2.0414,-3.6384,30,
106,1,1,2,59,0,315.8649,286.3007,139.7834,0,0,0,3,0,0,0,139.7834,298.1515,1.1873,158.3682,0,
