Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
122,1,1,2,1,0,136.1214,256.3453,18.3652,0,0,0,3,0,0,0,18.3652,44.4778,3.7636,26.1126,10,
122,1,1,2,2,1,289.4795,225.4954,105.2208,2,3,1,2,1,0,0,225.4954,248.2582,1.8748,22.7627,10,
122,1,1,2,3,1,347.5064,287.1586,109.9878,1,3,2,1,1,0,0,347.5064,165.9864,1.0633,178.48,0,
122,1,1,2,4,0,348.6529,108.2324,289.1658,0,0,0,2,0,0,0,108.2324,115.7061,2.1108,7.4738,30,
122,1,1,2,5,0,107.4617,228.4737,289.8637,0,0,0,3,0,0,0,289.8637,259.26,2.9506,-30.6037,0,
122,1,1,2,6,1,138.3022,255.2378,226.7439,1,3,2,2,0,0,1,255.2378,218.0611,2.6802,-37.1766,0,
122,1,1,2,7,1,197.5189,257.448,49.3852,1,3,2,1,1,0,0,197.5189,205.4484,1.1944,7.9295,30,
122,1,1,2,8,1,105.0963,165.4194,19.874,3,1,2,3,1,0,0,19.874,42.5005,1.3403,22.6265,10,
122,1,1,2,9,1,349.6502,286.9951,105.237,2,3,1,2,1,0,0,286.9951,294.3728,1.3541,7.3777,30,
122,1,1,2,10,1,259.389,197.9122,285.3534,3,2,1,3,1,0,0,285.3534,50.3268,0.84706,124.9733,0,
122,1,1,2,11,1,317.5194,78.234,226.5387,2,1,3,2,1,0,0,78.234,71.3393,0.88183,-6.8947,30,
122,1,1,2,12,0,226.4331,199.0041,19.4806,0,0,0,2,0,0,0,199.0041,157.9166,1.486,-41.0875,0,
122,1,1,2,13,1,199.1477,319.2454,226.8627,2,3,1,2,1,0,0,319.2454,319.1602,1.2707,-0.085245,40,
122,1,1,2,14,1,198.7837,137.0852,229.8589,3,2,1,1,0,0,1,198.7837,220.7479,1.5554,21.9641,10,
122,1,1,2,15,1,317.252,136.0284,79.4983,2,3,1,2,1,0,0,136.0284,131.9111,1.1041,-4.1173,30,
122,1,1,2,16,1,166.9501,227.4895,288.474,3,1,2,3,1,0,0,288.474,288.5145,0.96516,0.040514,40,
122,1,1,2,17,0,255.5852,109.0734,346.6243,0,0,0,3,0,0,0,346.6243,357.8002,1.9234,11.1759,30,
122,1,1,2,18,0,19.1594,45.6717,75.3023,0,0,0,2,0,0,0,45.6717,39.4763,1.3262,-6.1954,30,
122,1,1,2,19,1,139.9843,17.7677,197.5773,1,2,3,1,1,0,0,139.9843,145.3182,0.98617,5.334,30,
122,1,1,2,20,1,169.6556,105.9539,16.2929,3,2,1,1,0,0,1,169.6556,146.1124,1.7915,-23.5432,10,
122,1,1,2,21,1,198.6008,256.7345,227.585,1,3,2,1,1,0,0,198.6008,193.59,0.73596,-5.0108,30,
122,1,1,2,22,1,47.1514,228.4688,289.7261,3,2,1,3,1,0,0,289.7261,287.757,0.88178,-1.9691,40,
122,1,1,2,23,1,288.3452,197.5011,346.09,3,2,1,3,1,0,0,346.09,327.0448,1.0624,-19.0452,20,
122,1,1,2,24,1,229.3193,135.4885,169.5403,2,3,1,2,1,0,0,135.4885,130.5296,0.90298,-4.9589,30,
122,1,1,2,25,0,137.5392,347.928,18.8144,0,0,0,3,0,0,0,18.8144,12.4349,1.7915,-6.3796,30,
122,1,1,2,26,1,17.7694,108.4003,196.8359,3,1,2,3,1,0,0,196.8359,156.6429,1.5972,-40.1931,0,
122,1,1,2,27,0,135.7013,16.3007,195.4341,0,0,0,1,0,0,0,135.7013,151.9573,1.6109,16.256,20,
122,1,1,2,28,0,346.1034,285.0065,135.9459,0,0,0,1,0,0,0,346.1034,160.6171,1.0694,174.5137,0,
122,1,1,2,29,1,105.3418,17.1816,75.8693,3,2,1,3,1,0,0,75.8693,75.2295,1.6248,-0.63979,40,
122,1,1,2,30,1,166.1401,16.8543,319.4546,1,3,2,1,1,0,0,166.1401,152.2007,0.84732,-13.9395,20,
122,1,1,2,31,1,347.6621,78.5825,225.8965,3,2,1,3,1,0,0,225.8965,234.9049,0.95141,9.0084,30,
122,1,1,2,32,1,169.6783,319.0936,48.6413,2,1,3,1,0,1,0,169.6783,NaN,100000,999,0,
122,1,1,2,33,1,108.812,17.8803,78.7383,3,2,1,3,1,0,0,78.7383,71.282,1.8194,-7.4563,30,
122,1,1,2,34,0,347.6614,136.397,49.7312,0,0,0,3,0,0,0,49.7312,47.1885,1.7499,-2.5427,40,
122,1,1,2,35,0,78.6346,196.8692,47.9079,0,0,0,1,0,0,0,78.6346,65.5718,2.1734,-13.0627,20,
122,1,1,2,36,1,45.7597,16.9855,196.8736,3,1,2,2,0,0,1,16.9855,54.1782,3.1803,37.1927,0,
122,1,1,2,37,1,138.2116,316.1063,79.1853,3,1,2,3,1,0,0,79.1853,66.7362,2.2706,-12.4491,20,
122,1,1,2,38,1,319.2929,289.5553,168.4982,3,2,1,3,1,0,0,168.4982,160.1569,1.5279,-8.3413,30,
122,1,1,2,39,1,287.6468,199.1499,49.2938,1,2,3,3,0,0,1,49.2938,76.7389,1.8957,27.4451,10,
122,1,1,2,40,1,169.2518,139.5582,198.1964,1,2,3,2,0,1,0,139.5582,NaN,100000,999,0,
