Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
128,1,1,2,1,0,136.1214,256.3453,18.3652,0,0,0,3,0,0,0,18.3652,58.7797,3.0919,40.4146,0,
128,1,1,2,2,1,289.4795,225.4954,105.2208,2,3,1,2,1,0,0,225.4954,237.757,2.3752,12.2615,20,
128,1,1,2,3,1,347.5064,287.1586,109.9878,1,3,2,1,1,0,0,347.5064,353.441,2.3753,5.9346,30,
128,1,1,2,4,0,348.6529,108.2324,289.1658,0,0,0,2,0,0,0,108.2324,181.0652,4.192,72.8329,0,
128,1,1,2,5,0,107.4617,228.4737,289.8637,0,0,0,3,0,0,0,289.8637,71.9836,1.9829,142.1199,0,
128,1,1,2,6,1,138.3022,255.2378,226.7439,1,3,2,2,0,0,1,255.2378,242.8476,1.7583,-12.3902,20,
128,1,1,2,7,1,197.5189,257.448,49.3852,1,3,2,1,1,0,0,197.5189,208.4907,2.0585,10.9717,30,
128,1,1,2,8,1,105.0963,165.4194,19.874,3,1,2,3,1,0,0,19.874,44.7368,2.0418,24.8628,10,
128,1,1,2,9,1,349.6502,286.9951,105.237,2,3,1,2,1,0,0,286.9951,341.4637,2.9503,54.4686,0,
128,1,1,2,10,1,259.389,197.9122,285.3534,3,2,1,3,1,0,0,285.3534,231.7633,1.9918,-53.5901,0,
128,1,1,2,11,1,317.5194,78.234,226.5387,2,1,3,2,1,0,0,78.234,68.3143,1.6169,-9.9198,30,
128,1,1,2,12,0,226.4331,199.0041,19.4806,0,0,0,2,0,0,0,199.0041,219.1597,3.6421,20.1556,20,
128,1,1,2,13,1,199.1477,319.2454,226.8627,2,3,1,2,1,0,0,319.2454,217.4122,2.1337,-101.8332,0,
128,1,1,2,14,1,198.7837,137.0852,229.8589,3,2,1,1,0,0,1,198.7837,196.0147,1.4584,-2.769,40,
128,1,1,2,15,1,317.252,136.0284,79.4983,2,3,1,2,1,0,0,136.0284,132.3356,2.0753,-3.6928,30,
128,1,1,2,16,1,166.9501,227.4895,288.474,3,1,2,3,1,0,0,288.474,279.1841,1.225,-9.2899,30,
128,1,1,2,17,0,255.5852,109.0734,346.6243,0,0,0,3,0,0,0,346.6243,355.1305,2.0335,8.5062,30,
128,1,1,2,18,0,19.1594,45.6717,75.3023,0,0,0,2,0,0,0,45.6717,51.6479,1.3917,5.9762,30,
128,1,1,2,19,1,139.9843,17.7677,197.5773,1,2,3,1,1,0,0,139.9843,165.194,1.8251,25.2097,10,
128,1,1,2,20,1,169.6556,105.9539,16.2929,3,2,1,1,0,0,1,169.6556,147.8672,1.4502,-21.7883,10,
128,1,1,2,21,1,198.6008,256.7345,227.585,1,3,2,1,1,0,0,198.6008,193.7677,1.0001,-4.8331,30,
128,1,1,2,22,1,47.1514,228.4688,289.7261,3,2,1,3,1,0,0,289.7261,240.7914,1.8251,-48.9347,0,
