Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
125,1,1,1,1,0,136.1214,256.3453,18.3652,0,0,0,2,0,0,0,256.3453,117.0793,1.9168,-139.266,0,
125,1,1,1,2,0,289.4795,225.4954,105.2208,0,0,0,1,0,0,0,289.4795,238.6531,1.7084,-50.8263,0,
125,1,1,1,3,1,347.5064,287.1586,109.9878,2,1,3,2,1,0,0,287.1586,136.6862,1.5418,-150.4724,0,
125,1,1,1,4,0,348.6529,108.2324,289.1658,0,0,0,1,0,0,0,348.6529,319.7764,2.1167,-28.8766,10,
125,1,1,1,5,1,107.4617,228.4737,289.8637,3,2,1,3,1,0,0,289.8637,118.2817,1.5663,-171.582,0,
125,1,1,1,6,1,138.3022,255.2378,226.7439,2,3,1,1,0,0,1,138.3022,117.3121,2.0422,-20.9901,20,
125,1,1,1,7,1,197.5189,257.448,49.3852,3,1,2,3,1,0,0,49.3852,36.5362,1.2751,-12.8491,20,
125,1,1,1,8,1,105.0963,165.4194,19.874,1,2,3,1,1,0,0,105.0963,107.2803,1.4751,2.184,40,
125,1,1,1,9,0,349.6502,286.9951,105.237,0,0,0,1,0,0,0,349.6502,107.0329,1.4001,117.3827,0,
125,1,1,1,10,0,259.389,197.9122,285.3534,0,0,0,1,0,0,0,259.389,231.9585,1.7836,-27.4305,10,
125,1,1,1,11,1,317.5194,78.234,226.5387,2,1,3,2,1,0,0,78.234,107.6755,1.3169,29.4414,10,
125,1,1,1,12,1,226.4331,199.0041,19.4806,2,1,3,2,1,0,0,199.0041,188.9218,4.2086,-10.0823,30,
125,1,1,1,13,1,199.1477,319.2454,226.8627,1,2,3,1,1,0,0,199.1477,213.1004,1.5918,13.9527,20,
125,1,1,1,14,1,198.7837,137.0852,229.8589,1,2,3,2,0,1,0,137.0852,17.2644,2.0169,-119.8209,0,
125,1,1,1,15,1,317.252,136.0284,79.4983,1,2,3,3,0,0,1,79.4983,60.2947,1.6918,-19.2036,20,
125,1,1,1,16,0,166.9501,227.4895,288.474,0,0,0,1,0,0,0,166.9501,143.7152,1.5084,-23.2349,10,
125,1,1,1,17,0,255.5852,109.0734,346.6243,0,0,0,3,0,0,0,346.6243,349.1994,2.4085,2.5752,40,
125,1,1,1,18,1,19.1594,45.6717,75.3023,2,3,1,2,1,0,0,45.6717,38.7253,1.9502,-6.9464,30,
125,1,1,1,19,1,139.9843,17.7677,197.5773,1,2,3,1,1,0,0,139.9843,146.941,1.4084,6.9568,30,
125,1,1,1,20,1,169.6556,105.9539,16.2929,1,2,3,2,0,1,0,105.9539,44.1288,1.4084,-61.8251,0,
125,1,1,1,21,0,198.6008,256.7345,227.585,0,0,0,1,0,0,0,198.6008,211.7815,2.1751,13.1807,20,
125,1,1,1,22,0,47.1514,228.4688,289.7261,0,0,0,2,0,0,0,228.4688,239.6046,2.4335,11.1358,30,
125,1,1,1,23,0,288.3452,197.5011,346.09,0,0,0,1,0,0,0,288.3452,250.7157,2.9085,-37.6295,0,
125,1,1,1,24,1,229.3193,135.4885,169.5403,3,2,1,1,0,0,1,229.3193,228.8354,2.0918,-0.48399,40,
125,1,1,1,25,1,137.5392,347.928,18.8144,1,2,3,1,1,0,0,137.5392,133.4035,1.5001,-4.1357,30,
125,1,1,1,26,0,17.7694,108.4003,196.8359,0,0,0,2,0,0,0,108.4003,48.0077,1.3085,-60.3926,0,
125,1,1,1,27,1,135.7013,16.3007,195.4341,3,2,1,3,1,0,0,195.4341,215.5641,2.4418,20.13,20,
125,1,1,1,28,1,346.1034,285.0065,135.9459,1,2,3,2,0,1,0,285.0065,25.5362,1.7586,100.5297,0,
125,1,1,1,29,0,105.3418,17.1816,75.8693,0,0,0,1,0,0,0,105.3418,75.8325,1.4918,-29.5093,10,
125,1,1,1,30,1,166.1401,16.8543,319.4546,2,3,1,2,1,0,0,16.8543,22.3872,1.5501,5.5329,30,
125,1,1,1,31,1,347.6621,78.5825,225.8965,2,3,1,1,0,0,1,347.6621,329.262,2.7001,-18.4002,20,
125,1,1,1,32,1,169.6783,319.0936,48.6413,1,3,2,1,1,0,0,169.6783,169.4934,1.6251,-0.18492,40,
125,1,1,1,33,1,108.812,17.8803,78.7383,3,1,2,3,1,0,0,78.7383,63.5026,1.5253,-15.2357,20,
125,1,1,1,34,1,347.6614,136.397,49.7312,2,3,1,2,1,0,0,136.397,134.4127,2.1585,-1.9843,40,
