Subject,Session,Block,Condition,Trial,whetherCued,leftStim,rightStim,midStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
103,1,1,1,1,0,136.1214,256.3453,18.3652,0,0,0,2,0,0,0,256.3453,133.2657,2.4512,-123.0796,0,
103,1,1,1,2,0,289.4795,225.4954,105.2208,0,0,0,1,0,0,0,289.4795,297.5242,2.7429,8.0447,30,
103,1,1,1,3,1,347.5064,287.1586,109.9878,2,1,3,2,1,0,0,287.1586,241.9709,2.5835,-45.1878,0,
103,1,1,1,4,0,348.6529,108.2324,289.1658,0,0,0,1,0,0,0,348.6529,181.1914,7.0133,-167.4615,0,
103,1,1,1,5,1,107.4617,228.4737,289.8637,3,2,1,3,1,0,0,289.8637,285.4303,0.937,-4.4333,30,
103,1,1,1,6,1,138.3022,255.2378,226.7439,2,3,1,1,0,0,1,138.3022,118.158,1.8406,-20.1442,20,
103,1,1,1,7,1,197.5189,257.448,49.3852,3,1,2,3,1,0,0,49.3852,30.9386,1.9032,-18.4466,20,
103,1,1,1,8,1,105.0963,165.4194,19.874,1,2,3,1,1,0,0,105.0963,114.3953,1.9447,9.299,30,
103,1,1,1,9,0,349.6502,286.9951,105.237,0,0,0,1,0,0,0,349.6502,359.4578,1.8125,9.8076,30,
103,1,1,1,10,0,259.389,197.9122,285.3534,0,0,0,1,0,0,0,259.389,275.8102,2.0485,16.4212,20,
103,1,1,1,11,1,317.5194,78.234,226.5387,2,1,3,2,1,0,0,78.234,70.7171,1.8821,-7.5169,30,
103,1,1,1,12,1,226.4331,199.0041,19.4806,2,1,3,2,1,0,0,199.0041,26.4972,1.9096,-172.5069,0,
103,1,1,1,13,1,199.1477,319.2454,226.8627,1,2,3,1,1,0,0,199.1477,221.3205,1.5277,22.1728,10,
103,1,1,1,14,1,198.7837,137.0852,229.8589,1,2,3,2,0,1,0,137.0852,224.283,2.2361,87.1978,0,
103,1,1,1,15,1,317.252,136.0284,79.4983,1,2,3,3,0,0,1,79.4983,61.3567,1.6042,-18.1415,20,
103,1,1,1,16,0,166.9501,227.4895,288.474,0,0,0,1,0,0,0,166.9501,190.5983,4.7643,23.6482,10,
103,1,1,1,17,0,255.5852,109.0734,346.6243,0,0,0,3,0,0,0,346.6243,14.5958,1.6041,27.9715,10,
103,1,1,1,18,1,19.1594,45.6717,75.3023,2,3,1,2,1,0,0,45.6717,56.3504,1.4515,10.6787,30,
103,1,1,1,19,1,139.9843,17.7677,197.5773,1,2,3,1,1,0,0,139.9843,85.335,2.0971,-54.6493,0,
103,1,1,1,20,1,169.6556,105.9539,16.2929,1,2,3,2,0,1,0,105.9539,68.2559,1.7985,-37.6981,0,
103,1,1,1,21,0,198.6008,256.7345,227.585,0,0,0,1,0,0,0,198.6008,165.4425,2.4999,-33.1583,0,
103,1,1,1,22,0,47.1514,228.4688,289.7261,0,0,0,2,0,0,0,228.4688,236.418,2.2291,7.9493,30,
103,1,1,1,23,0,288.3452,197.5011,346.09,0,0,0,1,0,0,0,288.3452,259.3734,2.5138,-28.9719,10,
103,1,1,1,24,1,229.3193,135.4885,169.5403,3,2,1,1,0,0,1,229.3193,265.9228,1.826,36.6035,0,
103,1,1,1,25,1,137.5392,347.928,18.8144,1,2,3,1,1,0,0,137.5392,126.012,2.6596,-11.5273,30,
103,1,1,1,26,0,17.7694,108.4003,196.8359,0,0,0,2,0,0,0,108.4003,140.1862,1.5138,31.7858,0,
103,1,1,1,27,1,135.7013,16.3007,195.4341,3,2,1,3,1,0,0,195.4341,215.7085,1.986,20.2744,20,
103,1,1,1,28,1,346.1034,285.0065,135.9459,1,2,3,2,0,1,0,285.0065,282.897,1.8263,-2.1095,40,
103,1,1,1,29,0,105.3418,17.1816,75.8693,0,0,0,1,0,0,0,105.3418,98.541,1.7013,-6.8008,30,
103,1,1,1,30,1,166.1401,16.8543,319.4546,2,3,1,2,1,0,0,16.8543,24.1322,1.9027,7.2779,30,
103,1,1,1,31,1,347.6621,78.5825,225.8965,2,3,1,1,0,0,1,347.6621,323.8983,2.5276,-23.7639,10,
103,1,1,1,32,1,169.6783,319.0936,48.6413,1,3,2,1,1,0,0,169.6783,157.31,1.7916,-12.3683,20,
103,1,1,1,33,1,108.812,17.8803,78.7383,3,1,2,3,1,0,0,78.7383,62.978,1.6666,-15.7603,20,
103,1,1,1,34,1,347.6614,136.397,49.7312,2,3,1,2,1,0,0,136.397,136.485,2.1736,0.088071,40,
103,1,1,1,35,0,78.6346,196.8692,47.9079,0,0,0,2,0,0,0,196.8692,238.0108,1.9578,41.1416,0,
103,1,1,1,36,0,45.7597,16.9855,196.8736,0,0,0,3,0,0,0,196.8736,223.2402,2.5763,26.3666,10,
103,1,1,1,37,1,138.2116,316.1063,79.1853,2,1,3,2,1,0,0,316.1063,310.6229,2.1944,-5.4834,30,
103,1,1,1,38,0,319.2929,289.5553,168.4982,0,0,0,3,0,0,0,168.4982,147.6465,2.0832,-20.8516,20,
103,1,1,1,39,1,287.6468,199.1499,49.2938,3,1,2,2,0,0,1,199.1499,224.5543,2.0211,25.4044,10,
103,1,1,1,40,1,169.2518,139.5582,198.1964,1,3,2,1,1,0,0,169.2518,162.3067,1.6389,-6.9451,30,
103,1,1,1,41,1,169.1329,48.3844,286.038,3,2,1,3,1,0,0,286.038,290.165,1.4583,4.127,30,
103,1,1,1,42,1,287.2569,316.9132,48.9482,2,1,3,2,1,0,0,316.9132,317.0193,3.0762,0.10605,40,
103,1,1,1,43,0,228.7938,349.9761,315.9329,0,0,0,3,0,0,0,315.9329,311.4902,2.7429,-4.4426,30,
103,1,1,1,44,1,285.9688,47.1618,258.7458,2,1,3,2,1,0,0,47.1618,61.9624,2.369,14.8006,20,
103,1,1,1,45,0,19.6749,137.3974,346.159,0,0,0,2,0,0,0,137.3974,61.9409,2.833,-75.4565,0,
103,1,1,1,46,1,287.6548,259.506,317.7028,2,1,3,2,1,0,0,259.506,59.9169,0.87481,160.4108,0,
103,1,1,1,47,0,105.9911,165.9754,316.6342,0,0,0,3,0,0,0,316.6342,322.3627,1.368,5.7285,30,
103,1,1,1,48,1,109.0699,259.4922,77.1462,3,1,2,1,0,1,0,109.0699,287.8481,2.0003,178.7782,0,
103,1,1,1,49,1,315.4649,347.3174,285.0467,1,2,3,1,1,0,0,315.4649,297.0297,2.4166,-18.4353,20,
103,1,1,1,50,0,77.1828,225.2461,105.2482,0,0,0,1,0,0,0,77.1828,82.6839,2.076,5.5012,30,
103,1,1,1,51,1,17.3062,228.1966,259.5867,2,3,1,2,1,0,0,228.1966,247.5352,2.1457,19.3386,20,
103,1,1,1,52,1,19.9049,195.6352,286.1612,1,3,2,1,1,0,0,19.9049,13.3106,2.1665,-6.5943,30,
103,1,1,1,53,0,19.2845,75.217,318.4581,0,0,0,2,0,0,0,75.217,57.3736,1.9304,-17.8433,20,
103,1,1,1,54,1,79.095,348.1246,228.6928,3,2,1,3,1,0,0,228.6928,233.4756,1.3056,4.7828,30,
103,1,1,1,55,1,49.4771,227.9126,257.9137,1,3,2,1,1,0,0,49.4771,59.0846,2.1458,9.6075,30,
103,1,1,1,56,1,47.0319,136.931,228.049,2,1,3,3,0,0,1,228.049,223.3449,1.4375,-4.7041,30,
103,1,1,1,57,1,77.6151,16.6265,49.1592,2,3,1,2,1,0,0,16.6265,231.0235,1.986,-145.603,0,
103,1,1,1,58,0,137.6428,345.2572,78.7844,0,0,0,2,0,0,0,345.2572,334.6644,2.1738,-10.5928,30,
103,1,1,1,59,0,168.7425,317.7165,226.6907,0,0,0,2,0,0,0,317.7165,325.9799,2.1041,8.2634,30,
103,1,1,1,60,1,315.1258,197.0721,138.657,2,1,3,3,0,0,1,138.657,137.9522,2.4374,-0.70486,40,
103,1,2,1,61,0,315.8145,169.192,195.8378,0,0,0,3,0,0,0,195.8378,202.8952,2.1597,7.0574,30,
103,1,2,1,62,0,109.7017,135.0292,228.0515,0,0,0,2,0,0,0,135.0292,141.9185,1.8333,6.8893,30,
103,1,2,1,63,1,256.4523,47.0128,289.3103,1,3,2,3,0,1,0,289.3103,302.4288,2.3541,13.1185,20,
103,1,2,1,64,1,319.2054,76.7725,167.1503,1,3,2,2,0,0,1,76.7725,64.624,1.2707,-12.1485,20,
103,1,2,1,65,1,289.8173,135.4295,167.5025,3,2,1,3,1,0,0,167.5025,143.9208,2.8679,-23.5817,10,
103,1,2,1,66,0,46.5193,197.4165,346.6891,0,0,0,1,0,0,0,46.5193,69.8982,1.7221,23.379,10,
103,1,2,1,67,0,79.9262,107.7974,169.668,0,0,0,2,0,0,0,107.7974,108.4497,1.3125,0.65229,40,
103,1,2,1,68,1,135.5422,165.1806,228.0905,2,1,3,2,1,0,0,165.1806,146.1377,2.0136,-19.0429,20,
103,1,2,1,69,0,259.4502,346.651,166.1485,0,0,0,1,0,0,0,259.4502,259.2489,2.2153,-0.2013,40,
103,1,2,1,70,0,135.5697,19.8928,79.243,0,0,0,3,0,0,0,79.243,53.8489,3.347,-25.3941,10,
103,1,2,1,71,0,285.5402,17.2994,137.2544,0,0,0,3,0,0,0,137.2544,150.474,1.8889,13.2196,20,
103,1,2,1,72,1,138.7045,347.534,165.9996,2,3,1,2,1,0,0,347.534,347.6418,2.8957,0.10779,40,
103,1,2,1,73,1,169.3879,345.0718,46.4715,1,2,3,1,1,0,0,169.3879,171.0992,2.8401,1.7114,40,
103,1,2,1,74,1,227.7164,78.5126,19.7822,2,1,3,2,1,0,0,78.5126,77.2457,1.1597,-1.2669,40,
103,1,2,1,75,0,78.8751,319.5709,48.9128,0,0,0,2,0,0,0,319.5709,326.1029,1.8332,6.5319,30,
103,1,2,1,76,0,48.4957,168.9813,137.2079,0,0,0,3,0,0,0,137.2079,141.7263,2.4023,4.5184,30,
103,1,2,1,77,0,315.7287,287.9252,345.3668,0,0,0,3,0,0,0,345.3668,341.3529,1.986,-4.0139,30,
103,1,2,1,78,0,286.8252,226.5457,315.6046,0,0,0,1,0,0,0,286.8252,308.0242,2.0276,21.1991,10,
103,1,2,1,79,1,256.6999,319.2336,46.2303,1,3,2,1,1,0,0,256.6999,265.538,1.8332,8.838,30,
103,1,2,1,80,1,135.68,78.9445,105.462,2,1,3,1,0,1,0,135.68,95.7489,1.3542,-39.9312,0,
103,1,2,1,81,1,75.0988,319.8215,349.8519,2,3,1,2,1,0,0,319.8215,333.2507,1.5973,13.4292,20,
103,1,2,1,82,0,19.6916,226.2771,107.6658,0,0,0,2,0,0,0,226.2771,227.3184,1.8471,1.0413,40,
103,1,2,1,83,0,138.9798,226.1669,78.0042,0,0,0,2,0,0,0,226.1669,228.1428,1.6458,1.9759,40,
103,1,2,1,84,0,346.4868,16.9821,317.1038,0,0,0,3,0,0,0,317.1038,331.5699,1.7153,14.4662,20,
103,1,2,1,85,1,317.7541,79.3545,195.2113,1,2,3,2,0,1,0,79.3545,56.8483,2.0902,-22.5062,10,
103,1,2,1,86,1,47.5997,169.9459,257.4496,3,2,1,1,0,0,1,47.5997,71.2113,2.2846,23.6116,10,
103,1,2,1,87,1,79.0846,195.9474,105.6185,1,2,3,1,1,0,0,79.0846,84.9907,2.6108,5.9062,30,
103,1,2,1,88,1,76.6599,319.1987,286.8586,3,2,1,1,0,0,1,76.6599,73.4838,2.0763,-3.1762,30,
103,1,2,1,89,1,135.784,76.6302,46.5703,1,2,3,1,1,0,0,135.784,114.5384,1.5968,-21.2457,10,
103,1,2,1,90,0,286.0726,228.3995,167.7865,0,0,0,3,0,0,0,167.7865,205.2758,1.5416,37.4893,0,
