Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
123,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,334.4028,1.3909,-10.8364,30,
123,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,346.6899,1.461,-0.46309,40,
123,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,353.0368,1.491,-145.7624,-20,
123,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
123,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,56.1688,1.5112,-23.3092,10,
123,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,126.7078,1.6812,20.6264,20,
123,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,261.1665,1.1212,-23.871,10,
123,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
123,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,359.0395,1.451,-76.0992,-20,
123,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,26.519,1.2208,-172.4906,-20,
123,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,165.2014,1.0208,30.0283,0,
123,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,138.1546,1.3309,-119.3959,-20,
123,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,252.7954,1.0508,-4.863,30,
123,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,335.4007,0.7405,-14.0488,20,
123,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,165.6966,1.2309,-0.32088,40,
123,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,329.6285,1.491,41.1929,-5,
123,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,156.2877,1.1508,-41.0578,-5,
123,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
123,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,239.5824,1.2209,-20.2983,20,
123,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,46.5748,0.96063,30.4002,0,
123,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,264.5268,1.461,-22.8151,10,
123,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,231.2917,1.151,2.4514,40,
123,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,226.923,0.96073,0.051242,40,
123,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,297.3583,1.1208,10.7693,30,
123,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,127.8154,1.1608,-130.5732,-20,
123,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
123,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
123,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,24.6034,1.3709,5.8651,30,
123,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
123,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,7.5326,2.2315,-38.5363,0,
123,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,127.2574,1.5711,17.6594,20,
123,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,351.4561,1.381,2.4092,40,
123,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
123,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,192.3472,1.491,-36.226,0,
123,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,166.9738,1.2409,1.6945,40,
123,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,204.9344,0.89063,7.93,30,
123,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,115.8313,1.2008,10.066,30,
123,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,52.5175,1.6812,-25.9932,10,
123,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,233.9907,1.3009,-22.0589,10,
123,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,304.0158,1.8513,15.8485,20,
123,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,314.6066,1.1108,24.6638,10,
123,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,292.1116,1.1208,35.4888,0,
123,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,337.6412,1.0207,-38.6234,0,
123,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,45.8513,1.1208,-2.5246,40,
123,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,56.5381,1.2308,7.2314,30,
123,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,221.3464,1.0108,-8.5683,30,
123,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,187.2156,1.451,22.0841,10,
123,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,150.6363,1.531,14.8769,20,
123,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,329.9099,1.2709,9.9696,30,
123,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,314.6166,1.361,116.6488,-20,
123,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,330.9042,0.8906,42.3891,-5,
123,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,315.15,1.2009,-3.2439,30,
123,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,317.319,0.89063,29.9171,10,
123,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,324.5812,1.0407,65.5398,-20,
123,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,243.9438,1.1909,-15.1753,20,
123,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,151.1929,2.0414,11.8936,30,
123,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,145.8566,0.91067,10.1135,30,
123,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
123,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,201.2447,1.1812,-146.4683,-20,
123,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,115.1041,1.051,8.7469,30,
123,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,297.6909,1.5611,11.6178,30,
123,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,121.9867,1.0208,74.3751,-20,
123,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,125.9779,1.8413,-12.6211,20,
123,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
123,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,98.1428,1.0011,-10.3844,30,
123,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,150.7636,1.2309,-15.3317,20,
123,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,217.2509,0.91062,-11.7099,30,
123,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,321.3496,0.85062,3.8565,30,
123,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,208.9705,1.4811,-48.4074,-5,
123,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
123,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,323.7374,1.421,35.2902,0,
123,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,193.4307,1.1808,-6.436,30,
123,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,139.0443,1.1708,33.6001,0,
123,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,295.0393,0.84057,7.5407,30,
123,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
123,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,267.45,0.96069,10.9499,30,
123,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,258.7995,1.411,0.70548,40,
123,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,117.3021,2.0814,8.921,30,
123,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,109.3656,1.0807,1.3594,40,
123,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,194.586,1.2609,-30.5271,0,
123,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,135.9645,1.1308,-3.2113,30,
123,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,277.2466,1.0608,-10.3066,30,
123,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,135.8995,1.2709,-1.1296,40,
123,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,342.0257,1.8413,-3.3192,30,
123,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
123,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,66.7088,1.5511,21.5625,10,
123,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,239.5932,1.3009,-18.5716,20,
123,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,162.9544,0.90079,-6.2487,30,
123,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,187.7902,1.271,-8.8123,30,
123,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
123,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,71.3221,1.7511,-6.6914,30,
123,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,38.9616,1.3712,-7.6811,30,
123,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,174.265,0.96078,7.1128,30,
123,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,187.1603,1.2609,-38.2334,0,
123,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,188.5028,1.7612,-9.1438,30,
123,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
123,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,152.7734,0.94062,-166.3617,-20,
123,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,207.7504,1.3709,-21.7311,10,
123,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
123,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,314.4366,0.90061,-2.0632,40,
123,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,211.9287,1.1808,14.4365,20,
123,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,34.6431,1.2713,-12.196,20,
123,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,141.8838,1.0608,2.6675,40,
123,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,140.3674,2.1615,93.3132,-20,
123,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
123,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,40.9923,0.71056,22.6368,10,
123,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,266.9255,0.91062,8.1579,30,
123,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
123,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,141.797,0.9006,-27.8279,10,
123,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,183.9328,0.75054,-163.6856,-20,
123,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,12.4134,1.2709,-123.0385,-20,
123,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,314.0797,1.0107,54.6072,-10,
123,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,26.1511,0.94074,8.0253,30,
123,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,223.6407,1.2609,-154.4708,-20,
123,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,61.5383,1.2007,-47.8938,-5,
123,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,321.294,1.6211,4.1953,30,
123,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,7.5396,1.3811,17.7628,20,
123,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,155.2959,2.0814,19.4484,20,
