Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
115,1,1,1,18,1,109.0699,259.4922,77.1462,2,3,1,2,1,0,0,259.4922,55.5777,1.5139,156.0855,-20,
115,1,1,2,19,1,315.4649,347.3174,285.0467,3,1,2,2,0,0,1,347.3174,332.9771,1.6528,-14.3403,20,
115,1,1,2,20,1,77.1828,225.2461,105.2482,3,2,1,3,1,0,0,105.2482,108.7499,1.5208,3.5017,30,
115,1,1,1,21,1,17.3062,228.1966,259.5867,3,2,1,2,0,1,0,228.1966,229.4003,1.3403,1.2037,40,
115,1,1,2,22,1,19.9049,195.6352,286.1612,3,2,1,3,1,0,0,286.1612,289.0771,1.0278,2.9159,40,
115,1,1,1,23,1,19.2845,75.217,318.4581,2,3,1,2,1,0,0,75.217,66.5417,0.9515,-8.6753,30,
115,1,1,2,24,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,NaN,100000,999,0,
115,1,1,1,25,1,49.4771,227.9126,257.9137,3,1,2,2,0,0,1,227.9126,230.9689,1.6319,3.0563,30,
115,1,1,2,26,1,47.0319,136.931,228.049,2,3,1,2,1,0,0,136.931,136.1137,1.1667,-0.81729,40,
115,1,1,1,27,1,77.6151,16.6265,49.1592,3,2,1,3,1,0,0,49.1592,36.367,1.1183,-12.7922,20,
115,1,1,2,28,1,137.6428,345.2572,78.7844,2,1,3,2,1,0,0,345.2572,350.7862,1.7291,5.5291,30,
115,1,1,1,29,1,168.7425,317.7165,226.6907,3,2,1,1,0,0,1,168.7425,163.7798,0.9933,-4.9627,30,
115,1,1,2,30,1,315.1258,197.0721,138.657,2,3,1,2,1,0,0,197.0721,198.3901,1.396,1.318,40,
115,1,1,2,31,1,315.8145,169.192,195.8378,3,1,2,3,1,0,0,195.8378,209.827,1.4445,13.9892,20,
115,1,1,2,32,1,109.7017,135.0292,228.0515,2,3,1,2,1,0,0,135.0292,117.7176,1.2361,-17.3116,20,
115,1,1,2,33,1,256.4523,47.0128,289.3103,2,1,3,2,1,0,0,47.0128,55.3617,1.1667,8.3489,30,
115,1,1,1,34,1,319.2054,76.7725,167.1503,1,2,3,3,0,0,1,167.1503,182.0355,1.1667,14.8851,20,
115,1,1,2,35,1,289.8173,135.4295,167.5025,3,1,2,3,1,0,0,167.5025,157.4839,1.264,-10.0185,30,
115,1,1,2,36,1,46.5193,197.4165,346.6891,2,3,1,2,1,0,0,197.4165,180.3281,1.6666,-17.0883,20,
115,1,1,1,37,1,79.9262,107.7974,169.668,1,2,3,1,1,0,0,79.9262,58.8963,1.3195,-21.0299,10,
115,1,1,1,38,1,135.5422,165.1806,228.0905,1,3,2,3,0,1,0,228.0905,214.6833,1.3194,-13.4072,20,
115,1,1,2,39,1,259.4502,346.651,166.1485,1,3,2,1,1,0,0,259.4502,242.5913,1.2711,-16.8589,20,
115,1,1,2,40,1,135.5697,19.8928,79.243,2,1,3,1,0,1,0,135.5697,NaN,100000,999,0,
115,1,1,1,41,1,285.5402,17.2994,137.2544,2,3,1,3,0,1,0,137.2544,151.1378,1.1945,13.8834,20,
115,1,1,1,42,1,138.7045,347.534,165.9996,3,1,2,2,0,0,1,347.534,349.5536,2.0417,2.0196,40,
115,1,1,1,43,1,169.3879,345.0718,46.4715,2,1,3,3,0,0,1,46.4715,36.0855,1.042,-10.386,30,
115,1,1,1,44,1,227.7164,78.5126,19.7822,3,1,2,3,1,0,0,19.7822,43.6566,1.2155,23.8744,10,
115,1,1,1,45,1,78.8751,319.5709,48.9128,2,3,1,2,1,0,0,319.5709,325.0538,1.8125,5.4829,30,
115,1,1,2,46,1,48.4957,168.9813,137.2079,3,2,1,1,0,0,1,48.4957,150.9947,0.98612,102.4991,-20,
115,1,1,2,47,1,315.7287,287.9252,345.3668,3,2,1,3,1,0,0,345.3668,305.2732,1.0139,-40.0937,-5,
115,1,1,1,48,1,286.8252,226.5457,315.6046,2,1,3,2,1,0,0,226.5457,239.3261,1.7986,12.7803,20,
115,1,1,2,49,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,50.3358,1.2083,4.1055,30,
115,1,1,2,50,1,135.68,78.9445,105.462,3,2,1,3,1,0,0,105.462,114.4611,1.3127,8.9991,30,
115,1,1,2,51,1,75.0988,319.8215,349.8519,1,3,2,1,1,0,0,75.0988,64.4264,1.3959,-10.6724,30,
115,1,1,1,52,1,19.6916,226.2771,107.6658,2,3,1,2,1,0,0,226.2771,227.957,1.2362,1.6798,40,
115,1,1,1,53,1,138.9798,226.1669,78.0042,1,3,2,2,0,0,1,226.1669,229.7358,1.2569,3.5689,30,
115,1,1,2,54,1,346.4868,16.9821,317.1038,3,1,2,3,1,0,0,317.1038,313.9204,0.84031,-3.1834,30,
115,1,1,2,55,1,317.7541,79.3545,195.2113,2,3,1,1,0,0,1,317.7541,315.491,1.4583,-2.2631,40,
115,1,1,1,56,1,47.5997,169.9459,257.4496,2,1,3,2,1,0,0,169.9459,168.1192,1.3333,-1.8267,40,
115,1,1,1,57,1,79.0846,195.9474,105.6185,1,3,2,1,1,0,0,79.0846,82.5585,1.3545,3.474,30,
115,1,1,1,58,1,76.6599,319.1987,286.8586,1,2,3,1,1,0,0,76.6599,69.9197,1.3959,-6.7402,30,
115,1,1,1,59,1,135.784,76.6302,46.5703,1,3,2,3,0,1,0,46.5703,52.6961,1.1805,6.1258,30,
115,1,1,2,60,1,286.0726,228.3995,167.7865,1,3,2,1,1,0,0,286.0726,293.3865,1.7851,7.314,30,
115,1,2,1,61,1,287.0116,195.9092,139.2813,3,1,2,1,0,1,0,287.0116,307.5513,1.5418,20.5396,20,
115,1,2,2,62,1,225.9992,318.0367,107.7152,3,2,1,3,1,0,0,107.7152,43.0984,0.95144,-64.6168,-20,
115,1,2,2,63,1,48.791,169.4352,15.344,2,1,3,3,0,0,1,15.344,34.566,1.0768,19.222,20,
115,1,2,2,64,1,16.9081,317.8384,169.4393,3,1,2,3,1,0,0,169.4393,175.1392,1.4031,5.6999,30,
115,1,2,2,65,1,139.6308,166.4925,256.6904,1,2,3,1,1,0,0,139.6308,137.5071,1.0417,-2.1237,40,
115,1,2,1,66,1,346.3991,77.235,47.9379,1,2,3,3,0,0,1,47.9379,52.4436,1.1667,4.5057,30,
115,1,2,2,67,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,302.8383,0.65999,13.5303,20,
115,1,2,1,68,1,287.6372,108.625,348.0371,2,3,1,3,0,1,0,348.0371,334.6415,1.0208,-13.3956,20,
115,1,2,1,69,1,349.0746,135.7025,259.3993,3,2,1,3,1,0,0,259.3993,249.025,1.4168,-10.3743,30,
115,1,2,1,70,1,15.4219,229.8604,285.1573,2,3,1,2,1,0,0,229.8604,137.0552,0.94427,-92.8052,-20,
115,1,2,1,71,1,318.2673,77.4483,349.8643,3,2,1,3,1,0,0,349.8643,342.884,0.90302,-6.9802,30,
115,1,2,1,72,1,287.6205,225.601,105.889,3,2,1,1,0,0,1,287.6205,294.4401,1.5208,6.8196,30,
115,1,2,1,73,1,77.9122,257.105,345.4603,1,3,2,1,1,0,0,77.9122,73.2955,1.6736,-4.6166,30,
115,1,2,1,74,1,15.8762,165.966,258.0821,3,1,2,3,1,0,0,258.0821,246.164,1.4236,-11.9181,30,
115,1,2,1,75,1,288.861,317.3768,18.4045,2,3,1,2,1,0,0,317.3768,319.0791,1.4306,1.7023,40,
115,1,2,2,76,1,139.1315,79.956,197.6197,2,3,1,2,1,0,0,79.956,74.6462,0.79876,-5.3098,30,
115,1,2,2,77,1,317.3578,347.715,225.2985,1,2,3,2,0,1,0,347.715,NaN,100000,999,0,
115,1,2,1,78,1,79.1667,256.0186,227.7221,1,3,2,2,0,0,1,256.0186,66.4916,1.1042,170.4731,-20,
115,1,2,2,79,1,165.6614,49.3524,348.0148,2,1,3,3,0,0,1,348.0148,323.523,0.98614,-24.4917,10,
115,1,2,2,80,1,76.8968,319.3234,17.0998,3,1,2,3,1,0,0,17.0998,17.3042,0.92362,0.20442,40,
115,1,2,2,81,1,349.1405,287.5372,16.8308,2,3,1,2,1,0,0,287.5372,329.4616,1.2639,41.9244,-5,
115,1,2,2,82,1,167.8456,109.3752,136.7429,2,1,3,1,0,1,0,167.8456,NaN,100000,999,0,
115,1,2,1,83,1,17.3376,75.7067,45.3407,2,1,3,2,1,0,0,75.7067,84.7109,1.2987,9.0042,30,
115,1,2,1,84,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,311.2485,0.9791,-7.9477,30,
115,1,2,1,85,1,316.9479,48.8765,285.8968,3,1,2,3,1,0,0,285.8968,275.2413,1.0903,-10.6555,30,
115,1,2,1,86,1,169.6136,317.8213,17.1573,2,1,3,2,1,0,0,317.8213,333.1741,1.3194,15.3528,20,
115,1,2,1,87,1,79.9629,257.2792,17.1302,2,1,3,2,1,0,0,257.2792,258.2078,1.1878,0.92859,40,
115,1,2,1,88,1,348.4165,318.0428,46.0983,3,1,2,3,1,0,0,46.0983,35.4894,1.3264,-10.6089,30,
115,1,2,1,89,1,169.7606,319.8793,345.1546,1,2,3,1,1,0,0,169.7606,168.7022,0.96535,-1.0584,40,
115,1,2,1,90,1,196.2163,77.8571,319.9086,1,2,3,1,1,0,0,196.2163,189.5018,1.5069,-6.7145,30,
115,1,2,2,91,1,165.7083,257.1895,196.7519,3,1,2,3,1,0,0,196.7519,156.745,1.4237,-40.0069,-5,
115,1,2,1,92,1,77.8463,166.2439,346.5965,3,1,2,2,0,0,1,166.2439,153.7232,1.3894,-12.5206,20,
115,1,2,2,93,1,138.0017,285.425,169.6118,3,2,1,2,0,1,0,285.425,NaN,100000,999,0,
115,1,2,1,94,1,15.2493,78.4264,168.1014,3,1,2,2,0,0,1,78.4264,74.6783,0.85424,-3.7482,30,
115,1,2,1,95,1,226.5739,288.6337,107.5789,1,3,2,1,1,0,0,226.5739,217.8667,0.99305,-8.7072,30,
115,1,2,1,96,1,105.3874,229.2531,45.7226,1,3,2,3,0,1,0,45.7226,282.3575,1.3958,-123.3651,-20,
115,1,2,2,97,1,256.898,166.5953,19.9303,2,3,1,1,0,0,1,256.898,247.7477,1.4306,-9.1503,30,
115,1,2,2,98,1,289.4674,317.3291,167.8043,2,1,3,2,1,0,0,317.3291,338.2389,1.264,20.9098,20,
115,1,2,1,99,1,46.0259,137.1957,345.1363,2,1,3,3,0,0,1,345.1363,334.2519,1.521,-10.8844,30,
115,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,354.4199,1.3402,9.1807,30,
115,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,351.8815,1.4864,4.7286,30,
115,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,157.027,1.1041,18.2278,20,
115,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
115,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,72.2815,1.5278,-7.1965,30,
115,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,87.2989,1.7431,-18.7824,20,
115,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,288.228,0.88208,3.1904,30,
115,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
115,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,66.0945,1.1465,-9.0442,30,
115,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,192.1043,3.0142,-6.9053,30,
115,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,142.8065,1.2641,7.6334,30,
115,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,94.1945,1.5069,-163.356,-20,
115,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,254.4388,1.0418,-3.2197,30,
115,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,352.4887,1.1389,3.0391,30,
115,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,157.058,0.68788,-8.9595,30,
115,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,318.4965,1.2708,30.0608,0,
115,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,193.4452,1.243,-3.9003,30,
115,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
115,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,255.4737,1.5276,-4.4071,30,
115,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,30.7736,1.4584,14.5989,20,
115,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,305.0966,1.382,17.7546,20,
115,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,210.8026,1.0972,-18.0377,20,
115,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,242.6328,1.3958,15.7611,20,
115,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,281.9463,1.4236,-4.6427,30,
115,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,255.0981,1.3612,-3.2906,30,
115,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
115,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
115,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,8.5288,1.0695,-10.2095,30,
115,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
115,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,49.5899,1.2362,3.521,30,
115,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,133.2,1.2916,23.602,10,
115,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,324.5675,1.1806,-24.4794,10,
115,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
115,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,225.4055,1.0765,-3.1677,30,
115,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,148.4806,0.96531,-16.7987,20,
115,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,198.6408,0.86117,1.6364,40,
115,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,99.4409,1.2153,-6.3244,30,
115,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,75.8439,0.96544,-2.6668,40,
115,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,258.4104,1.1319,2.3608,40,
115,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,307.1182,1.2223,18.9509,20,
115,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,316.5493,1.1181,26.6064,10,
115,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,244.9746,1.2086,-11.6482,30,
115,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,351.812,1.4792,-24.4526,10,
115,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,64.4224,1.0625,16.0464,20,
115,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,47.0357,1.2153,-2.271,40,
115,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,248.2026,1.1597,18.2879,20,
115,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,164.1068,1.368,-1.0247,40,
115,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,132.9971,0.95138,-2.7622,40,
115,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,337.532,0.94451,17.5917,20,
115,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,185.3073,1.132,-12.6605,20,
115,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,316.499,0.84033,27.984,10,
115,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,311.348,1.0556,-7.0459,30,
115,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,302.2111,1.007,14.8093,20,
115,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,262.2786,1.6042,3.2372,30,
115,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,267.5984,1.132,8.4793,30,
115,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,141.0145,1.5695,1.7152,40,
115,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,142.3425,1.2297,6.5993,30,
115,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
115,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,334.2802,1.6736,-13.4328,20,
115,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,163.6094,1.2986,57.2521,-10,
115,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,40.1142,1.6735,114.0412,-20,
115,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,57.0429,1.375,9.4313,30,
115,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,137.3462,1.2153,-1.2528,40,
115,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
115,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,118.3101,1.1458,9.7829,30,
115,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,141.8473,1.0903,-24.2481,10,
115,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,219.863,1.1531,-9.0978,30,
115,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,318.4416,0.85427,0.94852,40,
115,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,242.9084,1.4792,-14.4695,20,
115,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
115,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,310.4885,1.5417,22.0413,10,
115,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,173.7941,1.3961,-26.0726,10,
115,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,114.1611,1.0973,8.7169,30,
115,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,251.4281,1.1184,-36.0705,0,
115,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
115,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,263.0873,0.94455,6.5872,30,
115,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,262.0678,1.382,3.9737,30,
115,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,107.8264,1.2708,-0.55471,40,
115,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,128.4773,1.1111,20.4711,20,
115,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,223.3071,0.97221,-1.806,40,
115,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,127.0067,0.96527,-12.1691,20,
115,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,296.4263,1.1876,8.8731,30,
115,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,142.7909,1.3056,5.7617,30,
115,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,312.603,1.1389,-32.7419,0,
115,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
115,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,57.9766,1.0556,12.8303,20,
115,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,282.9688,0.97917,24.8041,10,
115,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,141.9464,0.99312,-27.2567,10,
115,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,191.4237,1.1112,-5.1789,30,
115,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
115,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,72.9602,1.2157,-5.0533,30,
115,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,12.0181,0.72229,-34.6245,0,
115,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,159.2869,0.98616,-7.8654,30,
115,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,226.9121,1.1322,1.5184,40,
115,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,220.6619,1.5486,23.0153,10,
115,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
115,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,302.0613,0.97929,-17.0738,20,
115,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,225.466,1.2223,-4.0155,30,
115,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
115,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,328.1155,1.0004,11.6156,30,
115,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,228.7444,1.0976,31.2521,0,
115,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,42.4585,1.0486,-4.3806,30,
115,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,145.5448,0.86118,6.3285,30,
115,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,50.3594,1.0139,3.3052,30,
115,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
115,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,29.8427,0.86805,11.4871,30,
115,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,209.526,1.1598,-49.2416,-5,
115,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
115,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,146.7894,1.0972,-22.8355,10,
115,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,329.7927,1.8406,-17.8257,20,
115,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,128.8735,1.0625,-6.5784,30,
115,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,249.28,1.0208,-10.1925,30,
115,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,29.2332,0.91676,11.1074,30,
115,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,211.5707,1.1669,-166.5409,-20,
115,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,106.0317,0.92362,-3.4004,30,
115,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,329.5219,0.67371,12.4233,20,
115,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,3.6046,0.90978,13.8277,20,
115,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,144.631,1.382,8.7835,30,
115,1,4,2,218,1,77.7738,169.3964,347.7893,2,3,1,1,0,0,1,77.7738,68.7594,1.3888,-9.0144,30,
