Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
114,1,1,1,34,1,319.2054,76.7725,167.1503,1,2,3,3,0,0,1,167.1503,138.1242,2.2215,-29.0261,10,
114,1,1,2,35,1,289.8173,135.4295,167.5025,3,1,2,3,1,0,0,167.5025,185.3295,1.9313,17.827,20,
114,1,1,2,36,1,46.5193,197.4165,346.6891,2,3,1,2,1,0,0,197.4165,178.7601,2.0414,-18.6564,20,
114,1,1,1,37,1,79.9262,107.7974,169.668,1,2,3,1,1,0,0,79.9262,42.0029,2.4316,-37.9233,0,
114,1,1,1,38,1,135.5422,165.1806,228.0905,1,3,2,3,0,1,0,228.0905,112.8287,1.9814,-115.2618,-20,
114,1,1,2,39,1,259.4502,346.651,166.1485,1,3,2,1,1,0,0,259.4502,215.6393,1.3609,-43.8109,-5,
114,1,1,2,40,1,135.5697,19.8928,79.243,2,1,3,1,0,1,0,135.5697,NaN,100000,999,0,
114,1,1,1,41,1,285.5402,17.2994,137.2544,2,3,1,3,0,1,0,137.2544,282.899,1.7812,145.6446,-20,
114,1,1,1,42,1,138.7045,347.534,165.9996,3,1,2,2,0,0,1,347.534,353.9295,1.8912,6.3955,30,
114,1,1,1,43,1,169.3879,345.0718,46.4715,2,1,3,3,0,0,1,46.4715,308.1134,2.872,-98.3581,-20,
114,1,1,1,44,1,227.7164,78.5126,19.7822,3,1,2,3,1,0,0,19.7822,138.1927,2.1514,118.4105,-20,
114,1,1,1,45,1,78.8751,319.5709,48.9128,2,3,1,2,1,0,0,319.5709,314.8013,1.7112,-4.7696,30,
114,1,1,2,46,1,48.4957,168.9813,137.2079,3,2,1,1,0,0,1,48.4957,43.0624,2.1415,-5.4333,30,
114,1,1,2,47,1,315.7287,287.9252,345.3668,3,2,1,3,1,0,0,345.3668,319.6104,1.471,-25.7565,10,
114,1,1,1,48,1,286.8252,226.5457,315.6046,2,1,3,2,1,0,0,226.5457,210.6463,1.6711,-15.8994,20,
114,1,1,2,49,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,217.8637,1.3409,171.6333,-20,
114,1,1,2,50,1,135.68,78.9445,105.462,3,2,1,3,1,0,0,105.462,117.7316,1.9114,12.2696,20,
114,1,1,2,51,1,75.0988,319.8215,349.8519,1,3,2,1,1,0,0,75.0988,70.6796,1.9513,-4.4192,30,
114,1,1,1,52,1,19.6916,226.2771,107.6658,2,3,1,2,1,0,0,226.2771,210.3009,3.2623,-15.9762,20,
114,1,1,1,53,1,138.9798,226.1669,78.0042,1,3,2,2,0,0,1,226.1669,223.0685,2.0615,-3.0984,30,
114,1,1,2,54,1,346.4868,16.9821,317.1038,3,1,2,3,1,0,0,317.1038,333.4726,1.4911,16.3688,20,
114,1,1,2,55,1,317.7541,79.3545,195.2113,2,3,1,1,0,0,1,317.7541,308.5459,1.9313,-9.2082,30,
114,1,1,1,56,1,47.5997,169.9459,257.4496,2,1,3,2,1,0,0,169.9459,137.6017,1.6312,-32.3443,0,
114,1,1,1,57,1,79.0846,195.9474,105.6185,1,3,2,1,1,0,0,79.0846,72.4238,1.6311,-6.6607,30,
114,1,1,1,58,1,76.6599,319.1987,286.8586,1,2,3,1,1,0,0,76.6599,64.7833,1.6812,-11.8766,30,
114,1,1,1,59,1,135.784,76.6302,46.5703,1,3,2,3,0,1,0,46.5703,120.8937,1.9415,74.3234,-20,
114,1,1,2,60,1,286.0726,228.3995,167.7865,1,3,2,1,1,0,0,286.0726,284.415,1.6011,-1.6575,40,
114,1,2,1,61,1,287.0116,195.9092,139.2813,3,1,2,1,0,1,0,287.0116,292.353,1.291,5.3413,30,
114,1,2,2,62,1,225.9992,318.0367,107.7152,3,2,1,3,1,0,0,107.7152,315.1842,2.0115,-152.531,-20,
114,1,2,2,63,1,48.791,169.4352,15.344,2,1,3,3,0,0,1,15.344,331.8516,2.4116,-43.4924,-5,
114,1,2,2,64,1,16.9081,317.8384,169.4393,3,1,2,3,1,0,0,169.4393,179.7965,1.2109,10.3572,30,
114,1,2,2,65,1,139.6308,166.4925,256.6904,1,2,3,1,1,0,0,139.6308,139.8991,2.1115,0.26825,40,
114,1,2,1,66,1,346.3991,77.235,47.9379,1,2,3,3,0,0,1,47.9379,28.3496,1.3509,-19.5882,20,
114,1,2,2,67,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,249.0051,0.83065,-40.3028,-5,
114,1,2,1,68,1,287.6372,108.625,348.0371,2,3,1,3,0,1,0,348.0371,299.0745,1.7012,-48.9626,-5,
114,1,2,1,69,1,349.0746,135.7025,259.3993,3,2,1,3,1,0,0,259.3993,233.9358,1.3209,-25.4635,10,
114,1,2,1,70,1,15.4219,229.8604,285.1573,2,3,1,2,1,0,0,229.8604,221.2881,2.2416,-8.5723,30,
114,1,2,1,71,1,318.2673,77.4483,349.8643,3,2,1,3,1,0,0,349.8643,134.4406,1.8212,144.5764,-20,
114,1,2,1,72,1,287.6205,225.601,105.889,3,2,1,1,0,0,1,287.6205,312.3636,4.7133,24.7431,10,
114,1,2,1,73,1,77.9122,257.105,345.4603,1,3,2,1,1,0,0,77.9122,72.3528,2.7219,-5.5593,30,
114,1,2,1,74,1,15.8762,165.966,258.0821,3,1,2,3,1,0,0,258.0821,209.4831,1.2309,-48.599,-5,
114,1,2,1,75,1,288.861,317.3768,18.4045,2,3,1,2,1,0,0,317.3768,314.4801,1.5811,-2.8967,40,
114,1,2,2,76,1,139.1315,79.956,197.6197,2,3,1,2,1,0,0,79.956,77.2768,1.9214,-2.6792,40,
114,1,2,2,77,1,317.3578,347.715,225.2985,1,2,3,2,0,1,0,347.715,NaN,100000,999,0,
114,1,2,1,78,1,79.1667,256.0186,227.7221,1,3,2,2,0,0,1,256.0186,247.7384,1.551,-8.2801,30,
114,1,2,2,79,1,165.6614,49.3524,348.0148,2,1,3,3,0,0,1,348.0148,172.315,1.451,-175.6998,-20,
114,1,2,2,80,1,76.8968,319.3234,17.0998,3,1,2,3,1,0,0,17.0998,154.0496,1.441,136.9498,-20,
114,1,2,2,81,1,349.1405,287.5372,16.8308,2,3,1,2,1,0,0,287.5372,305.4614,1.451,17.9242,20,
114,1,2,2,82,1,167.8456,109.3752,136.7429,2,1,3,1,0,1,0,167.8456,NaN,100000,999,0,
114,1,2,1,83,1,17.3376,75.7067,45.3407,2,1,3,2,1,0,0,75.7067,59.2794,0.85061,-16.4273,20,
114,1,2,1,84,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,301.0706,2.2115,-18.1257,20,
114,1,2,1,85,1,316.9479,48.8765,285.8968,3,1,2,3,1,0,0,285.8968,297.46,2.0214,11.5632,30,
114,1,2,1,86,1,169.6136,317.8213,17.1573,2,1,3,2,1,0,0,317.8213,341.0833,1.331,23.262,10,
114,1,2,1,87,1,79.9629,257.2792,17.1302,2,1,3,2,1,0,0,257.2792,294.0431,1.5611,36.7638,0,
114,1,2,1,88,1,348.4165,318.0428,46.0983,3,1,2,3,1,0,0,46.0983,8.7818,1.6711,-37.3165,0,
114,1,2,1,89,1,169.7606,319.8793,345.1546,1,2,3,1,1,0,0,169.7606,180,1.431,10.2394,30,
114,1,2,1,90,1,196.2163,77.8571,319.9086,1,2,3,1,1,0,0,196.2163,178.8014,0.60045,-17.4149,20,
114,1,2,2,91,1,165.7083,257.1895,196.7519,3,1,2,3,1,0,0,196.7519,186.0862,1.411,-10.6657,30,
114,1,2,1,92,1,77.8463,166.2439,346.5965,3,1,2,2,0,0,1,166.2439,149.4515,1.7812,-16.7923,20,
114,1,2,2,93,1,138.0017,285.425,169.6118,3,2,1,2,0,1,0,285.425,NaN,100000,999,0,
114,1,2,1,94,1,15.2493,78.4264,168.1014,3,1,2,2,0,0,1,78.4264,59.3351,0.8907,-19.0914,20,
114,1,2,1,95,1,226.5739,288.6337,107.5789,1,3,2,1,1,0,0,226.5739,213.6625,2.972,-12.9114,20,
114,1,2,1,96,1,105.3874,229.2531,45.7226,1,3,2,3,0,1,0,45.7226,218.884,2.0114,173.1613,-20,
114,1,2,2,97,1,256.898,166.5953,19.9303,2,3,1,1,0,0,1,256.898,207.1418,1.4111,-49.7562,-5,
114,1,2,2,98,1,289.4674,317.3291,167.8043,2,1,3,2,1,0,0,317.3291,300.1188,2.2615,-17.2103,20,
114,1,2,1,99,1,46.0259,137.1957,345.1363,2,1,3,3,0,0,1,345.1363,147.0306,1.7412,161.8944,-20,
114,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,3.8595,1.6211,18.6203,20,
114,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,2.9704,1.341,15.8175,20,
114,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,129.6084,1.2809,-9.1907,30,
114,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
114,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,201.8991,1.2409,122.4211,-20,
114,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,118.9376,1.7412,12.8562,20,
114,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,112.7486,1.9513,-172.289,-20,
114,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
114,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,61.595,0.79062,-13.5437,20,
114,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,101.8975,1.1309,-97.1121,-20,
114,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,117.9568,2.7518,-17.2163,20,
114,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,268.3769,1.5712,10.8264,30,
114,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,231.4394,2.4717,-26.219,10,
114,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,141.0183,2.2215,151.5688,-20,
114,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,178.4365,1.431,12.419,20,
114,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,295.5431,1.1708,7.1074,30,
114,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,184.5775,2.0319,-12.7681,20,
114,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
114,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,279.7983,1.2609,19.9176,20,
114,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,44.6147,2.2115,28.44,10,
114,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,290.7986,1.381,3.4566,30,
114,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,197.6942,1.5111,-31.1461,0,
114,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,232.3884,0.90061,5.5167,30,
114,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,294.4421,2.0114,7.8531,30,
114,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,248.2652,2.2417,-10.1234,30,
114,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
114,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
114,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,138.2522,1.7813,119.5139,-20,
114,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
114,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,34.5713,1.7312,-11.4976,30,
114,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,115.2319,1.2909,5.6339,30,
114,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,21.8585,2.0214,32.8117,0,
114,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
114,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,204.8018,1.6911,-23.7714,10,
114,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,160.7145,1.361,-4.5648,30,
114,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,185.2689,1.0407,-11.7356,30,
114,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,122.0389,2.0114,16.2736,20,
114,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,123.6255,1.4911,45.1148,-5,
114,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,240.4656,2.6518,-15.584,20,
114,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,300.2496,1.8713,12.0823,20,
114,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,306.0533,1.6612,16.1105,20,
114,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,241.3183,1.5612,-15.3045,20,
114,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,43.6533,0.91069,27.3888,10,
114,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,50.1442,1.3113,1.7682,40,
114,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,45.0578,1.331,-4.2489,30,
114,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,210.1029,1.2909,-19.8118,20,
114,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,136.1667,1.421,-28.9649,10,
114,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,143.9192,1.5712,8.1598,30,
114,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,311.3593,1.2408,-8.581,30,
114,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,199.2355,0.99062,1.2677,40,
114,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,291.8349,1.501,3.3198,30,
114,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,298.8024,1.4112,-19.5915,20,
114,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,314.8013,1.9914,27.3994,10,
114,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,302.9444,1.9114,43.903,-5,
114,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,221.9728,1.6511,-37.1463,0,
114,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,131.9677,1.1408,-7.3315,30,
114,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,155.4006,1.1508,19.6575,20,
114,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
114,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,345.9471,2.0714,-1.7659,40,
114,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,140.0827,1.9914,33.7254,0,
114,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,294.0847,1.5612,8.0117,30,
114,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,42.3066,1.7312,-5.305,30,
114,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,121.4737,1.6611,-17.1253,20,
114,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
114,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,89.5806,2.5919,-18.9466,20,
114,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,104.4817,1.5309,-61.6136,-20,
114,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,228.8731,1.9813,-0.0877,40,
114,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,316.0354,1.1508,-1.4577,40,
114,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,234.4902,2.4117,-22.8877,10,
114,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
114,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,308.4702,1.6211,20.023,20,
114,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,199.4651,1.0008,-0.40157,40,
114,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,192.3791,1.0807,86.9348,-20,
114,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,258.9632,0.77056,-28.5355,10,
114,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
114,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,271.0979,1.0106,14.5978,20,
114,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,238.4076,2.0514,-19.6864,20,
114,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,88.4105,1.441,-19.9707,20,
114,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,97.0417,1.9214,-10.9645,30,
114,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,208.6076,2.982,-16.5056,20,
114,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,99.8145,1.2009,-39.3613,0,
114,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,202.9314,2.5718,-84.6218,-20,
114,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,120.9533,1.2109,-16.0759,20,
114,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,300.0226,2.1514,-45.3223,-5,
114,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
114,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,60.2938,1.9916,15.1476,20,
114,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,272.6819,0.99073,14.5171,20,
114,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,181.2177,1.1409,12.0145,20,
114,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,179.214,1.8513,-17.3886,20,
114,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
114,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,234.6514,1.0508,156.6379,-20,
114,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,235.9966,1.1008,-170.6461,-20,
114,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,163.1529,0.90065,-3.9994,30,
114,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,214.5086,1.6914,-10.8851,30,
114,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,204.1767,1.1208,6.53,30,
114,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
114,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,303.8058,1.1809,-15.3293,20,
114,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,218.1358,1.8413,-11.3458,30,
114,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
114,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,8.6991,1.0208,52.1992,-10,
114,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,331.1112,0.70072,133.619,-20,
114,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,28.0465,1.2809,-18.7926,20,
114,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,118.9453,1.1308,-20.2711,20,
114,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,58.8253,0.71057,11.7711,30,
114,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
114,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,56.3586,1.2712,38.003,0,
114,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,224.9617,1.2409,-33.806,0,
114,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
114,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,160.5092,1.8413,-9.1157,30,
114,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,331.8101,1.6412,-15.8084,20,
114,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,121.5527,2.1115,-13.8992,20,
114,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,276.1194,1.321,16.6468,20,
114,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,61.3077,0.76053,43.1819,-5,
114,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,327.8621,1.2709,-50.2494,-10,
114,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,122.8979,1.7112,13.4658,20,
114,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,281.0893,0.82056,-36.0094,0,
114,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,14.0891,1.8913,24.3123,10,
114,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,137.095,1.6511,1.2475,40,
