Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
121,1,1,2,22,1,19.9049,195.6352,286.1612,3,2,1,3,1,0,0,286.1612,258.6843,2.5139,-27.4769,10,
121,1,1,1,23,1,19.2845,75.217,318.4581,2,3,1,2,1,0,0,75.217,62.7963,1.3681,-12.4206,20,
121,1,1,2,24,1,79.095,348.1246,228.6928,1,2,3,2,0,1,0,348.1246,NaN,100000,999,0,
121,1,1,1,25,1,49.4771,227.9126,257.9137,3,1,2,2,0,0,1,227.9126,223.9117,2.3681,-4.0009,30,
121,1,1,2,26,1,47.0319,136.931,228.049,2,3,1,2,1,0,0,136.931,131.4371,2.0764,-5.4939,30,
121,1,1,1,27,1,77.6151,16.6265,49.1592,3,2,1,3,1,0,0,49.1592,6.7185,3.2703,-42.4407,-5,
121,1,1,2,28,1,137.6428,345.2572,78.7844,2,1,3,2,1,0,0,345.2572,346.949,2.0347,1.6919,40,
121,1,1,1,29,1,168.7425,317.7165,226.6907,3,2,1,1,0,0,1,168.7425,155.4186,2.0695,-13.324,20,
121,1,1,2,30,1,315.1258,197.0721,138.657,2,3,1,2,1,0,0,197.0721,154.8413,1.6667,-42.2308,-5,
121,1,1,2,31,1,315.8145,169.192,195.8378,3,1,2,3,1,0,0,195.8378,157.7489,2.8613,-38.0889,0,
121,1,1,2,32,1,109.7017,135.0292,228.0515,2,3,1,2,1,0,0,135.0292,148.4523,2.2572,13.4231,20,
121,1,1,2,33,1,256.4523,47.0128,289.3103,2,1,3,2,1,0,0,47.0128,49.3053,1.6111,2.2926,40,
121,1,1,1,34,1,319.2054,76.7725,167.1503,1,2,3,3,0,0,1,167.1503,171.5578,1.9792,4.4074,30,
121,1,1,2,35,1,289.8173,135.4295,167.5025,3,1,2,3,1,0,0,167.5025,173.0186,2.2292,5.5161,30,
121,1,1,2,36,1,46.5193,197.4165,346.6891,2,3,1,2,1,0,0,197.4165,147.0557,2.4236,-50.3608,-10,
121,1,1,1,37,1,79.9262,107.7974,169.668,1,2,3,1,1,0,0,79.9262,194.6809,7.4095,114.7547,-20,
121,1,1,1,38,1,135.5422,165.1806,228.0905,1,3,2,3,0,1,0,228.0905,207.5419,1.9097,-20.5485,20,
121,1,1,2,39,1,259.4502,346.651,166.1485,1,3,2,1,1,0,0,259.4502,245.4291,2.9582,-14.0211,20,
121,1,1,2,40,1,135.5697,19.8928,79.243,2,1,3,1,0,1,0,135.5697,NaN,100000,999,0,
121,1,1,1,41,1,285.5402,17.2994,137.2544,2,3,1,3,0,1,0,137.2544,125.3323,2.6671,-11.9221,30,
121,1,1,1,42,1,138.7045,347.534,165.9996,3,1,2,2,0,0,1,347.534,23.6907,1.6874,36.1568,0,
121,1,1,1,43,1,169.3879,345.0718,46.4715,2,1,3,3,0,0,1,46.4715,26.1094,3.0278,-20.3621,20,
121,1,1,1,44,1,227.7164,78.5126,19.7822,3,1,2,3,1,0,0,19.7822,22.6005,1.9861,2.8183,40,
121,1,1,1,45,1,78.8751,319.5709,48.9128,2,3,1,2,1,0,0,319.5709,328.4754,2.2431,8.9045,30,
121,1,1,2,46,1,48.4957,168.9813,137.2079,3,2,1,1,0,0,1,48.4957,47.9524,2.8333,-0.54327,40,
121,1,1,2,47,1,315.7287,287.9252,345.3668,3,2,1,3,1,0,0,345.3668,342.0003,1.4098,-3.3665,30,
121,1,1,1,48,1,286.8252,226.5457,315.6046,2,1,3,2,1,0,0,226.5457,221.1936,1.9931,-5.3521,30,
121,1,1,2,49,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,24.1075,1.5278,-22.1229,10,
121,1,1,2,50,1,135.68,78.9445,105.462,3,2,1,3,1,0,0,105.462,205.027,12.9511,99.565,-20,
121,1,1,2,51,1,75.0988,319.8215,349.8519,1,3,2,1,1,0,0,75.0988,70.5621,2.2361,-4.5367,30,
121,1,1,1,52,1,19.6916,226.2771,107.6658,2,3,1,2,1,0,0,226.2771,231.7653,1,5.4882,30,
121,1,1,1,53,1,138.9798,226.1669,78.0042,1,3,2,2,0,0,1,226.1669,217.0186,1.4306,-9.1483,30,
121,1,1,2,54,1,346.4868,16.9821,317.1038,3,1,2,3,1,0,0,317.1038,339.6689,1.0205,22.5652,10,
121,1,1,2,55,1,317.7541,79.3545,195.2113,2,3,1,1,0,0,1,317.7541,300.7942,1.5765,-16.9599,20,
121,1,1,1,56,1,47.5997,169.9459,257.4496,2,1,3,2,1,0,0,169.9459,167.741,1.8681,-2.2049,40,
121,1,1,1,57,1,79.0846,195.9474,105.6185,1,3,2,1,1,0,0,79.0846,74.5263,1.2157,-4.5583,30,
121,1,1,1,58,1,76.6599,319.1987,286.8586,1,2,3,1,1,0,0,76.6599,80.8359,1.2289,4.1759,30,
121,1,1,1,59,1,135.784,76.6302,46.5703,1,3,2,3,0,1,0,46.5703,28.0673,1.4588,-18.503,20,
121,1,1,2,60,1,286.0726,228.3995,167.7865,1,3,2,1,1,0,0,286.0726,282.5888,1.5307,-3.4838,30,
121,1,2,1,61,1,287.0116,195.9092,139.2813,3,1,2,1,0,1,0,287.0116,283.4562,1.1527,-3.5554,30,
121,1,2,2,62,1,225.9992,318.0367,107.7152,3,2,1,3,1,0,0,107.7152,42.2247,1.3402,-65.4905,-20,
121,1,2,2,63,1,48.791,169.4352,15.344,2,1,3,3,0,0,1,15.344,21.2366,1.5556,5.8926,30,
121,1,2,2,64,1,16.9081,317.8384,169.4393,3,1,2,3,1,0,0,169.4393,209.5896,2.2292,40.1503,-5,
121,1,2,2,65,1,139.6308,166.4925,256.6904,1,2,3,1,1,0,0,139.6308,141.47,1.514,1.8392,40,
121,1,2,1,66,1,346.3991,77.235,47.9379,1,2,3,3,0,0,1,47.9379,25.4423,1.2576,-22.4955,10,
121,1,2,2,67,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,300.3638,1.4237,11.0558,30,
121,1,2,1,68,1,287.6372,108.625,348.0371,2,3,1,3,0,1,0,348.0371,342.1993,1.4237,-5.8377,30,
121,1,2,1,69,1,349.0746,135.7025,259.3993,3,2,1,3,1,0,0,259.3993,248.8057,1.9653,-10.5936,30,
121,1,2,1,70,1,15.4219,229.8604,285.1573,2,3,1,2,1,0,0,229.8604,211.4689,1.9028,-18.3915,20,
121,1,2,1,71,1,318.2673,77.4483,349.8643,3,2,1,3,1,0,0,349.8643,347.4809,1.2986,-2.3833,40,
121,1,2,1,72,1,287.6205,225.601,105.889,3,2,1,1,0,0,1,287.6205,288.0338,1.6113,0.41326,40,
121,1,2,1,73,1,77.9122,257.105,345.4603,1,3,2,1,1,0,0,77.9122,74.5287,2.6251,-3.3835,30,
121,1,2,1,74,1,15.8762,165.966,258.0821,3,1,2,3,1,0,0,258.0821,4.1824,1.6527,106.1002,-20,
121,1,2,1,75,1,288.861,317.3768,18.4045,2,3,1,2,1,0,0,317.3768,329.4817,1.2361,12.105,20,
121,1,2,2,76,1,139.1315,79.956,197.6197,2,3,1,2,1,0,0,79.956,72.0035,1.1042,-7.9526,30,
121,1,2,2,77,1,317.3578,347.715,225.2985,1,2,3,2,0,1,0,347.715,NaN,100000,999,0,
121,1,2,1,78,1,79.1667,256.0186,227.7221,1,3,2,2,0,0,1,256.0186,250.3897,1.632,-5.6289,30,
121,1,2,2,79,1,165.6614,49.3524,348.0148,2,1,3,3,0,0,1,348.0148,338.7811,1.5629,-9.2337,30,
121,1,2,2,80,1,76.8968,319.3234,17.0998,3,1,2,3,1,0,0,17.0998,344.4487,1.1667,-32.6511,0,
121,1,2,2,81,1,349.1405,287.5372,16.8308,2,3,1,2,1,0,0,287.5372,322.4251,1.1598,34.8879,0,
121,1,2,2,82,1,167.8456,109.3752,136.7429,2,1,3,1,0,1,0,167.8456,NaN,100000,999,0,
121,1,2,1,83,1,17.3376,75.7067,45.3407,2,1,3,2,1,0,0,75.7067,66.58,1.2155,-9.1267,30,
121,1,2,1,84,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,318.4302,1.0764,-0.76603,40,
121,1,2,1,85,1,316.9479,48.8765,285.8968,3,1,2,3,1,0,0,285.8968,299.5248,1.6253,13.628,20,
121,1,2,1,86,1,169.6136,317.8213,17.1573,2,1,3,2,1,0,0,317.8213,319.3364,1.2293,1.5151,40,
121,1,2,1,87,1,79.9629,257.2792,17.1302,2,1,3,2,1,0,0,257.2792,232.884,1.6042,-24.3952,10,
121,1,2,1,88,1,348.4165,318.0428,46.0983,3,1,2,3,1,0,0,46.0983,49.268,1.4514,3.1697,30,
121,1,2,1,89,1,169.7606,319.8793,345.1546,1,2,3,1,1,0,0,169.7606,169.4142,1.3125,-0.34647,40,
121,1,2,1,90,1,196.2163,77.8571,319.9086,1,2,3,1,1,0,0,196.2163,203.0735,1.3824,6.8572,30,
121,1,2,2,91,1,165.7083,257.1895,196.7519,3,1,2,3,1,0,0,196.7519,207.3256,1.521,10.5737,30,
121,1,2,1,92,1,77.8463,166.2439,346.5965,3,1,2,2,0,0,1,166.2439,165.386,1.6807,-0.85782,40,
121,1,2,2,93,1,138.0017,285.425,169.6118,3,2,1,2,0,1,0,285.425,NaN,100000,999,0,
121,1,2,1,94,1,15.2493,78.4264,168.1014,3,1,2,2,0,0,1,78.4264,78.3655,1.2917,-0.060969,40,
121,1,2,1,95,1,226.5739,288.6337,107.5789,1,3,2,1,1,0,0,226.5739,233.514,1.3472,6.9401,30,
121,1,2,1,96,1,105.3874,229.2531,45.7226,1,3,2,3,0,1,0,45.7226,31.358,1.3751,-14.3646,20,
121,1,2,2,97,1,256.898,166.5953,19.9303,2,3,1,1,0,0,1,256.898,232.9248,1.1948,-23.9732,10,
121,1,2,2,98,1,289.4674,317.3291,167.8043,2,1,3,2,1,0,0,317.3291,334.2524,1.3334,16.9233,20,
121,1,2,1,99,1,46.0259,137.1957,345.1363,2,1,3,3,0,0,1,345.1363,345.8238,1.2848,0.68752,40,
121,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,345.0679,0.94438,-0.17134,40,
121,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,351.0388,1.0764,3.8858,30,
121,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,155.4061,1.0904,16.6069,20,
121,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
121,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,79.8771,1.2362,0.39913,40,
121,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,100.3342,1.1459,-5.7472,30,
121,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,256.8072,1.2432,-28.2304,10,
121,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
121,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,70.0612,1.1111,-5.0776,30,
121,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,161.8726,1.3473,-37.1369,0,
121,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,143.7318,1.007,8.5587,30,
121,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,244.5958,1.0347,-12.9547,20,
121,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,247.9538,1.0486,-9.7046,30,
121,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,341.4377,1.0834,-8.0118,30,
121,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,163.4823,1.2225,-2.5352,40,
121,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,268.0569,1.3403,-20.3788,20,
121,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,164.0818,1.1667,-33.2637,0,
121,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
121,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,234.8186,1.3959,-25.0622,10,
121,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,45.4479,1.3261,29.2733,10,
121,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,266.189,2.3611,-21.1529,10,
121,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,255.7177,1.0624,26.8774,10,
121,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,210.8047,0.88198,-16.067,20,
121,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,277.1124,0.93057,-9.4767,30,
121,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,258.6375,1.1737,0.24883,40,
121,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
121,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
121,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,355.0315,1.25,-23.7068,10,
121,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
121,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,60.2965,1.9653,14.2276,20,
121,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,88.4608,1.0626,-21.1373,10,
121,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,343.5577,2.0209,-5.4891,30,
121,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
121,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,211.2821,2.1667,-17.2911,20,
121,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,175.3376,1.0417,10.0583,30,
121,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,181.9731,0.91664,-15.0313,20,
121,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,130.6431,1.3543,24.8777,10,
121,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,49.268,1.1112,-29.2427,10,
121,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,247.7751,1.3125,-8.2745,30,
121,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,292.3775,2.4171,4.2102,30,
121,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,307.447,1.0348,17.5042,20,
121,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,264.7787,1.0973,8.1559,30,
121,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,73.6689,1.2362,57.4043,-10,
121,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,47.4983,2.382,-0.87763,40,
121,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,48.9427,2.7569,-0.36398,40,
121,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,253.1312,1.2639,23.2165,10,
121,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,152.5032,1.0973,-12.6284,20,
121,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,132.5752,1.0879,-3.1841,30,
121,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,326.3495,1.1735,6.4092,30,
121,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,32.1042,1.3265,-165.8636,-20,
121,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,119.3699,1.771,-169.1451,-20,
121,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,311.5312,1.3055,-6.8627,30,
121,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,303.7849,1.271,16.383,20,
121,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,261.2609,1.181,2.2195,40,
121,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,268.0582,1.1183,8.9391,30,
121,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,134.2898,1.0487,-5.0094,30,
121,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,144.6454,1.3681,8.9022,30,
121,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
121,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,326.2686,1.8472,-21.4445,10,
121,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,97.7796,1.0836,-8.5776,30,
121,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,267.5202,1.3194,-18.5528,20,
121,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,53.2018,1.2361,5.5902,30,
121,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,169.7562,1.7222,31.1572,0,
121,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
121,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,119.8027,0.99337,11.2755,30,
121,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,158.8473,1.6666,-7.248,30,
121,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,215.2,1.2988,-13.7608,20,
121,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,300.7742,1.7991,-16.7189,20,
121,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,235.7537,1.2152,-21.6242,10,
121,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
121,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,308.8754,1.1181,20.4282,20,
121,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,6.3163,1.4167,166.4496,-20,
121,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,3.5504,1.1597,-101.8939,-20,
121,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,298.8114,1.1253,11.3127,30,
121,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
121,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,314.9279,0.93777,58.4278,-10,
121,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,256.0792,1.0417,-2.0148,40,
121,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,11.7984,1.0417,-96.5827,-20,
121,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,104.9252,1.3334,-3.0811,30,
121,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,260.67,0.95836,35.5568,0,
121,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,136.7367,1.2293,-2.4391,40,
121,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,284.0996,1.1112,-3.4536,30,
121,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,309.3893,1.382,172.3601,-20,
121,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,292.0686,1.1112,-53.2763,-10,
121,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
121,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,38.584,1.0421,-6.5623,30,
121,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,235.218,1.2293,-22.9468,10,
121,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,169.6804,1.5413,0.47726,40,
121,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,182.0107,1.3889,-14.5919,20,
121,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
121,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,34.1501,1.3058,-43.8635,-5,
121,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,28.172,1.0208,-18.4707,20,
121,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,325.1894,2.5625,158.0371,-20,
121,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,216.6576,1.6252,-8.7361,30,
121,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,185.8954,1.4236,-11.7513,30,
121,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
121,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,305.3208,1.4022,-13.8143,20,
121,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,226.0243,1.5279,-3.4572,30,
121,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
121,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,320.1888,1.5,3.6889,30,
121,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,299.4809,1.257,101.9887,-20,
121,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,7.1733,1.3332,-39.6658,0,
121,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,65.6978,1.3544,-73.5185,-20,
121,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,58.0747,0.87495,11.0205,30,
121,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
121,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,53.6319,0.97916,35.2763,0,
121,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,268.9966,1.2292,10.229,30,
121,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
121,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,152.5673,2.1106,-17.0577,20,
121,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,329.4889,1.2852,-18.1296,20,
121,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,143.4438,0.88847,7.9919,30,
121,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,264.7322,1.0767,5.2596,30,
121,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,18.6934,1.0487,0.56758,40,
121,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,21.4804,1.4792,3.3689,30,
121,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,85.4473,0.88199,-23.9847,10,
121,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,325.5846,0.9724,8.4859,30,
121,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,6.7675,1.1667,16.9906,20,
121,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,323.7723,0.84028,-172.0752,-20,
