Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
116,1,1,2,26,1,47.0319,136.931,228.049,2,3,1,2,1,0,0,136.931,131.8522,1.391,-5.0787,30,
116,1,1,1,27,1,77.6151,16.6265,49.1592,3,2,1,3,1,0,0,49.1592,41.1338,1.451,-8.0254,30,
116,1,1,2,28,1,137.6428,345.2572,78.7844,2,1,3,2,1,0,0,345.2572,337.2609,1.2909,-7.9963,30,
116,1,1,1,29,1,168.7425,317.7165,226.6907,3,2,1,1,0,0,1,168.7425,147.1209,1.1808,-21.6216,10,
116,1,1,2,30,1,315.1258,197.0721,138.657,2,3,1,2,1,0,0,197.0721,199.9167,5.6237,2.8445,40,
116,1,1,2,31,1,315.8145,169.192,195.8378,3,1,2,3,1,0,0,195.8378,192.5335,2.2415,-3.3043,30,
116,1,1,2,32,1,109.7017,135.0292,228.0515,2,3,1,2,1,0,0,135.0292,144.7368,1.371,9.7077,30,
116,1,1,2,33,1,256.4523,47.0128,289.3103,2,1,3,2,1,0,0,47.0128,50.0677,0.84065,3.0549,30,
116,1,1,1,34,1,319.2054,76.7725,167.1503,1,2,3,3,0,0,1,167.1503,312.0564,4.6831,144.906,-20,
116,1,1,2,35,1,289.8173,135.4295,167.5025,3,1,2,3,1,0,0,167.5025,165.3703,2.0715,-2.1322,40,
116,1,1,2,36,1,46.5193,197.4165,346.6891,2,3,1,2,1,0,0,197.4165,195.4493,1.7612,-1.9671,40,
116,1,1,1,37,1,79.9262,107.7974,169.668,1,2,3,1,1,0,0,79.9262,63.8756,1.511,-16.0506,20,
116,1,1,1,38,1,135.5422,165.1806,228.0905,1,3,2,3,0,1,0,228.0905,224.8684,1.481,-3.222,30,
116,1,1,2,39,1,259.4502,346.651,166.1485,1,3,2,1,1,0,0,259.4502,250.2727,1.1208,-9.1775,30,
116,1,1,2,40,1,135.5697,19.8928,79.243,2,1,3,1,0,1,0,135.5697,NaN,100000,999,0,
116,1,1,1,41,1,285.5402,17.2994,137.2544,2,3,1,3,0,1,0,137.2544,138.1455,3.3822,0.89112,40,
116,1,1,1,42,1,138.7045,347.534,165.9996,3,1,2,2,0,0,1,347.534,161.3679,2.6618,173.8339,-20,
116,1,1,1,43,1,169.3879,345.0718,46.4715,2,1,3,3,0,0,1,46.4715,32.8958,1.6214,-13.5757,20,
116,1,1,1,44,1,227.7164,78.5126,19.7822,3,1,2,3,1,0,0,19.7822,34.8291,1.6511,15.047,20,
116,1,1,1,45,1,78.8751,319.5709,48.9128,2,3,1,2,1,0,0,319.5709,330.5509,2.6719,10.98,30,
116,1,1,2,46,1,48.4957,168.9813,137.2079,3,2,1,1,0,0,1,48.4957,44.2703,1.9013,-4.2254,30,
116,1,1,2,47,1,315.7287,287.9252,345.3668,3,2,1,3,1,0,0,345.3668,339.1153,1.5111,-6.2515,30,
116,1,1,1,48,1,286.8252,226.5457,315.6046,2,1,3,2,1,0,0,226.5457,225.1816,1.2208,-1.3641,40,
116,1,1,2,49,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,39.5186,1.3409,-6.7118,30,
116,1,1,2,50,1,135.68,78.9445,105.462,3,2,1,3,1,0,0,105.462,70.9978,1.5311,-34.4642,0,
116,1,1,2,51,1,75.0988,319.8215,349.8519,1,3,2,1,1,0,0,75.0988,68.9225,1.5511,-6.1763,30,
116,1,1,1,52,1,19.6916,226.2771,107.6658,2,3,1,2,1,0,0,226.2771,226.4612,1.431,0.18408,40,
116,1,1,1,53,1,138.9798,226.1669,78.0042,1,3,2,2,0,0,1,226.1669,210.2326,3.152,-15.9343,20,
116,1,1,2,54,1,346.4868,16.9821,317.1038,3,1,2,3,1,0,0,317.1038,326.3909,1.341,9.2872,30,
116,1,1,2,55,1,317.7541,79.3545,195.2113,2,3,1,1,0,0,1,317.7541,313.4442,2.1315,-4.3099,30,
116,1,1,1,56,1,47.5997,169.9459,257.4496,2,1,3,2,1,0,0,169.9459,149.6083,1.1808,-20.3376,20,
116,1,1,1,57,1,79.0846,195.9474,105.6185,1,3,2,1,1,0,0,79.0846,66.8978,1.481,-12.1867,20,
116,1,1,1,58,1,76.6599,319.1987,286.8586,1,2,3,1,1,0,0,76.6599,75.7093,1.3409,-0.95064,40,
116,1,1,1,59,1,135.784,76.6302,46.5703,1,3,2,3,0,1,0,46.5703,59.098,1.331,12.5277,20,
116,1,1,2,60,1,286.0726,228.3995,167.7865,1,3,2,1,1,0,0,286.0726,287.0663,1.7412,0.99376,40,
116,1,2,1,61,1,287.0116,195.9092,139.2813,3,1,2,1,0,1,0,287.0116,125.424,3.5124,-161.5877,-20,
116,1,2,2,62,1,225.9992,318.0367,107.7152,3,2,1,3,1,0,0,107.7152,83.3038,2.4617,-24.4114,10,
116,1,2,2,63,1,48.791,169.4352,15.344,2,1,3,3,0,0,1,15.344,32.0059,1.421,16.6619,20,
116,1,2,2,64,1,16.9081,317.8384,169.4393,3,1,2,3,1,0,0,169.4393,157.5802,1.7712,-11.8591,30,
116,1,2,2,65,1,139.6308,166.4925,256.6904,1,2,3,1,1,0,0,139.6308,136.3951,1.381,-3.2357,30,
116,1,2,1,66,1,346.3991,77.235,47.9379,1,2,3,3,0,0,1,47.9379,53.6993,1.8916,5.7614,30,
116,1,2,2,67,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,289.8848,1.511,0.57681,40,
116,1,2,1,68,1,287.6372,108.625,348.0371,2,3,1,3,0,1,0,348.0371,310.0497,0.87065,-37.9874,0,
116,1,2,1,69,1,349.0746,135.7025,259.3993,3,2,1,3,1,0,0,259.3993,259.8732,1.1509,0.47388,40,
116,1,2,1,70,1,15.4219,229.8604,285.1573,2,3,1,2,1,0,0,229.8604,225.5528,2.3416,-4.3076,30,
116,1,2,1,71,1,318.2673,77.4483,349.8643,3,2,1,3,1,0,0,349.8643,351.0807,1.0107,1.2164,40,
116,1,2,1,72,1,287.6205,225.601,105.889,3,2,1,1,0,0,1,287.6205,309.0415,2.5619,21.421,10,
116,1,2,1,73,1,77.9122,257.105,345.4603,1,3,2,1,1,0,0,77.9122,62.8184,1.4811,-15.0937,20,
116,1,2,1,74,1,15.8762,165.966,258.0821,3,1,2,3,1,0,0,258.0821,246.5278,1.0908,-11.5543,30,
116,1,2,1,75,1,288.861,317.3768,18.4045,2,3,1,2,1,0,0,317.3768,300.4954,1.2409,-16.8814,20,
116,1,2,2,76,1,139.1315,79.956,197.6197,2,3,1,2,1,0,0,79.956,67.6282,1.4911,-12.3278,20,
116,1,2,2,77,1,317.3578,347.715,225.2985,1,2,3,2,0,1,0,347.715,NaN,100000,999,0,
116,1,2,1,78,1,79.1667,256.0186,227.7221,1,3,2,2,0,0,1,256.0186,242.0548,1.9313,-13.9637,20,
116,1,2,2,79,1,165.6614,49.3524,348.0148,2,1,3,3,0,0,1,348.0148,336.2741,1.2508,-11.7407,30,
116,1,2,2,80,1,76.8968,319.3234,17.0998,3,1,2,3,1,0,0,17.0998,26.7197,1.6111,9.6199,30,
116,1,2,2,81,1,349.1405,287.5372,16.8308,2,3,1,2,1,0,0,287.5372,331.4252,2.0414,43.888,-5,
116,1,2,2,82,1,167.8456,109.3752,136.7429,2,1,3,1,0,1,0,167.8456,NaN,100000,999,0,
116,1,2,1,83,1,17.3376,75.7067,45.3407,2,1,3,2,1,0,0,75.7067,61.3325,0.73061,-14.3742,20,
116,1,2,1,84,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,325.2192,1.0809,6.0229,30,
116,1,2,1,85,1,316.9479,48.8765,285.8968,3,1,2,3,1,0,0,285.8968,306.2148,0.8506,20.318,20,
116,1,2,1,86,1,169.6136,317.8213,17.1573,2,1,3,2,1,0,0,317.8213,145.7884,1.381,-172.0329,-20,
116,1,2,1,87,1,79.9629,257.2792,17.1302,2,1,3,2,1,0,0,257.2792,242.0959,1.1708,-15.1833,20,
116,1,2,1,88,1,348.4165,318.0428,46.0983,3,1,2,3,1,0,0,46.0983,31.6616,1.1312,-14.4367,20,
116,1,2,1,89,1,169.7606,319.8793,345.1546,1,2,3,1,1,0,0,169.7606,157.0083,1.0108,-12.7523,20,
116,1,2,1,90,1,196.2163,77.8571,319.9086,1,2,3,1,1,0,0,196.2163,203.8869,1.0608,7.6705,30,
116,1,2,2,91,1,165.7083,257.1895,196.7519,3,1,2,3,1,0,0,196.7519,208.619,1.8212,11.8671,30,
116,1,2,1,92,1,77.8463,166.2439,346.5965,3,1,2,2,0,0,1,166.2439,151.9029,1.581,-14.3409,20,
116,1,2,2,93,1,138.0017,285.425,169.6118,3,2,1,2,0,1,0,285.425,NaN,100000,999,0,
116,1,2,1,94,1,15.2493,78.4264,168.1014,3,1,2,2,0,0,1,78.4264,58.9762,2.0519,-19.4502,20,
116,1,2,1,95,1,226.5739,288.6337,107.5789,1,3,2,1,1,0,0,226.5739,46.58,1.2308,-179.9939,-20,
116,1,2,1,96,1,105.3874,229.2531,45.7226,1,3,2,3,0,1,0,45.7226,44.8757,2.3616,-0.84696,40,
116,1,2,2,97,1,256.898,166.5953,19.9303,2,3,1,1,0,0,1,256.898,224.4186,1.491,-32.4794,0,
116,1,2,2,98,1,289.4674,317.3291,167.8043,2,1,3,2,1,0,0,317.3291,330.0632,1.561,12.7341,20,
116,1,2,1,99,1,46.0259,137.1957,345.1363,2,1,3,3,0,0,1,345.1363,44.8584,1.2913,59.7221,-10,
116,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,344.2016,1.0909,-1.0376,40,
116,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,341.846,1.8012,-5.307,30,
116,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,141.9356,1.111,3.1364,30,
116,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
116,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,54.2793,1.311,-25.1987,10,
116,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,39.0767,1.1909,-67.0047,-20,
116,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,299.0725,0.83063,14.0349,20,
116,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
116,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,60.4412,0.66045,-14.6975,20,
116,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,200.8785,1.7012,1.869,40,
116,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,141.7936,1.1208,6.6205,30,
116,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,239.653,2.3015,-17.8975,20,
116,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,244.6918,0.8907,-12.9666,20,
116,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,328.3293,1.9813,-21.1203,10,
116,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,165.4951,1.2509,-0.52245,40,
116,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,306.5148,1.1809,18.0791,20,
116,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,163.6416,2.4917,-33.704,0,
116,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
116,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,246.4905,1.6412,-13.3902,20,
116,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,23.2165,1.1708,7.0419,30,
116,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,295.2884,1.4113,7.9464,30,
116,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,219.0284,1.2309,-9.8119,30,
116,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,217.1634,1.6811,-9.7084,30,
116,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,300.1945,1.6711,13.6055,20,
116,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,244.4251,2.2715,-13.9635,20,
116,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
116,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
116,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,34.1176,1.9113,15.3792,20,
116,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
116,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,49.5067,1.6613,3.4378,30,
116,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,106.2008,1.5111,-3.3973,30,
116,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,355.3397,2.1014,6.2928,30,
116,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
116,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,235.0046,2.2316,6.4314,30,
116,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,161.0842,1.9313,-4.195,30,
116,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,211.7553,1.1507,14.7509,20,
116,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,132.1077,2.9319,26.3423,10,
116,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,65.2882,1.6812,-13.2225,20,
116,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,247.0846,2.0014,-8.965,30,
116,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,296.9792,1.421,8.8119,30,
116,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,318.0869,2.2816,28.1441,10,
116,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,243.6778,0.77053,-12.945,20,
116,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,25.3079,1.6111,9.0433,30,
116,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,44.1226,1.7712,-4.2534,30,
116,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,50.5291,1.391,1.2224,40,
116,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,215.9966,0.97066,-13.9181,20,
116,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,149.2941,1.2108,-15.8374,20,
116,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,148.0338,1.5611,12.2745,20,
116,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,328.1752,1.0007,8.2349,30,
116,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,225.2768,1.0907,27.309,10,
116,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,334.1531,2.0814,45.6381,-5,
116,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,336.4896,1.421,18.0957,20,
116,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,301.3523,1.9217,13.9504,20,
116,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,294.885,1.3409,35.8436,0,
116,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,252.047,0.67052,-7.0721,30,
116,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,135.3109,2.6618,-3.9883,30,
116,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,122.6041,1.0212,-13.1391,20,
116,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
116,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,328.8136,1.401,-18.8994,20,
116,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,129.9022,1.421,23.5449,10,
116,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,304.4519,4.6231,18.3788,20,
116,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,55.0459,1.5511,7.4344,30,
116,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,129.2443,1.2809,-9.3547,30,
116,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
116,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,127.8692,1.2309,19.342,20,
116,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,151.8916,1.6511,-14.2037,20,
116,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,225.9397,1.351,-3.0211,30,
116,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,313.1161,1.4811,-4.377,30,
116,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,251.7299,2.8424,-5.648,30,
116,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
116,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,324.2318,1.0308,35.7846,0,
116,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,210.2135,1.2309,10.3468,30,
116,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,315.6967,1.6711,-149.7476,-20,
116,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,299.4809,1.281,11.9823,30,
116,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
116,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,242.6376,1.8713,-13.8625,20,
116,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,250.3808,1.491,-7.7132,30,
116,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,109.7019,1.6012,1.3208,40,
116,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,124.8972,1.8213,16.8909,20,
116,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,227.9983,1.441,2.8852,40,
116,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,128.0466,0.85062,-11.1292,30,
116,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,306.0139,1.6711,18.4607,20,
116,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,138.6515,3.6525,1.6224,40,
116,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,321.4696,1.2109,-23.8753,10,
116,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
116,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,60.0395,0.87063,14.8932,20,
116,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,222.8657,1.501,-35.2991,0,
116,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,156.3744,1.1208,-12.8288,20,
116,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,208.0407,2.3016,11.4381,30,
116,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
116,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,59.2377,1.2809,-18.7758,20,
116,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,58.4864,2.0214,11.8437,30,
116,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,148.2447,1.2109,-18.9075,20,
116,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,212.9204,1.451,-12.4733,20,
116,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,207.4842,1.5812,9.8376,30,
116,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
116,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,303.2655,2.1015,-15.8695,20,
116,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,220.043,2.3316,-9.4385,30,
116,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
116,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,320.1309,1.5215,3.6311,30,
116,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,204.6662,1.2808,7.174,30,
116,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,42.5682,1.6916,-4.271,30,
116,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,140.6805,1.7111,1.4642,40,
116,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,36.4243,1.0207,-10.6299,30,
116,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
116,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,31.6577,1.521,13.3021,20,
116,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,236.2164,1.2109,-22.5512,10,
116,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
116,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,147.7715,1.2807,-21.8534,10,
116,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,325.6641,1.1108,-21.9543,10,
116,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,143.7926,1.7312,8.3407,30,
116,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,250.529,2.5117,-8.9435,30,
116,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,15.2664,1.0812,-2.8594,40,
116,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,26.2366,1.6511,8.1251,30,
116,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,137.7485,1.7612,28.3165,10,
116,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,315.5253,1.331,-1.5734,40,
116,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,337.1451,1.2609,-12.6318,20,
116,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,138.8379,2.892,2.9904,40,
116,1,4,2,218,1,77.7738,169.3964,347.7893,2,3,1,1,0,0,1,77.7738,60.9617,1.5311,-16.8121,20,
