Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
124,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,226.2354,2.1016,0.84167,40,
124,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,218.3236,1.6912,20.6769,20,
124,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
124,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,162.4622,3.0421,-156.6729,-20,
124,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,217.2018,1.9914,-12.2797,20,
124,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
124,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,298.5091,2.4216,-17.9908,20,
124,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,198.8775,1.6912,1.3853,40,
124,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,38.2968,1.5911,-8.5423,30,
124,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,145.9983,1.9812,6.7819,30,
124,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,64.5824,0.99067,17.5282,20,
124,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
124,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,56.3614,1.1508,38.0058,0,
124,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,248.8734,2.3016,-9.8943,30,
124,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
124,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,149.2067,3.5523,-20.4182,20,
124,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,341.905,1.7216,-5.7134,30,
124,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,128.1911,2.4617,-7.2608,30,
124,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,255.8654,1.2909,-3.6072,30,
124,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,55.1849,1.4411,37.0591,0,
