Subject,Session,Block,Condition,Trial,whetherCued,midStim,leftStim,rightStim,remCueLoc,fogCueLoc,neutralCueLoc,probeCueLoc,probeRem,probeForget,probeNeutral,Target,Estimate,RT,Error,Points
118,1,1,2,31,1,315.8145,169.192,195.8378,3,1,2,3,1,0,0,195.8378,210.6067,1.8336,14.7689,20,
118,1,1,2,32,1,109.7017,135.0292,228.0515,2,3,1,2,1,0,0,135.0292,153.4392,1.8671,18.41,20,
118,1,1,2,33,1,256.4523,47.0128,289.3103,2,1,3,2,1,0,0,47.0128,140.8171,1.8836,93.8043,-20,
118,1,1,1,34,1,319.2054,76.7725,167.1503,1,2,3,3,0,0,1,167.1503,235.5082,1.6836,68.3579,-20,
118,1,1,2,35,1,289.8173,135.4295,167.5025,3,1,2,3,1,0,0,167.5025,159.0708,1.3585,-8.4317,30,
118,1,1,2,36,1,46.5193,197.4165,346.6891,2,3,1,2,1,0,0,197.4165,196.7245,3.4171,-0.69197,40,
118,1,1,1,37,1,79.9262,107.7974,169.668,1,2,3,1,1,0,0,79.9262,76.8633,1.6507,-3.0629,30,
118,1,1,1,38,1,135.5422,165.1806,228.0905,1,3,2,3,0,1,0,228.0905,252.7803,2.367,24.6899,10,
118,1,1,2,39,1,259.4502,346.651,166.1485,1,3,2,1,1,0,0,259.4502,261.9379,1.9003,2.4877,40,
118,1,1,2,40,1,135.5697,19.8928,79.243,2,1,3,1,0,1,0,135.5697,NaN,100000,999,0,
118,1,1,1,41,1,285.5402,17.2994,137.2544,2,3,1,3,0,1,0,137.2544,301.7156,1.4924,164.4612,-20,
118,1,1,1,42,1,138.7045,347.534,165.9996,3,1,2,2,0,0,1,347.534,346.0709,1.7169,-1.4631,40,
118,1,1,1,43,1,169.3879,345.0718,46.4715,2,1,3,3,0,0,1,46.4715,33.7547,2.067,-12.7168,20,
118,1,1,1,44,1,227.7164,78.5126,19.7822,3,1,2,3,1,0,0,19.7822,19.6632,1.5169,-0.11894,40,
118,1,1,1,45,1,78.8751,319.5709,48.9128,2,3,1,2,1,0,0,319.5709,335.4124,1.8669,15.8415,20,
118,1,1,2,46,1,48.4957,168.9813,137.2079,3,2,1,1,0,0,1,48.4957,111.9939,3.6171,63.4983,-20,
118,1,1,2,47,1,315.7287,287.9252,345.3668,3,2,1,3,1,0,0,345.3668,300.8219,1.3423,-44.5449,-5,
118,1,1,1,48,1,286.8252,226.5457,315.6046,2,1,3,2,1,0,0,226.5457,212.9179,1.5418,-13.6279,20,
118,1,1,2,49,1,256.6999,319.2336,46.2303,3,1,2,3,1,0,0,46.2303,35.2598,1.6836,-10.9705,30,
118,1,1,2,50,1,135.68,78.9445,105.462,3,2,1,3,1,0,0,105.462,106.6687,2.1419,1.2067,40,
118,1,1,2,51,1,75.0988,319.8215,349.8519,1,3,2,1,1,0,0,75.0988,110.0651,1.2502,34.9663,0,
118,1,1,1,52,1,19.6916,226.2771,107.6658,2,3,1,2,1,0,0,226.2771,210.2375,1.7336,-16.0396,20,
118,1,1,1,53,1,138.9798,226.1669,78.0042,1,3,2,2,0,0,1,226.1669,214.6144,3.0674,-11.5525,30,
118,1,1,2,54,1,346.4868,16.9821,317.1038,3,1,2,3,1,0,0,317.1038,316.6322,2.584,-0.47159,40,
118,1,1,2,55,1,317.7541,79.3545,195.2113,2,3,1,1,0,0,1,317.7541,292.3608,1.7836,-25.3933,10,
118,1,1,1,56,1,47.5997,169.9459,257.4496,2,1,3,2,1,0,0,169.9459,150.3335,1.6086,-19.6124,20,
118,1,1,1,57,1,79.0846,195.9474,105.6185,1,3,2,1,1,0,0,79.0846,98.1983,1.8919,19.1137,20,
118,1,1,1,58,1,76.6599,319.1987,286.8586,1,2,3,1,1,0,0,76.6599,80.2128,1.7837,3.5529,30,
118,1,1,1,59,1,135.784,76.6302,46.5703,1,3,2,3,0,1,0,46.5703,52.0014,2.2421,5.4311,30,
118,1,1,2,60,1,286.0726,228.3995,167.7865,1,3,2,1,1,0,0,286.0726,290.535,1.8253,4.4624,30,
118,1,2,1,61,1,287.0116,195.9092,139.2813,3,1,2,1,0,1,0,287.0116,282.8208,1.1836,-4.1908,30,
118,1,2,2,62,1,225.9992,318.0367,107.7152,3,2,1,3,1,0,0,107.7152,67.877,4.0921,-39.8382,0,
118,1,2,2,63,1,48.791,169.4352,15.344,2,1,3,3,0,0,1,15.344,21.4534,1.1418,6.1094,30,
118,1,2,2,64,1,16.9081,317.8384,169.4393,3,1,2,3,1,0,0,169.4393,161.7605,1.8837,-7.6788,30,
118,1,2,2,65,1,139.6308,166.4925,256.6904,1,2,3,1,1,0,0,139.6308,123.5057,0.96685,-16.1251,20,
118,1,2,1,66,1,346.3991,77.235,47.9379,1,2,3,3,0,0,1,47.9379,44.1034,1.6419,-3.8344,30,
118,1,2,2,67,1,349.442,316.1658,289.308,3,2,1,3,1,0,0,289.308,303.8451,0.76685,14.5371,20,
118,1,2,1,68,1,287.6372,108.625,348.0371,2,3,1,3,0,1,0,348.0371,345.3198,1.1336,-2.7173,40,
118,1,2,1,69,1,349.0746,135.7025,259.3993,3,2,1,3,1,0,0,259.3993,219.3698,1.8336,-40.0295,-5,
118,1,2,1,70,1,15.4219,229.8604,285.1573,2,3,1,2,1,0,0,229.8604,85.7131,1.6755,-144.1474,-20,
118,1,2,1,71,1,318.2673,77.4483,349.8643,3,2,1,3,1,0,0,349.8643,6.051,1.2419,16.1868,20,
118,1,2,1,72,1,287.6205,225.601,105.889,3,2,1,1,0,0,1,287.6205,278.162,1.7836,-9.4586,30,
118,1,2,1,73,1,77.9122,257.105,345.4603,1,3,2,1,1,0,0,77.9122,78.0645,1.4002,0.15237,40,
118,1,2,1,74,1,15.8762,165.966,258.0821,3,1,2,3,1,0,0,258.0821,230.294,1.2502,-27.7881,10,
118,1,2,1,75,1,288.861,317.3768,18.4045,2,3,1,2,1,0,0,317.3768,345.6858,1.4169,28.309,10,
118,1,2,2,76,1,139.1315,79.956,197.6197,2,3,1,2,1,0,0,79.956,78.9229,1.5255,-1.0331,40,
118,1,2,2,77,1,317.3578,347.715,225.2985,1,2,3,2,0,1,0,347.715,NaN,100000,999,0,
118,1,2,1,78,1,79.1667,256.0186,227.7221,1,3,2,2,0,0,1,256.0186,284.8676,1.7252,28.849,10,
118,1,2,2,79,1,165.6614,49.3524,348.0148,2,1,3,3,0,0,1,348.0148,354.6281,3.2504,6.6134,30,
118,1,2,2,80,1,76.8968,319.3234,17.0998,3,1,2,3,1,0,0,17.0998,11.0616,1.4752,-6.0382,30,
118,1,2,2,81,1,349.1405,287.5372,16.8308,2,3,1,2,1,0,0,287.5372,340.8006,1.1585,53.2634,-10,
118,1,2,2,82,1,167.8456,109.3752,136.7429,2,1,3,1,0,1,0,167.8456,NaN,100000,999,0,
118,1,2,1,83,1,17.3376,75.7067,45.3407,2,1,3,2,1,0,0,75.7067,71.4015,1.4086,-4.3052,30,
118,1,2,1,84,1,346.2021,48.4245,319.1963,3,1,2,3,1,0,0,319.1963,316.8668,1.0668,-2.3295,40,
118,1,2,1,85,1,316.9479,48.8765,285.8968,3,1,2,3,1,0,0,285.8968,293.9651,1.0919,8.0683,30,
118,1,2,1,86,1,169.6136,317.8213,17.1573,2,1,3,2,1,0,0,317.8213,30.8082,1.5169,72.9869,-20,
118,1,2,1,87,1,79.9629,257.2792,17.1302,2,1,3,2,1,0,0,257.2792,5.6812,1.0253,108.4019,-20,
118,1,2,1,88,1,348.4165,318.0428,46.0983,3,1,2,3,1,0,0,46.0983,32.0911,1.5585,-14.0072,20,
118,1,2,1,89,1,169.7606,319.8793,345.1546,1,2,3,1,1,0,0,169.7606,152.5013,1.5669,-17.2594,20,
118,1,2,1,90,1,196.2163,77.8571,319.9086,1,2,3,1,1,0,0,196.2163,212.2176,1.2335,16.0013,20,
118,1,2,2,91,1,165.7083,257.1895,196.7519,3,1,2,3,1,0,0,196.7519,200.2249,2.917,3.473,30,
118,1,2,1,92,1,77.8463,166.2439,346.5965,3,1,2,2,0,0,1,166.2439,145.1548,2.8837,-21.0891,10,
118,1,2,2,93,1,138.0017,285.425,169.6118,3,2,1,2,0,1,0,285.425,NaN,100000,999,0,
118,1,2,1,94,1,15.2493,78.4264,168.1014,3,1,2,2,0,0,1,78.4264,102.981,3.3004,24.5545,10,
118,1,2,1,95,1,226.5739,288.6337,107.5789,1,3,2,1,1,0,0,226.5739,225.9094,1.3502,-0.66454,40,
118,1,2,1,96,1,105.3874,229.2531,45.7226,1,3,2,3,0,1,0,45.7226,51.7208,1.2753,5.9982,30,
118,1,2,2,97,1,256.898,166.5953,19.9303,2,3,1,1,0,0,1,256.898,239.0379,1.8336,-17.8601,20,
118,1,2,2,98,1,289.4674,317.3291,167.8043,2,1,3,2,1,0,0,317.3291,337.9744,1.7672,20.6453,20,
118,1,2,1,99,1,46.0259,137.1957,345.1363,2,1,3,3,0,0,1,345.1363,323.5774,1.5502,-21.5588,10,
118,1,2,1,100,1,137.2818,345.2392,78.6913,2,3,1,2,1,0,0,345.2392,338.8746,1.0252,-6.3647,30,
118,1,2,1,101,1,17.9852,347.153,168.6536,1,2,3,2,0,1,0,347.153,338.0075,1.2251,-9.1454,30,
118,1,2,2,102,1,46.2094,138.7992,16.4546,2,3,1,2,1,0,0,138.7992,338.9346,1.9753,-159.8645,-20,
118,1,2,2,103,1,47.4481,196.3491,19.9487,2,1,3,1,0,1,0,47.4481,NaN,100000,999,0,
118,1,2,1,104,1,79.478,197.4125,17.2137,1,2,3,1,1,0,0,79.478,69.0236,1.3837,-10.4544,30,
118,1,2,2,105,1,228.6452,46.0131,106.0814,3,2,1,3,1,0,0,106.0814,104.7497,1.4752,-1.3316,40,
118,1,2,1,106,1,198.0216,317.5822,285.0375,3,1,2,3,1,0,0,285.0375,290.2085,1.2835,5.1709,30,
118,1,2,2,107,1,106.7555,165.2715,258.5435,3,2,1,2,0,1,0,165.2715,NaN,100000,999,0,
118,1,2,1,108,1,287.5553,75.1388,49.9519,2,3,1,2,1,0,0,75.1388,101.829,1.1002,26.6903,10,
118,1,2,2,109,1,255.0301,199.0096,77.487,2,3,1,2,1,0,0,199.0096,201.4027,1.2169,2.3931,40,
118,1,2,1,110,1,135.1732,347.2556,15.069,1,2,3,1,1,0,0,135.1732,121.2915,1.0169,-13.8817,20,
118,1,2,1,111,1,79.7346,257.5505,108.9594,1,2,3,2,0,1,0,257.5505,161.9746,1.2336,-95.5759,-20,
118,1,2,2,112,1,286.7105,229.0856,257.6584,3,2,1,3,1,0,0,257.6584,282.1768,2.467,24.5184,10,
118,1,2,2,113,1,76.4914,257.4826,349.4495,3,1,2,3,1,0,0,349.4495,345.3502,0.88353,-4.0993,30,
118,1,2,2,114,1,166.0175,289.0689,346.9672,1,3,2,1,1,0,0,166.0175,77.8332,1.8753,-88.1843,-20,
118,1,2,2,115,1,16.4322,288.4356,345.7057,2,1,3,2,1,0,0,288.4356,318.9028,1.2918,30.4672,0,
118,1,2,1,116,1,258.9694,197.3455,166.5476,2,1,3,2,1,0,0,197.3455,205.0491,1.8919,7.7036,30,
118,1,2,2,117,1,287.7349,347.0148,225.5352,1,2,3,2,0,1,0,347.0148,NaN,100000,999,0,
118,1,2,2,118,1,316.6124,259.8807,106.3911,2,1,3,2,1,0,0,259.8807,293.1972,1.9337,33.3165,0,
118,1,2,2,119,1,16.1746,316.9945,136.3406,1,2,3,1,1,0,0,16.1746,244.4073,2.4585,-131.7674,-20,
118,1,2,2,120,1,287.342,347.5171,229.5527,1,2,3,1,1,0,0,287.342,298.5163,1.4334,11.1743,30,
118,1,3,1,121,1,228.8403,286.1655,17.9368,1,3,2,1,1,0,0,228.8403,236.8369,1.1336,7.9966,30,
118,1,3,1,122,1,258.5045,165.0311,226.8717,3,1,2,3,1,0,0,226.8717,211.3033,1.7253,-15.5684,20,
118,1,3,1,123,1,286.589,139.9222,347.7413,2,3,1,1,0,0,1,286.589,235.9325,1.0585,-50.6565,-10,
118,1,3,1,124,1,139.2986,258.3886,79.0292,1,2,3,2,0,1,0,258.3886,272.9601,1.7919,14.5714,20,
118,1,3,2,125,1,75.512,349.7956,225.7645,2,1,3,1,0,1,0,75.512,NaN,100000,999,0,
118,1,3,2,126,1,76.5253,18.9491,46.1819,2,1,3,1,0,1,0,76.5253,NaN,100000,999,0,
118,1,3,1,127,1,135.2611,167.8559,18.7383,3,2,1,3,1,0,0,18.7383,15.0676,1.9503,-3.6707,30,
118,1,3,2,128,1,259.4756,228.4215,348.2842,2,3,1,3,0,1,0,348.2842,NaN,100000,999,0,
118,1,3,1,129,1,46.0689,228.2283,166.9032,1,3,2,1,1,0,0,46.0689,240.8111,3.5005,-165.2578,-20,
118,1,3,1,130,1,18.8974,229.7742,109.598,3,2,1,3,1,0,0,109.598,221.0558,2.3253,111.4578,-20,
118,1,3,2,131,1,349.0469,108.044,137.3996,1,3,2,1,1,0,0,349.0469,12.4729,3.0337,23.426,10,
118,1,3,2,132,1,138.5406,169.2969,228.9054,1,2,3,2,0,1,0,169.2969,NaN,100000,999,0,
118,1,3,1,133,1,78.0327,228.5732,17.0077,2,1,3,2,1,0,0,228.5732,226.6101,2.417,-1.9631,40,
118,1,3,1,134,1,165.2792,105.6911,289.3153,1,3,2,1,1,0,0,165.2792,164.5176,1.9919,-0.76168,40,
118,1,3,2,135,1,197.0044,169.975,226.305,1,3,2,1,1,0,0,197.0044,192.4495,1.6502,-4.5549,30,
118,1,3,2,136,1,165.4231,347.9109,105.7653,1,2,3,3,0,0,1,105.7653,286.1501,2.492,-179.6152,-20,
118,1,3,1,137,1,19.5946,288.0127,78.5107,3,2,1,3,1,0,0,78.5107,45.6236,1.8919,-32.8871,0,
118,1,3,1,138,1,109.3055,256.0496,76.9955,2,1,3,2,1,0,0,256.0496,294.165,2.7086,38.1155,0,
118,1,3,2,139,1,288.1673,139.9305,316.0358,1,3,2,1,1,0,0,288.1673,297.5617,1.2838,9.3944,30,
118,1,3,1,140,1,345.1987,289.9428,198.4309,2,1,3,2,1,0,0,289.9428,316.4235,1.3085,26.4807,10,
118,1,3,2,141,1,106.1302,286.805,256.6228,3,2,1,3,1,0,0,256.6228,243.057,3.0421,-13.5658,20,
118,1,3,1,142,1,315.6413,16.2646,199.4198,3,2,1,2,0,1,0,16.2646,22.8422,3.3671,6.5776,30,
118,1,3,2,143,1,48.376,18.0051,316.7315,1,3,2,1,1,0,0,48.376,59.6761,1.6586,11.3002,30,
118,1,3,1,144,1,49.3067,197.3195,137.8527,2,1,3,1,0,1,0,49.3067,48.3276,1.1585,-0.97908,40,
118,1,3,1,145,1,229.9147,258.5482,345.8772,1,3,2,1,1,0,0,229.9147,227.8063,1.3002,-2.1084,40,
118,1,3,1,146,1,258.1158,165.1316,346.594,2,1,3,2,1,0,0,165.1316,146.8324,1.7754,-18.2992,20,
118,1,3,1,147,1,135.7593,46.9033,109.1051,3,2,1,1,0,0,1,135.7593,137.545,1.6674,1.7857,40,
118,1,3,2,148,1,198.0677,319.9403,16.0995,2,1,3,2,1,0,0,319.9403,329.9225,2.3503,9.9822,30,
118,1,3,1,149,1,135.5949,109.6327,197.9678,3,2,1,3,1,0,0,197.9678,210.6342,2.3004,12.6664,20,
118,1,3,2,150,1,106.1333,288.515,198.7708,2,3,1,2,1,0,0,288.515,302.764,1.592,14.2489,20,
118,1,3,2,151,1,258.6013,318.3939,16.0638,2,3,1,2,1,0,0,318.3939,307.8413,1.5585,-10.5525,30,
118,1,3,1,152,1,16.8767,287.4019,46.7121,1,3,2,2,0,0,1,287.4019,301.6219,1.5502,14.2201,20,
118,1,3,1,153,1,315.1096,259.0414,45.896,2,3,1,2,1,0,0,259.0414,295.4206,1.3752,36.3792,0,
118,1,3,2,154,1,259.1191,15.6305,46.5006,1,2,3,1,1,0,0,259.1191,246.4045,1.8253,-12.7146,20,
118,1,3,2,155,1,18.6466,139.2992,198.1348,2,3,1,2,1,0,0,139.2992,153.96,2.617,14.6608,20,
118,1,3,1,156,1,135.7432,78.2906,18.1699,2,3,1,1,0,0,1,135.7432,136.5679,3.3421,0.82475,40,
118,1,3,2,157,1,199.3117,259.482,105.9451,2,3,1,3,0,1,0,105.9451,NaN,100000,999,0,
118,1,3,1,158,1,347.713,199.3067,229.5457,2,3,1,1,0,0,1,347.713,325.8863,1.9421,-21.8268,10,
118,1,3,1,159,1,106.3573,169.3394,258.7075,1,2,3,1,1,0,0,106.3573,121.49,1.0418,15.1327,20,
118,1,3,1,160,1,319.1445,286.073,108.9552,3,2,1,2,0,1,0,286.073,299.2649,1.4002,13.1918,20,
118,1,3,2,161,1,47.6116,196.9868,347.3955,1,2,3,1,1,0,0,47.6116,53.9281,1.3585,6.3165,30,
118,1,3,1,162,1,255.1617,287.7853,138.599,3,1,2,3,1,0,0,138.599,134.3904,2.5753,-4.2086,30,
118,1,3,2,163,1,199.6661,349.858,316.8046,3,1,2,1,0,1,0,199.6661,NaN,100000,999,0,
118,1,3,2,164,1,108.5272,45.0251,168.9126,1,2,3,1,1,0,0,108.5272,113.0228,2.3339,4.4956,30,
118,1,3,1,165,1,45.5213,257.3488,166.0953,3,2,1,3,1,0,0,166.0953,167.6815,2.1503,1.5862,40,
118,1,3,2,166,1,228.9608,165.7272,347.4457,3,2,1,1,0,0,1,228.9608,249.5764,1.5836,20.6156,20,
118,1,3,1,167,1,18.1927,227.9709,317.4931,3,2,1,3,1,0,0,317.4931,305.5537,2.0919,-11.9394,30,
118,1,3,1,168,1,76.7813,257.3779,108.3551,2,3,1,2,1,0,0,257.3779,247.904,2.1753,-9.4739,30,
118,1,3,2,169,1,226.6564,47.2663,168.6869,1,2,3,2,0,1,0,47.2663,NaN,100000,999,0,
118,1,3,2,170,1,165.9661,288.4472,45.2523,2,3,1,2,1,0,0,288.4472,321.7834,1.1585,33.3363,0,
118,1,3,2,171,1,46.0426,138.3291,199.8667,3,2,1,3,1,0,0,199.8667,200.518,3.2671,0.65129,40,
118,1,3,1,172,1,166.9705,46.7964,105.4443,2,1,3,3,0,0,1,105.4443,85.6936,2.1673,-19.7507,20,
118,1,3,1,173,1,347.8786,199.2117,287.4986,3,1,2,3,1,0,0,287.4986,299.7413,0.83345,12.2427,20,
118,1,3,2,174,1,79.7156,195.5635,48.2414,2,1,3,1,0,1,0,79.7156,NaN,100000,999,0,
118,1,3,2,175,1,168.2646,46.9074,256.5001,3,1,2,3,1,0,0,256.5001,256.7637,1.4339,0.26358,40,
118,1,3,2,176,1,258.094,197.2651,15.0508,1,3,2,1,1,0,0,258.094,256.3523,1.7006,-1.7418,40,
118,1,3,2,177,1,225.6266,256.8224,108.3812,3,1,2,3,1,0,0,108.3812,131.1481,1.6588,22.7669,10,
118,1,3,2,178,1,289.3621,108.0063,316.6059,2,3,1,2,1,0,0,108.0063,121.8528,1.2504,13.8466,20,
118,1,3,1,179,1,225.1131,285.3254,19.6198,2,3,1,1,0,0,1,225.1131,236.8369,1.0085,11.7237,30,
118,1,3,1,180,1,318.3728,139.1758,108.2824,2,1,3,2,1,0,0,139.1758,159.6788,1.2171,20.503,20,
118,1,4,1,181,1,287.5532,256.9261,316.553,3,2,1,1,0,0,1,287.5532,295.2811,1.2169,7.7279,30,
118,1,4,1,182,1,16.188,349.0879,137.0291,3,2,1,3,1,0,0,137.0291,144.1721,2.417,7.143,30,
118,1,4,1,183,1,345.3449,225.8339,289.7372,1,2,3,1,1,0,0,345.3449,0.78583,1.4419,15.4409,20,
118,1,4,2,184,1,255.0117,168.201,289.0159,1,2,3,2,0,1,0,168.201,NaN,100000,999,0,
118,1,4,1,185,1,316.1959,45.1463,108.5116,1,2,3,2,0,1,0,45.1463,58.8731,1.4336,13.7268,20,
118,1,4,1,186,1,18.8133,199.0351,258.1648,3,1,2,3,1,0,0,258.1648,254.3174,0.77513,-3.8474,30,
118,1,4,2,187,1,169.2032,77.3441,227.7261,3,2,1,1,0,0,1,169.2032,149.8677,0.77516,-19.3355,20,
118,1,4,2,188,1,257.3923,196.6026,18.0079,2,1,3,2,1,0,0,196.6026,196.7191,1.8085,0.11656,40,
118,1,4,2,189,1,106.5352,165.3053,256.0974,2,3,1,3,0,1,0,256.0974,NaN,100000,999,0,
118,1,4,2,190,1,196.8422,135.039,78.0135,2,1,3,3,0,0,1,78.0135,49.391,1.1419,-28.6225,10,
118,1,4,1,191,1,345.6151,137.8998,46.6427,3,1,2,3,1,0,0,46.6427,50.7279,1.3002,4.0852,30,
118,1,4,2,192,1,167.1523,137.0811,228.6438,1,2,3,1,1,0,0,167.1523,148.5596,1.4086,-18.5926,20,
118,1,4,2,193,1,256.0788,225.3937,169.6653,2,1,3,2,1,0,0,225.3937,232.5765,1.3668,7.1828,30,
118,1,4,2,194,1,289.6498,197.6467,138.1324,2,1,3,2,1,0,0,197.6467,220.341,1.2168,22.6943,10,
118,1,4,2,195,1,79.4841,138.3806,289.142,2,1,3,1,0,1,0,79.4841,NaN,100000,999,0,
118,1,4,1,196,1,319.1351,136.2949,15.2294,1,2,3,1,1,0,0,319.1351,284.8234,1.3086,-34.3117,0,
118,1,4,1,197,1,139.9171,229.4815,19.3285,2,1,3,2,1,0,0,229.4815,234.1947,1.4252,4.7132,30,
118,1,4,2,198,1,258.155,106.5819,349.7956,1,2,3,2,0,1,0,106.5819,NaN,100000,999,0,
118,1,4,2,199,1,75.3035,286.9491,316.4998,3,2,1,3,1,0,0,316.4998,301.1813,1.3672,-15.3186,20,
118,1,4,2,200,1,258.3617,289.2806,197.4922,3,2,1,3,1,0,0,197.4922,187.7463,1.2005,-9.7459,30,
118,1,4,1,201,1,16.716,137.313,46.8391,3,1,2,3,1,0,0,46.8391,164.9658,3.7005,118.1266,-20,
118,1,4,1,202,1,198.7829,139.2164,228.8508,2,3,1,2,1,0,0,139.2164,137.7859,2.0253,-1.4304,40,
118,1,4,2,203,1,165.3821,47.0542,285.715,2,1,3,2,1,0,0,47.0542,41.0257,1.792,-6.0285,30,
118,1,4,2,204,1,78.917,258.1196,289.1271,1,2,3,2,0,1,0,258.1196,NaN,100000,999,0,
118,1,4,1,205,1,226.6904,18.3556,255.2618,2,3,1,2,1,0,0,18.3556,28.6724,1.2335,10.3168,30,
118,1,4,2,206,1,258.7676,169.18,106.2686,3,2,1,1,0,0,1,258.7676,271.365,1.0169,12.5974,20,
118,1,4,2,207,1,167.6639,286.7733,78.8656,2,3,1,3,0,1,0,78.8656,NaN,100000,999,0,
118,1,4,2,208,1,349.6472,169.6249,226.7915,2,1,3,2,1,0,0,169.6249,165.5767,1.842,-4.0482,30,
118,1,4,2,209,1,347.6184,168.2517,256.9257,1,3,2,1,1,0,0,347.6184,333.1759,0.91718,-14.4425,20,
118,1,4,2,210,1,287.2193,135.4519,318.7219,2,3,1,2,1,0,0,135.4519,149.2001,1.0502,13.7482,20,
118,1,4,1,211,1,18.1251,77.838,259.4726,3,2,1,3,1,0,0,259.4726,240.6826,4.0922,-18.79,20,
118,1,4,2,212,1,45.7856,18.1258,108.4949,1,3,2,2,0,0,1,18.1258,34.2332,1.4585,16.1074,20,
118,1,4,1,213,1,18.1115,228.5795,256.4037,3,2,1,1,0,0,1,18.1115,206.8171,3.4338,-171.2944,-20,
118,1,4,2,214,1,349.7297,109.4321,287.575,2,3,1,2,1,0,0,109.4321,132.911,1.7169,23.4789,10,
118,1,4,1,215,1,257.8614,78.9601,317.0987,3,1,2,3,1,0,0,317.0987,318.0277,3.5504,0.92897,40,
118,1,4,2,216,1,165.1407,349.7768,258.4015,3,1,2,2,0,0,1,349.7768,8.0982,1.9336,18.3213,20,
118,1,4,1,217,1,257.2394,318.2562,135.8475,2,3,1,3,0,1,0,135.8475,309.0186,1.9086,173.1711,-20,
